path,label
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_114_100.jpg,Apple Red 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/201_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_136_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_220_100.jpg,Apple Red Delicious
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_250_100.jpg,Apple Red Delicious
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_270_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_294_100.jpg,Apple Crimson Snow
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_132_100.jpg,Apple Red 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/138_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_134_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_137_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_60_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/1_100.jpg,Apple Golden 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/211_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_149_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_166_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_7_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/272_100.jpg,Apple Braeburn
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_138_100.jpg,Apple Red 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/196_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/227_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/284_100.jpg,Apple Braeburn
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/163_100.jpg,Apple Crimson Snow
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/178_100.jpg,Apple Pink Lady
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/207_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/210_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_132_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/196_100.jpg,Apple Braeburn
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/22_100.jpg,Apple Crimson Snow
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_138_100.jpg,Apple Crimson Snow
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/200_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/209_100.jpg,Apple Red 2
