path,label
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_174_100.jpg,Apple Red 3
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_110_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_253_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_54_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_149_100.jpg,Apple Crimson Snow
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/16_100.jpg,Apple Golden 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/266_100.jpg,Apple Golden 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_102_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/12_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/271_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_254_100.jpg,Apple Braeburn
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_186_100.jpg,Apple Crimson Snow
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/14_100.jpg,Apple Golden 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_220_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_132_100.jpg,Apple Red 3
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_205_100.jpg,Apple Red 3
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/1_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/313_100.jpg,Apple Red Yellow 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_320_100.jpg,Apple Golden 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/19_100.jpg,Apple Red 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_154_100.jpg,Apple Red 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_237_100.jpg,Apple Red 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_243_100.jpg,Apple Red 3
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_58_100.jpg,Apple Red Delicious
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/182_100.jpg,Apple Braeburn
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_79_100.jpg,Apple Crimson Snow
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_294_100.jpg,Apple Red 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_147_100.jpg,Apple Red 3
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_167_100.jpg,Apple Red 3
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_53_100.jpg,Apple Red Yellow 2
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/288_100.jpg,Apple Golden 1
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_250_100.jpg,Apple Red 1
