path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/6_100.jpg,Apple Red Yellow 2,"-4.878138029527811,-2.4193736985335277,3.7397390581132886,-0.7987216550959751,6.332225031960101,3.18498477007641,8.45897688360393,0.19932406219814308,1.1086093651936224,0.7181853061350626,-6.93390386293209,2.8553392028797036,-0.0018650352480464865,-1.8224319560593454,-1.6677546089267934,-1.2588514969538025,0.8067324483927583,0.0972415524338902,-0.46028174816820305,-1.7346120142665507,-5.598298395964787,0.7738566073922098,-3.5570380988004375,-0.9550165590264621,-0.5901135619275666,2.579456996253333,-0.14231743414411488,1.2406648876275774,-1.5444800799749927,-1.562712355768911,0.9700701841980024,-0.862683459919788,2.9839109425400108,-2.607732665297654,-0.8392750372587996,0.14127451575400538,0.8520537171853287,3.1075396554997354,0.19326069000492443,-0.841857847458856,1.5502534126194498,-0.6666457907310799,-0.21528768737263593,-0.40968777649114035,-0.5792397862667161,-0.5012447744694866,-1.1717178200081766,-1.2671972143998014,0.6398642883142531,0.555499975043558"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/273_100.jpg,Apple Crimson Snow,"-9.4257372948456,-3.253212735888793,-3.913445599912254,2.4832178027511405,0.842812555956276,0.7834607017577386,8.04111633259051,-0.5732318261573791,0.9751556302860375,1.0311869633749504,-3.8961630049037312,5.078485016359126,-2.3675238336833986,0.9196932558123604,-1.4043505128372922,-2.8547101516293107,3.8666267753871595,-1.2943895863835229,0.3146259868390361,-1.9298256052397984,-5.2383886008869105,1.675171308788523,-5.422757178153378,-2.2399122880785205,-0.010643415585760138,0.8658990790100322,-2.83676408987444,2.4877938596582183,-1.9503722643958878,-0.5622987286909251,0.07262552574285101,-1.8526131541867017,1.0968651409158365,-1.6068113172255871,-0.9565035347596097,-1.2220539431603925,0.7776160550328337,0.7131230285835425,0.5649605751522501,0.611980811042148,1.4534555578966937,-1.3980511885408053,-0.43968550514750104,-2.058282140130172,0.03001705597520439,-0.17732467642003258,-1.6328848229623505,-2.0802422287542868,-0.9010080775511522,1.3994894916560867"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_145_100.jpg,Apple Golden 2,"5.096209281790035,4.658439004385517,0.2103255101648705,5.628359636441486,2.365412365561117,5.084906455062829,4.014903595400539,-0.21721724408634963,2.2211903976580527,6.1723721712529125,-7.645242943863941,4.0448858682108,-1.7532258485872732,2.0528651424005493,-2.048610184249941,0.2646737942262695,1.189976153774121,1.7514430513212174,1.5467237881064033,-4.132558074840861,-3.914337500576128,1.0401751597854991,-4.655078133888382,-0.9405236631676883,-1.2201366594720544,2.383687051274155,-2.2910451382116803,2.817135102317109,-0.5182360567824328,-1.467319378508293,-1.2500433975219665,-0.3644841676713048,1.9316784300672507,-2.046623113647693,-0.8425997648465071,-2.051474692937795,1.3645082551699594,2.0765942189797895,1.6472988818884833,0.1933373471183762,1.421088515374103,0.6150450443987157,-0.9202202443590577,-1.2774403927752636,0.1845581106073414,-0.6629271406292259,-1.266711162582814,-2.376510377249722,-0.9406146334786021,2.6662580560007347"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_294_100.jpg,Apple Red Delicious,"-9.734160030759961,-5.70519846091531,5.487475183556318,-6.468655812735717,-0.7228876362469234,8.580873773721521,5.795233737892315,-0.8163573331667583,0.502415010845067,1.8936954897343565,-5.2709491933419965,1.933822029985905,-3.121956461825656,0.48498130589301736,-4.135531874489413,-2.0625795518947005,3.0195210689887193,0.960724724916703,-0.010299483127232304,-4.179149389045989,-3.4198643026994935,0.31809135206543193,-5.351821230193118,0.7041938221428817,0.7393173085205067,1.576914542131532,-2.1523696654616318,-0.3021038812312993,-1.4656200929553374,-0.48146841691805475,0.15630571285845027,-2.8789137052634346,2.0895424739034136,1.781899015219589,0.8218054856199516,-1.9839131340210567,2.7085543994793593,0.654970556701344,-1.3717496331416865,-0.44150708788568016,2.131544125530224,1.9000205661978455,0.5289011372684334,0.16212816415943354,0.9638962882562,-2.0767060110887408,0.09392563885908174,-0.914569872571215,-1.4742529277832752,2.5446462210320218"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_238_100.jpg,Apple Red Yellow 2,"-2.2652267715100987,-7.466213860440261,4.196115105522227,3.0856235809215335,7.417712874087754,3.982203326316369,6.067113351255735,6.365076110042934,-0.5055585286605847,4.138658371181547,-4.844876389732085,2.379566086356241,-0.3400611216893561,1.6683123029140368,-3.3971082298062365,-2.894732926332375,1.9399210990848286,-2.0228640340526116,2.718344278363812,-3.5022789786604234,-3.748374032223355,-0.41640844994475124,-5.264399659650762,1.3587991716325456,1.0364220551944836,0.5546014590526578,-2.710030762545074,1.6857640734904742,-2.1229711906465556,-0.1758471651366787,-0.40543028944140597,-2.5276483988304994,0.541075194479594,-2.8037370874578835,-0.5774430559945926,-2.3958648453669644,0.7816018101067815,-0.45627516560569675,2.135567445521737,-0.065797550564565,1.6691159874031383,-0.7188868463424395,-0.24532990008805575,-0.11197627082705658,2.305237304004516,-1.0763157308935938,-1.2932921560947777,-0.8560617049676453,-0.698116735585156,0.9244347092154863"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/204_100.jpg,Apple Crimson Snow,"-11.158761914883248,-6.070473848418369,-6.119435341807206,4.320692242592589,-0.3723777970269628,1.2355646346544733,8.875147745372765,-0.7627236525254633,-0.2517918094149783,2.2186012122155594,-4.9143187763114184,3.7493224043989337,-1.3332185681814028,0.6202771817079202,-3.666128150164945,-3.6425328311248713,2.845153246378941,-0.8164727654129313,2.32357033211715,-2.3431979288148,-4.731733674699487,1.6890986201530345,-4.307676593708309,-2.164625150550469,0.7190584347613757,0.44089475676041057,-3.0592485947992047,2.867579214746573,-1.9736682980525617,-0.2820952720744538,1.7463153798333801,-3.1613901071081423,1.520655540291068,-2.18280736710272,-1.1498761972376295,-1.6029037167231404,1.6486391493902537,0.4051026651316463,0.24135515325696452,0.4208446823521243,1.4465846866466732,-1.0067886696150503,0.6984862767327189,-0.578773786261369,-0.4235504857860204,-1.332988477098244,-1.2235041248167746,-0.8369331859541862,-0.5666285434713844,1.0383895098709033"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/125_100.jpg,Apple Golden 3,"6.161796682136286,-4.21592115953707,-5.337810077256494,-1.3666549365634921,-0.07216929235682291,6.2206477657687245,5.039772947568712,0.9298207358469068,2.7434495859180865,3.21309831745925,-5.94595089488361,2.2024322985894194,0.6580983656304142,-0.5845125963830967,-1.870165673763479,-0.6650561832537087,2.014965030288355,-1.7361427155584108,0.02080174348520272,-1.7758172079398922,-5.948898482885712,2.128211271145183,-5.8910970066101855,-1.4563578002066644,0.3243127340305164,3.464808389072191,-2.6694390055035635,2.1628235354038883,-0.9181299242554057,1.1248549563405472,1.3741468584536467,-1.8333201226675495,1.0732209965978996,0.2998906229328699,-1.605115157279962,-1.7277205508209943,1.2023628593349618,0.4737204425878861,1.5901548839237223,1.1289305140456087,1.880462217940918,-0.06834995235218934,0.003992396926026736,-0.7156123683702303,0.489481852466156,-0.3270807883522697,-0.5707708369265889,-1.9106358731008997,-1.4991705535528772,0.7263988607013392"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_209_100.jpg,Apple Granny Smith,"5.177835932870586,1.0495137747951406,-0.3245912218138293,5.110267734139866,0.7337273326552144,8.308546371462883,4.337786454907277,2.411408393917769,2.8317437710448017,2.174304725074618,-3.837745183706322,-0.6323496808608191,-2.664685533431798,-0.7283202240928098,-5.050995841656135,0.013181149109007261,2.482495289287961,-0.295318568473063,-0.12160885631172491,-1.9914118295041667,-3.801962874403181,0.1576346456605116,-3.7049936514373045,-1.9821733833922381,2.8612335061770082,3.1735739632751923,-2.092399736110094,4.287806898846078,-0.8467978620517246,0.19240205528801707,-0.6373362400585565,-1.5042183329608645,0.3765597355934371,-0.6883832205737862,-0.3141465833127146,-1.3489016726287488,0.2180588518297577,1.8066230977902829,0.2604054057625624,1.1387026739886863,0.9970604478714677,-0.9093325608824735,-0.2104941205110638,-1.0357445276822792,0.2523020968530257,-0.6854875053315203,-1.8146397524920066,-1.0658533866583675,-1.2514216175089836,1.0549131650550077"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/209_100.jpg,Apple Red Yellow 2,"0.4193642810922952,-9.40725142792046,3.5925820188610302,2.717048152726529,6.797002679022329,1.951707178938452,7.229350445711449,5.3568723328090915,-3.7552653214729896,1.8495213132926334,-6.725042472109814,3.882866335526624,-2.644787098113515,-0.6584231442286771,-0.13043221119788845,-3.8219739088893014,2.692145371235077,-1.6017487753369988,0.18676604356102716,-3.996319283193945,-2.4626096224197314,0.18911065510249242,-2.6095775705295465,-0.40697024736489845,-0.43024656678874934,2.3266393622871866,-1.5240201292466247,2.0359424743062844,-0.36165892531964705,-0.2736921065425263,1.7013087620206875,-2.528462711344018,-0.6632172091702568,0.4775093907243976,-0.5684646561598015,-0.8195915150991073,-0.3465493498955201,1.0413209597328248,-0.22175953484423022,-0.8840373677968608,1.100049929738314,1.235835910608045,0.731586185117797,1.2785360372850705,-0.5889571655087577,-2.4545738918208735,-2.2325339297839015,-1.7487663226193113,0.1737246167532298,1.5656654003776131"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/135_100.jpg,Apple Golden 3,"5.2627609657636105,-5.05854736301246,-5.313789867663799,-1.5857551372260321,0.9407820128908184,7.1382845920274836,5.652029748251784,0.951052473787148,2.530049773947178,3.355342076562835,-5.7069986309377665,1.7670466430431344,0.3455847940132368,-1.101682310662859,-1.91780540780272,0.4424080433903612,2.568461424456359,-1.126656243712998,0.3953049024478119,-1.1354664202151354,-5.602482248337146,2.0365078456642007,-6.205444505746781,-1.64055722064395,0.43756389626359,2.8674177194079404,-2.6097293912530377,1.7165300762876041,-0.5045524409670966,1.1469244080151646,2.0874768488490814,-2.162719432639145,0.9527971721019248,-0.2761953194598447,-1.7288149196189382,-1.580535352077965,0.6568646735679036,0.9320435747912482,1.2817003191203276,1.7060414948442226,2.886077001604886,-0.6914286270919766,-0.35767814425082906,-1.182352258364497,0.7190129180422673,-1.01786241294949,-1.0292586433731215,-1.6707880570271845,-0.7999607712866493,1.217399751984296"
