path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/140_100.jpg,Apple Red Yellow 2,"-0.8565849601942394,-6.6325106691445965,6.8580443326815645,1.871078674031189,7.302544874431342,3.0462545575651143,5.857220168583029,4.536199139178529,-2.2779046078970544,4.606535751461612,-7.235594083420705,5.246174057175182,-2.180622581849743,-3.3827652320553305,1.3216282053025372,-4.270569361453877,1.5840987139525835,-0.68019471601509,3.497085098234788,-2.372314646611157,-2.8976869127588087,-0.014062118399951808,-2.1893215340625596,-1.5818479435210957,0.5458099224065035,1.7622440751174804,-3.2798143280394325,1.921792875494025,2.0533505976213937,-0.0772973578025977,0.6239252838939839,-3.114932368195766,0.5489890127563921,-1.5192178527112394,-0.8893277606467863,-2.00302822137499,1.2082985140172022,-0.44949179705827425,2.1223046182202827,1.5912655793801767,0.6119607784493277,1.7719858880978077,-0.029824915372728477,-1.4459188653520219,1.0452768448354477,-0.2677709508521491,-0.2098888922962719,-1.3129024147159591,-2.793772242184684,0.288849511384014"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_284_100.jpg,Apple Red Yellow 2,"1.7577370697375398,-6.886515032671931,6.5144498801293755,-0.2512554964379169,6.689857167845968,2.7882084368904847,7.6696214277955015,7.625795046523942,2.1368845154343017,4.505748839039001,-4.0711664301212,3.277805763912189,0.12938005535920166,3.1672662401099716,-3.5953406298834722,-1.6246767966560414,2.3388041322636064,-0.6596068497322933,-0.6807737566761476,-2.39662523822059,-4.618700712979131,0.00848559990947096,-3.4620675689675484,-1.345679750039205,1.3325661604405208,1.3549909746543831,-4.579346723778671,-0.3534141809990476,-2.2716919796766613,0.6827245843787754,2.117308746173119,-1.4733852437800188,-0.40991191094617985,-2.738016339388001,-1.1526623025687333,-0.33311538232333254,1.9985754154889852,0.8275158747966955,0.6794006191999904,1.3784293897330835,-0.7644649515825337,-0.6998179647291265,2.4389621187321926,1.2887300487107851,0.6230300013823966,-2.1416519758053427,-1.1089182745822972,-1.7493887864948525,-0.748275221008234,2.0249743568584075"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_95_100.jpg,Apple Red Yellow 2,"-4.534128066342311,-5.086981431945202,4.5393503541712175,-0.8887045480338003,8.94914164270708,0.4541121457359068,6.805427703459223,3.242576469387968,2.646547997349019,3.3639435785042857,-6.010285894053189,1.5895117145372653,-1.2902697042416367,1.8170432268184928,-2.8643123896680276,1.4509052671080636,1.310056780567069,-1.7527468064222973,-0.9236613990193248,0.10926364493279013,-6.228999360836268,0.12913070340265503,-6.5315273137222984,-0.2845743383387605,0.246307601442944,0.6589040581249925,-1.5319591991943018,1.6990976689124897,-4.466346725967314,-1.407890010074758,1.3230817831787909,-1.5367141268868572,0.4197840989593451,-0.4439129491675132,1.3064162241600656,-2.745095699149446,0.5226705376091811,1.874510257661666,2.100601701719143,0.2994429446751951,1.194947440616638,-0.6674710533817757,3.206552650811218,-1.2137272348171035,0.4272581236913334,-2.4940879227313,-0.8343433087334722,-0.6587208003818831,-0.18333606878166372,1.253805790160991"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_25_100.jpg,Apple Red Delicious,"-9.601247660247198,-4.41095668103488,5.394634063424513,-7.490653352081809,-1.1069440076443042,7.94432586017732,6.785887475997613,0.6793871228871009,-0.23036463053869555,2.496427996021297,-7.545794069836748,0.14748992807053665,-2.503102139846676,2.0701076687327182,-4.622767257753617,0.6755842282788902,3.3500283860637743,1.1218037674911423,1.4971800571508593,-2.8684474269515534,-2.4870877555371185,1.6707317334037293,-5.883178856350651,1.035092737946137,-0.32010167817931795,3.6923003008168873,-2.7475354505995613,-0.06374431564434953,-1.6459726731563686,-0.790021684106808,-0.16854418281700645,-3.0577703791417896,-0.09106466742140282,-1.2663184044937341,-0.019973665424876243,-0.8393068125182396,1.8461349159661822,1.8631751068856923,-3.1711444561029616,-0.34525558900614245,1.6023363895211515,1.9857903149130907,0.32423738952355974,0.2686095196062917,1.1468268952599339,-1.6165923986048254,-0.6503581335124871,-1.6021703768166307,-1.0881938757188216,2.966075100802723"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_240_100.jpg,Apple Crimson Snow,"-10.59739126520332,-0.7726867455455783,-1.4152993281282182,2.5593282957610275,-0.8388764395539785,4.125621086462742,11.006522765505999,-0.9607671268134793,-0.26217183398515137,3.922962508487232,-5.376403633387379,5.330382860219269,-2.6563215794213684,2.614434039828716,-0.18887731819751935,-4.305943993186565,3.220145686080321,0.015773294976698594,1.8048609363497738,-1.96710791826048,-5.143761849961209,1.7245810809459456,-4.260988196749952,-1.6416687463635138,0.39309875614016704,1.3332683576196713,-2.000031291937094,2.518090412919574,-2.6527105765905676,0.1877261020484455,-0.287944992338933,-2.265389174712233,2.9211993750275593,-0.6793974316885536,-1.7690805399830933,-2.6347902196564688,-0.469035856022786,0.9853481202646888,-0.1973639580325335,1.5091431521092329,1.497253344533831,1.0650518691858657,0.460357933634891,0.0014004113312788974,-0.6412532605902381,-0.6353374036707068,0.0726165918641298,-1.163518738296853,-1.0796958440017417,2.331822814192993"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_225_100.jpg,Apple Crimson Snow,"-10.549833484535828,-1.067100712753663,-1.1365969569737246,5.354819290228686,-0.005094647847467152,3.0379780201014994,9.892804814158549,-1.5709215492628485,0.72754895435677,3.0618784999910074,-5.147991614877474,1.4099186278657414,-0.901538795969016,0.7602316018401492,-2.4018969336852933,-4.595881920246828,2.6784031371922175,-0.6094424273468144,1.6878436445411489,-0.6674615026556759,-4.0250343979373575,1.7622081088348567,-4.5969101176392,-1.1606715675042159,-0.2727842542885408,1.083622501291355,-0.9563823083834903,2.143352119631389,-2.065030756230011,0.11937834780173123,-0.3747405771882654,-1.6169397291934675,1.197998184241757,-0.3488603550808753,-1.8314047817825585,-2.4109142202888196,0.49592922603020845,0.23925100920442716,0.17051804767072787,0.5007573031244889,1.4054365016906565,0.71296983089736,0.3706036113188517,-0.8590697798287945,-0.12684015995449313,-0.6551811035818365,-0.09470854733632902,-1.293343821910919,-0.4523463711270582,1.3719996108901011"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_185_100.jpg,Apple Red Delicious,"-9.766561290390316,-4.994633769491395,3.5385474152598757,-3.89690559784932,-0.9020859582126177,8.281458584085645,5.9116911447186675,-0.44098706814540456,-0.5148810871237534,4.440646747534527,-3.7089396596316564,3.042106475479912,-0.5921302304472044,-1.2606315605348628,-1.8678084388683993,-0.8087631524873198,3.660415448394066,1.4481941429653253,1.0231376715160416,-3.778434190757755,-2.7892448961566574,-0.22529782315274852,-4.043184528270136,2.137041009621966,-0.24773896525795186,2.2660223654454246,-1.6960781974120998,1.6685948128379187,-2.0259684444083232,-0.5931457129633395,-0.023386149725627817,-4.201831524606721,3.113690681639395,-1.5798195538949051,-1.5923544411087165,-0.6362748414407248,1.5976454372165507,1.4732659207252419,-1.2897837179106502,0.48790983831170626,1.1355449821194707,0.908624952103747,-0.5311950593404382,-0.46764013896844725,1.2724952371096665,-1.6688893294255482,-1.04730572793229,-1.2555882713559687,-0.003033176697657808,1.276176341589156"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_190_100.jpg,Apple Red Delicious,"-10.38823055057624,-4.344643241978445,2.863064614597372,-4.814966582508286,-0.32180872093616913,9.698267660267486,8.045161257932815,1.5524863830914186,0.21652100737376154,4.069760339333614,-4.343671471085423,2.078334698285042,0.6734951649869632,-0.525567686163864,-2.7188080290392564,-1.927303786998399,4.145343396443936,1.855070887366667,2.942239470615114,-4.5056518556065255,-2.8578717969031575,0.589704773257547,-5.16664860755817,1.307492408020118,-0.84653703806596,3.3056285887722354,-1.4193225818486381,2.2941411708239507,-1.6444475545770365,-0.1553596602283998,0.2855596959102135,-4.374744581904408,2.7008858479807123,-1.3401385605730636,-1.351236798564587,-1.3292172223487584,1.7818377586499126,3.1110303165112905,0.5755335690773746,1.237178314249323,1.4652580340732804,0.8132981096407426,-0.6897967475061219,-1.401204596375219,0.9610554104169281,-2.30165574942616,-0.7424667154340656,-0.8687627815979112,-1.2139744046597851,1.5375200855951476"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_100_100.jpg,Apple Red Yellow 2,"-4.491065343126193,-5.716984914714942,4.412697366172991,-0.30227175935277595,8.769939584532349,0.9661071704223778,7.248058659297284,2.7908860813675482,1.8632508128365852,3.0369619386985898,-4.5885944696593945,2.0621159740325177,-0.7978945757744004,1.9981757140474565,-3.041851184538066,1.090700371913856,0.9894569420443718,-1.1370421073079802,-1.1189746250643564,-1.6494337970709074,-6.667958109113578,-1.1482985871382234,-6.246017026107416,0.1886096341524951,0.12789456693609116,0.8800975863329955,-1.4911049315611467,1.5746991901951133,-4.738176546724696,-1.0403075871406988,0.7745222856323916,-1.4210820976070635,-0.055685110094767586,-1.0313180742014834,0.17669963766246027,-1.783425115282601,0.26428396183570396,1.3952645356397309,1.9532097304922473,1.0224573192390165,0.6246163803055923,-0.6387894155211798,2.8369809723692443,-1.2667021318828169,0.5844061236688161,-2.4660347133006897,-0.8107072782221166,-0.9389013583884239,0.04530296579550364,0.8870643437235132"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_220_100.jpg,Apple Crimson Snow,"-8.938823962395265,1.6563110302346895,-1.5919908112668018,6.445703496354725,1.7061917106679216,3.152892764628962,9.512763056756794,-1.1754727536050649,1.093514677076366,2.112201018711104,-5.093829021929949,0.49002246807809463,-1.1540790169067294,1.0726068044315562,-1.7748182166087172,-5.236288398289139,1.7188071690703066,-0.6995698724139157,0.19575446749097267,-1.2888048625964452,-3.2591343194121167,2.1613347011564445,-5.177022005502444,-0.9229718665009234,-0.5794453202196965,1.701419811284126,-0.4233654665097893,1.4192847709700371,-1.6615687224603604,-0.6358628546363848,-0.5852269200522565,-1.3721271625842382,0.5935082625586272,0.5257079740082415,-2.443580583540785,-2.51408956588699,0.7188137207500503,0.1812088199772359,0.04676311123900928,0.041789720442450023,1.43789969605573,0.438276131736525,-0.2555038955051791,-0.3689594416141803,0.3443079806620609,-0.7925555799231221,0.4557443323331375,-1.2180115202357122,-0.33100700982015047,1.47720018660969"
