path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/61_100.jpg,Apple Crimson Snow,"-9.286042483855711,-3.014898123804181,-6.726198902841943,4.116704626041358,1.6254892233052154,1.6338836832318475,6.730552175428597,1.7195983523049299,0.2641370574571237,2.3046210439611965,-4.8892612774622455,3.8876413670441767,-1.9106551869838762,-0.8475246797942679,-1.0518210171805127,-2.666183769734477,2.4912078964945192,-0.18438812942391902,-0.10791987324787537,-1.558873032332326,-2.771222827891806,0.7807360735262421,-3.9192955911987695,-3.073987261581889,-0.41368791844830033,0.848164738289445,-2.5587006677412885,1.3675664234757545,-2.4495342999314884,-1.1177456004387134,1.087986717531362,-2.083128512143259,1.106779150135106,-2.404553928208414,-0.8579780732080031,-1.1759997136914595,1.1614004540366507,1.9396203417259463,0.9490533612328725,0.5725078119795892,-0.3214294156730176,-0.48969627885961636,-0.7693354480127683,0.14351984901810455,0.4947774940173752,-0.80016339353271,-0.9326973404032307,-1.1730335001214591,-1.6488653155834185,0.6522368089159022"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/226_100.jpg,Apple Red 2,"-5.880474470008139,-5.090782520834607,-5.3385006065999185,1.5463346132649782,6.945446940329501,6.571032023546524,8.707270763563734,4.731431468759134,0.4230447131881914,3.6706824540226,-2.6114998135512097,2.064749698032583,-1.0644526577449178,-1.3641092274855529,-1.6647864334682834,0.602989143210077,2.7951496520333197,2.386596289233221,1.7207024098881991,-3.866619368283831,-5.502889114833382,0.9700363351207812,-6.451161266361586,-0.3748605414394986,0.009160931056124118,0.8869410637502082,-2.6240207005072094,3.0947695718124555,-2.3155791230762772,-0.46861365308670905,1.3063356347929203,-0.8955334269740381,1.480296625086334,-0.759108597405039,-1.2167268299960599,-1.76134023143859,-0.005728802778613767,0.8687660316734956,1.1222468881070846,-0.4074121781730784,1.4341802693343624,0.8881694332235469,0.9487075624654242,-0.32451690403435957,0.23298945380467573,-0.7312947417852755,-2.5645932734620156,-0.8645236547260523,-0.4231644201333909,1.1537264106519733"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/209_100.jpg,Apple Braeburn,"-9.282110981487586,-4.206576195602546,-3.6144086843280685,4.825926742511858,2.99208313240665,6.10411009773846,6.579749807963412,4.8588311306675065,1.2224870622075745,5.346453017286698,-4.415583372861802,4.101864455908994,-0.29771027567517583,-2.671277532696148,-1.8316755339570145,-2.1281834787693676,3.303805373703348,0.718972547786838,-0.22707174418776851,-3.5302691338736665,-4.216302004209871,1.2121074881727505,-4.633341206412172,0.07326413013455749,0.4169956761019997,3.4609026418321567,-3.103679344161847,2.3820746997808318,-3.3595206609511505,1.3218697907871217,1.221401897731331,-0.7263023137870033,1.1729373237081362,-1.8018295362918444,-1.0024775203132832,-1.3615036876470634,0.22189265349153098,0.9702090614044787,1.3546883749795011,0.48968080225687055,0.517404726653866,-0.08175536930259406,0.9891082414273016,-2.063406505561354,0.4405124113195851,-1.05607000779159,-1.3758893239401797,-2.027431849485518,-1.0688910998009442,1.4961972632848275"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/280_100.jpg,Apple Braeburn,"-11.0193746033021,-3.8802850762736125,-6.456959929998406,2.3179067583370454,4.442914061958018,6.363066413444692,7.355558315769106,3.5208240538583775,1.8148060212145154,6.332577760139713,-3.83073617771009,4.196101342422078,1.5323322680476383,-0.39826777596750695,-2.037647497004551,-1.959805981453041,3.3990710929007686,-1.0973171267697295,0.9069976740803517,-4.00666602640544,-3.863710432891906,1.1613308966944986,-4.072227939723989,-0.5600433161166463,0.33367632186938795,1.5290312953814693,-2.00646932585628,1.5175069942226473,-0.672675683654571,-0.01980264301428237,0.09975881432454345,-1.421366423889853,1.9884579701715122,-1.7092907977839475,-0.12454599576412596,-1.3271990453910898,1.4087338181096092,1.0439337766544858,0.9173323839883329,0.946697528410352,0.1975536157686329,0.2714056680088601,-0.512347074971892,-0.7660296431604029,0.10966232906905579,-0.9443866242843799,-0.7198106391478137,-1.496656291341318,-0.5782172299324311,1.355799590001581"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/290_100.jpg,Apple Braeburn,"-11.233304607676994,-3.431476884732859,-6.762653096139,2.7843755496495257,3.1290834216260395,6.216417196549229,8.676839137159611,5.4272446867595425,2.7660546025520993,5.602539314324637,-4.394749439365736,4.450250479841329,0.527890670688927,-0.1157825913117441,-2.284351301626101,-1.4567547826575675,3.4087093236183845,-1.1054720794908863,2.303914323617389,-3.6288239689537227,-3.8606682141007536,1.1448137369470373,-4.948710037339326,-0.5105181927465556,0.34852825982247904,2.849109714150238,-2.7008042622216215,0.4590227571428931,-0.3669627330251712,-0.19320285025934228,0.46796773707334116,-0.9841734174272025,1.838143245895077,-1.3418896573250545,-0.7537563697987577,-0.5893933793910959,1.288076239427581,0.5496413973750404,1.4422155299819257,0.8520046508469694,-0.17716791047856617,-0.0751836015520688,0.3241235015599255,-0.6655965653351857,0.3498429380650493,-0.3863430105274591,-0.03788507126676504,-1.9110952219897326,-1.3839724704662553,0.4415398303546981"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/303_100.jpg,Apple Braeburn,"-12.554430904466207,-4.321272457231707,-4.113142454892498,2.07306723413958,1.826995320237523,6.766828896658236,8.647546707459702,5.454907724527848,0.4542032482453284,5.966748279660299,-4.488193581566223,3.3136356146353725,0.5342160926488201,-0.004478536448691437,-3.5951606448517044,-1.291937992922733,2.2642457239024383,-1.398967140996853,1.7705103058553646,-3.4731042351140466,-3.781494206393858,1.0215310335679373,-3.694985633902185,-0.7862562860493756,-0.3476134454362487,1.8698003040056064,-0.5636690584592473,0.6882494508620608,-0.022638603386201536,-0.39063746902970464,0.4674570734878,-1.2045756693426248,2.064040348379951,-1.7565400542423897,-0.9758745896042612,-0.027455468856072276,0.5924485096219705,0.6505578489144215,0.7951042306590181,0.49836218089683343,1.8679290240077089,-0.025020096051511113,-1.0875966710269422,-0.7500619315414535,0.23676865134070552,0.4180822923665288,0.8543712019943722,-1.331005368222514,-1.682089689570136,0.6922013190286072"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_116_100.jpg,Apple Pink Lady,"-10.029396795944102,-0.3536427777401978,-4.579272409335273,4.249636641400412,2.775715674680534,2.61363540922733,9.898751039019697,-0.34590147098745694,3.1044528364624737,1.1653266142919128,-4.931688293857173,2.6988302399166826,-0.8807424806689447,1.3652694974603403,-2.563468321133038,-4.464096935648264,2.751229808484442,-0.12016588876426211,0.6202151775819962,-2.3379498053262386,-3.6948508006585965,1.3581134032251347,-5.6751546735144185,-1.023324005059686,0.42787214429875614,1.1942107774849648,-1.6032211991481493,0.5148488864033743,-0.706323783653242,-0.13430224625020318,0.6313294150855299,-1.7083032962661844,2.2564064595628346,-1.3840626020866515,-0.6561654745526034,-1.4718554209892072,0.18422845473783508,1.9146458566725073,2.0243807601708013,1.2688064080625423,2.3688310772393257,1.0335331928573712,-0.028905432225891106,-0.020018066095059153,-1.056863224912516,-0.6157177055892743,-0.7763583979126026,-2.0665824503001735,-0.9090411252281151,-0.27347947577931603"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_10_100.jpg,Apple Red 2,"-8.188597606961425,-4.402396335339499,-5.367644265358802,1.4859686956854685,1.9913847374811309,6.828941227505051,11.060560164238579,4.899041555339356,-0.09102883524085992,5.4794850023639015,-3.237028106510558,1.8872805971564417,-0.9481525448739829,0.5589209389617816,-5.384971106649302,-0.4741597932037413,-0.05348022644515983,-0.8610191215101046,2.553921811464765,-3.302505232365584,-4.300071450369254,-0.6252633784259187,-4.622773684452385,-0.7771022134271324,0.32252230017813743,0.9733386547365982,-1.273479279601125,1.165434709763616,-0.38222353465699554,-0.8847021287945513,1.0760918069494843,-2.979870303191405,1.2291236120103313,-1.0550432795028544,-1.0306912786599356,-1.016862989059931,-0.1629656808209701,2.172412787795353,1.3374228340809107,0.18372352943833908,2.7380406244784568,-0.7530418941239762,-1.0328499157893918,-0.8981635364885292,0.7808909618454415,-1.443181052620827,-1.4334561276960613,-1.4466706349275675,-1.6757040489208876,1.0205980405169657"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_188_100.jpg,Apple Red Yellow 2,"-1.7096534782054338,-0.8039371293933409,5.740392310161549,-1.890193697821734,5.70489320750292,2.887882876984702,9.656809502747173,-0.1051340715265541,5.420230228166544,3.6102360648880243,-2.762227271463722,3.134192368850648,-0.5815466734115686,2.0172723806448376,-1.5761848177755984,-1.4057035634764128,5.156902810612778,-0.5579091947889646,3.776526278347412,-0.8413598593940267,-5.006368984727101,2.065969833212318,-5.347497804532861,-1.456127955702342,-0.7139029472098252,2.9614395372248086,-1.8590991347078678,3.333225167746186,-2.3859571198190124,0.4691526620068804,1.4660424322491648,-0.24617804203755725,5.2965187884249625,-0.06233977576897541,-1.2066696605650917,-1.6112357951518748,-0.8033911986823357,1.7518899670710901,0.608865263544155,0.5442320882920059,-0.4104165390894211,1.4132410247414136,-1.1996515653478956,-0.5051467405350234,-0.8423232757802201,-0.7557110152424393,-1.4335243231460355,-3.1198310779015075,-1.9883973195249554,1.1376910289537796"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_22_100.jpg,Apple Red 2,"-8.423883806382227,-4.83083806372681,-5.335878161242317,1.1744983223348076,1.8615601740696863,5.855651148425888,11.670328867526978,3.443955611590869,1.0237056549946117,5.637278138797623,-2.3100915354067966,2.554251309000469,-0.4006983927527712,0.3542481545840057,-3.9104221596140585,-0.23862373234852677,1.7328815693723154,-1.4924884964806224,2.0744225077016583,-2.931001152233859,-4.543837483608908,0.0696052162664868,-5.029218190127358,-0.1440785248622831,0.016587839388859344,1.830773794160196,-0.5739052752940482,1.2613061257725888,-0.6892978929454798,0.49466938282808304,0.9348725145998008,-2.159284118259135,0.8734162895123346,-0.45268360984022277,-1.415063359789946,-1.1613031561814389,-0.2593300478348144,1.397930077066087,1.4012038599810988,0.9429811032083545,0.6793690337311823,-0.9838475976197626,-0.5866482797202479,-0.8851277728317705,0.7391438383665322,-1.7315823947047049,-1.0669820541054513,-2.2561771735139606,-1.086059923150873,0.695084456671312"
