path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_4_100.jpg,Apple Red Yellow 2,"-2.2160134967318905,-0.421912022393322,5.618946477411838,3.4722187997911234,6.498285928026438,4.186373811873433,4.877386121244639,2.738585729022444,2.5774164047671433,2.2909815629258685,-2.252552804134777,5.143498868367957,0.885166173843888,1.379466298452687,-3.3648611508325814,-2.87198535714889,3.174448488382688,0.6489223583468269,0.854552406678979,-3.6222614722698627,-3.202793411032443,2.597297958428918,-3.5697497124063338,-0.062209964012851456,0.5141248172598408,2.7611889949271187,-1.0762358794251117,0.6650650135884149,-2.030422465598682,2.0960948508817157,2.5752993734880056,-2.7550509860228827,0.3289247790533756,-2.6451343662172544,-2.7935027297296635,-1.747010791976402,2.3641527638537707,0.3325374713732188,0.43858016537066774,-0.82937874609871,2.17434911332297,-0.9276577000808282,-1.7923777807458932,-0.5757489697868791,-0.7694891152681156,0.9237619082449637,-2.7279535010577045,-1.7125899143593686,-0.44201772824419594,1.5548468444542263"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_94_100.jpg,Apple Red Yellow 2,"2.4663733524270923,-3.2866006691711434,5.145663783952473,1.985005682600478,8.150633215371567,2.7012160909961964,6.2426752113319575,3.7162604481151154,3.9296372038934244,5.901569063066988,-3.7866149544554313,0.4996109217753155,-1.8194505813889674,2.0993641669341905,-2.8366184763991567,-1.3706883437991377,2.545438464332766,0.2659353944348631,-1.3367674202316977,-1.5497206886670432,-2.9994831428669637,-0.47353897103370884,-5.3043608374416245,-0.334289652574844,-1.6324780622891735,-0.5451692862993582,-3.986433193418013,1.1024402346093873,-1.6998768522715075,-0.6855911890560076,1.3315183201852956,-2.155452725650202,2.058803690279951,-3.434640402007575,-1.8498891854727606,-2.8516963031898515,1.1523435742089656,1.2364482684633165,2.023413731379207,0.3370058070951387,1.4046746997012325,-0.4699517723592179,-0.3391647695198149,0.3493837700490624,0.02258725395543925,-0.9643612700864402,-1.812477070717318,-1.4926319923280815,-1.142583885257128,2.6212979438963666"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/107_100.jpg,Apple Pink Lady,"-10.755594010746117,-3.548248777963746,-4.710542367135657,5.772711863833035,3.898470868674358,2.9519150510364476,2.5652396533235606,3.929518513471464,2.0385166646449795,3.479208096796094,-5.377047928087402,3.390384181423312,-0.9166143755708043,-0.18316447626686375,-2.3882816540726397,-1.901078674437557,2.3365032949509548,1.4777305985445375,-0.29523650968099213,-1.8238131806090354,-2.1294763085101533,1.2296679376603272,-5.062325116809634,-1.1652131627068985,-1.4343787532113959,1.4886089624776426,-2.8520348559842756,0.9012259312608855,-2.6366868332751725,0.349348661388413,1.690626346619321,-1.3768844069146247,1.0575335570724929,-1.257450433113804,-1.6541183519757234,-1.5004021279735227,0.3411569928525239,0.9302477472510406,0.2729830209053589,0.09913723888648908,1.010136702799211,0.6005524374387415,-0.1302273535485409,-1.2663295921510047,0.17154490241541184,-0.11964178901934117,-1.8952686998678467,-0.865212192624275,-0.5796526281270213,2.440298129931023"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/102_100.jpg,Apple Red 2,"-10.779558743982879,-7.540181950167752,-5.719395871843126,3.1173905243464755,4.857659913351322,6.591137544327274,7.3400695598455545,5.858851016290113,-0.16373694681372442,4.637946113226063,-4.420174034671726,2.892556833793679,0.5426784689895378,-0.260497804161708,-4.56858203225763,-1.9502757903585015,2.705481962687079,0.3594015122855175,1.6298635147711356,-3.758241193209855,-4.00641206813909,1.410845251298722,-5.30021800473328,-0.67814147249147,-0.1979879893384369,2.841216743625964,-1.2328760574224458,1.1841186927802247,-2.015016917197669,-0.45493228211150594,2.1497616521941785,-1.1897074418770133,0.51461271503862,-0.8873849949108819,-0.39662983535631013,-0.7321363467426419,2.012432159556448,0.7509540686838773,1.2599541843464588,-0.401931960582545,1.00109615125415,0.08076075271271717,0.6287527274690994,-0.36885399767991217,-0.16789279631647713,-0.9626197930962777,-1.4051857317857324,-1.915387512175089,-1.4048437911850826,2.0011377055516517"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/30_100.jpg,Apple Red 2,"-3.2989349884931514,-4.3045645536106685,-8.364480295472637,0.44755042352554186,4.891563902155776,7.581389070131156,10.729419178300066,3.5962849895651545,1.9588999681152217,3.485563255058351,-1.094218311788907,3.642030880479462,-0.47623715938579625,-0.11715879220920813,-2.142711953045553,-0.1280947430418707,2.6236888173630604,0.20863435752684417,3.747877833910026,-4.027355524035503,-6.2794602009883445,1.6251951697695195,-5.585263634271323,-0.09757101638923628,0.08103771771829746,1.9197770500840026,-2.769114302278888,0.6454919534207118,-1.088334040599185,-0.9882020558898895,1.420054053283675,-3.2350058168552187,1.2036867483877496,-0.9553011591206573,-0.7724201324037421,-1.7541936947074113,0.6176819504531025,0.9478816303706514,1.6389327503509645,-0.5811201258978481,-0.09230813527298588,1.1646739856407529,1.5854328219344187,0.8862001066938778,-0.21749845630428932,-0.7328501194924479,-0.7508775844353113,-0.9967128596391022,-0.6697683162393157,1.043104941495798"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/55_100.jpg,Apple Pink Lady,"-8.300522372008105,-4.777419774312315,-6.7663711869568,3.935159244542545,5.540510132144241,1.4904807843350643,4.934703399611957,3.2728375512501913,2.3340216719990052,1.8975093070778994,-5.1829240670495755,2.754286626249757,0.2983449410154374,1.3377533851954448,-3.739616483325597,-2.27784072038139,3.0288780511554285,0.24678007881706374,1.8230682326210117,-2.4416515812810355,-1.7655205144906627,1.8203082736039575,-5.40187186117589,-1.7715928850915597,-0.3158162287136775,2.544504479752293,-1.910218175057774,1.2901190330399663,-1.4364167115724424,0.7847306647658968,2.6518231943918606,-1.9487886010655178,0.39301815708844456,-0.22948522367806262,-0.5340273525316179,-1.4757516424518564,1.0830325839102168,0.9401201049476408,0.49578525246382754,-0.05478508667719472,0.863917185159759,0.6785924105410681,-0.8872777733861464,-1.322962879969704,0.041496669644656634,-1.2799253852988286,-2.867417632028084,-1.3288648039951045,0.2107452387883439,2.375796681188549"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/281_100.jpg,Apple Red 2,"-5.314747384551687,-3.5592243576615545,-6.238012544723378,0.8815634939812788,5.141560780636403,6.145543810914347,8.932332839542088,2.8981233305890037,1.7776080309622317,3.8328863768458756,-1.3859244841921088,1.862439826230383,-2.0939620072025207,-1.293492904351286,-0.9277681222034068,0.33931032409793027,2.688366780903956,0.6445333729685052,3.0302195908562037,-4.253677540793642,-5.460342392829293,1.1821380866257134,-5.487156290607884,-0.3090358243260069,0.5804891374228603,0.8316610460388659,-1.959379206359532,0.8132091970480833,-1.1059542813376664,-1.8140587292334898,0.8052847924591561,-1.2109119267237929,0.46909291032939315,-2.2498021268373387,-1.8748502237411302,-1.3940433263069978,0.06485350843834979,0.009922440398983847,0.8032102156460003,-0.1943163451507007,1.0512228177416552,0.8179263755720089,0.29715799601290305,0.46564766270562274,0.7249275897822424,-0.3774956969748363,-1.0769488174911612,-0.8761224404067808,-1.2182733409348445,0.5620816612658311"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/311_100.jpg,Apple Red 2,"-7.552720672343933,-3.411553640213463,-9.00200686387088,2.3322362457841237,5.743989719119993,5.347209249984433,8.173581183205465,4.836427106751651,3.3823290999813596,4.788240513587911,-3.891573625811599,3.9661326567720216,-0.6814751254725949,0.35228701841599613,-2.0348741110039112,-0.9828089866624173,2.9729250906752904,0.01617283712036314,2.729233833186467,-4.151567963949289,-4.174348897498342,1.1662600560646252,-4.634428049567056,-1.7113383230721588,1.3465512630561756,2.6545297906015897,-2.195831979425766,0.8371325036950259,-1.3035642182777758,-1.3716256031039513,0.9880517417157639,-2.524349901654835,0.20371897506575798,-1.1159038035278928,-1.181380031830316,-1.7378073679632835,-0.3841457692178385,0.1073893738165464,0.9764931512296184,-0.2449534412820389,1.1018132065099906,0.7050824071260604,-0.474028115157371,0.15906850183259072,-0.029997628750239216,-0.6564795761517025,-0.5161325929279944,-1.9829525947103483,-1.5565811218890113,0.5338690272802186"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_168_100.jpg,Apple Red 2,"-4.064961317469035,-5.596339195589868,-4.622523205203439,-0.5346916129332846,4.8745930398012955,6.595422092935302,10.079798936684494,3.5949154864287394,1.422087389124518,4.52888973269496,-1.9689927924343293,0.5754779285900323,-0.2647987891859319,0.40893554439003704,-4.061745461412166,-0.1926211447931987,1.6093574701258249,-0.7318303606979886,2.078452554036774,-3.0809777845288324,-2.7283774924748014,-0.37245787156583315,-4.923601321020327,0.32073849184980247,-2.0829341771200665,0.6720070988936018,-1.9342318643192717,0.42028397474009627,-0.6960248577060828,-2.11794872889658,1.0417469149908933,-2.745984375776076,0.37290423731145184,-0.5690945783721656,-1.6656142229479702,0.39866198423667465,-0.3947600090284479,-0.3437678191107026,0.8399989965614013,0.8293947560880985,1.8954462698390722,-0.13467032438749846,-0.46875617731085045,-1.0900739664208217,-0.3704588667971523,-0.8564323689160107,-1.9815658323283398,-2.2195752733000558,-1.1061037655971733,-0.145299321301866"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_201_100.jpg,Apple Red Yellow 2,"-2.316974342966512,-3.6053523207947062,6.721508620381911,0.06986044747358719,4.1469124061436435,4.334887496545502,10.783349079987442,0.9209846920516135,5.822223216500146,3.5500687653663623,-6.047172279093937,3.3504390343026986,-1.4809359397200828,1.8547624244500196,-1.6229035614119143,-2.8408191857989418,5.746403285265262,-2.4015186615402393,2.4369957788646412,-0.14645796179446904,-3.724874659196157,4.078543944599685,-4.700787103594793,-1.374611000772117,0.6449014478748444,2.844448467745594,-0.8491773483562223,3.940418471488099,-3.6140504019827984,-0.7357495219139815,0.8555510879285475,-0.48957813859466637,4.5134013557903305,0.9548295449942854,-0.17598932982931137,-1.28679862787001,0.11346015442888517,0.41459164335396775,1.2178352268641162,-0.30748015817983576,0.4680674666397153,1.0831298537134195,0.01551542976785661,-0.620440056609504,-1.1800554360085023,-1.9519351587606464,-2.6929862133171714,-2.1480340547014056,-1.5119090108390814,1.6309766164046107"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_261_100.jpg,Apple Crimson Snow,"-10.659598573699855,-5.312746481033194,-1.7141170116059083,-0.9768290056272051,-2.0512930696382488,3.339224778283512,9.69427676438565,-1.7459048674402255,-0.4169513640487327,2.539013324274074,-4.293262678067992,3.208528354282077,-2.7393554832059603,1.4648303308800072,-3.738044073758591,-2.0783813113007854,3.2671290516712275,0.7880219048484179,2.5987591492799456,-2.1085168399287255,-5.375169669558617,0.41683825590917795,-4.054921253704254,-1.233567801731302,0.8913583482426888,0.9647072016563262,-0.9979666258323542,1.3337349168165402,-2.421518787191423,0.38585696300197747,0.06973136198489903,-3.2041212416268157,1.8778684458268857,-1.8999713748396678,-3.6861531630337487,-0.5211431600006711,0.5972495300359749,0.502997938570246,-0.8482182672389539,1.039723127127918,1.9316911521053788,0.06270379258562231,1.008962080808378,-0.3256112289948957,0.04398657658557392,-0.047087198952306154,-0.06666931661427647,-1.601646697197353,0.17161720365335723,1.551183041024655"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_113_100.jpg,Apple Golden 2,"5.227078991741168,2.739435483433182,-1.2217802737100945,6.0056354041901985,0.5649618024659787,5.855275413549646,4.814961656432863,0.09299137039581205,1.5481507954272733,3.2077704424300286,-4.152711633817207,3.560206539079798,-0.795455827778642,2.3421142540142132,-3.1908476280413227,0.25741353077989015,0.9855396703004469,2.809185599890536,1.5936756939540457,-3.639642799302012,-3.1972600395998008,2.12329249316425,-2.2944642009219045,-1.0832903690694868,0.9002765475575817,3.6844643932581853,-0.8476955673592393,4.2352462978790575,-0.701865129687285,-0.08406216260946957,0.028421100545313348,-0.8629290110458754,1.9827376081519468,-1.9825156010280682,-1.450248840832397,-2.157162078638339,0.14608720556875224,1.3205256845572002,1.327978201298041,0.8514153136256054,1.1754804477154552,-0.4575188205194373,-0.21367515442196053,-0.37638536489441515,-0.14284385468428468,-0.9777275339303824,-0.8229328495659562,-1.190115703303517,-1.029593627310551,1.531164162819005"
