path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_271_100.jpg,Apple Red 3,"-0.8765830503726978,0.4299596041028077,-7.5732999877342015,-7.160471486369945,7.821226150628736,8.985432677240981,7.27970764200615,-0.970466730156177,0.6094719617137896,3.083078311980038,-5.7364395432893405,2.905095072862932,1.064598217370977,1.6423059001801932,-3.5596300454826166,-4.035357394705436,3.658794930239557,0.1759858950402695,-2.1924290296976294,-3.1288112690790357,-1.975533363442516,0.9213366659505063,-1.990713840477444,-0.11997672496207934,-0.8038713755857535,1.2587450870560364,-0.8694874982124942,1.7169334967455967,-1.0404020615290783,2.507398076761778,-0.31490157437369865,-2.727893172878449,1.9203314053926455,-1.4401904354594788,-0.9136741698062613,-2.435557149697843,-0.5532362361899454,-0.07152847084825252,1.0883635690782179,0.34910925558615474,-0.5081530052448848,0.9888509611739026,1.1174800558524858,-1.7866351311091484,0.3280979027687791,1.1722748763547135,-0.20107575510760617,-1.1245647545170065,-0.5053897615865239,1.7489992996567396"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_285_100.jpg,Apple Red Yellow 1,"-7.57428871939606,2.559252676007024,-2.869355085277441,-5.37981434859745,-0.6836428397610734,6.612511208762686,13.940906528959324,4.877008060954503,-1.5647261045453957,3.5368224412305653,-4.420468380683648,5.83806251333233,0.05726080589193463,2.4049931738244603,-2.3700998293348996,-2.5678176774074144,2.129835157984973,2.1994184375404524,3.192990452303367,-0.9180055677673458,-3.1709081942242126,-1.8261109457375053,-4.190786672045048,-0.5768729988927799,1.3911531421362282,4.0827788767180975,-3.3399475553374263,0.8602358594377953,-0.6745785872581179,-0.5353678440966951,1.393079575940402,-2.670312523238685,1.0665619308233334,-0.837871538139764,-2.6926238388803245,-4.462476397735302,-0.18244110680546666,2.03396038866478,1.6285967545808744,1.7658890017454083,2.408401484586032,-0.7048612773596828,0.8035950376781383,-0.7242037218428151,1.5335233788070082,-0.004932301218244391,-3.5275342074601146,-0.3560637392233329,-1.6498233914592249,1.352797319078036"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_310_100.jpg,Apple Red Yellow 1,"-1.8866059508454809,7.081248712271272,-3.222740661074854,4.522903825188954,1.2558428437266618,4.321086734283906,4.964626787527012,4.759237500583818,2.661537533639466,0.7922346979163521,-4.8989315623247975,3.3897218629402226,-1.3267719520472196,-0.8496457814406302,-2.471406044969366,0.14482376107413036,1.5011251264322485,-1.9459053803470616,0.892002296121745,-0.9979875505298309,-3.960139387189826,0.5972172220533157,-5.028366944756493,-1.251412501676879,-0.42042658838875374,2.6871679407284588,-0.2842305186961025,1.024038627770059,-1.442689026331455,-0.34947577663570323,1.2270855846649944,-4.230684157236221,0.9795127022874066,-1.8728328767172149,-1.0433564256334606,-3.037128758973023,0.6726281122647527,2.433178781900826,0.5461650389058043,0.3804483363264082,2.0541565341009522,0.6513579127716203,0.8798591348687554,-2.110543466961027,0.8839692164742731,-0.07876015024384836,-2.294674603376851,-0.8914033448762152,-2.9576577567093763,1.3557337151932916"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/28_100.jpg,Apple Golden 1,"5.212211966281165,1.7890772046787782,-3.8060119928136826,-2.706308405645199,2.2709929495581016,1.0355576068326846,6.333789039114104,0.7279910757730023,-0.8634449042813117,6.176343903638416,-3.7210816749445104,1.0568674057325946,-1.8548876408367598,2.503063965243784,-2.2301017568588373,-1.846298307342189,2.6485979693414223,1.0448660559938971,3.4285638267119447,-3.4236730406915985,-5.592721132421778,1.5856582629515403,-5.2070402888664375,0.21152260890478047,-1.6963244275072062,1.7470233703084739,-2.204891361679812,0.9375605921954558,-0.934486520539212,1.5628812297879142,2.5860106202303395,-1.4855831093225786,1.7323978273718754,-3.2163075070573757,-1.867313384679006,-2.8536404905002066,-0.46227711059391924,0.9087901589213944,0.7170001347162359,0.4254611703961448,0.8856182472280746,0.350263854477831,-0.7578923486419159,-2.567342957025209,0.5296613316983869,-2.152879461146702,-1.5971078932511429,-0.521246840857212,-0.6888674758825606,0.331208135554835"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_303_100.jpg,Apple Red 1,"-6.139449872201084,4.5877394551383235,-5.605324268935185,-3.500014995097774,2.327130469872946,9.964922302613886,7.3874286774775655,4.302670449690436,4.033035692491236,2.066604897396852,-8.429290723645932,3.62961244798919,-4.110803099782486,1.8528855897452796,-0.6086506443090733,-3.694042701179671,0.6463810931305721,-0.9059089732408482,1.3580686161520472,-2.5817418498462095,-3.0601253446587786,1.7509614431006013,-3.77174479053642,-0.3610516435571828,-0.09713390861173707,2.6662791739564087,-1.478522031256838,-0.21807812069563048,-1.5650315455135204,1.009497570519436,1.7600515692002396,-1.5544841060121701,1.3250173374732916,-2.2888696588389132,0.9663481862034522,-2.48362791625301,2.5318164636636507,0.6918210960013291,1.2794363170064695,1.111347470188132,1.2893467357975974,-0.9789836280014704,0.16538742676056178,0.3937133812648979,-2.124711793828662,0.2107302966721801,0.11241413105285163,-1.9317032965961995,-1.790036659230485,1.0984195822875107"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_225_100.jpg,Apple Red 2,"-5.25808311514892,1.1505478514824623,-1.6714221358931354,0.11882474394459067,4.549981576179565,7.71085754476305,12.380692348803155,3.0967085085390713,-0.36177334888787194,6.725412828521733,-2.6467666515010135,5.4573409537924364,0.6770812150257803,1.7642518639723233,-1.4063351885453261,-0.9447203822877711,0.4869461919185096,-0.7132103448603255,2.9493184989717656,-1.6754681728495489,-3.0670431990573865,1.8890982821023468,-5.718666375310406,0.28972171147844766,-1.2134867136070615,2.1531283601582683,-1.3000660598864264,2.4368032108663207,-3.2575552373607177,1.6400770132474938,1.394918962912414,-3.1402024698390933,0.4645892942884077,-0.015491492134873807,-0.4791512443360977,-2.608691834191405,1.945432399971095,1.4689044807897544,1.3023564869312423,1.5396589778368492,1.3209694459659407,0.12522242043253365,-1.0057056935910929,-0.5058391388915725,-0.7890880458391528,-0.8899069634662161,-1.1879058924061132,-1.5569624152210717,-0.5864536156186906,0.6611081873408674"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/122_100.jpg,Apple Red 3,"-4.231279681585401,-3.7279794395243657,-5.05882085366223,-4.251105394240164,10.935939916994824,10.882009531511013,6.214453375709492,1.4694480965983037,0.5116393722977799,3.8586289669148877,-7.816108687530461,5.191259888249327,-1.8037275817642169,2.6131292043263503,-2.3605921863604196,-4.033316656954284,2.600580043772798,0.5649279833315085,0.7549295630268423,-0.17305298271815603,-3.151391947821204,1.66589484870941,-6.047627659763528,-2.219146410212844,0.13550152320503284,2.4722965405655866,-0.7437362081603026,1.2373171629761488,-1.2914312256743665,-1.0222106470682775,1.3917942042406533,-1.6682690038316215,2.363379602151072,-3.4372116578462704,-2.699909723408072,-2.019353317324449,0.787413904021823,-0.29745995661937,1.0575348482244276,1.9982196474156502,1.2204504570198127,-0.3011668141628411,0.9180424188687474,-2.1544363100228314,2.1671781188708237,-2.657841605200654,-0.7691958679868179,-2.077638091782439,-1.8230930460383405,1.0162435382371104"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/224_100.jpg,Apple Red 3,"-2.2996501762803336,-2.3903958636360785,-7.575414516795849,-4.969065073806001,7.0820263500368155,6.565660751927481,4.756145992675043,0.5096414893869234,1.9876411688820264,2.862872755631055,-4.270883287438936,2.310822338553197,2.1653171865939513,1.5667461946681813,-1.3367300393692128,-2.461974356986878,2.927352513140201,-1.7384007419457421,2.1822733760789275,-1.7825230571907154,-3.307776350760801,2.284070688981004,-4.881713006996997,-0.38554195482102865,0.8441252905643833,1.7493645028219904,-1.059026998299633,1.6776783193082507,0.3171274035853795,-0.38786646172803296,1.3404304058164933,-1.7673739855384263,0.9124175632762159,-2.72857537465885,-2.2580882050058806,-1.7169369388030218,1.4878013397653687,1.8231165410366545,0.8510613450519646,1.5320762361717368,0.3372752574686035,0.09947606779034282,0.39086135001311223,0.40807238220183223,0.8591568970513132,-2.4479215506155163,-1.9550476106245525,-1.7397044805575195,-0.08217624273926954,1.7818608148601813"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_269_100.jpg,Apple Red 3,"-0.9308602219468776,0.0952654017739163,-7.614844673927793,-6.890746330825147,8.287785045528267,9.749486577215713,8.198217507670693,-1.840612471902533,0.7628207481318565,3.5293574636070604,-5.691487288538845,2.3080039182083993,0.13774709092812717,1.4888397435764418,-3.500170949580988,-2.417526494706867,3.7017852933756314,-0.701513399294742,-1.1154738836346265,-2.810203409143275,-1.730818483434252,1.0052358733407234,-2.607337956371962,0.09071280129364344,-1.4607737311509614,0.6117904448345872,-1.616389839285294,1.659033310540714,-0.6851575857405292,2.16533280229887,0.7657557982835771,-2.26820549004809,1.899285665967207,-2.031671222393759,-1.928644754004514,-1.4782931723050199,-1.0741125751157434,-0.5579200805226717,0.8810140872369038,0.09896381594980005,-0.26750736662338037,1.4308554664426365,1.0566983874882023,-1.6084469698672041,-0.12989300347326477,1.4988398013830266,-0.17119246179313843,-1.343253089418406,-0.18328357911361767,1.5059783449876247"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/288_100.jpg,Apple Red Yellow 1,"-12.950491071763215,-1.6327142278868543,-2.468568811457946,-1.4262184250224643,0.9799184433655481,1.8174222707069607,5.770601912259925,4.678721085041476,2.8918646469890152,0.608454931347552,-5.024942935067014,1.3714151001255859,1.3666147089471656,2.9389505889639134,-4.297382160125074,-2.2705583329584593,4.712415434881369,1.7802685357394417,-0.7359634918376161,-1.0274892542792853,-3.980576965150067,-0.004491924505497253,-6.442433243254201,0.1890929744882623,-2.7859877213832402,3.254306026722895,-1.9656632015603734,2.8090259376295275,0.17013427937346146,-0.1787461360606044,1.1050354651361927,-0.9973716098286682,0.22265022866635867,-1.8661619837637913,-1.1660300978092648,-1.3526367293329726,0.1252722386018158,1.6649233815546587,2.4330513716982978,-0.8943826135843191,-0.22064088235270565,0.2330967409301718,-0.11589363811209807,-0.6452073912456742,0.03869329773565526,-2.0603712396249003,-0.24670318605693792,-1.1377630968340735,-0.13824042936707995,0.3708946713630373"
