path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_199_100.jpg,Apple Pink Lady,"-8.510309506805044,1.9367618237541284,-3.2863133382466585,5.613917005706948,2.56333651622131,5.176715332399835,10.991010484888301,2.8574721521992887,3.717399707064158,4.332549560482225,-5.972951992039104,3.0615167042707823,-1.2034431138618813,0.20912860095919,-1.9392437502595559,-4.098251206643939,0.6191081876986649,-1.1999983613934688,1.91390208231376,-0.6780747553841359,-2.753065100324629,2.1798396878487463,-4.427360699214878,-1.5608927207877288,-1.1005647309556006,2.062663046749858,-1.9374398971728324,0.7517479277256184,-0.9429649080342325,0.42210458663052103,1.4621658726692777,-1.4714293035284716,2.186900993940106,0.3410277338158597,-1.1764087191755603,-1.5023113827469878,-0.34479966178301175,1.460116687517155,1.0204464876085297,-0.16044684860230812,2.4475918181712744,1.1219445687435867,0.5168400815695274,-0.7422627905212829,0.6575016611682325,-0.7258833139919838,-0.6703381589443923,-1.9680405595726191,-1.7000144420567358,1.1902003706875965"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/256_100.jpg,Apple Red 2,"-4.140531360534299,-3.2390497951316912,-5.796837629285482,0.1459130142281707,6.5309257958176525,5.8362492918370386,8.226875742450355,3.357244256910831,2.250318963984712,3.9532926772374966,-1.547349234036638,2.360992643212177,-0.6978182563862726,-0.7528456891162192,-0.6984676537478405,0.8261115795314556,3.3699692973470112,0.6408492659106828,2.914659921946179,-3.346568742623428,-5.566129889022287,1.195265461613381,-5.804065689771992,0.061480371647964674,-0.683141800099307,0.5802186923441707,-1.2363138174886656,0.6207112039535538,-0.4551442016735374,-0.050122691667847975,0.6026101946880545,-1.820391381554039,1.766104222875071,-1.4156967555469848,-1.1001670531192276,-1.405512219606307,0.3668940656484178,1.552184574839327,1.7032675183807864,0.14693831720802136,0.4615795852965104,0.8302737149245794,0.17971004645233066,0.20094249980049825,0.9030036476228451,-0.3129424300802767,-1.0839635152833054,-0.47543920258233274,-0.5788844686325472,0.9878926569563589"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/284_100.jpg,Apple Red 2,"-6.075966919025477,-4.346279738309294,-5.648189026560369,-0.4957659787324763,5.539522386780076,7.77621925061878,9.666546564557247,3.0561265196784344,1.9197942516198594,4.067593055394257,-1.2339214893797927,2.524332765582259,-1.536400756782902,-0.9603794877556379,-1.122437093027831,-0.1882518443911582,2.738069052177561,0.44642125408868066,3.033618356745837,-4.632612616165623,-5.528316546295805,0.7328303449954999,-5.423925369431289,-0.08734696814467627,0.68200854759167,0.8680532171130049,-1.8026132008452658,0.617804801678851,-1.4809303935229525,-1.9536666956545046,0.890579854375388,-1.6298453657295016,0.33462005130713784,-1.9163699439909903,-1.922995139357441,-1.2028642501236642,0.006293612307877642,-0.1381542401670917,0.524766190712324,0.03819276476161159,1.7413013293955164,0.8207255269417131,0.5991319172371177,0.37688601801296007,0.8957818283134376,-0.06320730990650072,-1.3187299414933589,-0.9411886733555431,-1.376244899619772,0.6174072625241457"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_66_100.jpg,Apple Red Yellow 2,"-1.87017212094036,-0.9964446387198598,4.300892323090235,-0.7572057522738326,3.689544220138931,4.5100539242118565,9.538147145142789,2.6744930734381045,4.558522098811315,3.9967627175890548,-5.952945458211647,3.4734570796679693,-2.9903564589592766,1.6943605594737572,-0.024035157089745483,-1.3820080727840771,4.0985422809085446,-0.07975662722092894,0.7094570937292666,-1.0690325137250662,-4.225465996416544,2.7406033052734315,-4.3991365334213075,-0.024519037814288748,1.497719693531292,0.8209310511901711,-1.1727735767711476,2.090898603434354,-4.195425272653515,-0.432597736698528,1.96900438622059,0.3150554713456019,1.0489096780024185,-0.5471248046013271,0.9770010787693879,-2.3636144616336896,1.632479794277509,0.9827520884702842,1.5049191114958984,0.161339133782237,0.9675445188987598,1.4283561956219113,0.5934655318632815,0.35093712248210557,0.022784698956150585,0.025997324873177376,-1.3805137624736994,0.6546909700470999,-1.152083690122457,1.486342174182075"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/100_100.jpg,Apple Braeburn,"-14.373765307757509,-6.444093415582768,-3.795331147500457,3.5696149710841376,-0.7643939949795532,5.739613734855524,5.4405641561293505,3.891261345699318,-0.6016227094172028,4.951697454876722,-5.346048166695756,2.7075624830307428,-0.5578418827337434,0.5631948104925758,-4.521553499017668,-1.2664243654594889,3.418146056844605,-1.3777714717886889,1.575946093143864,-3.3599670985335504,-4.811721543170222,1.1611766690262462,-2.9535849329798816,-0.49303440558872597,-0.9850995176111793,0.5533316527003028,-2.6214967524524417,1.0552464420365173,-1.223413518613901,-0.7077716286090925,1.3617081797509938,-1.8998689058765241,1.136575306056303,-2.0907665360161807,-1.4760006112878252,-2.3124883889287036,-0.43379074373636156,1.2945952158594356,0.32227501079454096,0.5322324964845377,2.3733940483556575,0.301618692684015,0.330674694388372,-0.6005291791947148,-0.04955656416793407,-0.4727565961569192,-0.4979477882807451,-1.517744039661374,-0.8079115546732,1.4860636180334037"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/10_100.jpg,Apple Crimson Snow,"-9.225652682543902,-4.631116110182218,-4.947370832506475,3.7710666593745055,1.8203053088887755,1.5369865832700733,8.973574300386444,0.5545840368079361,1.079951598441923,2.2773775169646813,-3.629525321519246,4.38872173551531,-1.169999005562862,-0.2538598583021297,-3.374619224784577,-3.0437354166522423,2.9809625305737746,-0.6369725891558166,2.519989427551612,-0.7714912858996871,-4.025585021533764,0.5404266355263295,-5.342289278425486,-2.7408854627756223,0.4676527529376061,0.8542225936694718,-2.18653408324818,1.6147366460928116,-1.718704494549594,0.046321450807674976,1.208403696247147,-1.7651365381661235,1.0313624124296847,-1.0506090789017595,-1.0378099624957269,-0.7308222930500472,1.6275296711687897,0.452980530315983,0.3730547863402361,-0.202514873086478,0.5544552716109173,-0.7239464834321518,-0.6762642314131504,-0.7123296153733697,0.4293939595602184,-0.556504087839073,-1.240724883293385,-1.3299534087320932,-1.5590261674197377,1.8210646934568928"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_193_100.jpg,Apple Golden 3,"3.9874555565621814,3.2577201461540497,1.4378182002014868,5.552143770598237,1.797392925858341,9.13917654367869,4.966345683513184,2.4568493090692862,-1.789444921850028,1.6209570758125718,-4.7910121391486635,4.535950290803897,-0.26246998339591743,4.091602870831042,-4.111852039649986,-1.771412467154352,3.321253637843268,3.4197931649859297,0.875935073408483,-3.1168709223631033,-4.322083057722238,2.0513949655364607,-1.9485921738804841,-1.2246566609189942,1.3398982729668611,0.3623014964828254,-1.4252756502980546,1.8515507101362054,-2.089424239379705,-0.7632495707012577,1.5956783794367217,-1.88493940624799,-1.0142094180933956,-0.9515947213496713,-1.3892030390975958,-1.0309707343006622,0.6251795087935706,2.2139883958530073,1.031102272209433,0.20671563500646314,0.32900214997735744,-1.0260360635213823,-1.591118895173484,0.6715737812567204,-0.036232386051664935,0.057826323805554615,0.17333182103679146,-1.7728061115287126,0.7589155920512493,0.8969176718771689"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/112_100.jpg,Apple Pink Lady,"-9.529757019319579,-3.398947164474863,-4.809371038367703,5.662424486103994,3.6962302381038366,1.4921480647278935,2.9071306204296623,4.272400950376344,2.6272625556030995,2.257471783850532,-5.026534626956516,3.3981414433746187,-0.7954683460238817,-0.11765385048185274,-2.3951907247735837,-1.7727408146914938,1.9676335216038423,1.6338259891033704,0.43098117537130304,-2.1311027998155483,-2.1363597497763016,0.9430052628832223,-5.216234224143478,-1.1003484633647909,-1.514133705798946,0.6763530116796518,-2.9966136568331225,0.6303220235601124,-2.2817120143377787,0.7634283133009386,2.17683975636304,-1.3922892477212978,1.0021242308652274,-1.038710236618034,-1.2580976609514047,-1.7481326470154646,0.5914544815251418,1.0188055650119638,0.4995343039201321,-0.20355140021168122,0.42613605742002364,0.8487690839480881,-0.4746693706845763,-0.7682319681531546,0.23877487000064126,-0.33862664018453925,-1.5152807443236878,-1.3138777235080454,-0.8972674932469266,2.282910571960467"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/125_100.jpg,Apple Pink Lady,"-9.600392718391303,-3.049134323813747,-4.674199150020458,5.184924652531063,4.55975870001757,1.283124786587725,2.8916252582593884,4.369899958151799,3.1189670565090633,1.409332953410559,-6.07360090992988,2.489958697252424,-0.15994892910900355,0.23816842050978235,-4.042909250770532,-2.171765574879122,1.7556541061913278,2.8140058825012604,1.3803234040514734,-2.23381674438954,-1.7580191693136205,1.4141261794502564,-4.592232523577528,-1.0830816963378807,-0.8980563293298643,2.588015034158844,-2.1393716265144866,-0.40382154525685204,-1.7117313318802665,0.740367487153955,2.468578083938541,-1.484938702350829,1.4509302069656158,0.2037973268299258,-1.282641829753062,-0.7345487884266777,0.189856772207357,0.999444529687016,0.1824235879036817,0.4065786625121745,0.8818078426212359,1.0112034353444121,-0.26961121230224766,-0.9395841361870706,0.10872221008101589,-0.45437725858957834,-1.2678583559451058,-1.0191760571123814,-0.7338057421139967,1.730626911203294"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/33_100.jpg,Apple Pink Lady,"-7.731678507044938,-4.94249246389161,-6.7360649090254405,5.597492423277058,4.540111043083385,2.3004327134181843,4.959298886431451,3.6598632577610326,2.353240831499099,2.9652162408263227,-4.566783225779645,3.221150103318976,-0.10690589816921572,0.37380845772728505,-3.1892661085999294,-1.431407696973536,2.0438298453391504,0.14181250180401803,1.7052767999002623,-2.8070933924566153,-2.534642346080626,1.7841699233809118,-4.95622532845833,-1.9913888139677414,-0.01588378437375422,2.2099922173414805,-2.7392451804062232,0.5264368696419908,-2.0191333363412114,0.5951245139834558,2.4183274234609335,-2.0007413440282216,1.1339921752862556,-0.6442165276035047,-0.3743728289651575,-1.6768924603679651,0.46247674856830456,0.6869502910928408,0.1601911317068641,0.19852865833549874,0.9017916538754377,0.7574598078416894,0.19159367699937846,-0.44179195944536,-0.30675485930239943,-0.681812570940691,-1.091253880593379,-1.2153514308337046,-0.08110410668639466,2.393253953193998"
