path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/122_100.jpg,Apple Golden 2,"5.499501326715755,-5.419493596100643,-0.4319530295277693,0.47762696704533986,-1.0860521230142421,4.97735711119453,6.3902294160920246,2.34354886867091,6.542180823328821,4.490569494039337,-6.228434995419529,3.2465057161891617,0.2816966997395816,-0.782490206262818,-0.9800385644650123,-1.6584627316560323,0.8858953720457503,1.3273311040043378,2.2531297082328723,-0.990664880603859,-3.609893099279362,0.8524126558262362,-4.307007355318202,0.5432808202163781,-0.2096335102786174,-0.40545958535142845,-0.7218580011518948,2.6872209057849306,-1.9908786275902493,-0.8519136024055299,1.245891171231913,-1.1841175389237255,1.2415621437609612,-1.836943662241337,-1.4870032310325132,-2.325996653229798,0.9193990255276635,-0.5561606166569656,-0.16770984064029765,-0.02503995426041896,1.1877470514048,-0.5340734149848073,-0.03738761189184994,-0.10051142984487112,0.2696537155224296,0.28702596090187277,-0.8665984340422063,-2.266389560690055,-1.1744128373670149,2.2485859211697723"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_221_100.jpg,Apple Granny Smith,"4.189324878961365,1.282159064904535,2.316449019893446,5.554176526563074,2.1413613845641852,7.082337157320488,4.993203966963603,2.765267104186055,3.5092725856472047,1.0851017719556126,-2.88594529776819,-1.938281317971581,-1.3206396716122912,-0.4359764659363868,-6.982429851740035,-2.223666699133003,1.4045698617436566,-0.14636511911484515,1.4239745977844471,-1.9382745601722096,-3.5395114754637484,-0.5398265235608825,-2.7760201459996225,-2.4602262240488844,1.2971551341398635,2.348747297014724,-1.0851548711202113,4.798204414316027,-1.0910220520174572,-0.3282764757409152,0.2607416026830064,-2.334507010068813,0.8945118308025082,-0.8912421099706545,-0.8175335751054363,-1.6526645622075837,-0.05685676447040495,1.4304914625049667,-0.013595471419295105,1.692232115657061,1.4786900081597456,-0.6863466057768071,0.03375998729984505,-1.5434122000111052,0.20586601725046522,-0.39977670853245817,-2.8512951740966774,-1.1055204954158862,-0.4351691667403351,0.34127195233502877"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/218_100.jpg,Apple Red Delicious,"-11.422314915510793,-4.527443393411315,5.827723883919303,-4.6989566924416,0.114052245981289,7.653772852688363,2.8021592797607293,2.119334250243771,2.2443692523626946,4.3927270781380106,-1.371553642613135,3.897515474393424,-1.555659541383973,0.6510377626464895,-3.4560467700798254,-3.313825409998279,1.0987403624146521,-0.41740143216153835,0.4527858402822118,-1.8258094125038158,-4.006102830141483,1.4358784338532653,-5.660861807413172,-2.826830341244564,-0.8845380652025937,3.158124920603951,-1.752159597476933,2.6170017515061224,-1.4832940262584966,-0.46794047536624506,3.211681613143985,-1.7832714047896057,0.29614680862435583,-2.980530363986663,-1.9692724410903153,-0.86964448425986,0.03064209365826265,1.8494986320644125,2.332839669768976,0.050567058825033644,1.1139104498273062,0.9570847770739088,-0.768304980249094,-0.33971707035795806,-0.7808732806108545,0.01973180601502267,-1.1707382744968509,-0.9442089467322436,-2.18017968564608,1.7125518992416053"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/86_100.jpg,Apple Red Delicious,"-12.44911769791887,-5.264559176630391,3.134720172847495,-0.8415906149135441,-0.5781821241446012,6.400332853382635,2.2770539751612686,1.2427845058349634,1.6747501760206949,4.426594976182316,-1.1457605924934826,5.546262668469344,-1.7699738833964846,0.676762153646759,-2.8882470466515016,-3.275022701491397,1.8332304351380913,0.021465557114548357,-1.0691258961865973,-2.828115778554918,-2.940974848152034,0.3200362317001291,-5.288500501817464,-0.35002570201085187,-1.0244534801118308,1.7421519907852563,-2.139796589870076,1.262013657324191,-0.5697196712224407,-0.45043718790770504,0.7616713519539566,-1.1533965355598057,0.5869983972690331,-1.0949358662052049,-2.3164281687585135,-2.1784692064304547,0.5978036894597245,0.4428290605272897,0.6736230207820642,0.17515277318689362,0.697605339123978,0.4462563788526716,-0.3220476018919631,-0.10131047332200832,0.17135064156437804,-1.3470888919881614,-2.0908809592119133,-1.5866641453435417,-0.5644632685417805,0.715590802830972"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_40_100.jpg,Apple Red Yellow 2,"-1.867164411251296,-4.085573260799445,5.617697679345612,1.218765765756697,9.243308227129006,4.708580561974662,8.364887684136129,2.9708238125962474,4.039692570627288,4.069799724595735,-6.132797179079514,3.329749470005293,-0.1564500405540462,1.229205907447536,-2.8270645127551224,-2.253546942625431,1.2806601910640811,-1.256155318697143,1.3495101422277638,-2.899981951923161,-3.0528099389539056,3.1954805983371064,-4.472698866736728,0.19001620613593595,0.7784112742614896,1.9230216052624969,-1.954275848569863,3.0410236084702746,-3.7727136503801444,-2.264452611331418,2.3761186222486077,-1.101575870649586,4.2547007865000035,-0.10377083655756275,-1.202331460086605,-1.8024941787885262,0.3388390099041235,0.16184944151203387,1.4093470728027109,-0.8828891236535226,3.014533492814655,-0.8276929235775441,0.8791494420491753,0.05190292980837172,-0.691802849528497,-0.5323407167981813,-2.2475567718380485,0.7203977698345306,-0.18038278970967644,1.5583500190974644"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/211_100.jpg,Apple Crimson Snow,"-11.104947472884643,-6.087743665463832,-6.669958135374562,3.841865081098659,-0.4369136122185537,1.1169713380099815,8.860764191898605,-0.9274321718597899,0.023634820662357742,0.49948371310286027,-4.962287532644751,3.9673563659745006,-2.696011026024315,1.2617164594824257,-4.170712205095061,-4.1873806539418705,3.3900725241589003,-0.8395314032599942,3.9532828646268925,-2.753152771637723,-4.433659675536206,1.9986275767670685,-4.6711769973354,-2.727219875023096,0.4080880299191292,0.6656288062296649,-3.394753014281163,2.350955196609689,-0.8504920898446853,-1.0703284331815721,1.4182191695072919,-2.0809061511322313,0.8434920888183218,-0.895652593706251,-1.0653433028740105,-1.362545809495046,1.7788146691684708,-0.24497816779266282,0.450873689920766,0.48930086714460413,1.7353022049202829,-1.4580835537526222,1.1777411127156903,-0.8060936183243298,-0.5479810000052479,-1.4415628899768984,-1.3631219904458962,-1.194803377753895,-1.0094889152423783,1.2334761921343702"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/212_100.jpg,Apple Crimson Snow,"-11.759887624164229,-6.755483740854515,-6.618942319818917,3.4753060024630864,-0.16312123577219437,1.342401747801318,8.815237045897755,-0.5206912795693455,-0.16878609976562595,0.6147431096966663,-4.9234646354998475,4.549716011122745,-2.455680620740249,1.5622203387695508,-4.363918232266679,-3.800896417243577,3.6950806555342903,-0.7309798071386873,3.2996039882786037,-2.8582645320667166,-4.566091146872185,1.8306255089907388,-5.040898851108403,-2.143920211011391,0.58020761622828,0.8303968917294801,-3.514568328525253,2.344248830331454,-0.9203720303916891,-0.47701110269278174,1.9197481850780398,-2.402037395257286,1.0169636586569277,-1.362860378623257,-0.9280022924265715,-1.228458740576456,2.0835030127493885,-0.07102406738025872,0.51938375095404,0.5827129602324704,1.653749226749789,-1.6349520838446228,0.9019045264397383,-1.321081478297614,-0.7583782141980875,-1.6700223181774227,-1.7350452655918054,-1.4647637107334992,-0.8477251495182383,1.46445195290343"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/124_100.jpg,Apple Golden 2,"5.312641123484833,-5.1998338462737275,-0.8409497478939694,2.0366665052911554,-1.349227127074024,4.769247170606052,6.423496133943227,2.290691301822564,6.775677578021955,4.894486064261281,-6.283225131577282,3.7933960772580613,0.5983691868994154,-0.9879649697416569,-1.1863857077440891,-1.6148378982814573,0.7627537931296514,1.8328784216948202,2.247545268228471,-0.31422177586888855,-3.2522633588614793,1.2273712375904626,-4.466965250057826,0.29760854309194695,-0.16816171411679398,0.10567854178624075,-1.341244952369134,3.0483504337101386,-1.724809261212665,-0.8941380880021631,1.672841476192713,-1.2979949967011435,0.7890188927490619,-2.5759053273666783,-1.59389674441979,-2.4379666597943688,0.8871264679504489,-0.11615259786785644,0.2642168831248098,0.0650694286742922,1.3178170536973683,-0.11780339963361242,0.3834164208289315,-0.15735241159336444,0.05677479411737067,-0.14946906616157382,-0.9579674463792043,-2.9283447753584873,-1.0348279347994915,1.9179538187955711"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/176_100.jpg,Apple Golden 3,"5.329454216227014,-5.775012401563273,-4.92874343171748,-0.7572711641029791,1.4644937210012379,7.73078636601841,8.013821669972845,-0.015263985324353772,1.8575331239078006,3.5420594346033893,-6.156224837616959,2.9475490901298427,-0.1438358512492697,-0.24431786358074803,-2.2656559230604585,-0.35405762424656584,2.722659355487908,-1.4091921901930862,-0.42937054158458493,-1.1625540441161935,-6.373263583764343,1.6365666087890223,-5.068342104811943,-0.3014613186465085,0.02602631370441466,4.375795352295172,-2.6538067765543905,1.1211095900816552,-1.8064236414470778,0.2681290516324571,1.3098285128198568,-2.672315973545597,0.5328222839143522,-1.6325902161197972,-2.967897138590379,-1.4146867081574515,2.320822732837778,1.0740794688676831,0.9682612435285833,0.8383166375123883,1.018687942862042,0.5511044997098918,-0.12563887711742058,-1.7977675110036013,-0.021673683431312492,-1.2999741055488443,-0.11942647344813291,-1.2310058966509416,-0.9341783430738466,1.1859372154797858"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_130_100.jpg,Apple Golden 3,"5.0200807491580814,-5.388036027594195,-2.6449677802972555,-1.8331797032109731,4.369489167479965,3.907218286406744,4.920812127693462,1.1881549817312964,1.294176764122405,3.245800094083394,-5.576239517272269,1.5243047553678393,0.7870650891015183,0.9236059507945732,-3.02380454506016,-1.7303433288650794,3.4054392086190433,-0.1849636065382792,0.2260804475920033,-0.2854917933713976,-5.108475416684352,-0.9087502314456463,-5.024994570551951,-0.2645460109739045,-0.4369440564694149,0.9438458970737723,-2.0150789577608585,0.5759829455683575,-2.091900646489006,0.6305036354193599,0.4129606591628827,-3.7049483198821784,1.2877090702470033,-0.06647952579087485,-1.831690902389736,-0.7702021904437655,-0.11457126424617214,0.08545916010336808,1.1529409549324008,0.4212610076691604,1.3870038448390722,1.003613383260314,0.07051463743167331,-0.3390972940118478,-0.7003468002048383,-0.149765487601197,-2.232083528347446,-1.549216958584805,-1.477760552379242,1.7857895453456567"
