path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/164_100.jpg,Apple Red Delicious,"-11.961033773940168,-6.483245845378262,3.2236407529188917,-1.7877982365256873,0.6356512778604815,6.472063098801002,1.7148266617181807,1.1675343819632689,0.41536917176785193,5.703518579758039,-0.5139537201597025,5.662863331371189,-1.8310442822769049,1.7849926322260228,-3.680760805648306,-2.3871269982402565,1.1134756406698394,-0.7928147125948104,-1.0182437424266453,-1.4725994186119193,-3.7395295107621993,0.3405466945444886,-5.114402668497588,-1.2217860785968575,0.12977981270350383,1.4865779358876579,-0.7459922255524674,0.7069585673616916,-0.027403490921978302,-0.5391161933463681,2.231702227951871,-1.6493675612680623,1.470592841179033,-1.5159283840245465,-2.0028291124323108,-1.8493819832481948,0.6885957516128733,0.5524180786529552,0.5232483223345447,0.19972517970456488,0.6739892470004633,-0.16605418818766352,0.4076515857100848,-0.07231552657175162,0.18817593958740042,-0.19055670539445607,-1.2042697828004802,-0.7192824349885544,-0.5136208397820132,0.7250097205753204"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/141_100.jpg,Apple Golden 2,"5.425050233594919,-5.583956688809572,-0.5163266240850457,0.9531997003833622,-0.9071647388381499,6.266624852435737,8.564014829529096,3.7024391558962653,7.206048358252357,3.8874264141463373,-9.865410965417519,6.40357062873527,3.0293101649063465,-0.8882927779231818,-2.5850486959970307,-4.155490012073454,2.502787329512571,0.7246024939360711,1.7078554774932397,-1.813828230459614,-1.4446395350880374,2.1519723646689006,-4.930216774157142,1.5234236150182054,-0.03037660964954709,-1.2695429063502297,-0.9448871124960799,2.900968525967053,-1.625569181848176,-2.245500937769063,1.1969105176338906,-0.04274325518231266,0.2435820163881645,-0.8449251044867908,-1.3743442194409146,-1.3580123858608557,-0.2706114949287383,0.9986960635166691,-0.14810967052326976,0.7239939252120159,0.8490674943550716,-0.22955563854115918,-0.2007163351905039,0.020252075432562244,1.5445052931235714,-0.6452415855769905,-1.6406228157923897,-1.35953875145577,-1.6831932486257708,0.987610235411045"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_288_100.jpg,Apple Golden 2,"5.010736971266462,-0.5706231888222811,0.6407831439769188,5.559061726489007,1.277955912161022,4.792952687610087,6.314316795796184,4.649369396009778,4.17048941937842,2.4684723455696598,0.42952318300329895,-0.1607237524920823,-3.3956559238791497,-0.6121310605754021,-3.3428795638771773,-1.5375167190386942,3.6788096931095486,-0.023159512557968265,0.5136871876310365,-2.5128886668828097,-2.6882932187970625,-0.12283005708229831,-2.6809148014645072,-2.9169713620167745,0.4870735037301706,1.6716031642744753,-2.0503136354099083,2.007866989916554,0.5988389655840555,-0.33737003275930577,0.9490459398985805,-1.1680588844799449,1.3330495111951248,-1.5854857198675834,-0.9353272445319005,-3.056236795395631,0.2776662627912785,0.37020201534468095,0.06106847454667611,2.0814963391078884,0.9891007319429159,-0.9435066655489607,0.7571803594773295,-0.8658696727736598,0.043454066615114625,-0.24619470354072184,-0.8653936742332554,-1.3455093344465732,-1.1499159703676323,0.803171109630786"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/36_100.jpg,Apple Red Delicious,"-12.603187163387087,-5.748106474510196,2.209754083134394,-2.7329835716764275,-0.9516594473935062,5.89011320475379,3.1852502409685997,0.6902391371990533,1.1184269507610967,6.83383391021365,-2.5997767624439883,4.589518190226845,-1.5326187774462101,0.9906300519392228,-4.029687014221927,-2.305952189582832,1.0031008383847952,-0.8476792555234105,-0.14456016342425904,-1.0097425108879425,-4.045964198169886,1.4543969065666036,-4.87289417575208,-2.0402093151430014,1.2668266481278776,2.3248708801398386,0.0016982544186401034,1.8096670100844183,-0.5546698974897234,-0.17976587455895837,2.4221840649183726,-3.3505009969622717,0.8603994418011618,-1.7716913910044423,-1.4151346340174566,-1.451831135486352,0.4380213526642544,2.2484188695247913,0.7965882057335428,0.6696034962717976,0.8197115131147122,1.1124249318972599,-0.3777763724828947,-0.8538193547781787,-0.85035601421309,-0.4011001953142865,-0.25908012917884365,-0.9447699084559061,-1.2925034809673417,0.5904077647358263"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/39_100.jpg,Apple Red Delicious,"-12.280737094892123,-5.906630403623096,1.6596478125568965,-1.5627947378428004,-0.7583466441975504,5.934315234124872,2.7638865315594616,1.4432537548410749,0.9131542596983278,7.571373806000757,-2.230518023078316,4.7059833070591255,-2.067782228284526,0.5700307581825066,-3.5814983903035658,-2.3416634011928568,1.027768578444129,-1.2190755943661984,-0.4132242353954204,-0.7454898592102976,-3.94276877372672,1.2656163443410737,-4.662480512476672,-1.6319692726298205,1.5323936064965256,1.9039808850562083,-0.09334749441198771,1.8547036810316018,-0.9195564628619748,-0.4582803069516543,2.3673767940180244,-3.051825435910251,0.9051323666884656,-1.1252576740350848,-1.3638803850951142,-2.1869248205543346,0.7211201085312057,1.450186406777432,0.605959456665461,0.5364517049574855,0.8785520944940031,0.6963520724993163,0.010062897222990367,-0.3530124819480305,-0.6232986178554494,-0.6889167444828961,-0.35990327214032203,-0.5625932869266561,-1.2505627555873462,0.45619938737493465"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/138_100.jpg,Apple Granny Smith,"6.264013684285446,-7.214543858203935,-3.327011884921889,2.262926265234189,1.7371978411060363,7.758147040420155,4.621581175551546,3.237708762706896,0.12807828750932382,1.5550452209515877,-5.913489325421221,3.2375257269775317,0.443943800695938,0.07333216400601565,-2.370518461579311,-1.7360677706143248,1.294086958001259,0.26471569155454594,0.7535451165512067,-0.27749733453355135,-3.976786758807506,1.626511886560185,-6.533075907975394,-1.1775903283340026,0.748253382722211,2.990992538908585,-2.7892529585512715,1.416304671399504,-0.5847808566624559,0.2236175229899612,1.170488505352466,-1.5066214040872936,1.638802315073169,-1.2037372941253506,-1.9416585088216651,-1.7141818153063988,0.8017602390317989,2.176973086914749,0.46772238822660867,0.956766656071456,1.9255350414561565,0.3385124750584987,-0.1697392223043235,-0.8151434550548723,0.5197459667090712,-1.7270674070663379,-0.47947407268537495,-2.42714413530559,-0.6646893979239199,1.1186108717661487"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_15_100.jpg,Apple Granny Smith,"2.385448418539789,-4.915418938616891,-0.9077427083314896,4.253742042109745,3.952475548511454,6.605574323174695,7.104611796778729,2.9415793947728988,-2.2933054699747086,2.9546711285369724,-3.1630061730016235,3.618713580312629,-2.3185690388178104,5.759772126719828,-2.491818615111519,-0.8166222340607459,2.9539870102641346,0.07437669554786347,0.0029307167173687775,-1.7519092468278759,-2.822043101740269,0.3816334482133333,-3.494179853346477,-0.994243561782845,-0.5452464109759086,1.4087372572021493,-0.9349654008625726,1.2204264522524977,-2.1135412073266524,-0.34397972642853725,0.43257973048408216,-2.65662975957898,-1.037843598619282,-0.7409260809123343,-1.3688759559740313,-2.3154791996020845,2.0840224791387585,-0.07123523447711413,0.6860136722494615,-0.8985172696461294,1.85531038039982,1.0347827297416816,-1.9831152382461625,-0.6068077956594797,-0.29000134092108537,-2.245983366944822,-0.658818345974452,-1.5305959890381784,-1.3048674692402382,0.799683542586674"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_170_100.jpg,Apple Granny Smith,"4.960953815433615,-7.237050167600988,-2.208664196918403,1.09417686963917,-1.325359975197193,9.505051483640052,9.619277306240493,0.7003934857621655,3.276342568366544,3.5685191082940797,-6.896800436897727,2.779126679335343,-0.42987141453945843,-0.21234679878308493,-3.6113280371885748,0.4664535450664183,1.3433927787531312,-0.9145975650396071,0.9557107095594617,0.019352135107597448,-4.526046429961269,1.303728279624596,-4.824419989146546,-1.2930030581986307,0.8134952057569401,3.1200685888459074,-3.9546992968295442,2.2111447543718517,-1.0405349742126453,0.06797950094989157,1.565369855274998,-0.3958273602146459,1.964042036682538,-2.7030687243258122,-1.88990838969719,-1.8117608553925517,1.29751491836293,0.006311147306144811,0.5138434204607324,-0.055165249250528146,3.172322192444271,1.8430755029004569,-0.8938225713746849,-0.7331261319574222,0.9835283465902754,-1.0092551494908006,-0.9341865134352397,-2.0474759028081,0.340497620631812,-0.7018796769589809"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/235_100.jpg,Apple Golden 2,"5.945113532208829,-7.3696363476362885,-3.586954344173313,1.413412032227303,-0.5656866655875383,3.775055216859323,7.02507578755128,2.394677120439601,4.121583104924052,3.2685743035811696,-3.9116781514865355,2.8266178545072167,1.3789393100276162,1.006992035627987,-0.8807023780216724,-2.609263298244167,1.5438178780466711,1.4577719653025434,2.615038917859924,-1.4173377747704423,-4.381527559623184,0.3359412745796002,-4.736531898793218,-0.9998120389279099,-1.85204944917919,2.1160510730381277,-0.20957922515462332,1.0572250375037258,-2.029552740622497,-0.6848065657479694,1.4104573915579575,-3.051329160638801,0.7176282848851734,-2.86975601172319,-1.633248767411461,-2.865279560345422,0.5780508498109412,0.5386679300436988,-0.046290803947718215,-0.44390001698062626,1.8030497509230528,-0.1522936091803,0.2787623968670234,-0.7449929909077396,-0.82390264330168,-0.9855939940126628,-0.7145862866925391,-0.9799711705483745,-0.4606219590941833,1.4567539884547773"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/321_100.jpg,Apple Red Delicious,"-11.050748705854458,-5.105406507853935,5.694020734036546,-4.302634032880785,-0.40635859212145,9.0595971359306,3.6985809610460336,0.7850770000842545,2.6122863913177454,3.1228734866304126,-3.3963938815239447,4.3775612905471455,-2.6841016834896174,-0.007850485352068526,-3.990865664968132,-5.716101457761137,0.8364134894341965,1.4261621648377372,1.8346437607333694,-2.193846749890895,-4.9585403958062875,1.4911336631771113,-7.575026939019381,-0.4234553475310447,1.2451726780189722,2.049646341466255,-1.4020966687937693,1.5096816626040024,-0.6841364131019124,-0.6050376012218132,2.2330299682544044,-2.5498257532841486,1.0613167719748067,0.2443068473667696,-0.1366519616117849,-2.408958516496714,1.8816437159211687,1.502570337111012,1.9665933188301599,0.305512610198422,1.0167557280436874,1.2903494336705894,0.017011401359999664,-1.3576130494220413,-0.3689668929966595,-1.136973523997889,-0.12599628466119758,-1.1419821924488562,-1.2311737631231854,2.258399985977075"
