path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_277_100.jpg,Apple Crimson Snow,"-11.298413390680816,-6.040755247199531,-4.709748694291477,2.28625180095788,0.19929147190701024,2.3629989171375927,8.29923620641703,-0.6209884539463574,0.043011908592257016,3.385624007457753,-4.998914452145387,3.525521906634739,-1.1137849776016324,0.6793557183152517,-3.619942647698346,-2.562385016859165,3.3112554655151953,-0.44671346069331136,1.931604664698604,-0.20194580705865853,-4.275460907456782,0.43427725464018857,-4.916204106259672,-2.1655674594797873,0.6806287237275387,0.6161377900235344,-0.5979712990545483,1.6455852752382425,-1.9668607328529129,0.40114330664255515,0.911956850241521,-2.776017367325872,1.8188168200019355,-1.5090777028187634,-2.407221470227834,-1.0743999466133929,0.8461331987851358,0.704712626742146,0.3669790286813361,0.35422829259964556,1.2520605862781056,-1.736626124731068,0.9934535393820529,-0.3397753647760709,0.32012078628208934,-1.000598500008771,-0.738629483745544,-0.7882635848619057,-1.1565016082312718,1.0287137739921064"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_27_100.jpg,Apple Golden 3,"4.594714544261573,3.562942855105509,-3.4620429106421793,6.240729529637677,3.4530817510434453,9.590338672246766,3.5916528061679256,1.6610160019838975,0.8397543539600059,3.6380860727428916,-7.12317394753532,3.2576058613310295,-3.2176326843599035,-0.17917256702319498,-4.778199951550775,-3.496449146077775,3.2650307818087345,1.1880672614660457,-1.0755513568892918,-1.0394992550648094,-5.613323157294762,-0.9148164458402014,-5.018741158723942,0.3154600894707428,1.433048440554562,4.179712258599171,-0.7898609608297321,2.4927770489624193,-1.3926591855228607,0.8136128893830028,-0.9494584978369885,-3.377295501619079,0.06233799900954884,-1.3272229545989338,0.5230773793298199,-0.40975291100307915,-1.64015901879401,-0.47154806603668414,0.9612207179287641,-0.7522350537938787,2.3267503247468513,-0.7286886673456829,-0.13119655390006274,1.8533513253768858,0.5383209413216216,-1.415161125777426,-1.0091610565358131,-0.40720907875616796,-2.8671173995671047,1.375841867026842"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/13_100.jpg,Apple Pink Lady,"-8.843462563010231,-5.823180811190085,-5.062551131755825,3.6009831857409758,5.740936176352099,4.00809606276886,5.556359462562919,3.7125272961508244,3.237262641918001,4.340000741029244,-3.8794679823379283,3.607317520667305,0.726330952730987,0.2685236393337381,-3.535676124077075,-1.5186249897451696,1.7119313650642067,0.525887591309056,2.0026684910839188,-4.19116271150984,-3.445307549842101,1.1078046139196265,-5.231038229018287,-0.8325553455817122,0.9618753243647477,2.0642981024959006,-2.7312997326347928,1.2957234106429496,-2.659469142368261,0.526627534734125,2.358570260662451,-2.3320691283723263,1.9739980108366266,-1.3048699384629168,-0.9408956465533198,-0.7878558114808637,0.1745941719881671,0.24277766770775455,-0.46094513181781005,0.3391684729246292,1.3250863618554156,1.2308182699741645,0.28785616005992737,-0.5693655696555926,-0.020583173685153774,-0.05175283552140988,-0.37769990654750996,-1.4301835784621637,-0.48072098261732676,2.216434605830177"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_182_100.jpg,Apple Red 2,"-4.243228387360327,-3.1896852121179307,-5.039050348712333,-0.8958164434080849,4.4310872668939005,4.636010309832928,8.242725181724538,2.9385762820393952,0.7502501534529286,3.8361063700244245,-1.4975893563855,1.3433819464517094,-2.1485645441018164,1.2572727248483302,-3.1449636183111607,0.552169491378756,0.9998528675810623,0.14021011679229622,2.634756980064319,-2.9263518910678554,-2.4364636047128108,-1.232431654803871,-4.4893471366176065,0.5742278143725867,-0.7943253882034405,0.7742682352606621,-1.2432031424529568,0.575248434776156,-1.219361907364508,-0.827395988197945,1.092688138202169,-2.202965647966294,0.025093498342369208,-0.4436404189230232,-1.1931913675486427,-0.0004814738141491402,-0.49115684997165754,-0.6815644707541311,0.6380616791834587,0.019144886958519163,0.25959069207634794,-0.04974711069693766,-1.1547388337914994,-0.488547561387529,-0.15323323897837796,-1.2289768588408396,-1.4822331149411943,-2.072372747693614,-0.7541330522183938,0.44930425623218395"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_106_100.jpg,Apple Red Yellow 2,"-4.844285059868869,-6.018944328200842,5.151390550296596,-0.8179635601977568,8.278979260718794,1.2411201112402432,7.112402240886032,2.3916855079799335,0.6583528676228597,3.045562256233069,-5.948210715343986,2.349646653480587,-1.2367489828763472,1.8912164747452715,-4.103059682140108,0.7909320800791734,-0.8424740000013197,-1.543672846239391,0.09543916208680424,-1.486076962400868,-7.125888738201582,-1.190505087359388,-5.980074187238763,-0.6478970819578975,0.44134589427929655,0.2574347042094489,-1.8822144001845555,0.657250417777581,-4.395652082227669,-0.7858621220251288,0.013821572529376156,-1.521597832930245,-1.4346248210694914,-1.80227707360996,-0.38849688845524244,-1.780981249331632,0.30216735171070114,1.3012011194334163,1.7876538678573346,1.778378785271105,0.7391586699649926,-0.042574388906552005,2.267623508419633,-1.4761109657614493,0.1386827234140826,-1.591161192406924,-1.0967656805208008,-1.6425313195256595,-0.3342909962225779,0.721458798689541"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/138_100.jpg,Apple Braeburn,"-13.829479216585916,-5.9185547541267605,-4.685359350981687,2.534858993331099,0.3022755838448586,5.944377402869385,5.014411370279419,5.082010788973605,-0.603313563100313,4.641589491199184,-5.720259210869182,2.2797965724314317,-0.6937568429642503,-0.0432813829414086,-4.4308836388332,-1.1177445800961543,4.415354443599855,-1.695199809468208,1.6316434579902275,-2.4082959880556167,-5.324636571145565,1.1163236428675376,-2.7571330540713186,-0.21566568304919717,-2.339867675647078,1.85363884959595,-2.6872569094763312,1.6776087322050515,-1.1080063127801663,-0.5043838682419125,1.0591794619542987,-2.1250940830050986,1.09574460623777,-2.094520669028328,-1.4487995957243913,-2.346997729491008,0.60807929033376,2.0942263615577144,0.9198215776318613,0.7059928745787947,1.1792853664218712,-0.3368959529385341,0.5326983694933974,-1.3824274871941982,0.8699048886065592,-0.7078885225815641,-0.7243076648077738,-1.0140446853807605,-0.9173316470394263,1.4874862973348848"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_201_100.jpg,Apple Braeburn,"-14.184640092457327,-3.826964559853941,0.04121579452937519,2.138439479570556,1.1909119517744813,5.997711683342029,7.097286792223592,4.420214879170977,-1.1248949267166932,6.574987416353676,-7.97285618139181,1.063004581030478,2.0432040878282764,0.899661719911841,-4.473822084689403,-2.083701003227443,2.595809994867305,0.08455725568342258,2.17968096141267,-0.9451889301883989,-4.980864629289547,1.1462847839189283,-4.700413966213475,-1.4171923846281358,0.4504773332989434,0.6669974844894752,1.1321447490901047,1.4583044183235765,1.0613236354839821,-0.3783047982112932,-0.15427133204305776,-0.750941210468823,2.90688143458298,-1.7709899486263172,0.16040350507252657,-1.3944987271786309,0.74975195786067,1.3596504163920655,1.9842465014692579,0.08856201236659528,1.547137387660547,-0.021369142111338668,0.3155987328569295,-0.2127134583119426,-1.0423643608913091,0.31049754202433566,-0.9689138405010277,-1.8877967119770922,-2.0550321367586557,1.2424493465918256"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_219_100.jpg,Apple Crimson Snow,"-8.713222152569687,2.542320090510838,-1.3098230202192567,7.272875065968415,1.7119128863032256,3.2614248750290415,8.860092739864973,-0.7903428134909068,0.91311733789597,1.8171453645903193,-5.10566990679616,-0.38509205604785685,-0.4999294913238873,1.0738126922963227,-2.08811937549731,-5.511714065666831,0.967394761089148,-0.71992453995931,0.8008033626125719,-1.3814733904471819,-4.244802567806422,1.7923064017180175,-5.270152795545194,-0.9003292534870745,-0.4380505491168452,1.8498515861675369,-0.7672732701818142,1.9978643423801536,-1.817674968414334,-0.6623224470944646,-0.1527197848951984,-1.3910090920983775,0.30064939276023356,0.2820250069314484,-1.9846594846175014,-2.5262268915071155,0.7185580382224698,0.6567465944428869,0.4073044758107456,-0.22079638977769916,1.374631072250691,0.37110164929075035,-0.24762221626613726,-0.5437805851060047,0.3205651898344263,-0.9947041964613389,0.16399157072881124,-1.470068568011497,-0.5255424374087163,1.836128182832058"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_280_100.jpg,Apple Crimson Snow,"-10.65446316443812,-5.23153366325074,-4.360874719264646,2.1940179834257787,0.8053254612492272,3.311597176810028,9.099921266317336,0.7186392699425894,-0.22100235577495161,3.770841252706004,-4.970801052043764,3.2335660907921557,-1.440102249962076,0.17237460608413033,-2.9296986049386446,-2.2234120725322497,3.2476826805289476,-0.2662143188676511,1.4539664963470824,0.7617464794358679,-4.2251299765238945,0.24891000424080875,-5.4247177109130655,-1.2006884938908615,0.8713570553811566,0.9879287653008254,-0.2925104533651407,2.4213006692262113,-2.332301370218095,0.1528761548738869,1.1393726306743108,-2.943555423012109,1.9462098066865843,-1.9232612434412062,-2.2702630872500023,-0.8931114042489751,1.0359906636097167,0.3439510023304465,0.5305713308819948,0.2839303849522127,1.4304280662920388,-1.9174206340503457,0.23618116609892975,-0.8277199396569626,0.6098866110426404,-1.0979502486399675,-1.3946525411588029,-1.219232341032438,-1.285289807768487,1.3417801288374478"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_66_100.jpg,Apple Pink Lady,"-6.525470795189577,-1.0682976604378156,-5.140747070845446,1.893051862684899,6.037218993583332,0.22973596386611148,7.574067408444168,1.021822159044083,1.9818833473315525,0.8932775412373802,-6.137151627816961,1.1837046965812807,-1.2020506457857985,0.9261195190956254,-3.1619061579692493,-0.9743981728492275,2.154984569727436,1.4221430346045214,0.3015775799311863,-3.101403438854991,-2.768409222035125,0.05126087255400358,-5.116520557669469,-1.5056228695583158,-1.0169374441675376,0.5509210473891386,-2.612417575172941,0.26047865686449256,-0.6566439366728045,0.1219448448360181,0.23631688165904405,-3.0789463613937085,0.5729637392899692,-2.553678282386698,-2.0027292477836283,-2.4250407783291346,-0.08410763592119823,1.5484337591531916,1.4295024280603563,0.6186044499756439,1.245922889086308,1.754900317468254,-1.4794717379199853,-0.09329065882778656,0.40977216410156125,-2.157617906697253,-0.5388698745629008,-1.7876482510586191,-0.9460252250156204,0.49176596529452576"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_81_100.jpg,Apple Pink Lady,"-9.734905914694178,-2.501678046082234,-4.336977901392512,2.0401738907717495,3.51076296730948,1.4735763169946787,8.604647690915714,-0.8252891965526332,2.500459253944881,1.6775213105325002,-4.93697541491022,1.3739751209802022,-3.374403865908733,0.8173312660733489,-3.266775260780059,-0.22971219835799211,2.130771089730772,1.237709196414815,-0.4176980611829255,-3.332183998959115,-3.7072932543277886,0.3219968951740252,-5.694078053470151,-0.5859519039680535,-1.2267230332644132,0.05552636114776168,-3.262626174587818,0.5303307159119754,-2.0690841282885075,-0.4886224318516574,0.9523770012639365,-3.365332429616248,2.0694363804841354,-2.2064330438943403,-3.044880759798213,-2.3942585363985427,-1.3160736668865027,0.5178142776367549,1.229520724776586,1.2409477924109324,1.9734940208836955,1.4102141573210019,-0.9907659242562034,0.8867077208871049,0.020861939770152656,-1.6128396825088749,-0.3765663105599912,-1.9161067487266878,-1.0528544736844447,-0.3228635025984311"
