path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_125_100.jpg,Apple Pink Lady,"-6.877805876331728,1.1104283073108823,-3.457495793241975,5.279310741670194,3.245567186159512,3.4896697996801818,10.240379412833047,0.1573949933479335,2.7369132478734133,1.1404580341067752,-3.611550129734639,1.7834223185098945,-2.324418107455965,0.4065655199583606,-1.3067822287153,-3.8917346399305064,1.9350516506429074,-0.7810814865920742,-0.4211056099979811,-1.3588134650350774,-3.2908548234505544,1.921497234845771,-5.5957152958930685,-1.5062706417834233,-0.1949241082911302,0.7733074718953161,-1.304263064613183,-0.36903332881211665,-0.42240109307419826,-0.035665845566454545,0.7953908262289464,-0.6296350597282667,1.2876956246073212,-0.9851411662920989,-1.1332040841975886,-2.290618226765219,1.032462397002821,1.9520013636169808,2.4331709160148485,-0.10650891955352469,1.473662895120556,0.9486121977921751,0.5110372048298506,-0.8679960461808318,-0.4588913867396718,-0.4911546107589946,-0.8284792506954626,-2.168486857326004,-1.377262414992344,0.7648468966282581"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/282_100.jpg,Apple Braeburn,"-10.64642787200645,-3.241122867841114,-6.436133056255157,1.7712946402134422,4.253130247490091,7.251088158063803,8.323678945445655,4.7760159501461885,1.9554343325221901,6.143284237913151,-3.0035170676177656,4.551737127037575,-0.011427713678211876,-0.7874391797100754,-1.281685045242281,-1.2318910916899404,3.00244186015857,-0.9816557196527227,1.4731845821721625,-4.429972074948715,-4.418381099868161,1.015965279343469,-4.761739122306649,-0.576829566558321,0.8126309519432187,2.300133283540651,-1.5794695216882104,1.4575284560266046,-0.9074101196616042,0.42342682526213,0.2676386978010336,-1.0771777594096537,2.247163446790084,-1.083617902756052,-0.9569550940361373,-1.3537009465075787,1.3711087355552072,0.27985300688588793,0.9376206371533774,0.9588244597424623,0.19584784586486476,-0.21878373272986054,-0.7065756339220469,-0.15966485522616583,0.2782280775345412,-0.7213403539689128,0.3021547826618946,-1.4634501431576592,-1.3147471371354624,1.28939179160687"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/20_100.jpg,Apple Crimson Snow,"-9.506542194732111,-4.915652637674153,-7.510671312237374,4.090809678485493,1.9946585373123846,1.1493774259509897,7.780774148372848,0.5745114396814369,1.0005121735372404,1.7092099545463355,-5.017719396811649,3.798971020156841,-1.0683589672089284,-0.2210393351807544,-3.768210147432901,-1.9235464016111687,3.4513177488644122,-0.31338265534209614,2.261430306178779,-0.5587638291777637,-3.5968703870785177,0.6457390761134991,-4.705301483110762,-3.1042060418461,0.077988674985316,0.7679977832857934,-3.0963897999910985,0.823071741526708,-1.6796314455834975,-1.088816784861527,1.9156117636472474,-2.9395285014037893,0.591416755657652,-1.8451205353856401,-0.8695593536179095,-0.9669286891005593,1.2730288930376603,1.847769853527986,0.7787561268175779,0.06144948008159394,0.5162742226773748,-0.9157023511151947,-0.28922044563594845,-0.07605965390940282,0.8931514511911872,-0.802819750822153,-1.7642961707219014,-1.253894469733623,-1.7205645604184865,0.7341703116687032"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/168_100.jpg,Apple Pink Lady,"-10.580311069607419,-0.8204120035091681,-4.183629623024022,4.341066333505118,5.359624694694349,0.677101346049662,3.6054671232973052,4.721436177809293,4.044362494818385,1.3459938239137712,-6.0151353761941015,3.3749379506114097,0.2556123184980115,0.9374288800997979,-3.228394445261284,-2.654921469874064,1.5958934531256979,1.5653678828187736,-0.4338546195736275,-1.3869067994841315,-2.268329718382035,0.1883975174020141,-4.458355941970864,-2.333208883269613,-1.9010875050276292,3.4164330500500193,-1.5718962389695665,0.03617588172448584,-2.626989710129474,0.7702439283826391,1.453391992645236,-1.251094351300226,0.9605091927051873,1.1533087013317516,-0.09847106676205937,-1.5847675240636159,-0.1431279660597573,0.6559210899850144,0.5259566187340998,0.38055730117655856,-0.3504830896996586,0.9860864447448475,-1.034317444599914,-1.3393950088422522,0.08302540344823107,-0.28114737046788185,-1.6563304369221457,-1.2096716864290158,-1.0825943845081005,0.5068067420433225"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/169_100.jpg,Apple Pink Lady,"-10.873813146341025,-1.0787778008464335,-4.577652788945549,4.652710280047134,4.54628311415256,1.4150139149024763,4.4186170338736686,4.827706052185066,2.9689586180155594,2.5983303992976663,-5.9761247729134075,3.055445856181872,-0.14457801987697816,0.1741055648256717,-2.610858412408206,-2.2452291889526226,1.4029411330373704,1.7609204041648312,-0.7479002893139991,-1.4644418429406607,-2.9381630488595696,0.529207846380244,-4.660962844372855,-2.0104721006911084,-1.4556106687107688,2.8235783509005135,-1.9926365954647638,1.1853178267433242,-3.349786966329522,0.8908503257107118,1.8901925622097282,-1.777554404209169,0.9313137698261089,0.11876143032004059,-0.6580909406181827,-1.7853327655341331,0.20598057554357277,0.34608819537884716,0.6805633237421391,0.6315524848393724,-0.3853132650189693,0.8708830035855997,-0.9495098837742101,-1.2381480004003205,-0.5425932680665057,-0.2770941890842696,-1.7012519151226084,-0.7211657425160186,-1.3880627808959594,0.8743968750890861"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_279_100.jpg,Apple Pink Lady,"-1.344440074790082,2.4081103312463674,-3.55761231554402,6.608854988477701,5.825783265700607,5.76319073729423,8.482309516813716,-0.21209400939326442,1.9510679364922732,6.036830340033143,-5.656572536835709,4.543905166070674,-0.6820557083694572,3.0921516032194507,-1.8051783100705459,-1.8747531857373547,1.6970972193782656,1.1378267864073788,0.9122588846681674,-1.6729168744131242,-1.9815142193819004,3.792146469476418,-6.261396196577478,-0.07878148405146924,0.23060049411258757,2.950847389248281,-1.9387293242617973,-0.5605718877725917,0.2029567418723063,0.0503010624330454,0.6908517376024402,-2.656084058202538,-0.042431626588586104,-3.458146078177588,-1.9540819694779121,0.7430602202283147,1.9515318611621146,1.5651812910745286,0.2558713950846634,-0.8433350239768236,1.1180255003463158,0.3918091805681378,1.3228810478919575,-1.9558382947707997,0.07928652559315805,-1.5913554596166855,-2.6016658157776056,-1.7301036744249894,-1.4071085579485865,1.0428445441619625"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_144_100.jpg,Apple Red Yellow 2,"-6.390573210543711,-3.0824187294764425,7.871261776924176,-1.0765846824329761,10.504092115321658,1.6930604712734294,8.542651471678328,4.493093601460311,1.2578524211642192,2.0826022753323707,-7.422038656634599,4.292485183764223,1.934265140716013,4.6042863667430485,-4.960080599282738,-2.0019913829696168,1.1524675154824995,-0.28726734317581526,2.267206648679787,-3.4945325790337383,-6.841894304816512,1.7621231066096121,-6.219075096155626,-3.0711448096364324,-0.7592752147473854,4.109013468510297,0.5796653903565647,2.0857357161024046,-3.853911930350834,2.8983790012564885,-1.2169056559587204,-2.1702602217195603,-0.580517125274109,-2.5523859691125503,-2.251024990882029,-4.255751885783287,0.356884149624316,2.9882983706834354,-0.03696518118635371,1.9905951757551605,0.6559754636664766,1.1322823305737946,0.4443239054450461,0.09545169475993327,1.476388792680811,-0.47997357958511044,-0.23301736355297586,-3.516852587514859,-1.3420249720844344,0.166487975815784"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_154_100.jpg,Apple Red Yellow 2,"-6.330296801017676,-2.3083029740482863,7.158217428037011,1.1078084574574911,7.6123113536547065,2.254720471193845,8.037752623724701,3.543500968296529,0.5346079144615138,2.253025558668305,-5.301112686985679,4.619383942294148,1.8032270124400835,5.467489568131156,-4.336301825945573,-2.211315560644783,1.4046563175171112,-0.31293516504369306,2.383145042773051,-2.7550654262669756,-5.027560067427459,2.4667678375430673,-6.695052200989363,-2.9473099336416966,-1.0782921518736692,3.372435652871395,-0.13896887910184813,2.052270348963352,-1.4023067151687247,2.6473474237318304,-1.7548158859832228,-1.7921301214632788,0.9828910688807548,-0.382920071619943,-0.9790081718790862,-3.59569912846172,0.17940501840814552,1.1936874994594933,-0.8336383548692944,-0.3321831344264764,0.4448262078901252,0.2997947166834895,-0.9634405348604563,-1.0193628002836033,0.7339357215386029,-0.6459104074462932,-0.7708640915498403,-2.6415258932863654,-1.5957937968603662,-0.07114789606941144"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/175_100.jpg,Apple Pink Lady,"-11.054442330282175,-1.3673068421982248,-4.797464387221199,3.8711595611466056,3.8426931827771353,2.260319962753823,5.046729577389094,5.5163490983007595,2.767755767990897,2.93962328374903,-6.544015532954845,2.677963940415967,-0.4039356930484481,0.4555069032570691,-3.3880879448460863,-1.7993773291258048,1.2925520722394697,2.0167731890362033,0.3341470251812335,-0.6189631353970787,-3.228199991124385,1.0770055776324174,-3.9334063016971026,-2.092253056614973,-1.653994695816629,3.120641576781719,-0.8030902427643888,0.4436880277358854,-2.8986548835469343,0.21747070942938207,2.1033163798551047,-2.8240587133173936,1.1698107622455887,-0.18024133412007126,-1.8151491275693121,-1.7799972470341772,-0.14388167167928703,0.6991243402025458,0.8114548680079054,1.44527048971041,0.3281807767297497,0.935590021964101,-1.4623377061230132,-0.2777564107148984,-0.5170895822101331,0.1345153233979027,-0.3037805165238901,0.0663680011884094,-1.6605009383715286,0.37110403405933384"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/174_100.jpg,Apple Red 2,"-11.947227543665253,-4.36257530586412,-2.970293483554237,3.194857009943686,5.662857488065591,6.917840670257956,5.643897529881478,5.01266615372829,-0.24755459061554738,5.887617245115838,-7.700410895620398,2.031624984405015,-3.7237733953423775,-1.2118450102972718,-1.7348926465951156,-1.8272918399766218,1.5007758888155542,1.7049172122797163,0.03441419213394628,-1.1587507737607117,-5.19948253683509,0.6629497966999353,-5.499712020504114,-1.8799076717065255,-1.338345767613091,1.9535885850183337,-0.43495806905906653,1.3555322908448757,-2.3916326834186674,-0.3554931687620657,-0.030444155221459452,-0.6900834470452699,1.2609234503287516,-1.3647357304110739,-2.6683363062311973,-3.0438427054733244,0.4891276077161138,0.9661786835778507,-0.5029373624447652,0.5069694779078039,1.768983505639622,0.5784771757203241,-0.9116740195305741,-2.093021153519616,-0.38695692566643025,-0.9268947748918431,-0.7036959291580631,-1.6704785869536094,-2.4514407017174684,0.456462460086834"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_170_100.jpg,Apple Red Yellow 2,"-3.586210508307591,-1.4125157821978858,5.356912464222278,1.9273087955362473,6.377037792070249,2.200429036946805,8.663764084713302,4.0504149972182155,1.8627788711802369,4.44149803751344,-4.4192748735819505,3.7747244075675592,1.4576205467648653,4.085833823578612,-2.8006200647422395,-1.4720935537587427,2.7044780097662184,-0.37615123921507915,2.1531136315220087,-2.8028860763270194,-3.3564977348823164,3.9137763399049637,-6.687989168855564,-2.9721372955686087,-1.3393539604983398,3.9482115017288097,-0.31658856355204673,3.053057022800925,-1.6598232418965313,1.5172024579326635,-0.22590490036830188,-1.3556576798782698,2.7215491818786166,-0.1854182070645646,-1.786858528871855,-2.2224181315918674,0.27754313822718624,0.45448818559358123,-0.2538647647644536,0.10957417132403904,-0.385795461244328,-0.38561737179362693,-1.3090525721429762,-0.4408786401739175,-0.3095991160646429,0.46968306100975066,-1.5219606121982325,-1.8689915317705479,-1.3121025741771968,-0.37068053257108174"
