path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/256_100.jpg,Apple Red 1,"-9.53190609118626,-0.20433524622003812,-6.792729050702568,-3.744100162642509,5.89893398079819,5.852498355341484,2.5738471060146404,6.974754260328962,5.544434410192414,1.7785594946511836,-4.123321988858558,2.8098348306134304,-2.153153309767904,1.0471114143206615,-1.2503036042207136,-2.3141884551019847,2.0468079605413596,0.30467854742955974,2.8925155460978336,-0.9207861477662027,-4.1558469655767984,-0.08859904829652973,-4.536481452069362,-1.6249578964524776,-0.1560431928785347,1.5096826736433886,-2.816624601734945,2.762776092639231,-1.5644577488827272,-2.0744331496660475,-0.9388840057656681,-2.6110201861218596,1.319965648208952,-1.60725314103596,-2.75171408690527,-0.6980544749350727,2.0967703380717304,1.8287550017684155,0.48526884870647047,0.6164003481444267,2.0562705022442302,-0.35995007956712616,-0.7605032473116972,-0.35621721917305843,1.4153646105865019,-1.372143510803964,-0.7808437107518683,-1.277922797495043,-1.0826218528917415,0.4303589687325793"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_143_100.jpg,Apple Red 1,"-9.723236271107918,1.6388724409935505,-2.4184153471045224,-1.4817189700160909,2.1077053048902874,6.067971969514888,8.522368325767799,3.231401288359425,0.23059954890669024,5.5711221132172515,-2.9153700493893697,3.2352498452330893,0.44386404088050124,1.1445468348965784,0.4084108640692589,-2.2925138439767148,0.11845845363177775,-0.8328102999167688,0.5892408216904448,-3.006273838821525,-1.31154072226176,-0.767771293216124,-4.309461753141673,-0.35585615309810137,-1.879998235721845,2.0182083727353484,-2.1428510829372933,3.9109608079063083,-2.2216599781875184,1.8284498565771397,-0.36929181867813904,-2.278856418977814,2.5216050148715587,-1.638747512322966,-0.03636926182201271,-1.9330083791062096,0.2951649456235477,1.8860309770115682,0.6044822079019403,1.6990376211205078,1.501698656021657,-1.038566475286039,-1.1467471017884103,-0.008536340254915134,-1.2699582895928372,-1.2652551765832862,-0.6799549953923191,-0.012084018950466718,-1.4279224563862631,0.8154689943676442"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_222_100.jpg,Apple Red 2,"-6.419034284818952,-1.0830269620290214,-2.2640946473566244,2.1645348247069145,5.709275957942067,6.285111600431537,12.296785042736822,2.129832288283755,-0.5265249600637821,7.227268532084265,-2.9035803452446274,4.139333580506638,-0.12951704424325686,3.0977291036210413,-2.1103240643193866,-0.11262728506425285,-0.8829381389912895,0.405994362232078,3.17103172374735,-2.3080707199772967,-3.4038695428201895,1.1763428053670484,-6.387482016029814,0.6087371920314867,-0.4326474794433343,0.7792014277719539,-1.3107453273001357,2.570666787892977,-2.5597840337328495,1.2604160797841129,1.1669042163585923,-2.849384494808767,0.09253670410100033,-0.08365904234904106,-0.8225089013675179,-2.2470084456780204,1.7665074059418022,1.1756281471989316,1.2128624184811019,1.5051297176454261,1.5130212526924445,0.06919803417929567,-0.5612275495557961,-0.20981769360774577,-0.7604151565242484,-2.0955522248687375,-1.0173869747389994,-1.6874854180640024,-1.0994724734463694,0.7132550090195027"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_248_100.jpg,Apple Red 2,"-1.4708937728638967,6.672516027604829,-1.7037068535432847,6.235294615774754,3.887895352496367,6.750662222886085,5.5916426997279585,2.4938136273720586,0.5612548109771218,2.5669192072851614,-2.7000118794330503,5.674579200699258,-0.03949895849372428,1.2740260553329998,-0.8303794119858436,-0.102433808821489,0.8487252221313808,-0.8328724892835782,2.2614416019336354,-2.533969475523358,-3.929283874383086,2.629468963081343,-3.547650758480232,0.13279324660958686,-0.23865425368210272,1.888433879961561,-0.5715029982033674,-0.06103505253455523,-1.669547431237593,-0.8673273996808392,0.2708227590811938,-2.492864911874186,1.2213488172742049,-1.588416328426047,-0.7132275415000026,-1.5844490645920701,0.5547310569487129,1.7270559135958081,1.8069136995279569,1.219322856609912,2.2030963213084256,0.8178383536088878,0.49827552067211517,-1.7671401545254466,0.04748689025836398,-0.2524682332102496,-1.6992031330136228,-0.4439185085824336,-1.1268575748506797,0.3917278172172271"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_23_100.jpg,Apple Red 3,"-0.23792157041716003,4.220562118830068,-0.42705151203679964,2.05844230581258,7.216680624461662,11.80808701572633,7.6278891257778705,1.9077413450320897,3.2656128116976673,4.758565060705678,-3.503693521270581,1.63029491002516,-0.8476021721904998,-3.2966529618062714,-4.7229626332386685,-4.170795233169732,3.0785916350109974,-1.0342270067566215,0.16427384558607694,-0.35489874438357033,-3.651755619266243,-0.36249080436937975,-6.320630784862444,-0.5798426444457543,-2.0114808861151805,2.4577296946137017,-4.706198519673734,0.6326775231881233,-1.2851582488343374,0.5156683722931079,0.5452495864789407,-1.918981946198052,-0.4927758105310448,-1.132888249382354,-1.2051067696804711,-2.0941674171215867,1.92719739336429,0.6305248374959485,-0.03410407517114257,-0.4051424545561211,0.1868700633780723,-1.3737930916439596,-0.4404451202574674,-0.5134595843984255,-1.3917881360883786,-0.5767456967278393,-1.7485271036829204,-2.388750124870428,-0.6806620296314241,0.7317930704359479"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_30_100.jpg,Apple Red 3,"-1.8740578522565279,3.717431207499757,-1.3191317947589603,1.9989952014431385,8.414901500693444,11.51333078499125,7.696712452067818,2.3839814443324507,2.2545123798541864,5.408603651930831,-5.2333653414667385,1.8740466077224662,-0.5509036466538739,-3.627892504207653,-2.78035808532601,-3.9340153667864115,2.588298559121681,0.2140018555098387,-0.195466488216322,0.11478550945809023,-3.134204528225053,-0.4164864557520768,-6.039154559733565,-0.5912684572220613,-1.7554130819356857,2.5251059378920866,-4.184918348546707,1.1438382778400797,-1.9469367526978636,1.0796707969542985,1.5473441550573424,-2.545071859851333,-0.20924457979512032,-1.2672218950005687,-1.2890437364253458,-3.1339681784635767,3.108440151436373,1.4799352394034433,0.24185697036841128,-1.2472113441255048,1.5825548397375848,-0.9653576382450751,-0.29959346222308164,-0.30924966802196874,-1.5596298791560537,-0.8545642340162065,-1.0886807090674278,-1.6186619311571822,0.04767522704667976,0.968033388998709"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_177_100.jpg,Apple Pink Lady,"-4.485242139386056,7.07725387532645,-1.8310440613352614,6.431042980293835,3.421175532619258,6.806326324618073,9.344278527682985,0.8045532125673508,2.080207539949747,3.1279257490723333,-3.2095716127184355,0.5765373654801413,-0.7635778307082405,-0.7136363159005629,-0.7060478130450033,-5.779842107999199,0.9054058669756124,-1.6380765556078705,0.8198630178479823,-1.1023995846018921,-4.624756296788719,0.2963681909468816,-5.795885667240412,-1.233601691171294,-0.4320380393433121,2.391139999675905,-2.675750759091611,2.1158157781031464,-1.5200336082533878,-0.43274461294659633,0.40317880420867563,-1.310753969140898,1.4603024501524962,-0.5962187282734233,-0.9380038199445618,-0.5783531426038473,0.061951900610669165,1.1658195415884125,0.35192951370423015,-1.070429650849635,1.7484590005503655,1.4602239291992627,-0.23009051552929027,-0.5127039993081347,0.9029303170879989,-1.5162886556618087,0.871688975052641,-0.6694457596301093,-1.0116469470810898,2.022091661267501"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_179_100.jpg,Apple Red 3,"3.2513344280999665,5.121050857780518,-1.1674647155609663,4.51678547671965,6.712485365863781,10.379017233591819,3.50273079808291,0.9006066328976885,-2.285734123894705,0.7598869615671461,-3.342129666645593,4.144726236522489,-2.5332035687040597,-1.9798697652034043,-5.418535186667659,-1.5639230813325977,2.230262755771376,2.564220530010995,3.2075891743076004,1.0797525632753107,-6.825929451020189,2.037999483905875,-3.4683788874253536,1.6256534835025536,-2.7090416251159652,1.5387817248176665,-1.9961436474751273,2.38177921662604,-2.2490869128959554,-0.6254404710358096,0.835275820053501,-2.1114737374296415,0.6774546213214667,-1.9199323736952512,-1.7566919387921196,-1.9462254436761808,0.47181678719068126,1.1919745054162743,1.6644005658002612,0.7909547930577234,1.099171601551682,0.06939674365933306,-0.06470201020316746,-0.6274363998830216,-0.5728822672544077,-1.0502706035638298,-0.6519217335829138,-1.3657971850380164,-1.9344806803136956,0.7820679647375613"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_237_100.jpg,Apple Red 3,"-3.4422183964786415,-1.4838369241586045,-6.080115687877904,-3.65936032055653,8.222862572847433,8.575892671457206,7.843717080214015,-0.6520394822607729,-0.3719991940847312,4.856977819401653,-4.399651834157312,0.21708030749396104,-1.4955147834345213,0.9069992086588311,-3.2422639644033175,-1.5604113492713565,0.9376015494181624,-1.8543536081075846,2.256420228789723,-2.0085282813077874,-3.4014822701540695,-0.07014070444179903,-4.227090335047166,-1.2488581860428478,-0.41252382573979435,0.10952492382561509,-2.59594474155417,2.4113491663683826,-1.684626147458387,-1.8595804891725585,2.865502806803177,-1.5123084476866102,0.9251628513227641,-3.0621329431349813,-1.4404874885597851,-1.096506102751433,-0.955707152780162,-0.45079710101712994,-0.16411682420970916,-0.8007894982506574,1.271416136592633,1.1657582967307802,0.6197576832795785,-0.5647904165014377,-1.0110999341142235,-0.7681455856186484,-2.0757729649420322,-1.8195903046280328,-0.9079489142867595,0.962471325801644"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_290_100.jpg,Apple Braeburn,"-11.593346406212467,1.1104201065183887,-0.8604495986221962,6.370469075821765,0.4891457713106414,5.695536609548441,4.443518529412998,2.9420036492661605,0.9309669221279563,4.302924231015231,-5.809492356621892,-1.3374364328939332,0.284922413208413,-0.3062717393502942,-1.7456352129651875,-4.236226171618588,1.5716252516535443,-0.9313848613098401,-1.7222594274275613,-1.3844561763330039,-4.4599286015460775,0.1318719579876738,-3.417969777171496,0.5052190845287496,0.9154131595876968,0.6431676371957932,-0.7667435613450837,1.7736144020214395,-2.6721701366168236,-0.042810165064835426,0.3483600498032837,-1.8530089995824373,1.8543716775541648,-1.6235135242554475,-3.3529954529854193,-3.106823177382646,0.22375960376362153,1.1021211660406605,1.213697146400351,0.24529062244935376,1.1701463293779502,0.4505722485772776,-0.4342788187777337,-0.7086696164669309,0.8402446751480462,-1.0293451868681984,-2.3690197509535853,-2.5474017508465963,-0.876266704117077,1.6187315074730775"
