path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/0_100.jpg,Apple Red 2,"-5.614596957626053,-3.5028565876005877,-7.954616599004733,2.066130056997621,5.326954863389056,6.491147282957722,9.49227734314516,4.802000299968486,2.8381377642652446,4.383372576585363,-2.4062370559792816,3.5776370283863796,-0.3303145246627864,0.048806220872424436,-1.6231291454481374,-0.7316628155451101,2.7557884134089954,-0.5365269698266486,3.35067477166952,-5.012005416762134,-4.692250928968411,1.6637476543431953,-5.399662708529033,-0.5888489910301461,0.7664338140637458,3.1757360735974554,-2.3433695602209075,2.564371388022058,-1.9900710782194246,-0.6569932519675565,0.9112671785347761,-2.1212627873314833,0.72853666178176,-1.012795458869481,-0.8719476994105715,-1.1181069882863592,-0.1635554901770926,-0.299952700975946,1.6524250342868232,0.13040514886775162,0.6679346275809631,0.6562851704507717,0.6043281226201511,-0.1160531191346611,-0.09589716247836032,-0.9033647943296014,-0.6920357786965429,-1.7724634497021239,-1.3240362755458186,0.8267053688161269"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/156_100.jpg,Apple Red Yellow 2,"0.5643622603892249,-6.47246300155122,5.500076079836897,2.5946665869946504,7.906811450584214,2.7954812524890014,7.472726580488191,4.034847227795678,-0.9381166898001464,4.985246508666699,-7.132711722135455,4.857848619960936,-2.5550172560955335,-2.652724839193732,1.8419477545506524,-4.299669618456813,1.9290634347676183,-0.5590993206661093,2.4876951279926725,-1.5655110427540715,-2.9744278497858234,0.05377020257474947,-3.1415817373623165,-1.4504653275360788,-1.5825424427913792,2.2438368363124814,-2.127772366783972,3.6351764280819436,0.9631946767236986,0.12430879082883181,1.7593287139600737,-3.8845286321560555,0.10543467884231571,-0.38459099107783695,-1.8385379483882565,-1.9576309254749678,1.0219747959741334,-0.19759584167464037,2.6152739107000107,0.7799995430963548,1.1434586416653179,1.034383730561884,0.8089101914506407,-0.3255481247469163,0.013780500801354595,-0.929024372737153,-1.4443436519185806,-1.625193806227151,-1.5390029018175406,0.40786756535239377"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/292_100.jpg,Apple Crimson Snow,"-10.130397341308894,-4.901974163868479,-4.46343116038978,3.1182246478047295,0.3761522455875912,1.5752187832668265,9.854247148567387,-0.5731968143381725,0.448550790916373,1.9744572826492737,-3.8276692389139164,5.0853871881623,-2.171667704211261,1.0048016602615384,-2.0275115881850123,-2.5445115080261824,4.370689040681326,-1.0934243191334023,1.5683152811589525,-0.258966611993968,-4.918380181491135,2.12057462485836,-5.951000123157423,-1.948937839391783,-0.12020477566101025,0.6170991454328356,-2.2717861651743645,2.3148972011450457,-1.7830713775090499,-0.25460268974478567,0.447879965094257,-2.1788517197279793,1.0980459602933759,-1.4452615858615596,-1.7566056515308146,-1.4702135497574877,1.395866497659697,0.9145424785333884,0.7972901273417289,0.47206164989932464,0.9632889267734656,-1.831029385242498,-0.12000855707803602,-1.8392803349992362,-0.47310982353043607,-0.4387262505176157,-1.8788459714532797,-1.620801026992799,-0.666777388489398,1.0974022703439328"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_172_100.jpg,Apple Golden 3,"5.123002756434935,2.2905966473049357,-2.6229212900897205,4.452330825743507,3.9954109839493785,7.882608805594456,4.8258288130723885,1.331645567918838,0.5729294518251039,3.1569231726497122,-4.451998967633057,3.035846181685855,-2.393854472066322,1.0339235174770451,-3.2290074904954484,-1.2582793428410508,5.080892963942722,1.868321696874191,1.566730422046128,-0.642633280776971,-5.049070116181781,1.9364365784864472,-4.042782854807574,-0.5033971844111748,0.0968183116914668,2.262571894282817,-1.6224186328878314,2.409813142397943,-2.149631573354117,0.6724255191731823,0.2947843219960351,-2.582294602060062,-1.3185368809862172,-1.7583308423409112,-2.0778527772772826,-1.4489737289152713,0.10721967799847193,1.1360255927241454,1.726081721380424,0.1541979058287047,0.7842843164652651,-0.5104767551960157,-1.406980209361747,-0.2842937533518255,-0.5921860501384764,-0.0254831969930677,-1.0343348799626209,-1.7301244482097853,-0.19561303279674133,1.5737473827810462"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_83_100.jpg,Apple Pink Lady,"-9.972885884598186,-2.466386912616115,-4.194970722487846,0.6150062196512454,3.1455791259890353,2.98814670099497,7.789942016016173,0.22169963238079762,2.3877546567108667,1.232430636425879,-5.518826539427502,1.4716153168478003,-2.1819984240653607,1.0934224215376092,-3.4557985967425418,-0.9007439782691414,2.7274771058296183,0.44677668211138993,-0.37056430996584716,-4.076223288758579,-2.8645507010865847,-0.23098511745913694,-4.277341292394007,-0.19623973870387457,-1.6803730033494066,1.0051476099069894,-1.964130725926549,0.8022130744594181,-1.9455507841824786,0.23658131868301135,0.4907686114482403,-3.099137991758066,2.4044872617718984,-1.8869406801693107,-2.7452424363414503,-1.9724139802646257,-0.9441627400544484,0.8346163416046312,1.2650336873947758,1.1374022882832557,1.6808184309336782,1.1430444108326145,-1.571009259418139,0.5888366029570441,0.2610980320314106,-1.6010083737829635,-0.4106395344263552,-1.6609872579173137,-1.238393420671812,0.04265199079636411"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_10_100.jpg,Apple Red Yellow 2,"-3.412802098635956,-1.1879145359618823,5.711532868197012,3.4136474968337924,7.651063920072623,4.418224332329885,4.716799074180202,3.0967602332009667,2.229873609512754,2.16982698701064,-3.125048595590292,3.825123001111673,1.5927752276508367,0.9294656128031094,-4.151835354095014,-3.2527292570394906,2.8905425006292567,-0.1891932534264647,1.6612912780707247,-3.60453010267346,-3.301893200498715,2.951913416916965,-4.715181095422816,0.09098680531854024,0.20756353303064004,3.4689073211030443,-0.4639530224518772,1.1240514270495363,-1.2124607556441998,1.7202071708552715,1.6953357237636253,-2.7961335539101637,0.9447188507054197,-2.201500738490681,-2.5586049169859186,-2.394106382744268,2.8744349911069116,0.6338668451233908,-0.03670275817415423,0.13752165202088118,2.5026947164445197,-1.836910134219843,-1.8939621682631995,-1.2755023600337367,-0.6981253236785107,0.23869309494685012,-2.5617817372020877,-1.4672971986318935,-0.6545692385411594,1.3093999902881077"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_216_100.jpg,Apple Braeburn,"-14.66547383899048,-7.286883560597049,-0.656948762605186,0.7767987854797072,1.5408010158331626,6.12044099712087,7.537959800989709,3.5055682655319185,-1.6370505049415076,5.5005029322638475,-6.201937081515442,0.7985631449297804,1.3211634580945808,0.38165658795046925,-6.276110567243824,-1.135149202597371,3.633328053154648,-1.2190599571706142,3.0210672857707466,-1.4801040990641336,-5.279406722932948,1.696160869847505,-4.454271633962684,-0.03467671890797859,-0.843492852810928,2.3760345581904385,1.0107713523114232,1.6311627357182332,1.1385913206082212,-0.943907139274281,0.29788221356795985,-0.24594084668717225,2.312585988060999,-2.0463633985122853,-1.7710017273171605,-1.217989762841433,1.419359464728509,0.7261533087486213,1.443325048789366,0.8688561904389047,2.0673302221906837,-0.55998488609485,1.481088171045799,-0.5023603192980274,0.11152953198050714,0.30229119737490656,-0.7746991489550703,-2.1364149077911048,-1.6145519610541212,0.8910727729755946"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/62_100.jpg,Apple Pink Lady,"-8.187184890197456,-5.909316337373051,-4.227670470505659,3.310964307545132,4.9670987063003045,0.9795178037696707,5.619221007496996,3.142016939513526,2.6960819966352805,1.8540176819979335,-4.6988390024912245,2.758169191752326,1.5828031233171242,0.4535183026775853,-4.76641894430238,-2.2974346351342825,3.2599520249212794,-0.5566538289816767,1.9476801936848016,-2.256096812662097,-1.393583563900245,1.8714596729956423,-5.033707070325763,-1.0361329954183316,-0.3444129499616234,2.726362508886811,-1.2382944990002398,0.6854086463598202,-0.5676404924854099,0.8403361652218805,1.7123953719740042,-1.5494344292306248,0.8649922402757801,-0.2196655553664794,-0.9804134562355189,-0.942574252219904,1.3217825019997373,0.09826247274648875,0.12723437972937565,0.4192530925615397,1.1755112582987144,0.39399732773331053,-0.7009358711580379,-1.586799962092232,-0.10303497375014868,-0.6177718662996333,-2.0955848995031094,-1.4973937305759897,-0.03231308908951155,1.5782937879133407"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/101_100.jpg,Apple Red 2,"-10.300007874960116,-7.2704072159228526,-6.2399297922478425,3.6443568317817094,5.715210732024807,6.275228635972302,7.5427442952200225,5.407982807165673,0.1799980779784458,3.7634234790017906,-4.7756012444331315,2.9322398904259277,0.048084560939657156,0.3603404307681339,-4.054830266471932,-2.085082534265082,3.2031413086275475,0.6402338620355853,0.8098818532526493,-4.214517352458805,-3.895486228981592,1.4966314596316452,-5.77701524606892,-0.4584239026469444,-0.4962783291337661,3.1251711546823118,-1.3814949010263549,1.324731673561249,-2.4445646479667698,-0.4015060254391297,2.0976225740304373,-0.7943921666376274,0.6284737496109106,-0.8337670997372177,-0.6474907236066254,-0.9993762439251553,1.4655569402798854,0.8065278692431808,1.2685441416770151,-0.3716988886978938,1.0497675500968153,0.2530528928167056,0.4332982219375926,-0.653074922160768,-0.29779911312524776,-1.2115432864301516,-2.1881288049887178,-1.9729749024099517,-1.0413145860395001,1.8926994946624478"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/288_100.jpg,Apple Red 2,"-5.065495238778161,-2.59400079958667,-5.95097264842078,-0.9362068095400219,4.7153532026792,6.549717723363561,9.699766660663247,2.8740921439271756,2.3597131174473294,3.675771485199901,-0.9705560495598536,2.970587237045449,-1.97891984318584,-1.2681740254708846,-1.1616377039060954,0.16191530767483042,2.160706066626807,1.5062127883477747,3.0658677049219527,-3.6254952839690406,-5.950494833275213,1.3871121121752732,-5.291276247717635,-0.44789170621495383,-0.07378375418641445,1.224356861989182,-1.5042565100097296,1.1909364067541919,-1.2419417556837402,-1.491288238397703,0.800705889671494,-2.4451376006325014,1.0664611260899184,-2.4185918534773054,-1.9628123832102728,-1.3841737259263613,-0.32790040678650384,-0.445039532862506,0.28789876408883097,-0.32498503303582876,1.3175503816647853,0.40746587450253363,0.18669599671626289,0.355745492809045,1.238527613304492,0.418535103218711,-0.7757481867890156,-0.6676982378256796,-1.4041444854962721,0.49963290016612727"
