path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/144_100.jpg,Apple Red Yellow 1,"4.183854560378855,1.0691364755018893,-3.1381485362390023,-6.642415724595246,1.3533121238424013,3.251059566504236,9.27435905330505,7.507827553880133,1.3351413064215676,2.531758634026522,-3.0470906419388073,5.341995400905784,0.34230977661281614,-2.7482183508132456,-3.439097057796896,-3.0668807500464252,1.5462288178315031,2.757604086442501,-1.6936644265158616,-3.2583214467512236,-4.697730496498926,5.236544660030723,-4.220030609673413,-1.8294039044426216,-0.9290094129448981,0.8154848968127294,-1.9721355756356853,1.2082841167322163,-1.3079706730302547,-0.0033150865411355544,-0.9054161244465807,-2.585294801909524,1.4019638815391662,-1.7718142579370257,-1.1165878408480772,-1.2824206136066796,1.0056757678039345,1.1342164485319184,1.903702187861099,0.6035144426788137,2.6111779810116915,-0.5897390899029441,-0.9423123192291825,0.5261600169957651,-0.24235514094411206,-0.4482585113860176,-0.32088116623556656,-2.664369343579963,-1.1509328096491758,1.6431081216799432"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/157_100.jpg,Apple Red Yellow 1,"3.639530125398969,0.903181625186981,-3.923383647965674,-5.116877500285289,1.80014473019189,3.5725670532227163,8.68867404872849,8.544218401312275,2.671855636217267,1.3422400484610497,-3.811959485314084,4.578506153418357,-0.3666419408153716,-1.247810751429813,-3.1224181585202255,-3.4681818028823193,2.5409850505855247,2.2183682653404224,-2.0276405050820263,-3.7994688285996525,-5.730065693551605,4.190900951515398,-4.7626391139210575,-1.250654003233731,-0.7951278531986261,1.740420584798994,-1.8381973261627549,1.2847436598091195,-1.0652967405230478,1.4165657992521354,-1.0119972775389803,-2.9697339555616464,1.5368063918400676,-1.397343222697643,-0.4202133972313781,-1.6728338523511326,0.9712986315388777,0.9411877958756101,2.3912423883944736,1.024070897996095,2.1743558605059183,-0.469601383436327,-0.7910792301324666,-0.490345322845918,-0.39575021378616054,-1.574713131835949,-0.20373885120696744,-2.0166991299043127,-1.9480401004672854,1.9793845744112468"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/228_100.jpg,Apple Red Yellow 1,"-8.537046075817784,0.7359458028789897,-2.139451063834248,-4.34645045960373,2.4742947053740303,3.0521587741630705,11.263685109907652,4.251496303341248,1.3885802780332228,0.7200105711019652,-4.368574340192783,2.8876367336515663,-0.4838605755164149,2.0154070447375547,-3.2767984689388445,-1.8587450764232663,2.787872974431395,2.539808018649486,-1.9178818601888163,-2.0619744657121406,-4.659419338302379,-0.27778579447461804,-5.8832792493338575,0.19398343112795113,-0.5615171791887429,4.182763554499693,-1.080821001273957,2.768267374051962,-1.0734578509915895,0.756071143522854,0.5994520214052573,-0.7909280490076286,0.9860784528821392,-2.196828919606963,-0.554464032899237,-1.7452911239262576,-0.5343568333731044,-0.6453772508321316,0.03761481078472164,-0.15867260793365007,1.0997770422602517,0.10568232203158437,-0.2726529089906889,-1.714847833382616,-0.2187019316181618,-0.24239882838108193,-2.0075507110575668,-1.494905910766587,-0.9612850090644457,1.5078435864495217"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/181_100.jpg,Apple Pink Lady,"-8.90675982423825,-0.9067606474833024,-4.056396661540549,2.5058524454586077,4.337110956115521,2.3774791191495552,3.746596787430124,3.9646216529598166,3.5763707832152383,1.858087726772642,-6.766534667444579,1.9394269790062486,-0.5661436015739597,0.04562508433324846,-3.423016873086905,-1.6707431914497042,1.2332400835459916,1.6526114320233887,0.0655069540793208,-1.133163001577577,-2.630937394250809,0.8309024045290898,-3.46410998628117,-0.8688394381194426,-0.32726415927744834,2.9637910147036908,-0.9433853333577799,0.4557710712894503,-3.462306365851103,0.38176275688022754,1.628833448614686,-2.8831994525607416,1.4672688028645213,-0.20540826968037676,-0.7454717700822309,-0.6506879094816123,-0.19370298662020463,0.6773413069962096,0.8086640592043726,1.7840237609946998,0.6344045723984133,1.1400289113707944,-1.4302127243722957,-0.9590569653315799,-0.2475667986478636,0.5098832896055757,-0.5468722260553719,-0.3038398737525601,-1.3044563060581378,0.8039708686202179"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_117_100.jpg,Apple Pink Lady,"-9.671788297120006,0.10607315482827646,-4.144180033090934,2.9474444207220327,2.7961625566512676,3.826582794938622,11.935410807040759,-0.22872885249030495,2.9296599677056374,0.8488380511695311,-4.2834801684840444,3.145949363995101,-1.6311077125242128,1.432596676046399,-2.298394558736228,-4.494993240938371,2.8449059111549797,-0.004985418763448165,0.6276297513870324,-2.505259946669417,-3.872658918023472,1.5717757637008698,-6.523717185769865,-0.9707169992912499,0.1486804472879035,1.5885489626609661,-1.4378034715668628,0.3941533566765465,-0.4643347194457827,0.03305600073566317,1.0820179956519136,-1.0397152425154426,1.820485650184614,-1.6527819952574376,-1.0094257489792609,-1.2005168741759824,-0.10838154884198155,1.8668077358684796,2.2511022992265577,1.3076866563232397,2.5283341832814896,1.1231031234316402,-0.5200812788425755,-0.24047729821525224,-1.179825031826367,-0.4801918999608184,-1.199301671022754,-2.2817677099141713,-1.0698028057823423,0.4798167102555298"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/219_100.jpg,Apple Red 2,"-6.176207031697244,-4.927455844073139,-4.71895366035347,0.8321292689933036,7.185007896983302,7.576108181352322,9.770926722827864,5.774062597226251,0.3303066597465735,3.9627855507746728,-3.774298861618589,2.5005925974059653,-2.026880782717255,-1.1873954924279273,-0.5325774634767795,0.37900946660120066,2.8633133024668975,2.7064711342065393,1.2576919159482058,-3.2414927432722425,-5.902957967283505,1.283598109315421,-6.487142292645502,0.007862772919518066,-0.5450229786945598,0.8212452093234074,-1.7452777251952447,2.946846937155456,-2.540296037184272,-0.9500929562880502,0.7983425785831062,-0.6604247398364808,0.7271610800364008,-0.9288829146798987,-2.7437952820248253,-1.911812789829929,0.4426213897833787,1.130763512815401,1.252343683547243,-0.00794559094082588,0.8577145660590764,0.9746080666253455,0.9014225195856549,-0.6565750339098338,-0.20934924188340892,-0.011459425222525446,-2.070784757439863,-0.809561607862929,-1.0796717625605747,1.2633129883686665"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_212_100.jpg,Apple Red 2,"-6.323908646286946,-3.0584672102495003,-2.7737563067517144,1.2751985441437304,5.444054665403899,5.491898182502717,11.35937452017825,2.3380404336501255,-0.11806658480874577,5.502385996385501,-2.32296426073827,2.859159349133681,-2.085359100874253,3.4013947799719997,-2.18864963147101,1.1289149442585966,0.4279555202840999,0.578479628980307,2.9475492237555434,-2.0659836817350024,-3.4919069366431827,0.7959443753704104,-6.066622645909229,1.064918330465382,0.22539015510752083,0.8911603852047039,-1.53656698541124,2.8067242061034747,-1.8615845896317087,0.8919256824270325,1.594258516287096,-2.7446154410589405,-1.0232291884632885,-0.338249433447145,-1.607368416387811,-2.069352678722869,1.114075410325794,-0.1882765842222643,0.05114957229252519,0.8195197428175441,1.7625106929023386,0.7236104602076848,-0.7603509114179274,-0.48360247493110775,-1.0342193729929743,-1.277603203605906,-0.9943339945799184,-2.487668875044986,-0.7358258926360034,0.5097256749604197"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/151_100.jpg,Apple Red Yellow 1,"3.922530135583201,0.701919128989571,-3.673022914301285,-5.76544152855269,1.8276027473336507,3.841345833586254,7.97964923525141,7.382851214976957,2.0904769683277435,1.5526432474649248,-3.6253262357614995,4.625276126912574,-0.4748201365581021,-1.645767993081186,-3.2794324724709023,-2.8769812918377795,2.2988589441587033,2.6272336399680247,-2.421681118150812,-3.707009172679065,-5.1536277154923,4.999262333551522,-4.255610849718989,-0.9116759113974855,-0.9893227754638632,0.6892022128770362,-2.0456636058080284,0.5104988534132409,-0.8686297230677208,0.7556049755403015,-0.975386458115556,-2.5560788960380894,1.3727143697934316,-1.310250484537728,-0.7907298000889204,-1.0400393571766553,1.2823478815029006,0.7569641262049364,2.070792737542394,0.9687967826783997,1.790014111893263,-1.320248296468253,-0.5480424678536983,-0.0058000054534281704,-0.12754003534624286,-1.000625754566722,-0.0994875216511931,-2.3272404951277634,-1.9279902010752983,2.2126351943092164"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_183_100.jpg,Apple Red Yellow 2,"-4.145482566877314,-1.091461715727809,6.039341237953844,0.08562358166836205,6.49117852133816,3.25669907610669,9.858928691259411,2.0159861327218325,4.307495334686586,4.367625085477784,-5.786405907543455,3.2977167780092804,0.03827797273421442,3.976351159939906,-2.9290145400991614,-1.563882881916459,3.7641089188802614,-0.4500590389249647,3.9303752438241535,-2.109686898208805,-3.7088269246005967,3.572702451720681,-5.4991914945361735,-2.840377853503272,-1.202147959842085,3.5647312638037247,-1.6091621564112517,3.173438551107886,-2.1467925420044502,0.10836932076739482,1.182916730108969,-1.4110867014458375,5.43425850067606,0.7703342189574389,-2.128308414178201,-1.2957121764947976,-0.825653630551469,1.9759496722297296,-0.27485401543651905,-0.5492694536757862,-0.3875341094521175,0.6141880209177873,-1.1292611648372222,-0.11149371136235253,-0.6375761449836913,-0.10160637901884463,-0.929102944061088,-2.5314457914648787,-1.602912562179845,0.5544353861800925"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/193_100.jpg,Apple Braeburn,"-10.201806210620495,-5.224804697761183,-1.9030448902587325,4.255138808873008,2.5990060716860968,6.086851274967112,5.1604127589282625,3.886823489921664,0.6244229248909386,5.383102078357581,-4.478793129634083,4.769398797302661,0.2115904881182339,-2.025174441984351,-2.4005149953910268,-2.0998478003892287,3.330990925041176,0.7710721757460386,-0.10170282841037802,-3.5597956100728068,-3.6401307961667966,1.4137521273070481,-4.288650605108678,0.7940304739511631,-0.26022631951707975,3.7605291181236837,-3.4017817850301393,1.9701060081394168,-2.930204183109129,0.8872622029939851,0.8935072064050765,-1.159814776454739,1.150380073932065,-2.015556203762394,-1.6836092148234105,-1.1881166678660944,0.7505117976159333,0.6640703303674242,0.2177350595066189,1.0841950430840226,0.41624946809709745,0.5183949334691973,0.7891651188273324,-2.022987596383,-0.07127975216486898,-1.0213638650203711,-1.3268834815498056,-2.212342021452536,-0.9770588036094682,1.2503594291090723"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/289_100.jpg,Apple Braeburn,"-12.369350016294929,-3.9612354734127955,-6.8008434841563705,2.826126981371941,2.7940533076367142,6.044751690801807,7.987323974266392,4.428550501085425,2.5582453131655383,5.337570620887746,-4.255513124040005,4.19195544693134,0.10232575391552194,-0.48129169651467846,-2.1550430119079165,-1.2002605409159068,3.403144413928708,-0.744784477092049,1.7960033098849384,-4.322206030131141,-4.373796814293381,1.0701946578055819,-4.935016998352374,0.2070059453984001,0.7193036104418838,2.775324956738378,-2.1383195432978432,0.9005558298686449,-0.9959376422893131,0.23493080403322916,0.640287859861957,-0.7514276030479267,1.3874915177173832,-1.4498988346615018,-1.2196285515910323,-1.103814046244302,1.2147855847088842,0.5848555609669505,1.3315658957569518,1.2918650642815708,0.0651134442047673,0.17846415649878852,-0.028480644514858915,-0.47372437639356435,0.597471245533322,-0.2721314386370638,-0.06416904115690514,-1.5611440074868463,-1.1098506357248725,0.44741721550798136"
