path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/237_100.jpg,Apple Red 3,"-2.516010913704321,-0.01854888364735373,-8.611385160762952,-7.579500860820106,8.330473198342434,5.86534492488512,3.7598466642407202,0.5751482470441707,1.8428761026976317,0.7172835588409486,-5.286899208681278,1.5089856159771586,2.4424092848493393,2.0876926163068883,-2.161388005409613,-3.3679062687443486,2.414301538204951,-0.8850595027979612,1.209253014782235,-4.1962602362873165,-3.0211234689145847,3.0807111720524993,-5.04894926042622,-1.0815133658321483,2.095904944467929,1.6694409201001665,-2.4345195458851365,2.4450769900008402,0.24583301881577227,0.6568642606841221,0.012358573153313717,-1.6564069927481075,-0.49865195098246046,-2.3985449648109816,-2.2953535268200893,-2.259371985897331,0.5463661510843307,1.666801604265091,0.7580265019471671,1.6678540489585159,1.30401019704661,1.1105570119002572,1.4018247803864756,0.24807655393754982,-1.3736511472407784,-1.6431989704797019,-1.2342530803973792,-1.223731655292615,-0.5747439057227961,2.3427062641246854"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_221_100.jpg,Apple Red 3,"-1.0209507972449876,3.524364648996676,-5.606279887838752,-0.6952202531502439,5.882443042419553,10.227317699423097,8.051058057950325,-0.469312866072068,-0.4914941178705835,4.076421364250899,-3.66403735585763,4.118331327096965,-0.020258939534225556,-0.948078333411011,-4.886255574222044,-4.775697117410182,1.1354916888962074,-1.5840346305651074,2.503352364069927,-2.242293161078584,-4.0267774366801,0.7368712705051447,-3.7526356960811653,-0.7729527585809479,-2.0179405324306514,1.6254563419317551,-3.6068896224221545,2.4161774708859918,-0.9992094407350207,-0.07233745038327218,2.8392762916441145,-1.8332502175914243,0.4271171852509639,-1.7126880359620031,0.04959832510736162,-2.0672709129705713,0.2178463774979923,0.7181538834983773,-0.5059366633068552,-0.7188215228194704,1.1627978564069357,0.7155836753356748,0.7282834439247389,0.9035264262809624,0.21878435535976595,-0.31160035476384784,-1.8025694498879765,-0.6360596008368884,-1.0320755435935773,0.3441293207136544"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_282_100.jpg,Apple Red Yellow 1,"-6.68746876642755,3.18396385717635,-2.887972076677128,-6.197004751890842,-0.49175206349555245,6.336733782256661,13.977830457345386,5.157235648952477,-1.3168224988696728,3.8262876351051793,-4.560647497154988,5.794707136019886,-2.1497541939929614,2.8724581097266784,-1.5020259066479875,-2.636886696692662,3.4706033340700864,1.8282616443010857,3.7299382169942974,-0.7819158006833318,-3.1904521587009778,-1.8280074098653414,-4.14678423511421,-0.7829783818101324,1.8730341356758475,3.9702033387217694,-3.290289018861798,1.0746261049072658,-1.57545978677591,-0.6945926583590842,1.848752939128255,-1.7041511112231695,1.2962847720208708,-0.6417637748998142,-3.0939466718863553,-4.668964910038716,-1.0579471920744268,1.4025277537395713,1.8576331979508414,1.1626815569847162,1.5915612924587335,-0.09962305845641342,0.35662129871107123,-0.8882007403883795,1.750917607175027,0.47960684335366705,-2.8996682177891486,-1.160200191817213,-0.9460873050805216,1.98105268518369"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_177_100.jpg,Apple Braeburn,"-9.988932230587093,2.959056566772,3.3685170041809425,3.6638125615853383,1.297471058865142,7.931770594018536,7.30512354231559,4.9629746884522845,-2.995864491249002,4.440193442493179,-8.090790267234933,1.889402996647657,4.707145558075559,3.0307554438838227,-0.36719337466076624,-2.449019937647827,4.017070453346685,4.021837241052999,0.8916530116654474,-2.3929028120325113,-7.354903715739169,0.18442199761928474,-5.6776635312207295,-2.20351674989225,2.6212783942081526,-0.3634462567585048,-0.9552392853904971,-0.12060297377861014,1.2557324220039807,-1.0054447726012326,1.6666913933439869,-2.0342924742712616,1.216228946533273,-0.3782010656401017,0.7488956663651117,-2.4191599362942,1.980810415898082,-0.5047091928675421,1.9446840033164075,0.780756564055766,1.0770288920428692,0.43349371005836906,0.47866343274934153,-1.2878756497600319,-0.6090319191814064,-0.11366186773291677,-1.663419917037964,-1.2747898953264467,-1.6201813194805283,-0.18000085271294655"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_11_100.jpg,Apple Pink Lady,"-2.6095028696866516,5.888940175048091,-1.7248316227647968,6.351565389845549,4.297194552276146,6.015552961691616,7.020481503824681,-0.988339064651762,-0.014105670583567665,4.435984440667938,-2.9503999705605493,4.599254658399041,0.5806939609491816,2.367614717376287,-1.0234699444413893,-1.7954320108627135,2.4056742231268906,1.2839726941046052,1.3595936879409467,-1.7535290566884587,-3.4239954189433455,1.673408693785988,-4.610097317981459,0.8365830149225321,1.8276517816207158,4.58813343010892,-1.5230231713540747,-0.35445052326375054,-0.749883659321544,0.6841261649511021,-0.7661374956175114,-1.6028798212614823,1.1118418668481478,-2.510110563354977,-1.6161960978501109,-0.44564474533784965,-0.3697308932509934,-0.20848755626678775,0.24470217082902698,0.10591973434998406,2.3165343986992806,-0.36597162153557,0.19146355870104817,-0.1638540478406667,0.5016951982789266,-1.9882372387591274,-0.25900046255176395,-0.477388909987814,-1.3188364071220857,0.744686101966292"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/162_100.jpg,Apple Red 1,"-10.688526264245157,1.2665719733804164,-5.41229172339997,-2.429805904883842,2.7622768715196275,8.459601445492783,5.201860112193942,7.082533592261731,6.1459224275393,4.554356997782113,-8.169004448499397,4.75419164337809,-3.0695500336067245,3.2136745873306496,-0.7670058825520744,-2.1560338981409193,1.70444588673111,-0.5383562668045283,1.1765473068376229,-1.6191979053807184,-4.66519056678062,1.6858950833147406,-3.654645026828756,-2.142468128709569,-0.023136577904798367,2.7206921575861474,-2.516423967302567,-0.2336333307590564,-0.9601835720229128,-1.2935815549643968,-1.0579399912120742,-1.5160264657249674,2.1222094823776585,-1.0198935567081715,-2.3366279756444412,-1.0885659876337355,1.173362679928435,1.2054657066097307,0.17296684561050518,1.2665445553013828,1.3754511881174958,-0.5148680402409073,1.2125556626135157,-0.27868972839173123,-0.9184088332637933,-0.564057752631159,-2.098761247125583,-2.13809690375984,-0.9415034254662374,0.16100251316938255"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_189_100.jpg,Apple Red 1,"-6.485537405522421,8.513520623579485,-0.5191729496409939,4.407810911054892,2.202648105455042,6.4940208403762885,4.721156158132305,3.72319555502498,2.6262426591032777,0.36052326400935036,-3.5077926192610724,0.9623494874395052,1.0098006913374324,0.4217360940170162,0.5840218022505832,-2.2828512301581947,2.87889799952074,-2.8375988879452816,1.32064596233342,-4.4872832859255745,-4.105648650976531,-0.1751838840344366,-6.240923851133664,1.164049756948889,-1.830407620546801,2.226966753230399,-1.6969824221261254,2.108398036778953,-1.3267410229527947,0.32248606795888196,1.7202709687606754,-2.4228437938416203,1.0885104145810949,-1.5385467415216023,-2.8217514440138824,0.8432190954762022,0.04250730791547315,-0.5098113006416841,1.5257844339888578,1.400200506664136,1.6980206757879386,0.33738268563841617,-0.010199517925132549,-0.893528716921588,0.7729815172823764,-0.5669259929939019,-0.43711258942589226,-1.3326962006721337,-0.5471342615442745,1.90739429396489"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/14_100.jpg,Apple Red 3,"-7.840951342802066,-3.0809666404357334,-7.9562200370877525,-2.710871511541297,9.212199777648758,8.185898213484535,4.914871664469061,3.143448452719343,2.2334564317000063,4.1231811214915925,-4.158353985316917,1.738949453842241,0.10508737623029979,3.222752382060202,-1.6377085898115442,-3.1143833246946175,3.6200751850327713,-1.406549059201944,-0.34718963389819446,-3.332557697397902,-2.8323765617924312,0.4316383119947292,-4.530306197144952,-2.148426910206311,0.0616196142672469,1.450975146456973,-0.3427197564039971,3.3862198660038603,-1.236800540871141,-1.187055671493345,2.0714708457670636,-1.9948628073188235,1.7718793786001656,-1.5264124289195846,-0.03066564628438229,-2.5571888234521425,0.1871826003440814,0.34691677287523,0.6730033793977871,0.07654261345675868,2.6877873957925735,0.44271165656626155,-1.1956489972206823,-1.465155234631392,1.040449512090449,-0.8781545035178242,-0.3819365708176892,-1.582553427793053,-0.4175552362307913,1.5410748199624185"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/190_100.jpg,Apple Red 3,"-2.951075761347864,-2.250603821358787,-7.705706781508179,-4.660888225479708,8.12316979007688,7.391883863945785,5.643597696360611,0.8865010872134378,0.7258237316123965,3.8323524689102917,-2.841253416895275,0.8311571915907701,1.3863576759825262,1.370368179543574,-1.8018619179604776,-2.651684188543108,4.520070011947516,-1.4918902722073086,0.8514358370822593,-1.4867376820399625,-2.5640194642891285,1.8715453119378709,-4.380762186278741,-0.9425682100825356,0.6405433663903138,1.973957729539728,0.10237127480532693,1.5398862941261693,0.41667089280121716,-1.3066638527036711,0.6261345647926919,-1.3176426979858398,0.31551420098772565,-1.6678083811797666,-1.3080967445754421,-1.690972468935064,0.04597245401863857,0.007952807615929706,0.4646336989134567,0.8882024928744595,0.8285867628423597,0.5666497007939999,-0.06744918197597133,-1.0361016594616663,0.48769487735590406,-0.9941318759044863,-0.611444205144048,-1.6204734566810712,0.5650627763551993,1.5458914973961304"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/2_100.jpg,Apple Red 3,"-7.761066346326622,-3.7204495350311353,-7.476539934044352,-3.1727737822278206,8.737049230708331,7.79569247505294,5.604955662636758,3.4440101773567933,1.3786007305268624,2.787873521049909,-3.7311555605570432,1.5618051205001184,-0.05736404216210538,1.2736181059302096,-2.047887107144588,-3.6197652468576313,4.093014003697977,0.34729437346285225,1.9265891878219392,-2.906561496319461,-2.833521481671456,0.9030222730637525,-6.20835482459206,-0.7097679649551019,0.9589063976232066,1.962579025453035,-0.8448605147557996,2.438798257445262,-0.3745162092934834,-0.834643473086263,0.9746420355706337,-1.4677534039329192,1.022284583485613,-2.039458829566669,-2.338743572367798,-2.402015010564642,1.5024656625239527,-0.09068820726827495,0.8586110116503433,0.8340743514120654,2.323128567142378,0.1876565325757794,-0.31865973395422176,-1.1556206110012004,0.9736214663604008,-1.35103045964681,-0.7588086560788663,-1.968533343950351,-0.46667899382849604,1.8934742809761231"
