path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_17_100.jpg,Apple Braeburn,"-12.775003754065708,1.309824169106699,-1.3015981677575093,6.265928820252654,0.7048934504734293,6.471993664949561,7.466905408297806,5.515378728670345,1.1215969673393928,3.851563699246407,-7.3126667323344385,-0.6600824340896986,1.4669194773008418,2.4608678719804407,-3.7754069621169895,-4.864521211013867,1.4639105207049747,-0.1556400096311609,0.11762661372523041,-1.7696919880541824,-6.0002306663226035,0.7551589444493411,-3.8628549322508614,-1.416084561357503,0.3993240297617654,0.45406106766264603,-0.3231671383324425,0.3947108621163526,0.47165902821576006,-0.3758398175042005,1.895240392483193,-1.533034793100955,1.4328678427182557,-0.4447625501069951,-2.1089221153293396,-2.943186163225118,0.8736931973568439,1.3340656284964307,0.8499910997038083,-0.1396218256607539,0.6938473773135178,0.7912828899880039,-0.6060404310499029,-0.216248049489358,0.27111597915989216,-0.6584382798015126,-1.621203918731826,-2.4736772043665503,-1.2965017822527933,1.8998342608548258"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_104_100.jpg,Apple Golden 1,"2.9057025759042427,3.143528172023657,-2.4228147231348,-5.634834233957376,1.2111802916072876,-0.4371906763598535,3.0553198602005005,2.2012139892085254,-1.1170504119763613,4.411496623343482,-4.657907417539866,2.4427215658731254,0.9205664739297772,1.2800191839078263,-1.8596342227676428,-3.5321806843714167,3.023963422650344,-0.5372285760150458,1.1817435408308734,-2.4217647098674866,-2.6466887984102105,-0.42273406821549736,-4.427266853043294,-0.43464496144468634,0.1681889610296184,1.8186917525733102,-1.721458155689178,0.39834391589043056,-1.5987773919977821,0.892556016768461,0.39155322199137155,-0.3513576968136597,0.5314888639919825,-0.41323532141158315,-0.9638867894789177,-1.750080407784672,1.0587167813357587,2.381699777662076,2.1837464844206917,-0.3786167134691405,1.3159491441976532,-0.6974571917625801,0.12147806514453191,-0.636834629988554,0.3133445892158196,-0.7395227819229044,-0.7805356615530664,-0.7655107247791308,-0.08438661695649599,1.3398717903110686"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/37_100.jpg,Apple Golden 1,"5.080044535071614,2.5231572953711185,-4.253871584752498,-2.4845613580216135,1.895928598098815,0.688119080084721,4.440189118189594,-0.6799456212490392,-0.25344910624921324,6.269950858945769,-4.571352474426628,0.9719654461373156,-1.2917343293706833,1.7990352066403905,-1.8122741527578654,-1.5003757782239013,1.8197313252331593,0.7246378820858911,3.5144224155246517,-3.5398481084624596,-6.026984149317964,1.2695996069410034,-4.69729744152354,-0.34230357047105714,-1.3670932152081763,1.5843282543297967,-3.2069957190133898,0.8568564224595658,-0.7058203398338443,1.8387824777079194,2.2144321528591724,-1.4265732577493773,1.9901747142004675,-2.71962905618824,-2.0714683311764537,-3.1644569990445413,-0.4293280543445412,1.6996653259802827,0.11890523878622279,0.2528452075697685,1.0371339676811269,0.2576467252276367,-0.19473619641582787,-2.302694557753212,0.3850082430953165,-2.3004708312249194,-1.6254616536091642,0.06995719187707357,-1.246622359537093,0.6700951412498887"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/196_100.jpg,Apple Red 1,"-8.283307744199545,1.6339019364558574,-2.7416921705432493,-2.299695520425202,0.09328854476170619,9.322384195759668,2.3430195087250327,7.455405937126503,5.148886703360251,2.489780919452364,-6.336318886097502,3.6476849894232335,-4.943156429455264,4.301669070974986,-1.4075540680394336,-2.4662313483508997,1.7443939932118275,-0.8052367795274404,1.1606794561545113,-1.3491046256399781,-7.367536430906836,3.4244174292502296,-2.0422422170041545,-1.603653613793149,-0.8721551769360218,0.1488180153047253,-2.233606807682673,0.26607040174829166,-0.7230063956811286,1.585735091620066,1.1403790027433849,-2.6484271300825712,0.9171933610839026,-0.6979084380813204,-1.3310729870110638,-1.1929797387515995,-1.5545628109623255,1.0863558058019696,0.7857714580777873,-0.1273918158352897,0.8112351840478451,0.041068488159424356,0.8742746546055226,-1.8766376929271225,0.09779620714728256,-1.2378657282328145,-1.778708222960704,-0.2974823583270969,0.5307784411914938,1.5658440976388073"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_243_100.jpg,Apple Golden 1,"4.8607587849586125,0.877285611014257,-3.2753887882653654,-4.663286415759356,1.0340685688119975,1.1546280950818613,6.325852254927038,3.6632068850966766,1.4445602988553556,8.268905795669346,-6.119696164618703,0.9240524487069667,-1.648105428175455,1.7543708634418569,-3.285356125124051,-3.8401416418736662,4.678297439470042,0.12427535772886372,1.3359125841071788,-2.506540884401452,-3.723006173807475,-0.18943384258419746,-5.192784617128526,-0.49323366479322817,1.767455263991522,2.182975208449318,-2.5995429952771025,2.3261698925475804,-1.6097719187152695,1.5589110573660434,1.844950696494118,-1.9320671542779215,-0.0444232247491001,-1.8637743714622388,-2.9655696240899454,0.16445691154156167,0.10155309306971488,1.0405776698738791,1.1882539435999595,-0.2783577748525691,2.771274991571155,0.15570031112451868,0.6229982869008581,-2.1327065787024235,-3.1442050341187766,-1.7212319309692148,-1.9205176973333493,-1.912893471490509,0.027349196545007188,0.09919517565468293"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_224_100.jpg,Apple Red Yellow 1,"-2.319657590847691,5.641154527180879,-0.4416916356849961,-2.7661712271678947,0.8701453198423763,3.945646744283052,9.976821152339792,7.8595445849237855,-0.9985419476084374,3.525540090030587,-6.010032038637545,2.488636018455957,2.6625454058213407,-0.24527499823829194,-2.84349917565901,-0.29041201612744244,2.1591471875353467,-0.7956379367715329,-0.5563497603267258,-1.3450467785793747,-2.8237426224779885,-0.4038090155856523,-7.200296645036848,-3.786853868859575,0.9512710703766721,2.296906230495992,-1.3323932011099744,1.890315906812022,-0.26616767197320057,0.7903322089808509,0.7150190831649069,-1.6640125318411028,1.3301251724424568,-1.6146732230781853,-0.4241986004521836,-1.248657429449078,0.6446285811889075,-0.21960017352789082,-0.6586374223199468,-0.11847034587938611,1.0099936769044893,-0.46165532041910806,0.30814302393401144,-1.9465390455022198,-0.4544746699458051,-1.1670721066385508,-0.696088871088049,0.2459037813193485,-1.2434630471706696,0.02035357793624296"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_125_100.jpg,Apple Braeburn,"-7.620848415642241,3.890638726129912,0.1898459269288749,6.089682207753976,3.5953141356679184,5.683685091725962,5.028646996737132,2.2039564896628834,1.8309598034174872,5.030348789410482,-3.7397407756755543,2.6825012737762517,3.6799103561965825,1.4223752134858771,0.6712500188640631,-2.380854988508103,2.142697024960901,-0.2534596529551626,-1.6530983969936426,-2.268999220866455,-2.9333888947442492,2.0744253479478574,-4.637941713528063,-0.7092166770484982,0.2027181245893586,2.961651251551246,-0.5601825872264875,-0.05476473795136077,-2.0175132520928267,-0.012275084958065998,-0.9733945845477825,-2.4539406277535987,1.2212364015522696,-1.6458914732728605,-1.8546399580934358,-0.663042200006147,1.480580304975887,-0.04880423550113214,0.02448465227851004,2.148377242975783,1.4218354351397333,-0.7028793007790382,-0.3688323246347871,-1.080230020730984,-0.00995847717823728,-0.2567049277122607,-2.605062330733304,-1.631333291863832,-0.09365899178414964,-0.4772193279565288"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_238_100.jpg,Apple Golden 1,"3.9459133275872906,1.6737745463909266,-3.401580073886887,-4.625839406188255,0.9046785363625253,0.7164818601264533,4.884110870093675,3.2306666077852606,1.51231791925975,6.986064253944972,-5.634974807620043,1.304726520727296,-1.288463602297194,2.0862184824163172,-2.662858386915654,-3.759084396198296,4.610271084470897,0.38462702814197697,1.500386449583025,-3.3728244258296862,-4.547196251596577,-0.4219609111577999,-5.28484038203103,-0.44177662071526885,2.369823075091113,2.3562624995235115,-2.560850789281574,2.5048589740758818,-1.7371964140313225,1.473140212799252,2.0535007882087712,-1.4045975820392655,0.2674682288666716,-1.079098496082743,-2.6397219006127566,-1.0516118539708281,-0.09946949516072276,1.4418358412833103,0.9125905255917709,-0.3111033558311291,2.4441036545263843,-0.549678313813022,0.843329880269079,-1.6931923965450724,-2.623901185106867,-1.2984807092495234,-1.7152764105406169,-2.3078074155121366,-1.4411090896273961,-0.0995835883038123"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_169_100.jpg,Apple Braeburn,"-7.549674896435381,5.591629905941284,2.96107650182376,3.219075276446972,0.7377470467404953,6.491839174303841,6.8436488379513065,4.609860522592688,-2.591125625866712,3.203623912129647,-7.778271757768273,2.5875608463578423,4.4317630991940895,3.0477473288861123,-0.14060032934638017,-1.679191544198966,3.8713356705591844,3.9845823977528445,-0.2090227680334947,-1.702100351677958,-7.33318151539477,-0.6087031161901275,-5.317323211374019,-0.9905477707531742,2.8154532890476003,-0.22970110407505687,-2.391130908910266,-0.19940022968881824,1.0793929587802868,-1.9862142645475251,2.506572198123716,-2.202202607717805,0.8928772682871603,-0.7668436619225242,0.9812723144173282,-1.8065818659478061,1.4586123517058116,-0.060053007034838735,1.0409868120774874,0.4901960774939768,0.9091812451768204,1.6183020855937018,0.12941415261614678,-1.7266283902896389,-1.2120566749260073,0.22731466007891482,-0.6004333695199822,-1.0494090912196095,-0.8099751316285962,0.0034795777306749296"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_19_100.jpg,Apple Braeburn,"-12.038364419968518,0.9231267022843312,-1.6085747682937261,5.624582988148727,0.6353581020305745,7.818946366947105,8.706616424427846,6.0209113219941885,1.251856029734804,3.9058180717841267,-6.187969592518276,-0.3812244853909091,0.1971241978520377,1.131448337055421,-3.6649254949162704,-4.441217904750632,1.532488705647296,-1.0500502088424624,0.24677344359558812,-2.3599151779524137,-6.225095573973385,0.8353286160476134,-4.856087040070053,-1.4900305511177943,-0.1436578696211346,-0.031231982851640985,-0.5248648429272191,0.534570849389745,0.10939188488395779,0.5197972649809952,2.503482055106545,-1.1772293855489162,0.7399318987064772,-0.5708123736409361,-2.4239755760786807,-2.5114902627365363,0.7280520319681077,1.2457885126107087,0.5260275784109529,-0.12540869189769305,0.8907455074765886,0.6088798380376022,-0.666634740162019,0.3396195737311949,0.25044357019955255,-0.6117442072614935,-1.3100170432087468,-2.3935153697714875,-1.1149174242901125,2.5258402968692395"
