path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_229_100.jpg,Apple Red Yellow 1,"-2.2024340893378125,5.167360122003975,0.013780394838203414,-2.245425244403987,-0.8731124662260079,3.321116499676442,9.723444843795326,7.809108818050898,-0.4974992337057269,2.677028390998166,-5.532263283547828,1.6083524082023113,0.5155103747456143,0.4689719997050628,-2.258374405919841,0.9190954938127583,2.5473633945652256,0.13997508585848936,1.0216614027025746,-1.1420638784506376,-3.1287731168377433,-0.04745255804338968,-6.470615627713121,-3.3146732475103704,0.8360921753985591,2.024264164951108,-1.4028132451483648,1.9681554325663917,-0.12221475340585282,0.964298191276797,1.9556194906597177,-1.216208314335828,2.2140220627352405,-1.4353085722428267,-1.1781777722815827,-0.7392993386838855,0.5377039808929428,-0.26851328807707653,-0.4763097720386039,0.594719643426855,-0.261971567285,-0.0030749569505163546,0.2090465274540189,-0.9801140142680631,-0.35774999297360227,-0.9892773663730735,-0.3656621699480447,-0.08279403230729751,-1.1200104713296009,0.28428624898024196"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_246_100.jpg,Apple Golden 1,"5.4421995382676736,0.8529704397949646,-1.879016213986695,-5.789821985234459,1.8344470934891908,1.3653644750724192,7.59340942421181,4.190742691805028,0.9433594901583592,8.68808694407281,-6.3042694723816,1.768952297422025,-1.0971781557552793,2.878670257934,-3.6460813312542983,-4.973955555003788,4.598752753678606,0.6790002819234193,0.667267945512886,-3.178719693603723,-2.857447489622077,0.17121139613978176,-4.65968426081137,-0.8030868274229801,0.8841903837489825,1.4913426079565573,-2.879715155886554,2.7185570764504,-2.34425292808295,1.5580390763534977,2.2839728620761153,-1.5199634619886655,0.12535552609700212,-2.366829431806695,-2.7004063073742817,0.2030964694697037,0.13141491917867432,0.9708326601518591,1.2389261711251058,-0.38604741465746456,2.856156531254349,1.2343084254179797,0.5878430826537756,-2.1439461954583567,-3.208761087423926,-1.370807917152232,-1.7500101956887857,-1.7315154684604828,0.26335811914614465,0.043552532418649335"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/247_100.jpg,Apple Golden 1,"5.496615041939681,1.0587039573355501,-2.4561515918901122,-3.4719936088184293,1.0000149965203937,0.00294776902943969,6.484895228254923,3.3085581140693705,-1.0884333288645889,5.416343408084026,-3.4688964501928385,1.344275119530875,-2.0572459573739845,-0.46259892313302825,-2.322320319686245,-2.5111895389853536,1.0157511051062753,0.30961310500806216,1.4233228629383046,-1.0924687772905348,-5.666101381555174,2.1313882105741637,-3.993167162368097,0.3126094147406902,-0.9708026762101291,1.8565234718885233,-0.9344146271811996,1.2295608486998757,-2.707992816039304,-1.2193509397554014,0.9082927907708555,-0.6182535648051116,2.1084109363587342,-2.9130673827462807,-0.5920296350939873,-1.2085249265142852,2.6461337749566045,-0.122938232354769,0.11131961009920374,0.8497019120134315,-0.03617095984008627,0.7844757198763445,-0.4168785363932688,-0.6926277699778248,0.7068987075277928,-0.20902868188394969,-1.6885461429098187,-1.6445921148379579,-0.37876740013149346,0.17779220031414195"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_171_100.jpg,Apple Braeburn,"-8.340435293865243,4.786387061215344,3.031637235509925,2.8197221469608746,0.9730269779826433,6.176948598106702,6.220593272319404,4.3986075869957775,-2.4049280844782155,3.429039443972434,-8.131958758940826,2.9139245919092343,5.0173212218128524,2.9733626948213714,-0.8080386131020016,-1.800888787415889,3.822099972906231,3.6134454799160443,-0.44842951405099224,-1.8259800515159768,-7.233913281847386,-0.1958951544637027,-4.789963813165049,-1.1556833859091153,3.0653349333630984,0.045869698383618915,-2.303025402100867,-0.4496548426344984,1.1836131839369946,-1.8560717387777628,1.3028796693479832,-2.263846099176814,1.010706633938311,-0.8207062405843447,1.3210614208243996,-1.8288267591553558,1.4189228387227357,0.05026044289123115,0.4021761137994345,0.5245571953072434,1.1320577287662115,1.3303812386240057,0.32836745841994747,-1.8475583515019929,-0.7220999348616965,-0.2858454112266152,-0.8057304260206977,-0.9445809176939902,-0.8042809610364346,-0.08833182435986706"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/252_100.jpg,Apple Golden 1,"6.401413556798534,0.9074177479035761,-3.2968382262393776,-3.55328667163757,1.2511639015531266,1.264963376240096,6.724108208206259,3.5234158305678434,-1.1076157720842652,6.521629132001717,-3.5558301284733753,1.3630884686187184,-3.1720793005215193,-0.08484605592975555,-2.6734148075144892,-3.677448428047381,2.0319161969101636,0.25506073024667864,1.2597375898211527,-1.8237062566442774,-5.224499938435355,2.2998529672349406,-4.491463828674086,0.5065652950500849,-0.7126705031423097,3.321212624420899,-0.4745679390810747,1.3809574414751282,-2.919724067094942,-1.5935648046795332,0.7488952399919984,-0.5608871833964745,2.113305914539519,-2.1896239298530604,-0.1683831163231063,-0.8804968435662985,1.8215871673749933,-1.3623140140034338,0.026700847181626183,0.7428006606908805,-0.5585359641914169,0.6404237067803731,-0.5746253668980532,-0.596091115368388,0.8083468027017142,0.3787753918203415,-1.4487324329871005,-1.9091647148120505,0.14790042808662723,0.24429871275647058"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_242_100.jpg,Apple Golden 1,"4.946409467558364,1.0431076832686639,-2.6768615677083765,-4.944583812872974,0.6942702503651904,1.5173808144819174,6.4006727028693575,3.7075460484157294,1.1187977619917115,8.212657019716683,-5.482389718517742,1.057503923525261,-1.8696564806623743,1.9478791026016933,-3.336432952999542,-4.453482981368208,3.894162243054311,-0.011744643800491868,1.9102366034593112,-3.172620370328191,-4.32604305165236,-0.6157584782235532,-4.640595898376333,-1.1920279469605843,1.8990894343604396,2.4605562398217353,-3.2332556211991217,2.7400490066424465,-1.6849640489482125,1.6602807696971364,2.2047720864708946,-1.2048245388483791,0.18350112177310066,-1.7696384139894743,-2.6029085674813937,-0.23320190517530598,0.12407482587386438,1.685072686529752,0.9474688107739604,-0.4304512052123132,2.53354722809437,0.08710433454416633,0.9439753649245854,-2.37356360920496,-2.795367804283209,-1.7984097354775825,-1.91643740265073,-1.6894933766157993,-0.22850771124335167,0.17781069495864732"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_21_100.jpg,Apple Braeburn,"-12.364065426026789,0.25615409740977235,-1.8708573693196031,5.508508973864654,0.9559596047762332,6.699548325327096,8.107926586686384,5.558872843721181,1.188786744032285,4.193726118568116,-5.85533187935678,-0.05975155322753408,0.15597905003372545,1.3209965810535587,-2.9545360865428005,-3.6878392430507967,2.1003905865432477,-0.8947491876190028,-0.8665489815577683,-2.779023701074189,-4.991994003578658,0.7334713500040825,-4.700239145654155,-1.5120987932165415,0.10435766999044886,0.25104386932904293,-0.6212803056082671,0.2088709992832135,-0.015858900990553725,0.1418325759825304,2.443077188120042,-0.9588813507188059,1.1312445302670378,-0.4356496664914751,-1.8972077873518893,-2.171267254801615,0.047479813965865314,1.3620764313096767,0.8004542428200955,0.09369718118437269,0.8587067809724575,0.8067860136317394,-0.8890193062158178,0.06513412893071006,0.06123421562794772,-0.8369373941300613,-1.4405982385970046,-2.7342433320822535,-0.6663687613850534,2.242612503176658"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_255_100.jpg,Apple Golden 1,"5.511805252581543,1.3879459362033064,-1.9044222364265193,-4.077890764762274,0.6534558218510989,2.3083006190262805,8.018029720905579,4.8221386733123826,0.5407627690080108,9.27579439329594,-7.261247493714922,2.582961769935213,-0.5533072235130417,2.4598358365898143,-3.316036881675099,-5.651350312611089,3.490398171278575,1.3561112584858297,-0.036232852629061084,-3.667283032281824,-2.1604808843687584,0.0417413134282064,-4.560704446242425,-2.3987187080981522,-0.9478350034495227,1.567084080161068,-3.2934502300246153,2.5507242684016935,-2.476415064250313,2.0122201347573077,2.012146887435067,-1.9539596058656135,2.8979318061268318,-2.16925639133365,-1.7825428280156805,-0.11810238983520452,0.1282307432348048,-0.28754625682908197,1.5433469674435902,-0.33045689554206836,3.30158455164821,0.6902535052818873,1.0514440152469544,-1.1756622029881265,-1.260839952679752,-2.1380281951813194,-1.2822077585534146,-0.6109771626796517,0.3095152737988293,-1.3373654640721182"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_227_100.jpg,Apple Red Yellow 1,"-1.7158224298593021,5.61004261517067,-1.0288059365279025,-2.565903969780203,0.579460907952275,4.5032043238437485,10.374830392198135,7.597495534653811,-0.013613672311926896,2.296776955557955,-5.9116796511243175,2.3984304627048254,0.846873193867045,0.06659941093354448,-3.063654649502369,-0.11858147895259791,2.413842811700824,-0.2723968894105955,0.7670110451900362,-0.8905720505186329,-3.103435314411246,-0.11298109202965478,-6.689308572498516,-3.6203386189136206,0.13722248976696472,2.3886558857211333,-1.334866851860961,1.9396674388197457,-0.517703533712424,0.3933968723831353,1.4111277208911917,-1.6963548217603717,1.4657303547854073,-1.3295104726797817,-1.2693828721003584,-1.4683583201123782,0.4732100639905149,0.2856246103831901,-0.691736440359577,0.5260196419548864,0.19025796360311234,-0.17642406608815964,0.6664540919371607,-1.8027651537816343,-0.016212906079672046,-0.37267898268908706,-0.6411893943050938,0.2796239571124374,-1.2382168807832943,0.1279086144853468"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_14_100.jpg,Apple Braeburn,"-11.745129108615686,1.632796677273499,-0.9602381821227313,5.833329517352081,0.5941064489986188,6.6075862950092,6.615452346758257,5.583437687914244,0.47033160086404346,4.62382755897801,-6.245363077742385,-0.259775013402788,0.734265538687984,2.7111907056756963,-2.565721670610891,-4.914022745395642,1.4721012151336101,-0.6847596081394279,-0.34014735943686947,-2.7135353408917156,-6.472410860224001,0.14129809893698805,-4.038573137012584,-2.0603845443032958,1.0356081347181403,-0.1663563464357733,-0.3731210038290016,0.7878892018218546,0.2528184752431825,0.49812068727735537,1.8932819403763905,-1.0752655770833042,1.8019151075757094,-1.1957461601871706,-1.455019445561746,-2.576395824084949,0.7667974234283363,1.4315008570859844,0.5299735937964395,-0.2210670138918112,0.7479317372998066,0.8860383423551799,-0.7196919086455632,-0.019143106115606944,0.6396237773656294,-0.864563466967853,-1.2912080429586272,-1.9137678313211628,-1.304102407096816,2.7407135068977655"
