path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_251_100.jpg,Apple Red Yellow 2,"-1.6143559689862528,-6.0091987178961,4.746522248737989,1.920073754893894,7.794049226354205,3.3079262167779224,6.45786014369013,5.40606848838585,0.5688757393722371,4.74059051233188,-4.1073448295460855,2.3138320217124866,-0.5697768815327887,2.3201230579987016,-3.1486037474235884,-1.9466093066482677,1.4926811103540378,-2.512989477670026,2.072917062440102,-3.6419728640924833,-3.11890575170789,1.1446861661651306,-6.181247181708246,1.3374004816594989,0.8906132287253232,1.4729772445018294,-4.42981726515491,1.7695163797787623,-1.7796678336997507,-0.2520105426657365,0.180283253095014,-2.889538578743233,-0.05341550894250489,-2.9725113261990495,-0.6846374952380225,-2.976261443229679,1.3240624968386212,-0.021582577784516943,0.4120382131562152,-0.12413975021966188,1.5884185842364185,-0.4668716806867922,-1.445335501320342,-0.6139070637284266,2.5183933334360225,0.7024798965730902,-1.0688997510619331,-1.0425424001907426,-0.1652973920572688,1.162902951665749"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/189_100.jpg,Apple Crimson Snow,"-11.821156621629108,-5.546483467321784,-5.6142158066970165,3.9550222551227816,0.01489818719906252,1.3819566910979906,8.129170280183887,-0.1691303218194612,0.84777359220744,2.1498232067793395,-5.834785087852357,4.6055510698952045,-1.0833976783235701,0.6571598131797505,-4.216301101927941,-4.249441679026681,3.3062851630905605,-0.27016131110261643,2.2057787628485053,-2.7038821259049723,-4.933481570095041,1.4668861336635248,-4.929941369843972,-1.4044120939657718,0.7169959465270405,1.1632834827401677,-2.96287729940751,2.4040069870419205,-1.4464095983104552,-0.05121672146464858,1.5350049712465756,-3.1697489891090562,1.7368748684034574,-2.1894936649967693,-1.3341802670651866,-2.0724628377364143,1.1965889930528977,0.6169701230596909,0.7158669358659941,0.9135456819970764,1.4713831750272783,-0.6517963847519522,0.5210634857374251,-0.5861344835457014,0.031534041468131824,-1.0629624336905363,-0.9741315714084274,-1.2911450634818786,-0.5188121121380359,1.5191700149857015"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/212_100.jpg,Apple Red Delicious,"-11.619807285997187,-5.143733371609264,6.157614985822128,-5.64214700627327,-0.5132526621129714,9.047431569548323,4.351028245879196,1.7238360456986792,2.345053083232204,4.081848297771944,-1.9055036850419427,3.523696582020386,-1.8382644662363292,1.1844722902727205,-4.166954654289442,-3.717568248314088,0.9042088221660258,0.2524985773247668,1.5330167007064357,-2.199490922799891,-4.175745681915307,1.7885027837994958,-5.447968648472893,-3.0536885304106534,-0.14073853447406862,3.1493218325485888,-1.1705322978264354,1.877451437256462,-1.9684707198059597,-0.4583207614206438,3.6358969670546637,-1.9909463162965526,-0.2020608746403188,-3.0164418912829625,-2.020105588034765,-0.3046122305262513,-0.08553412213060689,2.1502607044184736,2.5196563321138084,0.42879578755112335,1.4724292957811294,0.8565785403470982,-0.06419682320820862,-0.7104493978118003,-0.9093975270473993,0.10246068367584431,-1.203015413884726,-0.8746179760652096,-1.8247816497705285,1.9682571450018704"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_136_100.jpg,Apple Golden 2,"5.356669775762854,4.467573957497122,0.1620077764323942,6.091844114926457,3.1747430984738534,4.287028936793686,4.226141205550917,0.01692010796737038,1.4327274867040058,5.949174564868018,-5.491310934197733,2.7753332860736863,-2.43825556112878,2.545486661832998,-3.7324923003944526,-0.40067236638968773,0.7135106311893171,2.424272939968199,2.0004072459391824,-3.63757896977293,-3.7953487701987054,0.3566384939370648,-3.6813679461632223,-1.8665036995219737,-1.794086779820039,2.905507539190481,-2.5818666319968187,3.354391652756376,-0.5121259291983928,-1.267768916082191,-0.05859482371818197,-0.6259329471536627,2.470832500625044,-2.0014478779346834,-1.3666792282516438,-2.4220988217230928,-0.05513534283122605,0.39832635111015297,0.7141563237657753,0.26123456068533435,1.8087430435715306,0.5525089215318068,-0.5187903684121521,-0.8182965108501041,-0.020572343862267452,-1.1776941119653772,-1.8535193132425392,-1.77476209216645,-1.2158972404481854,2.0815916027654073"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_31_100.jpg,Apple Granny Smith,"4.195903424246143,-0.7712412907264489,-1.1378596794137668,6.558377961919069,2.5762005139478603,6.359881833752953,4.865862339543715,3.081295902070008,-1.688540321085029,1.7080710491680673,-1.679473645718875,1.7743225012442354,-2.957766755411531,4.219461092635109,-2.6983945322615788,-0.40229460782913923,2.769790768646837,0.7983077825837807,0.6654563858511494,-1.9331731701571992,-1.735687998120596,2.6957245824484817,-3.9444789782501712,0.23427975671271156,0.5162349138501273,1.2847231262885834,-0.9477806947877424,3.291460989634386,-0.8947694598244951,0.9968479133015077,0.20511975554027267,-0.7935827745469306,-0.9530903861784061,-0.511062832708594,-1.8900234608354618,-2.7804519211128937,1.189499013145318,-0.15826344370797044,0.5491308174377492,0.06227552901072119,1.4220662497630274,0.019662771653005628,-1.1171325834340406,0.4830714267955122,0.5753712682317159,-1.4765275923577506,0.21485955970006484,-1.4907801033044048,-0.059120912319059284,-0.28022939343853764"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/146_100.jpg,Apple Red Yellow 2,"0.32447772618018456,-6.8288185866319004,6.318343910536515,2.305131946556917,7.750484164024278,3.266638828280002,7.081049251695981,4.385420221904391,-1.817068213396712,4.944223756800953,-7.876156709619089,5.494211201868189,-2.4379605870273973,-3.650194536206362,1.9536457651119636,-4.615713189623961,2.2201492896230652,-0.024960538937688223,3.2207587306067444,-1.240261085749514,-2.9162277141825323,0.19832636276970372,-2.787610008965019,-1.3525673258947948,0.19548406807065546,1.8733092649415632,-2.9282902879278514,2.4010403920386154,1.3626637153549626,0.21846157939186214,1.5740199129214183,-3.870519216976171,0.3272135715666674,-1.3258492373453672,-1.572070938189287,-2.3359337026516616,0.9859246692556584,-0.05274990993727932,2.52405671070993,1.1727960487327291,0.6831871425186522,1.6262040227670431,0.19918388811557786,-0.9144406390277703,0.6664930255682681,-0.6712757309943986,-0.7162568502292223,-1.202929988650383,-1.9484448504592753,0.5174125826971088"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/73_100.jpg,Apple Red Yellow 2,"-0.9040103873425299,-5.119810108950757,7.349995757137186,0.5249447108947609,7.825186903383595,2.7691400412477614,7.753700628250644,4.0223753345673,-1.601222691252595,1.8283448311136308,-8.582456486130551,3.3986475511242933,-2.518587918043181,-1.3040377647432337,-0.20891904616067825,-1.977123236616926,2.4942088238678517,-0.8406962777592006,1.7595007317867801,-2.788795677294437,-3.797644430959748,2.8203910623167103,-4.4913279014568825,-0.702685813369451,-0.9247992248296577,3.4499560433207765,-2.2933114971381334,2.077606713419428,2.261116126592531,-0.13674618693598156,0.02089370276911774,-3.2683585269950557,0.30503524807903254,-1.3648782908748665,-2.6187327744239983,-1.4963059522681845,0.5691467996335599,0.9966882633370521,0.23681994656528357,0.22702068293680122,1.3243375037424638,-0.3999108776984353,-0.8193327937242407,-1.737113841268974,0.42295437858129914,-0.3720688598048561,-0.8943654756541501,-1.7186934880266993,0.2663602273680308,1.846482017697331"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/208_100.jpg,Apple Red Delicious,"-11.246816716893546,-4.199049104785766,7.135893044600974,-5.29518327964573,-0.816742146050235,8.55165794444028,4.540756419339301,1.6964445389004075,2.498729985774847,3.0571976447913,-2.195357429688171,2.1446013153087087,-1.3703965005330463,0.7872461939925891,-3.781737768683169,-3.877439670997747,1.067667164754644,0.38721418205832103,1.4597561932300696,-1.8309871977644523,-3.6959612914124107,2.320036152059189,-5.8581993375599835,-2.8144605664799105,-1.5960591877411225,3.2522478743141896,-2.0862296089848225,1.711255190478096,-1.9230897308312027,-0.614775718315643,2.828766374670278,-1.9041721644055043,-0.6266978505766707,-3.340289631315257,-2.1302956936255204,-1.0269911719591116,-0.2913334043433094,1.981780643078544,2.5833177667622156,0.37616016312334344,1.6186696383228016,2.005029379261828,-0.47535640181854255,-0.001456250042537258,-1.0974888418452,0.9491103549532377,-1.672720912956727,-1.0690523624069228,-1.8378101125033195,1.465501493260868"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/85_100.jpg,Apple Red Yellow 2,"-0.273725058645717,-5.496939689458522,7.12364342328899,0.03779367376847571,7.056509405776104,4.62108079330882,7.273082392811271,3.7275534544093465,-1.4683589581556662,2.7516689666172787,-10.140741761535905,2.753258748729074,-2.5073391096328583,-2.627956248104905,0.1880700548628803,-2.8009564739026924,2.7950381241036837,-0.45722772713679777,3.950708141807944,-2.1631542332871234,-4.076626470560375,3.030354221398992,-5.257711294418761,-0.5745805624492604,-0.17481663844370593,3.2897700138705575,-3.0709671814988497,1.5206845558211342,1.9518998438022985,-0.5423142407022777,-0.6146293308473271,-3.5386062263054416,0.7556012279317799,-2.0664546910091666,-3.1615140577927114,-1.5610371594877668,0.8441113475315892,1.0746681836558665,1.3112640006841532,1.9926450783986878,0.33905656466033435,0.2266453943506528,-1.9721384442472496,-1.5302427249134813,-1.0178450189087263,0.11136797080855758,-0.3954905606306334,-1.0793369469885603,0.35092020197641216,2.654386508863506"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_86_100.jpg,Apple Red Yellow 2,"1.1860689214212627,-3.1903309130341078,6.0804886778272245,2.983013110212577,8.0180605216467,2.7820016383911117,5.556181654524704,4.558575635777934,2.854087570086426,5.523861214870275,-5.33652438510697,2.0767163073386135,-0.7530606246878799,2.5550938760871102,-2.375317666951749,-0.5581240397482207,1.5015508823682984,0.45675673172357123,-1.3087038612492778,-1.777735634596041,-2.1373039336549877,0.9623067879627072,-5.197620650120453,-0.021192738878617636,0.538771548191179,0.3937336380047306,-4.510248131562075,0.8259182529499598,-2.2131925432863406,-0.9606976579219672,0.886288447708034,-3.1168008387216095,2.430689814142824,-3.190167174589799,-0.7947853175310644,-2.4086735473415004,0.6788094943408131,0.7976211508824279,1.6017980282612565,-0.8490060860559043,1.1944749928950582,-0.7354366377708476,0.3472530243176127,-0.46047759925132575,0.7065834368419409,0.3436016887035941,-0.607943157736751,-1.4431231918955858,-0.9489844597225372,2.1019374441280902"
