path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_292_100.jpg,Apple Golden 1,"5.190550551717266,6.300328558023723,-0.8993028333162608,4.844713530101674,3.019667383412214,3.576150525528314,4.765334304846219,3.836981552343449,2.7152356218411984,6.318898466288379,-4.73620468760764,2.0294502078897265,-4.308667302030092,1.3875952029636296,-3.837364748160815,-1.3561795401049352,4.474452297206119,2.270688536718968,0.5346150029330269,-2.8852621305542594,-3.886734803935717,-0.520985419900255,-6.83893010129502,-1.1462120414353287,-0.45199868948265315,2.4328094678778185,-0.06555775036751244,2.809776815120059,-0.4659981391267536,-0.3507825759386295,0.8534408574843171,-3.7993602644629494,1.4393502805436194,-1.815949133163012,-2.491682368937648,-0.04785782256402809,1.412042174562604,1.1960613634050574,-0.6976681651158727,1.2180683882199315,0.7668998654492865,0.1087604253665155,1.372688286636306,-0.79553595706255,-0.018487617922869466,-0.3343421532707215,-0.8801118803418686,-2.9719969418112844,-0.3150910362579994,1.8417481166206902"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_169_100.jpg,Apple Pink Lady,"-3.9253030331477783,5.876676753953706,-1.8192418381420543,7.0034180857826165,3.762904061515278,6.086937465498529,9.019055855507641,1.1629472977303221,2.1778145720754916,2.844279100059801,-1.1014386769396725,-0.739782445194384,-0.5381613646612852,-0.6614907992601123,-1.1311776765627732,-5.426067537081145,0.5291400348841352,-1.346291995833527,1.5677296735553388,-1.8244504527772303,-4.20021364461942,0.7192783000825292,-5.130361164981021,-0.5851044979583091,-0.8301241820208736,3.653627678404346,-1.8813997847969453,2.2098987104684316,-1.2934658723153836,-0.4124188935824501,0.03217510277340315,-0.4467075122043415,0.6304649479393967,-1.381527601504917,-2.1307569093297696,0.01356634366523817,0.032044772316092714,0.3653881701859147,0.25364614402068814,-0.5939548554828034,1.5084300095779644,1.1460976968242274,0.2511941830177626,-1.002051981625197,1.018480901651585,-1.6772527429493667,0.808582299342878,-0.4644917203161874,-0.9000530196453249,1.9013165234450577"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_306_100.jpg,Apple Red Yellow 1,"-3.1919397884273137,7.1382945721281645,-3.928826826294427,4.410368222288676,1.2123754035270524,4.502187055094546,6.036418497197633,4.696385572216094,1.614033036108071,1.355144228930529,-5.889384887384087,4.900941395330843,-0.917813822068875,0.2311914200293399,-2.407092796024416,-0.7409824546983942,1.6271191008501493,-1.486133558586847,0.8334380785145343,-0.5872587457087939,-3.820449955895016,1.265157466336574,-4.840793067358101,-0.9642731353133397,0.006490206732149492,2.4323952646691134,-0.9352662070486574,0.8763454579294614,-0.9253862016554819,-0.9997901810853645,1.3463637352899551,-3.8888703189976312,0.9386847045871684,-2.208773652569215,-1.152097113552443,-3.1794124396352625,0.8680995482912905,2.188701517194714,0.47282337240390676,0.854923986532795,2.6943926402484415,0.6067345082530536,0.7013863781054933,-1.8507103402472043,0.7187654638967791,0.10748625234700376,-2.74383586314892,-0.6896379966579907,-2.99294768486445,1.1021588712380108"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/225_100.jpg,Apple Red 1,"-10.464979224853737,-0.6767555479600802,-2.7202035432276497,-1.8109114444692633,2.0286869699026746,7.787099822046012,3.5238310310491663,6.4805400688193595,5.699174872208693,3.861086862039806,-5.1839320451075235,4.181290881474558,-3.570694352359548,3.276675261896696,-1.3160224925516097,-2.480682210804569,1.446918086299222,0.24764732696353514,0.7508082854696967,-0.7827710585924235,-5.904116273126283,1.8295353455702703,-3.3053195291860313,-1.0882067596986256,-1.5161641080941364,-1.0518740317382114,-0.9482647787198274,0.5381537793160646,-0.41366510491525915,1.242314746732268,-0.5410909025057544,-2.45768805286166,1.0395942668718998,-1.487572167569888,-1.0000607100267784,-0.6869040647248411,0.36119639158701894,0.45078059890682964,0.7228005687814374,-0.1044978583707423,2.2931403217146347,0.16633537809539575,-0.05828500814707279,-1.5490153401515352,0.2574168799931825,-1.0411821059982318,-1.024167254834899,-1.451743019520436,0.7165021755098231,0.4965017086323829"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_166_100.jpg,Apple Red 1,"-8.849076323009506,5.682651384048703,-1.7826694997619323,5.081771653809888,0.12418443344258412,6.449784191159003,5.184451458090654,4.547132671692161,0.5920270657563037,5.449520243836205,-4.467207025755571,5.5897921150557615,1.0679302599015756,1.8465787195087502,0.7722105430851549,-2.933197949828641,1.7101173577849407,-2.688863047306801,0.1472858404768987,-2.66403235045434,-2.756819590070336,-0.8881424704276037,-4.778343794394851,0.09433710593530024,-1.8961805879519753,2.174482455548654,-3.357826289140813,1.42191510896757,-1.5944920751148552,-0.16014546511929773,-0.2526627203251161,-2.5485165626707986,2.2777487176601094,-1.3877966846820033,-0.5384853451236487,-0.6004659162035709,-1.2936082242773461,0.3041571561463436,0.598002534129873,2.95794739977207,2.2716139113198617,0.052289683737950704,-0.5915403862466367,-0.22196346925030963,0.809443009449224,-0.7944789582823552,-2.458901533065318,-1.31904832401465,-1.14467431552133,1.95705189489014"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/105_100.jpg,Apple Red 3,"-4.319151782108256,-2.2480141786074035,-6.596711603876799,-3.3861998357439003,9.640018355941127,7.565188952524627,6.915246558214024,1.495436473490389,1.0447136086397877,3.309001246032657,-5.245331731825471,3.2202602951648776,-1.0023926458960188,1.0957420654207006,-1.3862072414763398,-2.3157032030610862,2.7939882356351227,1.2172897564661667,0.04533969207594655,-2.3147332780592134,-3.376552799134681,1.1490137029822254,-5.0746128193766795,-1.3930814436096146,-0.38020728314765556,2.7083711406212894,0.13068005120418758,1.217041861851456,-2.617613955380034,-0.7613219845787974,1.2695392958168494,-2.4171281652125938,1.5217927302201963,-3.5752507401525837,-0.8248722342394399,-1.9401568157840257,1.2556945466992886,0.37697227275644235,0.28142843397487427,1.3332585778000638,0.994412964316568,-0.8775985268108963,0.06616740658007672,-1.3347220696727202,1.4184592274359422,-1.3367686551171631,-0.696134518882559,-0.7769541172459602,-1.0581071984492318,0.8385161541610548"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_125_100.jpg,Apple Red 3,"-2.8667552830143275,-1.5680064331902948,-5.361470315888728,-5.3232304950344,10.135097584005376,7.831360393501314,5.2419769434738726,0.13392068294853504,-1.6401178424869987,3.0326911180481613,-6.672524936683746,1.3090559386832217,0.24488472492896085,4.315245491842732,-2.883619574271328,-2.5181010865299576,0.9671050065181703,-0.6768107829796943,-1.8877651533740227,-3.7239255878212147,-2.499625386996803,0.8186474671072843,-3.397135264218892,-4.363361030373882,-2.8016076471045808,0.6618708188616748,-0.6799394022757855,3.545843788616078,-1.3710352773217236,-0.1604018215473734,1.3670529834728555,-0.5848129931282553,2.461463332469474,-2.0772683098019398,-1.4458729166172066,-1.2369489554800037,1.4130716630611342,0.006326892258679063,-0.720245296627694,1.1740006505007474,1.253491531181803,0.13909065117978067,1.338860081984458,-1.4525950206532436,0.4313318556441411,0.030710412238640482,-0.7704823573255041,-1.6057440131879321,-2.198752598099072,2.6601890100144256"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_29_100.jpg,Apple Red Yellow 1,"-0.18052594254878226,8.294057018417334,0.13397223514843373,5.308915212408215,2.5770299970759862,4.786517355987309,6.042175938279778,4.221613103770611,4.223776689169483,0.23930226805848234,-4.032654350227578,0.8027565253058347,-1.754145009824413,-1.9734465570095072,-3.7335293679127557,-1.535170177084077,2.0397604421358175,-3.5782826316979874,0.7856003546019734,-1.9186525659236597,-2.937443691875843,0.5079176022564914,-5.835637734176454,-1.2156336117544129,-0.6454284568344781,2.3205946114013822,1.4456894249422223,2.617645749429984,-1.9528323468325701,-0.4307701032940359,1.9242671682610444,-3.601765964355702,1.0382747806497536,-1.552525624111064,-2.337748508422812,-1.3926818300605601,0.7248431392964058,1.7430689313840855,0.6049544324016379,0.40445380734207953,0.2323264883888763,0.7316970360139488,2.138323844560732,-1.2781643508676264,1.3480506275257198,0.08986630179850646,-1.662037930623696,-1.4343094029668477,-2.1005243019426256,-0.03887744808859177"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_108_100.jpg,Apple Crimson Snow,"-10.212027672167386,-1.0071383794566546,-2.4940987436921875,3.6687332576829337,-0.8095954296250727,3.0344508410929225,8.676480869901816,1.448854964756203,1.5225652037429698,5.88302298057807,-6.435380088108411,2.0895531081153225,-0.665710363171313,1.3664613074509195,-0.7148607934164992,-1.4024641688060417,2.357232159734103,-0.5320093230840753,-0.3160924936977806,-2.0218982194410366,-2.827185065836314,1.559101050545634,-2.891596995923287,-1.4321578419188117,0.17053549106753102,1.7803127699855974,-1.0818688417951354,1.08858887049327,-1.9642333873092541,1.0263168818258679,1.0825960117147784,-1.8880060769367977,1.6444361513168935,-3.4392040885707886,-2.4392668407306406,-1.6387217557334326,0.011859660839728513,1.280499351140812,0.9516757743108649,0.6054865077665389,1.1631606198311601,0.33325781774971186,-0.07495369467295535,1.189750164389036,0.3176593491109444,-0.47691569178392595,-1.0930334977689395,-1.0198038076506948,-0.43123875590537714,1.0860043760403129"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_298_100.jpg,Apple Red 3,"-1.115198795337501,1.1026878884475275,-4.718165932308868,-3.864597981487872,5.027412365283188,13.506851764222356,10.47503468348643,-0.22825118559935276,1.851537102173357,4.878504282607902,-6.29092252737709,3.932758653659428,0.14111402055682626,-0.39607499777332106,-5.899306066092636,-4.35021605231804,4.333116846944524,-1.9634874201947645,2.2660728650355435,-2.3385753401829943,-3.5312440109517773,0.6338531702146246,-3.750297679757733,0.8643143784949228,-1.0531839292167353,0.79124107266527,-2.5275545617110593,0.12879823894538125,-0.5795462841383484,2.4335798119104006,0.3056342571753285,-1.160725218314964,0.5289093546550613,-1.2136417812893106,-1.3635674248289638,-2.2902206357017403,0.20565659275412107,0.8828773022932304,-0.017502803368087138,-1.0088276396213818,-0.02196094324875573,0.6440266683964426,-0.40127963131056077,-0.5108462162561462,0.1971657782449241,0.37998184144112873,-1.5678669861462773,-0.8271126154022196,0.5271716915574555,1.3762535778826805"
