path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_165_100.jpg,Apple Red 1,"-9.489490438662905,5.5352937826060655,-1.959974639571884,5.224326793527672,0.1950830352376642,6.672537311922436,5.87974005136579,4.279145700186881,0.23299809767849627,5.619665902764564,-4.910711250058172,5.043527384491156,1.2015959101107352,2.0559053376441168,0.8662572323243978,-3.487568004259109,1.612209164486851,-2.5709912250373286,0.04303567484909462,-2.712215424005794,-2.967509029248277,-0.8800403671068718,-5.252238121192458,0.2991652639047046,-1.9599708062727217,2.3466095090029038,-2.9968422887518784,1.4804631751612316,-1.6239380449907832,0.13924916133045911,-0.09844701975344777,-2.1374808439576305,1.9299011690704082,-1.4020013966735914,-0.6584653733345767,-0.8773127923248263,-1.36187490019854,0.5557052929015719,0.4504264126410055,2.9908693493119474,2.0423941113380857,-0.13720430978825612,-0.8104368716107389,0.39972291826623857,0.7124608735674962,-1.154039679884829,-2.193698758986865,-1.105564828977845,-0.9162029557877884,2.107443183032031"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/112_100.jpg,Apple Red 3,"-2.9686558655109936,-2.915956956987541,-4.816969190341082,-2.5027375781069123,9.648073309373054,7.74140804889154,4.451491133980284,2.060261012454087,-0.08186941331303997,3.0894569044809264,-4.882876501758056,3.7587741845029976,-1.9389335996312504,1.5708204136110242,-2.0571969091322373,-3.497562421187262,2.3293723401201434,0.3391658697425888,0.20640258580738538,-1.680158408596966,-2.5680992472890978,0.4919202770872968,-5.361972961344067,-1.1310910697317116,-0.7400378188631235,2.892572766628508,0.3053976426464908,1.1545458700168172,-2.2330108759163827,-0.3721021592061794,1.386180099342192,-1.838543980050655,2.368147918120891,-2.1779449827541955,-1.3044534113063555,-1.664150450628427,0.9799500941998477,-1.0322227032148676,0.18980787211573327,1.5238576954966128,1.1712309721867151,-0.7264394872751557,0.5771136833968001,-0.6659602291074762,2.239961001694239,-1.963208555237584,-0.1930641010384156,-1.887898120708286,-0.9958466273369851,0.09228714481426116"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_294_100.jpg,Apple Golden 1,"4.933450353830864,5.742887138582604,-0.8179257667149674,4.726690469113338,3.093602315354072,3.1516597316265953,4.587549376542178,3.844305016571264,3.030572859334827,5.948858928903427,-4.0415803944792215,1.6595707652708453,-4.260236163676085,1.3815699979863572,-3.609137331675858,-1.8665363504120358,4.940525658302974,1.4680719011699022,0.1582389169263066,-2.6376539146414304,-3.8842954506220355,-0.17426902645165798,-6.752172426580083,-0.6183147361298612,-0.18157399564200383,2.8270272158941996,0.4265831545781192,2.816188167759545,-0.6827353638509766,-0.04470527885131123,1.273875396410916,-3.745378637389058,1.2230063290617201,-1.866168193803563,-2.0800109252100705,0.27777835454085614,1.0451937329255847,0.749064622912675,-1.2616658232113864,1.6401497050958285,0.569974132896717,0.12585347777502903,1.7660686049469423,-0.4868424070064153,0.31566059581974043,-0.4892477616029028,-0.4839777688767864,-2.72566213358474,-0.7650362313237166,1.8132017023773843"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/11_100.jpg,Apple Red 3,"-7.699524035561726,-3.8977036563388934,-7.922934118093231,-2.6827642914213388,9.13231366543536,8.636851990040707,4.5049592996205785,3.2835583091187917,0.7935626834692588,3.5261395989097792,-4.140072766955074,1.7297991234844758,-0.5519865806409283,1.9770740214899098,-1.4155987298342336,-3.1664636677207083,4.166205787480505,-0.17037433839852562,-0.40594087108980115,-2.7980837919967136,-3.2785686733728636,0.09041077215517411,-4.4413588798724195,-1.9694477015660945,-0.16477325614639393,1.330338653341363,-0.5928660359427025,3.065051264951059,-1.520377808031604,-1.4779001003954562,1.715996483398686,-2.096878630125446,1.7612794081856784,-1.8164878447190267,-0.7054179390075579,-2.3428951501333284,0.7675142223983488,0.45791755724796596,0.656920674565554,0.2462753492303103,2.660666682806959,0.06461376481509737,-1.4425242016417694,-1.8943265107599105,0.9790725350801359,-0.946231479080379,-0.30150356215825297,-1.4232053414771924,-0.5244007389169502,2.0391006535661664"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/216_100.jpg,Apple Red 3,"-3.0336422800395977,-2.283722673361532,-8.083175885600658,-4.403087851007341,8.774890079194297,8.09221182767315,5.379019350744108,1.2220333233514942,2.644605875345121,3.7928558194969444,-3.607780859289903,3.273012643881421,1.7440293397051214,1.203082009090587,-0.7981242536414158,-2.3206651332355683,4.44709539787973,-1.188462928554336,2.5727070527286333,-1.897966883415226,-3.8876783690104073,1.078841723135491,-4.319963731747441,-1.7485254560494268,0.38487035696875466,2.5220145676406496,-0.9645327060326219,1.7576307059082898,0.1458612489181202,-1.1942070963317664,0.6079863512354619,-2.5361678336929234,0.9904551985339635,-2.869812155375631,-1.4011559549988715,-1.85393760947205,0.9612352808303378,1.8323175878774451,1.0850943555546086,0.7314080139648371,0.0007174523451660694,0.22071444984649824,0.07403224223409476,0.3470541967985476,0.7951263486273655,-1.940896076993044,-2.0562048755990663,-1.4010343180156182,-0.177147731702091,1.7227179179870218"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_135_100.jpg,Apple Red 3,"-0.96373836143196,-0.1195427702596161,-4.664875124315767,-2.118797292299517,9.705467267796699,10.39939358492562,7.623757048144568,1.0274352328552714,-2.052081644934035,6.03872155883015,-6.5389779119888685,2.956752349409443,-1.0595614093846613,3.2911681924114173,-2.730963549527276,-1.6969414450379026,0.6063601240384712,0.4094608407287638,-0.8603134301836353,-1.6625786719908953,-2.008202954164005,1.8302240611170395,-3.498158026761073,-4.566418379256076,-3.165552312909788,1.762531052682594,-0.7421005671772556,2.560212265405392,-2.032127226405775,1.4368496568455797,1.6024442181172958,-0.6989539065779148,2.9576978390928685,-2.335250380888903,-2.86547548969471,0.151907303176257,2.270739700539443,-0.8537652728717965,0.5288486200670682,-0.18599924387594252,0.519000945328011,0.5339360155326243,1.5556378991371163,-0.7592141174377186,0.2818463076149951,-1.082876813364052,-0.37075958688755495,-0.9634214604620509,-1.323046786592729,1.58903173364998"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_118_100.jpg,Apple Red Yellow 1,"-0.8947356304349757,1.581450733939196,-2.822977552249666,-6.445446786977823,2.017156913908233,3.598831685683334,9.888782741597632,6.006977592129813,-1.6953325202098897,1.8402061961102525,-1.4349412669009955,2.6425435980635514,-0.3144715657683966,0.24397064384261155,-3.7474796198264873,-2.7644356211530705,1.1382378756814768,1.8328564474996853,1.3232853273184964,1.3942151846415876,-2.348592206692713,-0.44556348252026545,-3.191541455781261,-0.3381216061141351,1.115962078404424,2.665184802248154,0.016333107461766614,2.122128894100883,-2.3308447287100376,-1.675908568834967,2.16380906042976,-2.3878255215318234,1.3868209156348228,-1.5944209103937008,-1.9396541079635232,-1.9436877254732214,-0.933056325044598,0.6981415880920868,1.4505011803747863,-1.111841962589946,1.1914042981077588,-0.04935150869640137,-0.3423142214384422,-1.4016708988410327,1.836563884420686,-1.4802801342018632,-0.8370599280748617,-4.299210172013546,-0.3464508657201607,1.0695317291362276"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_204_100.jpg,Apple Red 1,"-7.309464075952437,7.936149553539023,1.7146516543208292,4.251889928224414,-0.31513199045979323,7.073513816982839,4.5167887112677,4.2849237613504005,0.3110334731996772,1.3074563914372999,-4.483720935201934,2.2804255224875067,3.2622558092207687,2.146064995716072,0.6935011910071981,-2.569943928016578,3.1804988969147603,-1.8447199360620423,1.013947096126787,-3.5566324410018857,-5.866026789877641,-0.4644992938762284,-6.44480942369666,0.22238251939430836,-2.2645476178168953,-0.20417427184483405,-3.591016693831296,2.070098238373187,-1.3236655610697954,-0.6124294246431161,2.804688877909354,-2.7216447306383387,1.366311828538678,-0.847958494869743,-1.6128124922767786,0.12252299138825078,0.7543434654211283,-0.2669961716242352,-0.2670575135687463,1.9983387786324835,1.3099084120656865,0.27070912134767344,-0.2574729656404262,0.4501216480290065,0.6451471943262307,-0.48866538129072096,0.40458106120813697,-1.6439599890720304,-0.41090932919480316,2.0828722813908125"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/101_100.jpg,Apple Red 3,"-4.675558079818803,-3.234594562749153,-5.484243316570165,-3.5109644816591126,10.207739930285626,8.395001323920942,7.143197232936693,1.8817392240701345,0.9116043457384831,2.988362859725031,-4.602158211572436,3.9526556546537366,-1.0313121588252456,0.5997344209347981,-1.028160963687669,-3.0193666990893733,3.360683869984277,2.0723474546769043,0.2625216667042654,-3.010733085582172,-3.974623624639191,0.5540984989265864,-4.6633541304095525,-1.2811323359060172,-0.595896709601597,2.196323757145461,0.12771995675149192,1.0513847955071391,-2.5851003474048775,-0.6518562163711249,1.0347765752246967,-2.5404478095395895,2.191959130595079,-3.1531146151859075,-1.4483668672555001,-2.0036070210512884,0.764219502996831,0.8170470784829436,0.22978468553176398,1.4965800524851454,1.7944811872903086,-0.5035686207934365,0.2861494080565567,-0.188864786260199,0.7810236093122298,-1.878661763370176,-1.1892043585052854,-1.234049933990448,-0.7134643168327406,0.7972408853086246"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_273_100.jpg,Apple Red 3,"-1.2683187502773325,-0.9340332344116259,-7.880553203281021,-6.943906951010545,7.212335441237317,9.693006328368496,8.263247481466804,-0.061957483055634845,0.42324651521937134,3.669290672584366,-5.1979684436164,1.7111862564090834,0.7181124024152437,1.3774287374105358,-2.934477566189099,-1.879792943328465,4.035442210437016,-0.9311445033573608,-1.4974160705693536,-2.7544704438283496,-1.7806609174116623,2.2285624191494224,-2.056808436739887,-0.1879596777374293,-1.801182306791082,1.279166527624215,-0.6629307446934753,1.8371034865584372,-0.8525687868237994,2.244049900990595,0.552080062159838,-2.4533439006421824,2.282388234233296,-2.0095677997231425,-2.4587287611448345,-1.686299880602917,-0.6606790349258491,-0.07649378336345676,0.8643576634545368,0.4688073969567869,0.29346208996184747,0.9022364640224833,0.5876627511275941,-1.533940016525591,0.6373682243371515,0.25487369212194344,-0.24441945742706064,-0.6589012392322326,-0.06867667124540722,2.1929313547841605"
