path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/14_100.jpg,Apple Red 2,"-4.383923867294642,-4.193436194139544,-7.232449769442295,0.7409515820793492,5.365553408391794,8.480573540293138,9.914167123008458,5.015914672080786,2.1217547873332814,3.2323795384426086,-0.9770565744500538,4.644916843264589,-0.05333228935517529,0.644087834045607,-2.7081678991351534,-0.8995249938905775,2.9468697098702727,0.5704708331811658,3.6646980390359096,-4.7643926314431155,-5.310271529971344,1.9092113384053884,-5.569178812926501,-0.3952313044561033,0.12619108121988878,2.4920744344629044,-1.853196520140625,0.5985925928562534,-0.7997001869861684,-1.0164334076256851,0.5565136964011868,-2.1756145485703478,1.0667655375346026,-1.0671484487476242,-0.9175838634362247,-0.9607989993182416,0.30570967639352614,1.1804259517158102,1.7809453105997566,-0.3570285266991537,0.39079716171844386,0.7420737365844601,0.8267601427264738,-0.27712119627691434,-0.018880076126923,0.17573655129264304,-1.4492164291226404,-1.4995251158360752,-0.9476361913903923,0.8939494908700646"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/13_100.jpg,Apple Red Yellow 2,"-5.658735321655418,-2.001724430524659,4.772422362628874,0.42182561983725037,6.58628828245009,3.3552944423243627,7.263671111248397,1.1603568552466674,0.7514474398119636,0.8257789223005549,-8.60969263529197,2.187003181578998,-0.16635711400010988,-1.016936053016797,-1.6999710891738824,-1.8989933402394945,0.982651514736642,0.32757649741896966,-0.9320202376906894,-2.8795154107167567,-5.567995345970986,0.8570860224040343,-3.5491518228335233,-0.08215404656609701,-0.4877445708131503,2.6850715299841283,0.41956374920222994,1.5861210705907967,-1.63899598435249,-1.2862916928065264,1.4753437713115718,-1.1894821771455237,3.562346492366579,-2.1301906516894684,0.16266861827271406,-1.239499666029339,0.2546894379620896,3.4520384271748785,0.3116522002996836,-1.058794576099298,2.1966768941995793,-0.7628698623131833,-0.42898466515361355,-0.4119653260487898,0.5921848338706385,-0.4227348950733963,-1.0853616550486351,-1.6147428899340308,1.8370101786121427,0.8978176775705213"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_156_100.jpg,Apple Red Yellow 2,"1.0002483629298642,-4.0798379024762825,3.6565325033647906,0.418069656080501,5.459949209065217,3.4331090282925714,8.845360479697893,4.546593241981813,3.7017518172442796,3.3417511806030693,-2.58885372712532,1.7822067366282617,-1.240547600427889,0.9266694863318541,-1.5524028733213222,-3.2637086391586454,4.574085317155852,-0.11444078502590761,1.5356630663908806,0.11424288027692055,-3.3497317040706376,1.2619158629765976,-3.5254322626314476,0.8443975544882123,-1.1503906645535278,1.1634467463200528,-0.8454412263017084,2.6683834928296752,-1.6266538213323127,0.6303144391411654,1.2819177819920722,-2.0761491069713696,2.6164468761976902,0.12311234114257957,-1.521083152596975,-2.511314364897839,2.186497301590987,1.1422110164643986,1.3340487810999984,0.2587641486455191,0.5239628974550266,0.22501446379168336,0.06526010629591021,-0.060304537215472284,0.9470623171151349,-2.203786467839461,-0.9206684513566298,-1.038187566256554,-0.6663676186020856,1.5877773884937898"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_105_100.jpg,Apple Golden 2,"4.70174168089859,3.9955505571495733,-1.3558056279316428,6.283303338093944,0.9033618782732353,4.959468469523355,3.629425667342503,-0.3647314727295243,1.0218257742967265,3.0279192373890016,-4.702305780960759,3.269239159213282,-0.6374388580475984,1.5599613206593759,-2.7546946550857707,0.1440692255053579,1.889449174976467,2.3554579985400723,1.9000803145601308,-3.802402980737271,-3.6051738559331934,2.0937652013362054,-2.473991149068931,-0.4510247747640282,0.8094826090259614,3.4954862618830917,-1.2502993063780734,3.262520310063874,-0.9441976465850753,-0.29837323408188976,-0.06141638660535559,-1.1594010336248723,0.8766363287061506,-1.9558829646075344,-1.6521028299040776,-1.8377518045871972,0.22542349691815647,1.8894392136605103,1.6008201286198573,0.571381998878643,0.937029502115414,-0.4308882179632343,-0.30615308144537806,0.25832160604784,-0.47611585817667296,0.16043119601646982,-0.5800122940979225,-1.2931266564683928,-1.1670986670739294,1.743659188531983"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_237_100.jpg,Apple Golden 3,"4.581237233232743,-4.087824470727891,1.2920487397715965,4.754586865105243,2.8925095366767795,9.052496704329215,9.301022040231453,3.98908284506379,-0.4505780308729676,4.859944405726209,-4.543051999135051,6.3028551585402735,0.8332169031901023,6.03944365411934,-3.4771115930032366,-1.1003882386158417,3.50418884251077,0.9548877452940481,-0.42896620519354167,-3.95119374339554,-3.473240286685608,2.3576491421056898,-3.408192068285694,-2.163946075367715,-1.5578385887815522,-0.7561128914508443,-2.5918704829765264,3.4617896174636607,-2.0751427070682484,-0.45831474992998994,2.9953395225815265,-2.262279244772563,0.31038574680341785,0.34477020811370107,-0.9288078133842984,-0.6980784891243735,1.8837241174615738,1.20312693766193,1.2830184911570135,0.30071080208367484,2.893955671454115,2.3101987151304897,0.2958716314074156,-0.3792554006563165,1.288923039318797,0.2980347987349305,-2.501748427157239,-0.47279454182033787,-0.47450879978781196,1.2844206999075598"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/58_100.jpg,Apple Pink Lady,"-8.720029492557849,-5.43964679520927,-5.901886799165692,3.4044212161700522,5.698765752810605,1.5660412386511986,6.3193029342629945,3.5048110937790042,2.8159599804891737,2.16078314140702,-5.6303624297515,3.2979391535385685,1.011362618333692,1.2225604320574,-4.560420764052131,-2.922932656041733,3.5543543062889653,-0.3277742030353021,1.8686292286941577,-2.510518273960226,-2.1937414002745386,1.7897558516096395,-5.241838723188634,-1.5412312432610342,-0.09232316452791778,3.0395160744593936,-1.1978579303375676,0.7862614401726273,-1.0431175988914836,0.6146858270160106,2.0278454544750835,-1.8391393950029393,0.7090261322369198,-0.10702216876107339,-0.6147510823205163,-1.5302260550563411,1.342375152025579,0.693414600633217,0.6351834111813293,0.3730372555360077,1.068560045284714,0.5293053614741228,-0.8038769417354814,-1.6112898636323878,-0.13426217028292461,-0.5928924397714449,-2.491011133955479,-1.349299276569164,0.05090367530386754,2.088281475364024"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/182_100.jpg,Apple Red Yellow 2,"-0.021528667886348125,-8.38220258643471,6.6056081643077755,2.2484123779983016,6.995459523656886,2.216954551309426,7.934455677949349,5.627701462008085,-1.7075821010553305,3.530216954708348,-8.304145808062515,5.582363629211845,-3.405451293555099,-1.06326079913444,0.7925578131745981,-4.763054322704507,2.370935733834568,-1.6604855094612172,0.4448693944138092,-4.498408811101268,-2.584114029134651,0.015131934158278433,-1.4169636082538875,-0.3244351207713934,-0.4303995377969474,2.4739160695329994,-1.8000361692626696,3.376645436825623,0.9824932909001978,0.8365355656347481,2.185314521566525,-3.4211708405267722,-1.1319575883088155,-0.2429633271751333,-1.592958071366498,-1.5195978784327389,-0.6591593015630977,0.5390095581262729,0.8874659853944777,-0.3798028407538572,1.8657039509612041,1.914462754146574,0.10267088076868167,0.16721510564392683,-0.07424594426063673,-1.9656347190900385,-1.9824393843651618,-2.173323211551461,-1.0588192794782256,0.4164623699994563"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/293_100.jpg,Apple Crimson Snow,"-10.013962437426722,-3.9743760872039826,-4.604075565061781,3.0398193885140734,0.25608515591076136,1.0366236630210333,10.908631566875377,-0.5043634361665039,0.9777800862962231,1.5360924765727255,-4.2911887180193125,5.024709963628328,-2.471544424578147,1.75826678992309,-1.8844391817117854,-3.0778829707822393,4.28968826558718,-1.4672931860639806,1.8059971243500217,0.09829030308484261,-4.9834780061071235,2.1119161447765595,-6.317120819389415,-2.1932475324071063,0.3013020948999815,1.1870115167510635,-1.8982052947703039,2.09933088863781,-1.213569869196703,-0.6648546259020925,0.5244987554523789,-1.4430546941616813,0.9922661744143686,-1.5215633965294004,-1.5408686476817877,-1.0003385456519367,1.0847437781776312,1.0500700396350486,0.9282957324634054,-0.06008983921729692,0.9402051541466253,-1.6838248970291716,-0.24049450357404836,-1.5763484068401024,-0.5992337718546262,-0.4897784983112442,-1.8050735921081593,-1.763220528511145,-0.7010593236505677,1.3697443761078822"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_252_100.jpg,Apple Crimson Snow,"-9.761966333256021,-4.188197862630325,-2.4885109565925263,-1.3908853576621911,-0.7261475063997576,3.3695963176904375,11.915388204722024,-1.136357200065114,-1.0557598559556076,1.4134613138062393,-5.53818160102042,4.132586194069019,-2.9565847339864533,2.453058201809984,-2.345966074870062,-3.089792870258772,4.414993468163074,1.0984035669171204,2.7742797999699147,-2.7824139355638366,-4.718710167491335,0.6997060183132593,-4.279057098362363,-1.4712926334480738,1.0395975408466287,2.321770071526269,-1.7322348282044366,1.893991408617272,-2.109402402612789,-0.41722565096140585,1.0357414979780761,-2.2412737092586092,1.5341988277116774,-0.926681194560862,-2.532092594488554,-1.1160337376630338,0.9997691113071085,0.9627746537947729,-0.6286308115961743,0.902885312086371,2.1181267319237578,-0.2412513898577738,1.1560144153544891,-0.3586668216096166,-0.22138167498956646,-0.31891639123832705,-1.420784668698551,-1.4166499933398062,-0.09892461269978539,2.5538434041315123"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/231_100.jpg,Apple Pink Lady,"-7.214621279658281,-3.65682843190774,-6.106054741101661,2.7481461482962657,7.058939982634146,3.299434713264377,5.616106183422801,3.8630456248309417,3.26865404982457,0.8759169647236181,-5.033932156486377,1.8016493976613888,0.5379422113132186,-0.9002304276766051,-4.861657877711584,-1.761550541173955,1.6376622336481779,1.9115948601103439,2.587662183029583,-2.0972832926089233,-2.248028481606754,0.6018418253005544,-5.310105551181216,-0.4613021993324973,-0.44646285975133215,3.3253548121798016,-1.5617256858089221,0.42087762322084193,-1.6030959291245173,-0.057387784880698164,2.0460810565345624,-2.151046067528798,1.2234946205430064,-0.8851786504551649,-1.5937723894987457,-0.5342970811224285,0.15697328692325976,1.1045250828914281,0.33355865849709876,1.1511009802974494,1.9584830621432234,0.7341141394548648,-0.49837666527864477,-0.2576618019446147,1.0039536491561094,-1.0109472031824205,-1.3313599735362551,-1.2746889034315791,-0.7136162132822568,0.8838201587635145"
