path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/146_100.jpg,Apple Red Delicious,"-11.778183686634456,-4.747034967829006,5.679207712719095,-2.64941663758021,-0.2800237126600289,7.212347692396604,3.952142224664557,0.15212543743282747,2.4363009402924862,4.463663971375293,-1.2384219413292776,6.107402665204476,-1.287727915948787,0.5933711558084378,-2.6967767652422867,-3.364622465123713,1.899658588808716,-0.014880835714668701,0.20100814922658353,-1.842932808843614,-3.5860517772668805,0.7981716092266599,-6.735050275471876,-1.188846747753903,-0.3423615712994543,2.1715314747503562,-1.835133774429476,1.2318410042074925,-0.37082428789905236,-0.45460413250260706,-0.006332619656494814,-0.9973464993807046,1.3757045905490326,-2.276820559387666,-2.6557574477133192,-0.8635996902958014,0.04679914888566552,-0.19580367976732435,1.644676754806889,0.30978101535366365,0.9912947269653689,0.2791427297189368,-0.5792675266103907,-0.2320788529562521,-0.1322838884558714,-0.6345282483798065,-2.234676210188523,-1.719175316589736,-0.7737843504801213,0.24480421475407285"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/239_100.jpg,Apple Crimson Snow,"-10.029027236341701,-3.1464925764932445,-3.5304340975622197,1.547569488302966,-0.5091945148294889,1.1249372809210156,8.770241003803292,-1.42971753598821,0.8102464570255921,0.1607230081431972,-3.4193721489401434,5.16419843865073,-2.10226991089538,1.2375776938754603,-1.9898696424783304,-3.5868014868730804,3.7106605442331473,-0.19482931156577743,0.6699235354992691,-3.237227684758793,-5.888335204685139,1.1378557774556004,-5.661135974854299,-0.39178958652609674,-0.001043573033721732,0.2460075658707359,-3.4499707871815333,3.293335728662479,-2.463378341468981,0.07874943549094399,-0.10155502217376584,-2.988472121164693,2.144111091944973,-2.171735069718644,-0.7153873844807958,-0.9732404627109889,0.9110170853349939,0.21922251992361705,0.6494046728545734,0.6643752049288023,1.739248476738232,-1.138040804435657,-0.5207067874334763,-2.1281314156174793,-0.22905331650878258,0.03264883638385636,-0.8004606316246728,-2.0718911616951545,-0.12958475334258218,0.6754771794823503"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/269_100.jpg,Apple Crimson Snow,"-8.54034504184197,-3.16329038886893,-4.903239709444096,1.51156797049611,0.648788477686544,0.8699797908847594,7.72233519628207,-1.1480364642508623,0.5071225111949941,0.791884743370381,-3.929293757318148,4.3311621927057855,-2.5667639294351474,0.9597154374370641,-1.227902119219444,-2.2383210783122096,3.6565479320690524,-0.5794104955109549,0.4202843905727992,-1.6548319331552312,-5.087410090350288,2.1287939081538125,-5.541488804219679,-2.2313119663703564,-0.3951106980205086,0.360272404289304,-2.989529692131036,3.2058476897378103,-2.1674462537348522,-0.9648090299203765,-0.07925697587081555,-2.546405376850059,0.7538786778230766,-2.209511916655405,-1.2071339111745094,-1.5229325749927616,1.0009082889540353,0.2740744194403886,0.40163958656259763,0.6532966146347261,1.6723168044187828,-1.2367593138648116,-0.59454905676575,-2.1159569889312766,0.21056972371351096,0.0029616465728468004,-1.8681761463217579,-1.8666110705365953,-0.7343718279503729,0.9485567233342064"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_143_100.jpg,Apple Golden 3,"5.590000770157577,-5.2773594233920775,-4.475988475260448,-1.337900067307515,0.942958698090429,7.104718354890648,6.154736653275249,0.8423130227873126,1.6313463568512865,4.511337661659224,-6.596179277798542,1.8383436661371682,-0.7947336705533791,0.29592511667164156,-2.401001188875469,-0.6279812556599308,3.1153718123954732,-0.6787413861290977,1.1837827453826555,0.5482704006498356,-5.37798489800753,1.0511335824886094,-4.907888217247594,-1.3156821282597675,-0.2908738472539903,2.951452318681475,-1.245114855557134,1.0124756556982069,-1.9905847874008482,1.3123240065614277,1.8668552187032619,-3.001090550352391,1.499133526080294,-0.7478092088457486,-1.73859855751004,-1.1194494850125558,1.824795079550192,-0.5914995129769529,1.8476014788887674,0.5879509787882661,2.1126269122802936,0.7122953605699887,-0.5641847177069513,-0.1537646795677149,0.025522657578556967,-0.7691628270500014,-1.5116025710725172,-1.8177490304412574,0.026045644900202298,1.791434317350251"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_266_100.jpg,Apple Golden 3,"6.308064197925174,-7.5120786147787815,-3.12728945568552,1.2310823290337767,2.3909976758562395,5.854406460255445,7.408815719073361,2.6618648107927294,2.6877070621540176,3.3107106777830295,-4.443731149715623,1.7321983734123083,0.21122238343856686,2.759205508196546,-1.829750691355208,0.9468930199367542,1.9921397309817261,-0.495001450377119,-1.003737491599142,-1.5341288770718757,-3.6899072349972353,0.374954890520262,-5.406316006734001,-0.5886093090487559,-0.6723399488397891,1.6463137457380914,-2.712998444334234,1.2222751424104317,-0.8354133784966359,-0.25277810052458044,0.8986199609171376,-2.643866212362184,2.1427331329612955,-0.15729819086498872,-2.1360414923069615,-1.257022666102825,0.6238051738837529,0.6714933471219438,1.285619750690742,0.41113108144037075,2.752420539180126,0.7422509176553966,0.654806366589477,-0.19297340749087838,-0.4231000842920756,-0.2958781408699408,-1.0203532808412632,-1.6259630998418624,0.38006631000326957,0.8961052322215827"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/259_100.jpg,Apple Red Yellow 2,"-2.204872806013872,-2.8428487860921092,2.717316968459098,-2.072805215734452,5.172442146297965,3.5011774045003694,7.705508001290882,0.8705936507086913,1.3883378101872108,0.6962819441802082,-5.175127706333924,6.648057337888512,-1.151634633055428,-0.8725459827449923,-0.10231604806337287,-2.707745158096483,3.1070414981471255,-0.04625542981506777,-0.9699688770195933,-2.3840338214538943,-5.4707925912206505,-0.170944528751835,-2.9939488842769313,0.39056401541714364,-0.2246835639582491,2.835499804197744,0.2833016702382022,0.7843198140867961,-2.60461972072954,1.3228612051299784,1.0960779144121338,-1.917772331295138,1.3311797538490624,-2.584886788010276,-0.7959882734027044,0.02509432416131442,0.4457719669213939,3.0189152858504875,0.7292209796606052,0.32429054622426884,1.801802583210922,-0.06202821737275051,-0.31234052757893066,0.3458318898389038,-0.32766023945935563,-1.3018677433237094,-1.1474683322167865,-1.9411875459866161,0.3377585751767866,0.9234903725367284"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_20_100.jpg,Apple Granny Smith,"3.6775775129446258,-3.5896031064867135,-1.4841677588238245,5.204195148527601,2.773251191415262,5.427140511833633,6.079443667052733,3.534577506238483,-1.936678859900658,2.483644094283787,-2.3354154692437286,2.9030989300108763,-2.4405723303008537,5.021891061080887,-2.4064773445484726,-0.685474299979305,2.6028847537712885,0.4075077332503044,0.009726071544028545,-1.4321160982226415,-1.4254803772858264,1.3048512080371184,-3.7143634632010594,-0.5793043703354679,-0.5045314657568075,1.2036959935982678,-1.099699927653623,1.30699767159071,-1.5598233797038432,-0.004133887442120022,-0.05873998181155892,-2.2756697392344996,-0.803141612303326,-0.7542460029102478,-1.3674787775962136,-2.7503646269746493,0.6591792231877975,-0.553960232058333,0.2708474990322559,-0.5244963549561852,1.6246385301766482,0.2591366386686334,-1.5035723406941144,0.005942094717661362,0.1255501408144672,-2.115653726454434,0.02053293685910411,-1.7491745359400668,-0.7939166513458856,0.11676172995099665"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/102_100.jpg,Apple Red Delicious,"-12.922305875995482,-5.639628068706112,4.298268997942681,-3.4938968541600213,0.035314459565611134,6.453629510527886,2.938498746111852,0.4745180536063355,2.306213706501411,4.941821469538225,-0.32588953051203157,6.221577535256594,-2.227346307622347,1.1261747469303036,-2.770650254902564,-2.285009422500614,2.1172461148310444,-0.2448394757445388,-1.750419037413272,-1.7837100272331468,-3.985440696453765,1.008101390830953,-6.506424999339254,-1.7281352688828022,-0.7302097165698052,1.9184937970966263,-1.8975842204914994,1.9601173209097345,-0.6395641797612284,-0.7569293735350533,1.1500970341915666,-1.8900126782914355,0.6027106027303207,-1.6185942566898164,-2.2680987486522146,-1.5735976033946142,-0.1321254633178096,0.921488364560944,1.0568673878991182,0.2717917452921018,0.5404059644557057,0.5513578364690411,-0.004319040031861749,-0.6715675631680293,-0.08880658809602426,-0.2961164125801173,-1.6470812372558394,-0.9565485340433261,-0.7300080798215494,0.6838776723604866"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_327_100.jpg,Apple Red Delicious,"-9.567027039864316,-3.4569307924219714,4.431280493049167,-5.280575323532142,-0.5035373335168927,6.893285365139414,6.639833058606171,0.31745717641988785,1.3801487582469474,3.840507272651832,-7.880763124794358,0.6933924734462453,-2.5003593064948366,1.7010503181403127,-3.049513234204149,1.2743763856643011,2.8672817508171544,0.7272052603310803,-0.34096449964084674,-2.002046657849167,-2.2037819489846093,1.6175010232256668,-4.943902943579582,0.6991222423779804,-0.49233762801620773,1.682368830917119,-2.3855071731936994,0.11751609249426717,-2.4470405511994135,-1.2788185864265498,-0.43801304308723554,-2.7390388993393064,0.8695870486196838,-1.3462603662592647,0.22001632993699297,-0.9510850976347769,1.4548662056366088,1.9326913787298112,-2.829566900487222,-0.44333918725486643,1.4119076732941673,1.9416232812159677,0.5102905958542219,0.35109000657721395,-0.3065334527742889,-1.8627198542069612,-0.5013030811384905,-1.6047468667888394,-0.5056167469487135,2.013121721887393"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/224_100.jpg,Apple Crimson Snow,"-11.318210367986822,-4.85796884535357,-5.561255558544047,3.4639368972840483,-0.5558720152778169,1.2003282487654776,8.346896013652387,-0.3786238622538151,-0.5968724536418343,1.3324686401182242,-4.90385949541445,4.6544411639419865,-1.460349735559587,0.9807072307612567,-3.1876590531271023,-3.7735280620760427,3.1890414902625124,-0.8416837557424699,1.2696885457086733,-3.0236532987723415,-5.234047097069009,1.605683798314012,-4.758702797224069,-1.1036706542540595,-0.07729394707132684,0.5173283603703719,-3.629700605012814,2.9029223538045423,-1.7343010569603963,-0.4162353822532725,0.9399917553851762,-3.2282637138751533,1.4130074000275354,-2.1769744991977285,-0.5939381098528949,-2.081390269463994,1.439260937088718,0.40831361889148216,0.014805881334127908,1.1000316515664588,1.6081464389165252,-1.2030245479958406,0.03734794780635689,-1.1171059463909883,-0.3388681794853646,-0.5093087788748724,-1.4058513832692852,-1.5460991128797088,-0.19168280154950537,0.6200381117250567"
