path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/222_100.jpg,Apple Golden 2,"5.541407395219381,-7.410863692368428,-2.2104479778667083,-0.3465241119736309,0.11739434285821418,4.633412313572195,7.992445750499236,2.9599358224127363,4.401941601627182,2.6674841996040857,-3.03675673985843,3.3291904308525804,1.8020052982825583,1.182820237834873,-1.0899975025238895,-2.7629522192494584,2.452846231005759,1.7301150498771,2.5192993886083483,-2.460308199086654,-3.426121644371544,1.0886528048215312,-4.324593386090362,-0.7347620254863323,-2.7051644768985903,1.1317509299745878,0.5721957593763894,0.4252124263133719,-1.7511211168118577,-0.5731678553909783,1.0386145532780162,-2.404538833953899,0.5941609492909958,-2.850099600808649,-2.786687336332462,-2.192762268565834,0.36941087286572877,0.622714216038999,-0.08034137701143025,0.07656645976469395,1.898622571580192,-0.5536142288731025,0.2684064544659453,-1.527326170517884,-0.2372617463990156,-0.3184027583967534,-0.6445208096041278,-1.1790765001521464,-0.843507510631961,1.4947568819325159"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/280_100.jpg,Apple Golden 2,"5.352023315369216,-7.179517857605483,-2.504567567657355,3.0547643400866304,-0.9208272283673317,4.021471244547459,5.941728963418047,3.2949988707634095,5.254672937287299,3.030399725279903,-4.073124510968222,3.637404208237319,1.2078311625484743,0.991597293912396,-0.7056167017161712,-2.69335351048279,1.7402588016053337,1.6726041646795138,2.531304979944998,-1.388970613531311,-3.9416917199551795,0.45671240331114443,-4.504247138049143,-1.370044792588283,-0.9931129470776048,2.2880199107445405,-0.7622025471068952,1.4478179941380926,-1.4869088852464682,-0.14968548598117604,1.5339119572586501,-2.2211865763673098,0.5425613112660802,-2.683351162352506,-0.7380524302290349,-2.836562176849361,0.23109678446197982,0.7620625213391163,-0.29886181794129923,-0.7162876398092941,1.4689855117694608,-0.08158957472391927,0.9819955765745175,-0.9229206122341539,-0.4238549269184158,-0.9453929947292159,0.0825121298728273,-1.7752568778780002,-1.1627493310944792,1.6163102558855427"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/307_100.jpg,Apple Golden 2,"5.28466305198212,-7.244165074548959,-3.0693848923049245,2.5050289636213114,-0.1467099863522357,3.384618980633702,6.686407969940577,2.919044322446885,4.977702813454174,3.962027124248785,-4.657647546443546,3.88318599171666,1.1538609130424151,1.497586818966846,-0.41246968695923913,-2.8213855079736176,1.4650306237024056,0.48104260000572835,1.9578969387836636,-1.9613583676049269,-4.435407790822007,0.40583528196427077,-5.21392206210875,-1.2388091701679989,-1.1127334602272232,2.318119379257471,-0.4924565150761173,1.8894628283295776,-1.7869518806090081,-0.4886804565744835,1.3390478197312432,-2.297568564940327,0.71209810888209,-2.0542711665614317,-0.9454022341017054,-2.8940790748902407,0.36934463595156464,-0.0021824355481333923,-0.042604630363541014,-0.7123211035820296,1.0705717211429697,-0.28140679184264117,0.2167917615167053,-1.4057004339966501,-0.5316600582017198,-1.1995177143443687,-0.5713582340654609,-1.6848781736737493,-1.377254282675241,1.7980291446343455"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/279_100.jpg,Apple Granny Smith,"4.790782582782533,-8.47375483541394,-2.2834048698793645,2.8117260444195304,2.066053033345942,7.950913816643629,5.316702978271061,5.93063782986735,-0.30649931944201697,1.6406718259415602,-3.844023069284971,3.748474005321424,-2.0192868150120304,1.4710372404330363,-0.44196056136930284,-3.877792597868722,4.809166714660781,-0.7483728751456957,0.8003523581946544,-2.931466296807831,-3.1035926987044324,1.0199192532663923,-4.982718320882736,-1.0326108727644905,-1.0387938967232104,2.3902398347187015,-2.625926075617029,0.984880240642161,-1.5281154283699692,0.8431025186867397,0.3047298397683791,-1.124726256826997,1.7166054726812636,-1.4930993440195641,-1.5131740788755015,-1.8390633362112605,-0.05999199384473189,1.329918742027571,0.8264506531666813,-0.6835157753321096,0.7262658566860951,-0.16278716210318284,-0.25882347612341255,-1.4563819786398682,0.5687583414621594,0.5003610837565848,-1.2509833304158011,-1.9897096612512553,-2.6297988428919,0.6259375552989738"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/271_100.jpg,Apple Golden 2,"6.061316177202482,-7.06549738614573,-3.4192785479190317,2.2378447613190198,0.007128772402895071,4.852207692631847,6.89852352418197,3.4854109667205773,4.290058247480419,3.5555213536561565,-5.031372683773845,3.446251193827087,1.5051942469728194,0.9320987712174705,-1.3845539383713379,-3.848520225669515,2.1198330269789594,1.559226679727686,1.8382699887769105,-1.8449055187342795,-4.243832604241737,0.7248498128127538,-5.158470557222844,-1.5671029375834216,-1.0609323661390397,3.2356789021456636,-0.13171064805569804,1.08825423822936,-2.401794677888148,-0.6886843582862542,1.2378127370431804,-2.798171631043453,0.03938147695304867,-2.2180063320839496,-1.1342476760338849,-1.8096092627583629,-0.3738539747339203,0.37885365076127797,-0.3888206840037759,-0.6830232651119248,1.675011544563674,-0.5607826580761409,0.4722380332715949,-0.6529110875191417,-1.037792214077593,-0.9396169007246494,-0.8341449373411608,-0.9648505124770707,-0.6480843931583536,1.593933474998905"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/295_100.jpg,Apple Granny Smith,"4.792058670882617,-9.625831221683725,-1.3339509331778578,3.5557837114391164,1.9145542809621177,8.012987948038635,5.164958934698,6.3453008866379506,-0.3288811460441837,1.2389299923894759,-3.916170186608148,3.4745307923256616,-2.1975852488523415,1.394627894719543,-0.8553313907751103,-4.146721350886059,4.265758156461873,-0.40905334654895387,1.4602256799621796,-3.5050248891316222,-2.6142048531512496,0.6962667735745492,-4.915065239307979,-1.3542454758061329,-0.5982766198669265,1.2721365921411496,-3.177188450470803,1.0934311735520645,-1.5186295613405578,0.5036498976737599,-0.32018503220888794,0.016895891418914052,1.9846501805576613,-2.7817786875759856,-0.8648157314350385,-1.843160497150135,-0.580828625063269,1.114037953372234,0.6059141840969084,-1.5809960174408821,1.600888909224523,0.1899764544637411,0.36889230740836015,-1.089470191403259,0.7672675494753222,0.8676338726812052,-1.9245234534544586,-1.6599990651304597,-2.255330794108331,0.2125206100267647"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/297_100.jpg,Apple Granny Smith,"5.6095412556742446,-8.593047364566912,-0.7822572662092582,3.7428902651845743,2.059336144611247,7.681579198570512,4.662140666722223,6.4925805506516525,-0.13633366791515752,1.950096047076226,-4.116454542604113,2.965316543768118,-2.1377488220546566,0.9956031558693237,-0.5815083973824859,-3.415967866140119,3.977956887766941,-0.3123889142502987,1.1814744627541056,-2.1994115927181768,-2.9018165342628257,0.988643785681555,-5.413056497150208,-1.315710931925985,-0.6476661519737359,1.5692795814071534,-2.4124153562708655,1.937175773041734,-1.5280379911037356,0.9707880627079425,-0.03906338443316712,-0.1943489059312091,2.248298636009007,-2.9048210337282954,-0.7131625199203321,-1.5338036884468988,-0.35671632332728087,1.3056165782180524,0.5306070204650607,-1.494104704894918,1.2308188730615222,0.37161906752794216,-0.015064739540047348,-1.0666025777912451,0.7742947296723163,0.9483356141346353,-2.1112951169638463,-1.7006120266957805,-1.861125625670017,0.45977291661167546"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/318_100.jpg,Apple Golden 2,"5.504772209307432,-6.693269227225498,-2.152342489862359,1.5514525118057816,0.4786554285156421,3.3794390632452673,5.427352899293414,3.2958480121367195,4.703120220731538,3.2983316365043205,-3.8134641945308685,3.631612814873467,0.936010241528363,1.5951452191283886,-0.3672966745693277,-2.5395332589598234,1.3639302982761814,0.6607064777685592,2.1976885682192613,-1.5232423584580874,-4.281643812760774,0.6744410602888976,-5.052184256920078,-0.9051340982600249,-1.4959281908163675,2.488231690458475,-0.43205898592891545,1.1169488313820393,-1.3214897936430865,-0.29543612518990614,1.5609292979372476,-2.4428092127546175,0.615703658593284,-1.9110061531268125,-1.25769186640121,-2.6319429686589877,0.4552475082934885,0.5511020090746952,-0.002197420338624601,-0.3667085815665197,1.2527698596039087,-0.18251505006506552,0.6427065483538559,-1.0980645177317603,-0.7803474492912226,-1.4499669718280985,-0.35237479985375114,-1.4397011600014364,-1.015268966036394,2.044291979563728"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_296_100.jpg,Apple Golden 2,"5.377450460991856,-2.638574585368581,-0.10604396309903871,5.086449178999103,0.5593728772536822,4.429763771672305,7.714495632297081,4.471129342663258,3.661892538917983,3.071050953894298,-1.4790817592962433,0.6882964507469944,-1.8418093126200874,-0.2685787273179011,-3.219513085329521,-1.7896893286213043,2.820269053556501,0.7502899401449522,-0.49421174140762303,-3.352452049736337,-2.9167928103604708,0.3969094131232378,-2.400995194196846,-2.9207973373406633,-0.6116705732978894,2.2901308693309494,-1.8423852944294896,1.847264713832934,0.44146200970329286,-0.3119194852324487,1.0753104994855753,-1.9166691999704395,1.7507038997797641,-1.659298131773409,-1.1086728733709625,-3.3096223096415853,0.5091189268456817,0.5586145459630634,0.8290220780895248,1.8193358716491719,1.4633561668931039,-0.5685456362767292,0.6128436446738947,-0.9709443226530766,0.04559726973378528,-0.8782151858914848,-1.1082363834486881,-1.921594752723562,-0.511154339327954,1.0065194957990082"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/282_100.jpg,Apple Golden 3,"6.377666837403268,-6.924505543378009,-5.6265435491214335,1.403830269408898,-0.1260080546907105,7.040599702231437,8.457435606353677,3.004837684364129,0.8135530885728569,3.1022792513954056,-3.8034774593498035,3.357733117349174,0.213345333895282,2.1372747022607608,-2.2455370691816476,-2.169360635051114,3.95288057531877,-2.1060440382088914,-0.31495817135022847,-2.798539675876701,-5.18765694134328,1.469780626200147,-4.499858847175703,-1.149030712087381,-1.4720909219422769,4.193492636392395,-1.2823791872882808,0.9797842018920424,-1.328158564723884,-1.057197376730134,0.495956599234488,-2.5681631116117374,1.6936578183582605,-0.6542676023151639,-2.2550143155661435,-2.137622110198452,1.2285728066142911,0.2475692060856983,0.9819571878030836,-0.42723047013229887,0.7167730910289377,0.8489527047149591,0.06317759290009263,-1.1443144847504472,0.8734939680331774,-0.346192189847785,-0.5251326956743566,-1.0910497199134872,-0.9653183034267576,0.24552422675097596"
