path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/26_100.jpg,Apple Red 2,"-4.498485715317798,-4.693531138337988,-8.381116264181683,1.3692745737200673,4.228558621109633,7.383295624622793,11.23159069645635,4.117544648503944,2.273448738610601,3.3750076753015765,-1.833761109852173,4.660860170101716,-0.5050824445057147,0.741740827127017,-2.672291130497911,-1.1991926388319152,2.763308098746586,0.19066783166277027,3.294878710248914,-4.250178785966831,-5.922775188443617,1.7239801655349374,-5.8857353439305475,0.1701646565664043,0.5464971456594493,2.307236612205933,-2.646882011360681,0.47072103852829245,-1.4930390140319916,-0.6054199977996411,1.1483198566448845,-3.1782280567658896,1.0371041442105529,-0.6385071767332385,-0.1780885185030282,-1.9239632793419197,0.40509236466528825,1.351225045015308,1.9540430578586356,0.2033561762580025,-0.38235650108743346,0.7124329433468342,1.4500932519195766,0.3988968834401991,0.00708541589914359,-0.993076400015068,-0.5722855393090773,-1.2963454821800562,-0.6715890063731199,0.9103026666969896"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_257_100.jpg,Apple Red Delicious,"-8.192039839689853,-4.02182736495859,7.217742075001717,-4.907050583720983,-2.364973761164052,9.122107222420466,8.302551350917925,-0.4676778626871564,1.6018290625666134,1.3857384321933666,-4.294615337100447,0.506921939619349,-0.524256546463174,-0.7992612952925889,-2.980688877125199,-2.9360982943587786,3.8464237985688308,0.5807954483724184,3.5225208611129633,-3.019630435559211,-1.552642181504639,3.2865881754955373,-5.380884863460277,-2.977962617582497,-2.2573785881734914,2.7019329381078907,-2.030115679072041,-1.0007378974485064,-2.2824985379699023,-0.5147027631645461,-0.2325194317955402,-1.1245608070239959,-0.0016191449427157907,0.9026754013259675,-0.21686094803048567,-1.035752351878622,0.4256961829947525,0.4536249762828402,0.426341796474173,0.2861577336980648,2.7631404810288696,-1.656966351716467,0.7718489981328913,-0.7525609465383377,0.9507503949400321,-0.8876103018869976,-2.183717774908816,-2.9523128908094662,-2.4952595429355418,1.4286773896168719"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_198_100.jpg,Apple Red Yellow 2,"-2.286533961391347,-4.216456089230916,6.39573107197407,-1.2519102081880857,2.9990284683617072,4.078453072581702,11.094252903860479,-0.5288548227090438,5.105793990412371,4.104314033937996,-5.1805830367002805,4.020361183688202,-0.8186999910169505,1.7214414148307033,-2.454078308870041,-1.8914499811697236,4.951807734223683,-1.846990711461501,4.893014391294914,-0.7406678664884718,-4.6216590249092615,3.6625688086155024,-4.343739565521716,-1.360985389447572,0.5828956247101144,3.182544882387866,-0.7446021755249513,3.6028643516654437,-2.7814221276438293,-0.6099621586258088,1.5138076135525953,-1.2318107492975787,5.173251215473391,0.08868155288220711,-1.199178689497247,-0.29606793811452786,0.5694784685533306,1.027030460650086,1.1331922634837646,0.5862140890879537,0.2112536508764343,1.0837077296132074,-1.651473072397755,-1.5732971979749282,-0.7507831146002896,-1.7515156060782158,-2.0442215855200305,-2.5933030430095583,-1.265253071002915,2.0614670890358546"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_278_100.jpg,Apple Red Yellow 2,"3.3006124619535315,-5.345696405919914,6.983135154838711,0.8281361180340128,6.778219791822952,1.6660307796674345,7.689814434097234,6.817335072125515,2.1319231082344645,5.258524613625948,-3.3506267168401735,3.0393930687248565,0.06947394407937078,2.5042484435142054,-3.3366316257412687,-1.8137822559855352,2.163530172685457,-1.395983476472346,-1.3782537455637172,-2.2990235724536943,-5.1363669352230445,0.4568275929016435,-3.081632507353965,-1.1336877356455508,0.13181001810118542,1.7910009848412038,-4.696655263062878,0.48974692278441934,-2.3442435540605695,-0.4661158141971479,1.7013010569041396,-0.885593312342316,-0.20206336709565825,-2.9433429964118383,-0.4644322880979886,-0.869097971158742,2.1712481141056434,0.8922375017076485,1.2899682360227245,1.785059328476169,-1.1565737257155126,-0.24773317733503872,2.007342640791762,0.8052876970136879,0.1016890505103594,-2.426880135198329,-1.2743643288924351,-1.6230184831884473,-0.9863878384393834,1.5879289663497143"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_281_100.jpg,Apple Red Yellow 2,"3.075577704067734,-6.021854587220819,6.412022856486653,-0.39244702446951335,6.593498943454337,2.436471815504508,8.150274120053265,7.569805062040664,1.809684072991694,5.141470368842787,-4.01527523986254,2.621621592367761,0.27434707781623036,3.1354423184391167,-3.749975268469834,-2.567480562628491,2.3473497667185534,-1.377216425803363,-1.3752499534765126,-2.8176784684045213,-5.26599307120649,0.17215743558971763,-2.9103289074048555,-1.7438290929356834,0.40713730846011914,2.324625604040623,-4.299640403683878,0.07050108930739549,-2.55683778087571,-0.023391246088096805,2.1491881521702836,-1.0566842741490001,-0.7426522975050066,-3.2746123545616608,-0.7318061597981202,-0.4596752772358329,2.3227655014647284,0.6801737063133629,1.0320907192796491,1.9695947730021126,-0.11174396118164782,-0.45943207576763156,1.8167301490195353,1.1595859980185041,-0.03196585141389045,-2.545834835258535,-1.1128111292488414,-1.6058486097204279,-1.1579320431645836,1.979839248991573"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/119_100.jpg,Apple Braeburn,"-13.71459237162161,-6.295669141262673,-3.2500561985512526,3.0462107602674964,0.6159112583005787,5.069703850113718,3.4371998147928378,4.601865806237688,0.2351171091714976,4.783973143042228,-5.699813696887718,2.6447904072980535,-0.2847916788604237,-0.06322092713593003,-4.8936016929629345,-0.6247811474623274,4.044579576384339,-1.650259673686434,0.8828158633373272,-2.8361947499867055,-4.429551667380598,1.2250596124930409,-2.576613402789363,-0.19171329141922125,-1.9472311852666817,1.6056329864311003,-2.7683814580770987,1.215406668149877,-1.108808807375678,-0.4842112052105814,1.6836788069229065,-1.8507818717940343,1.6040555395738318,-2.160447277405898,-1.0027919156282286,-2.359732836072606,0.2940103984772303,1.22179916707496,0.5898658713991516,-0.049555661814631266,2.0529032342529736,-0.10982731687242031,0.6989796465489388,-1.1390575212299128,0.9139453758531664,-0.8253022488929445,-0.6520687014093113,-1.5609173684876425,-0.9933777526711604,1.364253372343863"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_173_100.jpg,Apple Golden 3,"4.962733168428824,2.892820388411499,-2.273162371313366,4.121447404208759,3.586435710686666,8.870374363888205,5.694017981284371,2.258570555222067,0.5731831824103768,3.3193521399958725,-5.374996286337486,3.8795742261584722,-3.047799830887426,0.3865484872062399,-4.483807842010473,-1.6889846891306095,5.294851261315184,1.796127560887525,1.0673388873539955,-1.3632588131582413,-5.477934187148267,1.9250826835808328,-4.5373064956775595,-0.07530037804673334,0.5121302553157542,1.5683258220449694,-1.6293840498146106,2.0785526143292032,-2.535268330832477,0.2643754949227945,-0.047277381991876984,-3.0724487292048597,-1.7284665549982037,-1.137945588983724,-2.131445684779348,-2.0696813589667458,0.49392730416155894,1.1879872164620255,1.4671815077038104,-0.06370222820408467,0.5646719130490476,-1.23935039011922,-2.07315429151126,0.5707483865031407,0.1974072880124906,0.08862899877365986,-0.5830183664222117,-0.9458289051269142,0.02088615562338255,1.2618310328018048"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_178_100.jpg,Apple Golden 3,"5.272123583605352,3.420611949183511,-1.3169717108101262,4.9139134840216965,3.2582312169158016,8.911555312614489,4.915773892501593,1.013239423693539,0.5027830732065796,2.1584074326609293,-5.303654380190662,4.15763184830952,-1.5723364805952234,-0.05460809462747697,-4.999236628749932,-1.2187936565314235,3.6528856075821685,2.243012809584103,0.3672792598537159,-1.65572537339419,-4.873988367591054,1.7622599280394051,-4.077043908409464,0.3896794898027769,0.9201387954288675,1.0454605520134186,-1.9615137215935503,2.254035843046806,-1.7903463212858275,-0.4696380560592553,0.31830599336672377,-2.3221596134971327,-0.7824294566593203,-0.3407792542830249,-2.036056237869337,-2.4323837701042157,-0.0011484809685267164,1.7317518793812077,1.5027282325748383,0.33434282468172905,0.678421231227297,-1.3508034765878383,-1.5394361219295758,0.8491832432941083,-0.19279577933707287,0.22317398019201146,-0.4899942637973386,-0.9085507415737782,-0.3462284009011184,0.7454307365657851"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/15_100.jpg,Apple Pink Lady,"-7.67130824654755,-5.60757045544097,-5.814364686543508,4.862345000179185,4.266557448387749,3.5605043008464303,5.159521321727132,3.8356473373462148,2.496501873041839,4.063877490108079,-4.16324780789987,3.160756722308679,0.38375744362979486,0.24497258338020295,-3.4766680246903627,-0.9505394224320356,1.3439162031282996,0.6069907263367198,2.2747702553358953,-3.972357122132824,-2.9809646073833758,1.4532458706503764,-5.25250747172613,-0.5018075958958378,0.9243083237031547,1.5377775884459222,-2.976189177486079,1.2969196578106312,-1.976809256541348,0.7736769637197329,2.9966425633029963,-2.308982467865311,1.9575795405980143,-1.6755598494491488,-1.0675860260310872,-0.9280788777400414,0.23568936326853662,0.3989481561517176,-0.07727184875565869,-0.11364098187555235,1.2132408327122879,1.2280671983285232,0.19957291410326672,0.041592384656169774,0.01187897537960175,-0.5570731564874092,-0.6720488254575173,-1.5844518609545697,-0.12950176718208126,2.368405150671834"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/304_100.jpg,Apple Red 2,"-6.3344376720541415,-3.495048924246011,-7.40751796779562,0.378971445427367,5.173506881427409,6.467037721174459,9.97378059482466,4.065672540890986,3.7179953479089396,4.143853412500163,-1.973416414020816,3.4038970968578637,-1.2828411329506073,-0.26250054195191236,-1.8376984152841056,-0.011621427012505552,3.687021308327707,1.0011676690875302,3.74274496979329,-3.7473247018597062,-4.825361297974631,1.286383421114277,-5.0978310579109705,-1.5091032751880813,0.7989244958679684,1.6215750623719096,-1.7810642946240245,-0.31693777729943395,-0.5112403433769204,-2.295731533556804,0.5443661920883308,-2.056848487391819,0.5158664783617901,-2.123511961800713,-2.3194725230169966,-1.0946378431245727,-0.5681194474621329,0.17859321973360845,1.2417956192832706,-0.6331343565145489,0.7178746015538144,1.0753491209280293,-0.013228889921242118,0.4868948022484909,0.4771683562051915,0.0653255995748197,-0.7060325086730395,-1.917584076737815,-1.110676783869171,0.3108024552361348"
