path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/174_100.jpg,Apple Pink Lady,"-11.591066055133528,-1.4030792410956432,-4.4738000139249285,3.55479215430079,3.59334354948898,2.5906063840883458,5.316671236143817,4.4932094245196925,2.9402245377904954,2.950733541524302,-6.205568913377126,3.013979665498494,-0.4822628203701435,0.07746871251650479,-3.2263848764368817,-1.8067482488215092,1.1459743259159707,1.6803707210989045,-0.6454147865133181,-1.2481185237398125,-3.312607549459054,1.1952217766725712,-4.147738937096142,-1.4828154742318218,-1.786342526766345,2.7683825297512064,-0.7989117970830317,0.4049544556066352,-3.320777170845147,0.596218047176677,1.64666927857167,-2.895560550265835,1.0993987052920564,-0.6742933715920568,-1.860282985977721,-1.8234242591312337,-0.20065953069799244,0.8033685406329951,0.9037446519254935,1.921597918509752,0.4612422298385629,0.42446865909463083,-1.2533947201918627,-0.10732402155744548,-0.7124929126034014,0.28068600271254424,-0.070301431270111,0.07406893936198611,-1.214559668600015,0.18085703019342173"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_126_100.jpg,Apple Pink Lady,"-8.509453545686032,0.4847988590711484,-3.1048278616270797,5.187238451850284,2.100891101395418,4.219076835582776,10.739764963237004,1.0498123476475119,3.6522898873977785,1.9317964936838379,-4.506431222752969,1.8252104166881693,-2.433450363853866,0.6454314959106451,-1.9908411399366446,-4.703479879836282,1.8613378502129265,-1.1104124297773392,0.6914358416480175,-1.4180034006127367,-3.734657045842388,1.9792498535808536,-5.232176917779173,-1.8590424211087182,-0.4117268711529408,0.29429667343600013,-1.2547959510124111,0.149962450029549,-0.8772589746739141,0.039316076690033695,1.213894139476963,-0.7742429570551985,1.7079544065474868,-0.7430548062183333,-1.1795598421518616,-2.2013314635026275,0.6448530055373057,2.069651207115754,2.41457421432856,-0.1528735882199675,1.643266217395829,1.1554725698371529,0.5328730448615518,-0.39695533451524717,-0.5165656236325498,-0.7659986280666078,-0.7524255410511836,-1.847276760774148,-1.4278094617383368,0.9955463889351318"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_129_100.jpg,Apple Pink Lady,"-7.880102665100289,1.721124562645862,-2.4927129192441213,5.169647006204136,2.1930087835801775,3.8360562664287974,9.764844264340551,0.16445148559315015,3.861434942666431,2.1847546358943815,-3.8654871989049857,1.842338031521896,-1.9632817296215326,0.6996392894842411,-1.1973165954158083,-4.214090457402855,1.7567566746629875,-1.1220098636495044,0.8165180158214153,-1.1229014314289174,-4.312681189748077,1.5126367087102992,-5.17335413345372,-2.4666983854369016,-0.7975195834008735,1.0051078174242813,-1.5940973288593407,-0.09412677101985233,-0.5036079838382155,0.07458625449174525,0.6957958185629525,-0.9205849286619162,1.8091254758985595,-1.0542747822592708,-1.3294415991667485,-1.200480769848012,0.4286312514769395,2.127196789573453,2.129443226941993,-0.38862893700510825,0.9715739973472021,1.526080961413881,0.1944265370324528,-1.478956559649665,0.09372302402784075,-0.30500209472339307,-0.6682913495377912,-1.5955866259206435,-1.5539444157955742,0.7487985483762191"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_129_100.jpg,Apple Red Yellow 2,"0.09663689103168761,0.1396343503489635,5.16013319713169,1.3435088114441145,6.5959928076238405,4.940884267496828,9.045098395306447,5.793480925855873,5.875956958588294,4.864135560356035,-2.217091413658472,0.9695054252024923,0.5548974636340457,-0.6531894079213626,-2.930116671679462,-3.8378066825622206,6.761503082832723,-0.18048080432657296,1.1615689751449578,0.37915662972984243,-3.025901365827307,0.8627223559033997,-5.065567323648456,0.08637281436910733,-0.9255686961001023,0.43976560089742905,-2.7327020423192745,2.142429157806552,-0.9913165955668367,0.8854562662106472,1.4456442707759882,-2.4085777275463753,1.7423956838774954,-2.3869542263389185,-2.5614601683962426,-0.7953678840401046,2.5908941109412282,2.286101898835408,-0.6088381940965433,0.4452786251045497,0.5780872709064325,0.7798118767416025,-0.954289258609497,-1.4331757666918712,0.8977937180767227,-0.7262809784127736,-0.5972086675259357,-1.1973037766171406,-1.486090854288486,-0.6441784748491951"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/17_100.jpg,Apple Crimson Snow,"-8.073888245107318,-4.386711614732742,-6.326675412598582,3.648927980594706,2.239080966905002,1.2621957661498282,8.693288336820919,0.5066358347857516,0.9442848068043002,1.372017828968792,-4.425065431145972,4.185314772086333,-1.3856122769571702,-0.32503731448078904,-3.1188014639610704,-2.242955443239892,3.6245543572391448,-0.12853549384702542,2.2791166424578035,-0.6163329133653549,-3.721458548771672,0.5830167347994685,-4.748881901609184,-3.2431805451839724,0.08088229583529755,1.1879015472559604,-2.4974829542952186,1.2530448856019671,-1.7592365730932797,-1.059512919330111,1.4854262090736448,-2.083297510152884,0.8755820483601723,-1.4494701433860029,-0.9440560785815745,-0.2917363984113565,1.3442739197898055,1.567257364006773,1.1338406606467428,-0.13495485118856707,0.3318776140508124,-0.974113600636833,0.0012804547732821465,-0.03366713186061578,1.044825545457273,-0.7011836294716816,-2.0696014462567978,-1.44737197178122,-1.300272840094549,0.8565185549784248"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/180_100.jpg,Apple Pink Lady,"-10.043149204174597,-0.4303092428102791,-4.14932175951529,2.6842822145571983,4.211138369501777,2.6442966772010417,5.0391796979960715,4.181086444729978,3.254196290727612,1.796572833729979,-6.553563799526066,1.2171813736568737,-0.7404388940633342,0.042435823490163685,-3.3727543593931015,-1.786106362236771,0.6145229632658255,2.3700514506026065,0.3746789952761457,-1.7390354534904242,-3.4841012570268064,1.6702370016640797,-4.378007587002831,-1.1909750228750948,-0.7538717272922472,3.1165212428909705,-0.8742730065816876,0.5147807218710965,-3.4504862271781063,0.5639683168451206,2.323941066778037,-3.0252688983578895,0.9867808480454738,-0.10258666668239459,-1.6468425286509856,-1.136724781238433,-0.3489216099970353,0.49873796952805577,1.0666455144419307,2.192318043382212,0.36503558298684763,1.1882085237755873,-1.4076888395881397,-0.7354470493053635,-0.7072387000981699,0.421302159806795,-0.5661995550290577,-0.09484419313101743,-1.3877699497432856,0.8713730562340487"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/109_100.jpg,Apple Red Yellow 1,"2.403700504876397,1.3252158213588872,-3.267931711740485,-6.294547954001437,1.4995447191081877,1.1597359663756903,8.467565667643646,8.26893057772876,-0.4133643588978772,1.497540117233525,-1.2573989357780144,3.906398924116448,1.1038316411828117,-1.7432449957933196,-3.893309187504375,-2.9550376669725766,-0.09391749237500624,1.2833433559255671,-1.0496885987978208,-0.23894953973721078,-4.4080461363570365,4.800443240980189,-3.6562908724203322,-0.7813169415400727,0.41543757032467,0.41344478729056416,-2.500754981201743,1.698616218462416,-0.8760502343332438,-2.1556950363903464,-1.2799250587286242,-2.1609534460351494,0.5156551875308714,-1.5191047063109249,-1.5032536860458403,-1.080203054453688,0.9104998823018288,2.055590135008763,0.18829618940640047,0.41487286266936163,2.6352475699685773,1.4601074964686063,-0.13618290056013455,-0.5101776882063231,0.43238214282269266,-0.1760150028451953,-1.6590108715420857,-2.199915150263494,-1.1060737993491663,2.148589967988591"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/143_100.jpg,Apple Red Yellow 1,"3.8649049528912442,1.2681277823362322,-3.462669350778265,-6.930465742898881,1.5168732770698046,2.6493587611194087,8.428556111538745,7.4821394867962105,0.1879656794644858,1.8357046326963393,-3.114998707418848,4.945251856324445,0.5564944595466825,-2.061594505473291,-3.6832121593504805,-3.5667655775193987,1.574109918028222,2.558426984529517,-2.3556342903107903,-3.310324214761459,-4.411881166001123,5.3965503079430155,-4.040827298244103,-1.5567313757620453,-0.8129768392424898,0.9077044842652694,-1.3064224351594678,0.9683978780353172,-1.682153348709875,-0.7277983782699666,-1.4655538811626985,-2.360190021429259,1.0680275981254501,-1.2402304038450067,-0.9300805730003454,-1.0718918370745971,0.40042266327239817,0.6555025015925372,1.6650854962138468,0.3757311037622508,1.9059109100155538,-0.5613154770887566,-0.8229067024993835,0.44341886845733874,0.411010926010768,-0.5658555148867982,-0.40410832507619887,-2.7106841940683446,-1.2551804908539073,2.002620613850438"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/74_100.jpg,Apple Crimson Snow,"-10.306740245673872,-2.9194010257599596,-6.807218039222493,3.9662022157731016,2.283855680877881,2.0376923087289263,6.175344890385505,1.553329240082669,0.3490591402932345,3.111437932869134,-6.3713325077289005,3.531843650032437,-0.9811800901081908,-1.4077565793582623,-1.0152192383609346,-2.5262373837213152,3.098636698397743,0.0837039281641534,-0.8310758459309023,-1.9354390031597646,-2.425596809564246,0.24222456706114825,-3.896922503854259,-2.5524841444416078,0.022938486536547432,1.1720290184109852,-2.452036281117255,1.5859957714984354,-2.783601025705344,-0.6408369601178174,0.9287311256029919,-2.269580916770894,1.2085120496864978,-2.416409462366311,-0.5225702097810443,-1.3263911338474663,1.2280037602120109,1.8861192156802538,0.5777802903342152,0.920138437359815,0.2877658558872605,-0.2741390425317034,-0.7508230822775612,-0.11850274637805272,0.34573755254057315,-1.1152736639929128,-0.7488452745508631,-1.2035435779039745,-1.4934703246086412,0.5049594408260876"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/185_100.jpg,Apple Pink Lady,"-9.372943982619988,-1.6471032159430798,-5.1924499754585725,3.335173178950274,5.402984253714657,2.3288247117071537,4.520403216894363,3.8460882429247945,3.5362133307482817,2.81924771335941,-6.021862563840274,2.209044553216929,-0.015360827613710226,-0.4468676739226811,-3.625983078675262,-1.6113474200897757,1.4668124319164952,1.9788051298673779,0.7009093369546668,-1.5974278988748192,-3.169551201965275,0.6454786563671138,-3.882290855321698,-1.3743314375424693,-0.20238492855198179,3.0271126975832607,-0.8754282533430903,0.27064117237889285,-2.9111967862007684,0.34681151325752474,1.702681045967929,-3.01238459639589,1.1078935433755361,-0.27253340820249633,-1.2857294948249316,-0.7048616817555,0.13954696699582422,0.9174699265746231,0.33346630890794066,1.6200608684905908,0.9742075711658659,1.4613462122606575,-1.2445866061465614,-0.8836038166406163,0.2023604068534718,0.14920750459055224,-0.3796892536200528,-0.2390084034989986,-0.8760205739719976,0.4169635474535117"
