path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/253_100.jpg,Apple Red Yellow 1,"-11.31566274817685,0.8576054346237654,-2.2549260990945,-0.5521898239392067,0.13623934790742084,3.040033284523757,8.564736745487801,3.99358859566339,1.8260000507116876,0.9256771236993026,-5.406123280215212,1.9289560559680077,-0.138925423090932,1.852376202049485,-2.2340583488208585,-2.35955498736297,3.347258888452848,2.6420308142442805,-1.0693814297356556,-1.1673027733069863,-6.421034132029939,-0.20971066213687053,-6.71181309041707,1.8476163997734005,-0.6584603093754458,1.9434163423920416,-3.2594682161615767,2.990173657910658,-1.1541163886024277,-0.5718844767114122,0.9402999928673345,-1.1061168530741463,0.5747472370629809,-2.334623199413161,-1.4488837369375942,-1.3511989135625257,1.1853610775567482,0.9679453723082253,0.8592222955097258,0.2758933117763496,-0.42153192528042377,2.1938735189139984,0.3216330066614911,-0.5777517143243927,0.2184702970987281,0.05196429244402606,-0.477607131619933,0.2773102662662528,-0.08149467772947215,1.1877272358949265"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_24_100.jpg,Apple Red Yellow 2,"2.1591918021000365,-1.652210266320108,5.63408313739267,-0.9739557748148587,5.719555860383,2.845448552137382,10.747508233994859,4.142446359225108,2.8701379365550803,3.9450101833196065,-1.573680258713122,1.6077113318493572,-2.9042499163281548,3.5635396710260605,-1.7489477813508052,-2.506650124143899,8.805420477281473,0.36226415495790204,0.9509066971930064,-1.571080682623554,-5.967926698432709,0.19152325000245038,-3.189140932494991,-1.0925682044302842,-0.24670937078212155,1.949997701482712,-2.5220348600230658,-1.9965916623313344,-0.8054882412773376,-0.7527185533962543,3.2176558963172393,1.1071006675465096,1.268045890576696,-1.777073878387214,-3.4728682466611764,-1.6775104735512896,0.08961787941151333,-0.11324015494959855,-0.9185803635496399,2.8359214392862673,2.7619561141845494,1.0404045434148443,-2.2039442146659685,-0.09242290832523652,-0.9055893635020527,-1.564633493919986,0.028272928681037125,-1.5036878347200267,-3.0223299186716037,1.9829426181810468"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_130_100.jpg,Apple Crimson Snow,"-10.581682914195444,-3.5962491100040346,-4.339972641590451,2.7276441293494185,1.4692206322262347,2.5298631207546065,6.346231262006668,0.13958317405815804,1.5574839627770556,2.3169349006572624,-6.678986217190418,1.967765345742431,-0.2360326349954536,1.312000566084802,-4.404348064433533,-2.142863349250971,3.269676925492357,-0.6896463985936089,-0.009677975654882152,-1.4298502071639902,-3.795013585564752,-0.3691484542873671,-2.9971346861370987,-0.14560793431087393,1.2595481694455635,0.9948596778256557,-1.5130625319012445,-0.4413989770552322,-1.0998766830470417,-0.5527029575616116,0.6019644248126945,-2.1964163915201143,2.612841961055603,-2.4128900798648023,-2.052710594339744,-1.6450474664571642,0.29251945705906734,0.4154360872703526,0.41647849787922553,0.2286344848095563,1.578672726297522,0.5522622686410118,-0.11686423095534784,0.006532198560107995,1.036520582648401,-1.4926417827358316,-0.9804168940093436,-1.2662429222213705,-0.7375907407216995,1.1039505885128287"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_197_100.jpg,Apple Crimson Snow,"-5.346041247400051,5.8904488541464035,0.7049749316632019,7.4407211034719625,1.5994668880956024,5.567240471536219,8.09315784994692,1.2840035661024065,1.2185870573861506,-0.3849344722700168,-2.062359995449196,-1.2559951119812185,1.3157429374513192,0.5121137578510172,-2.685930082741653,-5.9809966545844,0.404385262283277,-0.04253171621051734,1.5505184451822576,-3.3722977741636164,-5.604654842303717,0.5036736048291109,-4.782124281031932,-0.6199210705669398,-1.6816017948638047,1.2552497732377172,-1.992850717855833,2.2348375259268134,-1.89231937040581,-0.27465648743763454,1.1626200700560878,-2.244371740669502,0.743764446903408,-1.4053758198913544,-3.1209764626425973,-1.6826728198442629,1.8778532377519843,1.4583932796738734,0.2141352596331249,-0.8953354059373451,0.4689491847074772,0.36229229680686975,0.07348592041852102,0.25180345461611825,0.748927691159714,-0.19939871986559238,0.01810856073422365,-1.3625012313814726,-0.41748278062217803,1.5421869274477877"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_3_100.jpg,Apple Crimson Snow,"-9.751908138546078,-4.215568475176953,-2.900284955886991,0.7735991836225256,1.3298203035522775,4.501426542425742,10.108209847742955,1.234565330079468,-0.9053009659124963,3.669558991178869,-3.999531273821504,2.5664363301960296,-0.36989931978684615,-0.4077347381528376,-1.0911009187619007,-1.7935228068272528,1.804378501741404,-0.25620931311142925,1.6282382514036429,-1.2593243939501915,-3.301527941736996,0.08689762167603624,-5.229191721848321,-1.008565350665914,0.4565320687020387,0.2649492680936762,-0.28301571894827093,3.005744314313751,-1.5588642409616948,0.87607321043972,-1.1130991793212763,-1.5829543354155888,0.5038627352045841,-2.4585272548647805,-2.464811633674771,-0.34881562962917856,2.7782116503115937,-0.22140419822183724,0.23380376195706784,0.7277992448640785,2.005726987138558,-1.413019692308931,-0.12201436891839612,-0.35673953171459194,-0.3085444760883359,-0.5601215642357984,-1.0747576649542478,0.44297991951481896,-1.0968424892802586,0.7595205923634305"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_92_100.jpg,Apple Crimson Snow,"-8.065169658731097,3.2750263930088876,-2.6712025483932633,5.921327570536675,1.5709886157925352,2.615600476762291,9.104270203900693,0.22973505335415786,1.7317821117664216,4.7618834630528495,-6.706373829079536,3.5058834124485894,-0.6662291554021829,1.9705171024280923,0.9055992784741111,-2.6934635698201435,2.3160014256007466,-0.3582294669852135,-0.8835594093635992,-1.1052890515186395,-3.526216244631178,1.046900962530965,-5.040992338311359,-0.4851604595361843,0.48852117856815047,1.1315107978875552,-1.0272207878024266,1.7377141695704146,-1.9080352749317462,0.5595156820535022,0.4024484538626473,-1.2927342512416218,1.8760558928068283,-2.404551964219623,-1.793852413597617,-1.8541330606196291,0.42394300552971004,2.0446409196183075,0.8188257141925344,1.5585299623849993,0.9834094728598516,1.2113562701611125,0.3904328948158376,0.347575712777769,0.02634533935092398,0.3515717515327655,-0.7805876794121609,-1.0325191767743487,-0.6357711332210905,1.2805646189337168"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_144_100.jpg,Apple Pink Lady,"-6.7670393116666085,4.95145624108279,-2.7004728019819058,8.095817940887658,3.9016055543872703,6.400655642969135,9.63841686510971,1.909359263478034,1.3948024729626478,3.471255682446356,-3.689325096090914,0.7224550888901724,-1.1209519783697348,0.20950898803877033,-0.5526580015599016,-6.132864883397472,0.4778582569746713,-2.4750289138123422,-0.4458765596025332,-2.253892305483812,-3.911509517580346,1.1371067722426866,-6.037761436652476,-2.228596791912501,-0.18335450077864346,2.382140800264897,-1.5648223960850003,1.0857259802979575,-1.0061285563233135,-0.32067200133514767,-0.12222473922609053,-0.5842539408593294,0.03422638998175783,-1.0043934210578178,-1.5064951281376742,-1.8150547227213878,0.742108878171743,0.8187552465745983,0.2190859252143777,-1.0841377274850224,2.7839219133145394,0.5510288518766261,-0.4331436964034648,-1.2765486480779218,0.41607011879806644,-1.950036483905013,-0.5236711464100784,-0.7217916686353697,-0.7933630366493541,2.3274425632504627"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_169_100.jpg,Apple Red 3,"3.164520654054995,4.544678734150524,-0.9479565253476523,4.544778727197249,7.211969459934816,10.473343684537188,3.4611942702472396,-0.5050498400048475,-2.908777844717942,2.634363285039084,-3.096806107063805,4.848256618995708,-1.1142264382631761,0.34992395133411336,-4.851572933123589,-1.9108013528383812,2.325103404803905,2.7710823512720597,2.3054557908058397,0.9737894709444189,-6.042838061239171,1.088490695493511,-2.8412756945572055,0.9788083379480397,-2.5959144356232513,2.618627031896648,-1.9395722496125374,2.77323666990903,-2.5768397533635676,-0.4371000432650897,0.823229888488864,-2.015865889119729,2.276943025467842,-1.5950851531719075,-1.860308764858711,-0.48404769250895074,0.48960802428038686,0.9526652202114427,1.4411319403395197,0.9344895250159173,0.43613611328191654,0.005594489698873431,-0.020419825029559725,0.09332975438092439,0.25230066739553697,-1.6926169109850853,-0.3145122299607165,-0.904360804160292,-2.128858121872101,0.09588136143921076"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/310_100.jpg,Apple Red Yellow 1,"-14.213745267144665,-2.6993508800437778,-4.709666476975472,-0.21784436942187366,-0.8367971533711624,1.7886990453014564,7.179573342767957,3.4731144243959413,2.8547301107579086,0.06716990812134147,-6.811041434449317,1.6305899907333183,-0.02780522491147926,3.630861132523388,-5.600121584488249,-2.1767080708584188,4.898792049523806,-0.6524905822877545,1.245504179575157,-1.3926240041098803,-3.2329401996304075,1.250475601270048,-5.750478498635863,0.8264349900382683,-3.16063424759348,4.558178268477793,-2.3782146383026137,2.4659816506149137,1.7371183948067621,-0.8085623652028148,1.3226990485341052,-1.262991340600669,-0.21844091402886112,-3.255771517101525,-2.375414921738713,-1.8865730878107612,0.795059263188089,0.8493665298949583,1.9501515815507464,-0.1827409952214321,1.3076918492496348,0.4668851024377101,0.08232489265152106,1.0620031692633944,0.7658342322003354,-0.7770809748677733,-1.0215119185311956,-0.4533722162044849,-0.5977233616627833,-0.2727620958227623"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_245_100.jpg,Apple Braeburn,"-15.069989255440492,-7.805469011280392,-3.8604184128446404,4.158564016668075,0.5564239860369479,6.155349263832949,5.321784509231559,5.420795663732503,-1.956669921390816,7.782258874628265,-6.7886202164653,1.8760765534865433,0.29683313313978565,0.13158323408540518,-6.3332754992102505,-2.728208677208358,3.9627811437063194,-1.1380235857486358,2.40313531493649,-0.16336084386689625,-4.561956023014847,1.2455900114483902,-3.1177284998380284,-0.8755560412105143,-0.9146521934152725,1.7672978067858636,0.5616841353606885,1.6011869767207956,-0.2754687193923091,0.3963948716572873,0.7945822682007989,-1.5027931564166668,2.3671040846065097,-2.0451109068667392,-2.0966859526684454,-2.529336294663312,0.009028356286355683,1.2137824736220264,1.678119354780944,0.865793211976195,2.368115841030743,0.3052748489337869,0.8793937362275901,0.2457608486417399,-0.5360197216583503,-0.3339243742317348,-0.7927090787604566,-1.597397602331759,-1.399200731217879,1.5507270392566994"
