path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/214_100.jpg,Apple Golden 3,"4.797310582549874,-6.2867680510915696,-4.1880792019595265,-0.8448827634598306,1.5817761424452785,7.138249462375276,7.520961532866967,3.069951412297171,1.120414077011878,2.1688593703069223,-4.205627805669602,4.058765811052038,0.7699437670596905,1.0460005163136699,-1.4399404455979934,-2.8711362626583723,3.4357399406176397,-0.7423965657831222,-1.654932049568109,-3.9405852250705506,-4.944057680995258,1.3498315240293934,-3.8665739184037338,-1.708131795206149,-1.7485875322975304,3.6286872017191785,-0.3818948328781996,0.614562830738752,-2.469874548346393,-1.4268119730088449,1.0940773116097062,-2.5199638550351318,1.4167427725729285,-0.891613831181045,-2.0014743158819006,-1.7723925665871025,1.1489482134409708,1.0222116791790874,0.6836827527428694,0.02208798234737378,1.0129932668349901,-0.9066393907596333,0.36608146441464007,-1.0679175551200029,0.8991459916382704,-0.4761080162734403,0.1009733714364701,-0.5737546941867918,-1.5100784798554356,1.251165597866112"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_109_100.jpg,Apple Golden 3,"5.297885959494251,-7.0353004897704885,-3.3883070534050974,-0.05630820212147121,3.479684841935291,4.868953371513815,4.879371873146381,1.2603590196242518,0.7762065243497812,2.4321889572815016,-5.550548637284157,0.6792968989690288,0.8825185083356236,1.0007707743977936,-2.5312676133631946,-1.7382057028564382,2.343332476508527,0.3133525053593869,-0.1979289036717631,-0.17967902645716827,-4.109287571627396,-0.49903416857819793,-5.407837864301627,-0.9859714382575893,-0.4485092154246474,0.8183962756134125,-2.654894876537373,1.4981601949857684,-1.6366943418318771,0.9324556967751659,0.8769259235112722,-3.3856548766077523,2.078010610049824,-0.23016194311064692,-1.6651393181737064,-1.1662369039835576,-0.6928630912783292,0.23027604634796892,1.319556734781053,0.8926224400157632,1.5999023838013011,0.3810456057580302,-0.05122848994810332,0.33833780522178986,-0.726330676057215,-0.12852732075550502,-1.9675894990105518,-1.748771114818487,-1.7992830353036204,1.0924511461761646"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/259_100.jpg,Apple Golden 2,"5.787501144334674,-6.820379087488835,-3.4765178527383704,1.3804113833354599,0.0936397311152051,4.784444591376966,7.29982679641383,3.285685236753041,4.225711706840092,3.6234406874170078,-5.297287406742481,4.335624654382556,1.282829835267042,2.225839615642239,-1.067826260084395,-3.652115462092782,1.781772982558708,1.69218308688139,1.264582854700144,-2.633161230275253,-4.038143559080938,1.1976333052001469,-4.885484093438153,-1.1405693068029106,-1.8376021436231647,2.1215835797139078,-0.31463966550807115,0.7007794750393725,-1.8793436847500482,-0.9604692501321425,1.004922595236458,-2.7013680746838924,0.7736364598455294,-2.4017247539450786,-2.0710185903495058,-2.1711808098564487,-0.06626350891242795,0.19517983955544577,-0.28784973737812547,-0.7116686956663206,1.8231120446811961,-0.03199847289582429,0.402532358516581,-1.0999309288861603,-0.6320427246809162,-0.5533169676787556,-0.4998367126785549,-0.590307425711162,-0.9266178994328709,1.6614621215568866"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/260_100.jpg,Apple Golden 2,"5.639375922360228,-7.091121879553984,-3.3775968679384016,1.7089137101567344,-0.553875626039888,3.989452265620834,7.28510292532736,2.543179484361716,4.997721549443545,3.8475080074655104,-5.04343016582679,3.6729753494073885,1.5092497744347366,1.526422058589528,-0.6407655495900166,-2.342049885723834,1.651407666040877,1.004147989633176,2.1343211553658046,-1.840320537503159,-3.863772006315619,1.1276635761395295,-4.9163443329004375,-1.2695906017991414,-1.4478286694897708,2.1332948000544896,-0.6102644312563656,0.9629269987268414,-1.684798046169642,-0.7162897708934427,1.2088120895210208,-2.2449151767071,0.6075418303726546,-2.125710094608008,-1.7398206532061924,-2.121217697752256,-0.010299976021818614,0.7444747035124593,-0.1835575762825194,-0.7095665813333116,1.5370155496219684,-0.008407758390002877,0.5327057199130616,-0.8586132580025959,-0.8658948392429351,-0.8397819516667846,-0.5398500205111483,-1.0179411214444862,-0.6924989150022801,1.559821111655972"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_284_100.jpg,Apple Golden 2,"5.4794412015869,0.2425690286294274,0.4359571946460759,5.586362842317381,1.0368179803589037,4.881946406735373,5.551992143274023,4.133023848552427,4.071448360353498,2.183373694751613,0.016092902183094292,0.8696971507748678,-3.517172132605736,-1.224804865604288,-3.5078698269251336,-1.0942107048016203,3.11974636660701,0.7328384653030848,-0.04874142575261603,-3.0557123971745175,-3.3895337515113835,-0.25099997503359445,-2.6236279961138864,-2.8130738664714925,0.9718692761463441,2.1647999847265305,-2.1951604336406776,1.969254001930005,0.5808958938695594,-0.0857164093200539,1.1098608394543272,-0.8088119979971486,1.1575608658444576,-1.7061118584747696,-0.7142436369669085,-3.8181695509639164,0.545994624051779,0.7585852519121045,-0.12781799423214013,1.6122800636917929,1.1414316924916796,-1.578538146461829,0.9920179545199647,-0.44132510625666804,-0.46653950153008383,-0.47371332186653053,-0.576834256177765,-1.12236272878545,-1.241659709913458,1.6912722317058706"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/129_100.jpg,Apple Red Delicious,"-11.863076118098242,-5.276886363761548,4.504804149518784,-2.0600347557735024,1.3572462996176673,6.625008788192393,1.6122735633779328,0.21408772212515778,3.6324311778906964,4.9780536720952755,-0.904042267902253,5.827828390319333,-1.5934667518548153,0.3048897327103269,-2.1167257370455532,-2.7078968224616315,2.2589144974686914,-0.5668973621468837,-0.908780651047702,-1.3662516230169612,-2.9353109063072034,1.1107391663445911,-7.211810684591964,-2.3349829728681493,-1.9383881029495142,1.1203500589900928,-2.1744265775156175,1.1401009743056292,-0.21328998907228378,-0.49564436875097245,0.27655081020253347,-1.0049209690552015,0.677130949855325,-1.0414218032981584,-2.148905428073032,-2.362071408889985,1.0142747143425879,-0.3859377045223112,1.4739032787201687,0.027793476632592056,1.217376773869121,0.05617757078378785,-0.3163431502896096,-0.6591461007567232,0.2934058079604479,-0.8397206878010263,-2.0161606082195416,-1.0596963017278036,-0.1399052706950842,-0.11532430303023103"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/65_100.jpg,Apple Red Delicious,"-12.982108987471152,-6.491527474694937,3.656178568666974,-2.0031745286847653,-0.6416478557745909,6.569166665059529,3.9209581744903046,2.076861218551866,1.5780320385559785,6.496405665290541,-2.0941866993817206,4.890045902908842,-1.3329987119124118,1.0490677723691157,-4.093912276496753,-3.5494066253855054,2.5814718638593583,-1.2533978278999947,0.0234976227691662,-1.0760349159587907,-4.222114067797156,2.3767756091222285,-6.464743219874779,-1.3109115831817506,0.10356252632313491,1.8482538583872816,0.17634604798369474,2.7982465890771047,-0.5746569809654983,-0.4878999784480591,0.30730778644420154,-2.2570556734388125,0.22238957441759366,-0.9706488379404884,-1.325211386888258,-2.4013788253191075,-0.37600485122104654,1.6199713582548152,1.571743485264757,0.15667372847314598,1.5240174327301825,-0.11402760847020597,0.19457249573331784,-0.8259998559456114,-1.1682500045080897,-0.755842531629932,-0.7608917851323035,-0.09711262434147841,-1.135746282348471,0.5635904228961298"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_161_100.jpg,Apple Golden 2,"5.55335024989102,1.8166576467615976,1.207729135530851,2.80643996671891,1.0623438190376335,6.851950673647301,7.8176396307734635,0.8943367997809726,4.415995448833501,6.776140865175135,-10.4257262560704,4.250175568283106,-1.2866495979716572,2.6188514825232136,-4.598022331225576,-2.1900659313829047,3.4429592041638593,0.8438854531812542,1.7140746933642537,-5.144964694428665,-3.3374801832220795,1.5400602837724358,-6.182156951383379,-1.448923690662251,-0.5581547091481862,0.4940702630284886,-2.472224189059988,3.2436292710380994,-1.7578748654433876,-0.3222853572114302,-0.5343906626467128,0.2642028745161657,0.5110816522787593,-2.126490938495584,-0.4838837701828444,-0.14644389300090618,0.5359445758581116,1.3825790755251461,2.2558094245112663,0.616188621031398,0.2933652244198453,0.45184942348670243,-1.4662111085006349,-2.267413881071327,1.2275618163988111,-0.1276596341819077,-0.5473109114538732,-1.057786239866493,-0.02891856971965555,1.802482550794906"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_278_100.jpg,Apple Golden 2,"5.463947439436424,1.1390100216176338,-0.16919778602552504,6.363000774307108,1.1144230767248262,5.68630077779683,4.6811524998816125,4.1970081015146095,3.625610473565744,1.4653975539127218,-0.2851826215746598,-0.10004290452231535,-4.433773415190198,-1.1655011553223555,-4.374007589028278,-1.0816142202926027,3.298043257239115,0.5979012526925631,-0.3981585333571207,-3.5920568444140795,-2.79626965028965,0.13744406443713572,-2.895075600461897,-1.347480629797215,2.0222054613974083,2.719625945523412,-0.5934331911000401,2.556304941797673,0.16404853364070207,0.07471421368064478,-0.3086030280618875,-1.153684803817073,0.06432878356984031,-0.6876651607652428,-0.9106802030535779,-3.2135111439534207,0.4070245171714879,0.5232300324199419,-0.32120352695131604,1.0290300317478607,0.704918775074617,-1.6044334718408442,1.1192334280187897,-0.6098269832682301,-0.39345227554656914,-0.33042090885551484,-0.9266378424815803,-0.3244043843978686,-1.024836598557006,1.7441070888526398"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/170_100.jpg,Apple Granny Smith,"5.208905759175797,-7.044468667527203,-2.9071281747438396,3.5185692816311342,1.08693175399508,8.00876515545674,5.037205613173922,3.8649432376442396,-0.9724768424905819,1.4662851826877907,-4.783363576162101,1.5521371795085817,-1.0255416776657842,0.8842736671790228,-2.8136780972758655,-1.0509707979742078,-0.014049302120872617,0.4245619585798678,1.9626266584613796,-0.5634094735244375,-2.7699328170160986,2.763127002348441,-7.720112814360864,-1.0312605412837517,1.2305086180919118,1.8022917612200173,-2.6477554105331174,1.5011495899891416,-0.6615153506227036,1.0265018449901624,2.5137315392815225,-0.09474804626431728,1.9417777641687772,-2.176714431665423,-0.33845993794362544,-1.0635336935177622,-0.876363276927183,1.8566209663374575,-0.009700919484629852,2.506167068848439,2.473961605185741,-0.6025220535394564,0.8163670340883586,-0.5559017750773081,0.06109867754743646,-0.7960220989585343,-0.9237776030191236,-1.3923532484645937,0.270477528497814,-0.26613530691369347"
