path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_115_100.jpg,Apple Pink Lady,"-10.779985771588889,-0.4193480378668424,-3.9901341172620843,4.160911462367345,2.8683956287272294,3.56145904222434,10.453136511892424,-0.5388240743126078,2.3266960911408425,0.9145128668111422,-4.938825395883515,2.6842762433137453,-1.4750504294760416,1.5789190960053068,-3.174839334434558,-5.089804068290748,2.34799806502873,-0.5963685655971314,1.011049368724191,-2.7478335117855437,-3.771996928695092,1.8562950304219303,-6.072729389057795,-0.32981669892888227,0.26275479890108644,1.7540051175491338,-1.6488092224111257,0.545706592202073,-0.30716446654224827,0.17250131322298745,0.35935516762732556,-1.6840148738450695,2.006900562333119,-1.454678483879116,-1.2778442591580152,-1.1623719536858612,0.9484033244851698,1.5542270839501136,1.4177313256303692,1.535929896052225,2.721029616469258,1.2246654852713108,-0.05821900801873489,-0.1434273142568368,-1.0080060170987462,-0.7726815888161149,-0.9815940844631839,-2.3005124757126403,-1.054817507704522,0.06656383180385954"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/228_100.jpg,Apple Red 2,"-5.852717143397111,-4.8885780003727675,-4.836036570979759,0.9215590677018938,6.363505013828723,6.313947197700865,9.243452221255344,4.3796215814615165,0.9704593628009904,3.69893915663912,-2.6292373001695846,2.1000916970835886,-1.1811016499804756,-1.6466094971107965,-1.5682703620839895,1.469575989195527,2.7771506824656247,1.9144292270975924,1.14550583422753,-3.1470672678283287,-6.208549161862024,1.2485790028233772,-6.47921465048497,0.057604160760139536,0.16512259895568154,0.2979519755946015,-3.293017297541539,3.8062950650969625,-2.1031529025032736,-0.08823911446297435,1.9244803391036354,-1.4393310774830828,1.723293490086398,-0.5989730908894494,-1.3826898877475051,-1.6963943739449077,0.11151001938461005,1.4722826371022917,1.2714171032786246,-0.1619032834381607,1.6004812626126232,0.9727597794426164,1.3890253563034902,-0.074575786669418,0.2782084966207454,-0.09417595913324317,-2.8468891859210235,-1.2088892383201393,-0.4048504617742776,1.2716392918318982"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_206_100.jpg,Apple Red 2,"-7.568492413262149,-3.8292394328766277,-2.818893597340158,-0.23689367972041162,4.925812346151769,6.335390696604888,11.18501792781615,2.7722775691022896,-0.4840067915208403,5.790100945409789,-1.8380808808819145,2.110718873274188,-1.3858507510846823,2.471286002357578,-3.197774981839804,1.1460348539498422,-0.06494685353236448,-0.029351598985322407,3.011019562309028,-1.1172422902136663,-3.6470592578969097,-0.10331628067675895,-4.97616250573572,0.9239249997719694,-0.3491427537720393,0.8744922779211175,-1.408045753387502,2.7999113188282307,-1.2184349916034702,0.6757121850736277,1.7098958148169687,-3.4566988381514703,-0.7009525544007695,-0.5641829770022756,-1.4650500868422647,-1.5331218370698638,1.5860139612582858,-0.07096133462463725,0.5044320019109882,0.15774374745808195,1.2154343064717135,0.04821138299895141,-0.5015436582659539,-0.7354577103193046,-1.361931650889018,-1.3187700713149513,-1.2445896195616544,-2.200542822370213,-1.0716842865825853,0.9229269457564159"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/150_100.jpg,Apple Red Yellow 1,"4.515945180523331,0.8860673356570068,-3.031102879698471,-6.416398662082126,1.8224727870045516,3.3510645955073612,8.209293286727704,7.611693677795452,2.1328471082959157,2.0127418644323885,-3.2124637713145057,4.359503264897619,-0.2980838823235259,-2.0877078740485935,-3.3446868088404056,-3.0548279103875005,2.4674157004408173,2.9623949055270753,-1.99168690375244,-3.514631825706016,-5.509745986417084,4.8195645559756,-4.122215160667665,-1.0114983410735683,-1.2272265866119378,0.8148271676361601,-2.010657546861846,0.9538713476272191,-1.062650831425331,0.6568466916422832,-1.2649113450927867,-2.3285404435414425,1.6764683731933574,-1.177243154567046,-1.1254017449553477,-0.9426783384540334,1.5232505586247023,1.304038231965041,2.0748805232690932,1.170229348032146,2.042726612908941,-0.6437229367121644,-0.5194335352780626,0.3534947226214122,-0.12158020512227168,-0.5198176427511239,-0.06750424553228826,-2.488685750356368,-1.5620006430959839,2.0364218833128254"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_1_100.jpg,Apple Red Yellow 2,"-3.0799247989195306,-2.1242970489706945,5.784509365328956,3.314724842870523,6.695398266996349,4.489066045719553,4.1999133198922305,3.1975850579118927,2.1605022048407028,2.465723696870259,-2.5366488724273806,4.887756253086223,1.1098716187723616,1.2469699598327564,-3.7907513383905647,-3.263483539292096,2.7518328772460694,0.7031706979216974,0.6438246043892125,-4.004767986793203,-2.587719750189782,2.505222945913833,-3.7796562756418868,0.3155630905751376,1.1605201391953246,2.842029709757406,-1.2964637794554377,0.4222729057029776,-1.5632450402251163,2.5531915754507137,2.2181945843492015,-2.7143244285997206,-0.008832424172290451,-2.4274765188876564,-2.52984125183732,-1.70594865347721,2.6866795341104246,-0.07201278652852679,0.23006412707373403,-0.6723955703645523,2.6788123023505372,-1.0048563238820711,-1.9176612147484555,-1.0006128737440956,0.07098157051937483,0.9541965930939911,-2.615990780965296,-1.743780837905341,-0.4084657659345451,1.6842226877093263"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_156_100.jpg,Apple Red Yellow 2,"-5.676892558320298,-2.280425063922833,7.999582020682436,0.36416500527848017,8.288654198149782,1.6855628302429335,8.295276779383448,4.117435225444061,0.9577097305721389,2.6340773138856757,-5.4269664556777535,4.795152132785398,1.7056625550017224,5.394417480353576,-3.6665808034214438,-2.3138532558829503,2.2980291201531298,-0.2598412887918443,2.7289832177395743,-2.3979370871544567,-5.2325395717148195,2.433205793608,-7.010430413329711,-2.6657359170100707,-0.5075522366032676,3.671553977847212,-1.062384699296507,2.8977088011679557,-1.5959269128830866,2.198057838147454,-1.549549501530034,-1.6907195541886133,0.8375131819747172,-0.12370500641685861,-0.5504702796992114,-3.657317451733491,0.47340655832864187,1.532938140399635,-0.9468064268622998,-0.466780579018086,0.30308581464559226,0.4628810471466815,-0.7241669839432259,-0.5981683600114026,0.9475459246904658,-0.1424297828748917,-0.9977438431183061,-2.2805516402078787,-1.8222162365539953,0.40278727083436894"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/218_100.jpg,Apple Braeburn,"-9.359819372139437,-4.9445763662774915,-5.126195363765152,4.274593725173017,3.5199327680379637,6.450307549241013,7.440084506711501,4.043641984360141,1.434655359902861,4.824255713232887,-3.9296552220377308,3.9804716075648683,0.3752538518513587,-2.3070198942371256,-2.6564873085520637,-2.4974807448135286,2.898737537929589,1.1475094998924769,-0.2574403205525893,-4.088765863922639,-3.7981999083593547,0.6294141480760929,-4.572652408248297,-0.5267296484356827,-0.06653392071306552,2.333766684842416,-3.400901062760228,1.9104207769425392,-3.431138593865436,1.2811517869667586,1.5540013987971382,-1.6737374849144622,1.612494075172791,-2.2224574098469274,-0.23863039335061353,-1.7088481322867624,0.8068949770819434,1.6029066026200076,2.295527591874548,0.04071050212201717,1.2843288721791435,-0.34980677898665385,1.1027280526982934,-1.4187049463687926,-0.03470251619431109,-1.0882209752175713,-1.2266406158711571,-1.7397248827759955,-0.6778070225262878,1.5033655478821395"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/260_100.jpg,Apple Braeburn,"-11.280553271048623,-1.8386015223320202,-6.033059619378564,2.1749604571930194,2.4125054159988166,4.793108098458914,8.36797000050781,4.037709834171623,1.24794803232842,5.863582427463124,-4.6275875643492625,3.48860545347475,1.0411700833233692,-0.07221189506995151,-2.057865126831383,-2.7358111991165854,2.7868781566367082,-0.24778079998241637,-0.45343459654102913,-3.077136522594427,-4.796972902835865,0.9234541307534055,-4.5598344849286265,0.09081497774203544,0.17791194028871524,2.9298914052413156,-1.1972576594170885,2.3703492231934704,-2.293024375209348,0.4794737312561208,-0.46626129820425255,-1.8830739116494897,1.3655091445690728,-2.5178363179367302,-0.019767399767663917,-1.7971746692645232,0.2439717848756421,0.8751040966291,0.5381030956033318,0.2820710517416206,0.5688589410636036,0.29798005740207645,-0.8208980151843808,-1.3095255718312906,-0.5533121799928228,-0.5260166574369006,-0.3089728976942964,-1.785182799789774,-0.8166175128761446,1.294380100979866"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/15_100.jpg,Apple Crimson Snow,"-9.106863750921525,-5.577339127469122,-6.2798461114316195,3.9917379964819846,1.8175463564770635,1.0156615988142013,9.234860628512129,0.5951977400102237,1.3456532279854685,1.5130808330779648,-4.458018051475574,4.026470716400054,-1.147104978243935,-0.24808567682025984,-4.184750497841262,-2.2837646543797674,3.479373901261501,-0.414605398622272,3.5156804802566892,-0.36577701746906566,-4.207424152197723,0.41471230616125165,-5.260780101182401,-3.3115184266758613,0.18042011178155187,1.0008073412851304,-2.4528266647676844,1.1735195622684542,-1.1468143146924155,-0.6522873066351531,1.6235293089996161,-2.3375024496119536,0.7356667640454048,-1.465314902841024,-1.5110875643277317,-0.10670720070647968,1.583802949715019,1.2913802071949614,1.1101335431768988,-0.4679646497118213,0.7350258734371772,-0.9515181402605802,0.12600388763742237,0.12415175851760843,1.0840284650669259,-0.8571473027644274,-1.949126915765246,-1.4482804135259881,-1.2632763777710931,0.653333752908412"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_274_100.jpg,Apple Pink Lady,"-2.218034661541205,-0.05765521571069632,-3.176106936096831,5.681957156748157,7.490938187394315,5.274353241859193,9.619709810272854,0.9853183551618859,1.244824820974638,6.183987923214202,-5.8902125424066005,4.076815713335373,-1.649784314854562,3.0526751900447913,-1.5792807423143624,-1.260739405621471,1.0929314156012526,1.493124658692592,0.4344776436125737,-2.4632561573770246,-2.80707785213791,3.4455315469114285,-7.167370059700199,-1.0650140041150737,-0.03180625176066859,2.3322223229499133,-2.119819341207906,-0.4073883796229183,-0.2876121022552509,-0.10475399089132163,0.6758022509110946,-2.5920792514808157,0.2503590484244101,-3.469351780345094,-1.6448590197554918,-0.1377207262620817,1.3730876719436458,1.840375239772733,0.453479738602047,-0.5817281646151208,1.552136588168815,1.0882812639862511,0.7610642805345814,-1.6873919055218887,-0.07209348199498919,-1.744962237236655,-2.0672708542509053,-2.3977348281944497,-0.7565520182773257,1.2798475516202752"
