path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_16_100.jpg,Apple Golden 2,"7.599643282624429,-5.6478483149267955,-1.2764018530278667,2.998916128173323,1.8945830037252054,4.989165111408314,7.783480498249761,3.636233688217152,1.8688073046768132,3.7191809837662055,-6.379431038231052,2.412693523077564,-0.7594866255053,1.7678330542384917,-2.871549933270038,-3.502614569106982,1.103264629275267,0.8075443202424892,-1.1313723450409896,-4.489271036613867,-2.190968290490661,-0.4578500582474685,-4.649864976576228,-2.33248615606517,-2.467762154614129,2.8965353251116928,-2.195124745764303,0.8059834706137745,-0.8866178190399241,-3.2065499492754794,0.18291925724321567,-1.4198608616027262,2.3218656687777566,-1.3606086675051565,-1.1009300060847929,-1.8444209766923672,0.4253024045855646,0.9595245616523209,1.7382732803580494,1.243553856063746,1.702587754740796,0.47041565323561635,-0.4425246632238136,-0.3012759992406493,-1.5092720421476584,-1.034002777462328,-1.8593346295573527,-0.524105035508829,-0.35675304815166986,1.8388453275851786"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_180_100.jpg,Apple Golden 2,"6.671546073339547,-0.9581948620355207,-1.1788360849449633,1.4412301169549204,0.2562051802449145,7.543267333265398,9.043662317515489,1.0453043818126866,3.2398776536198413,4.499640838464596,-8.389864098884868,2.8415809464676727,-2.494606946461328,0.7237461673293907,-5.311520989362119,-2.621987308699958,0.7242286165071522,0.2639670906155473,0.3720527842868613,-4.032607539016954,-3.210850585827037,0.6894151392228777,-5.796231058682907,0.14256958786360058,-0.6792356792433657,1.0359145464164816,-2.531337743803429,0.9959704839361785,-1.0366744465047728,-0.4657696392718427,-0.14975758032664832,-1.0227143983513702,0.8829828400541178,-1.9739538399254568,-1.4824333667165148,0.4408179876391269,0.6213594176182028,0.40783987096821245,1.0736700615923396,1.5599140340379214,-0.028423408605396574,0.4611364071382127,-0.8545136008395309,-2.228488695551083,1.3009014986191703,-0.7141809871073312,-1.0782947562044956,0.4430135144609803,-2.3122882907299442,1.018147512047927"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_313_100.jpg,Apple Granny Smith,"2.6520950957081366,-9.65632082262767,-1.7351388356119775,2.390162960346092,1.0888774480349166,6.005531657578344,6.926247287811483,3.7651614038782966,-2.118609316869195,1.973514036352677,-4.2656640357456075,2.551299903114292,-1.703995707944495,3.783627634778887,-2.5365994615716945,-2.3309082959513296,1.7088673117618884,-1.2777712542032547,1.4408530030387467,-3.0222973743617048,-3.455894741134147,-1.1342432829491653,-4.908081968229383,-0.6472581333026654,-0.16841020123471007,0.8018866504881166,-0.926630163835034,-0.5281918469941266,-1.7044691883293372,-0.6447498139886698,-0.22327396358980664,-3.03153476610895,0.3078495725416554,-2.2640048542497015,-1.4571117286809978,-1.2692366791118603,2.3554616772836896,1.257790163926097,0.9080414196909677,0.3441087599473351,1.1843975195764893,0.7811122955073835,-1.0116921779499708,-1.3943757656853315,0.10130047469541395,-1.4543484804174254,-1.4426707247975503,-1.1917793681139286,-1.581391956743813,1.4574739078763692"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_309_100.jpg,Apple Golden 2,"5.486572655236463,-2.7718614537736754,-0.8127277283203003,4.796967676011096,2.307265857762708,3.960031772549918,7.482122491908188,3.377513493691256,2.793536180655363,2.573059959735239,-2.118780483449787,-0.18862836226802954,-3.098076006891611,1.1225069163247787,-3.78578260265696,-1.1702446841474345,0.6707789499174368,1.1197563412249911,-0.8540770437751606,-3.408386727505906,-2.361365749214354,-0.10227640159736875,-3.681555647143148,-2.6395678864909864,-2.465787218111542,2.139267017720944,-2.7630585238347436,0.5368809035393942,0.016801281033643197,-2.16562752165282,0.32645130311219034,-1.8217696323586268,1.6038252807166595,-1.0233564562437616,-1.2121787693329489,-3.289068697620325,0.062452476771781715,0.4300646061601603,1.5854371814690924,2.28177608102984,1.231110959600537,-0.690407017293828,0.34242063690381075,-1.028524590837595,-1.545837465558202,-1.4489287597626868,-1.8638195897939838,-2.0490782219248533,-0.09603434652886561,2.0413049982076337"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_190_100.jpg,Apple Golden 2,"6.692111725197523,-1.3176143327944974,-1.507412851002542,1.106512669693958,0.29075940678304374,7.362953437038537,8.078891688372128,0.8309634453197757,3.8893119644706102,4.401806290878722,-9.198995158015874,3.6087650994377456,-1.4152967724749852,0.5899143811287298,-5.481842508562575,-3.0785578470359307,0.32981307589018655,0.14497524400937933,-0.6651135479818051,-4.2651387068601885,-4.119237543193975,-0.4397308073487728,-6.042533589966273,-0.6242772396207896,0.09930844171658604,1.0585944222091794,-2.5685598944628283,0.8777663591251336,-0.3611397694416255,-0.42737047771794484,1.1541228305559819,-1.6445703161689682,2.003961391448825,-0.8073846538210259,-1.285339066008221,-0.3994097119455508,0.7759085726869132,0.12338679442182836,0.7005064724932419,0.7690906899516978,-0.4496687030459297,-0.22509112088334224,-1.4539464210305393,-0.9088741053280565,0.7397418002966467,-1.0303721657274736,-0.7161558317840027,-1.0353155812674733,-2.2956672076485174,1.0010074612904976"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_1_100.jpg,Apple Golden 2,"6.156660998416228,-2.479745599206844,-0.7021198291687688,4.140720606991212,2.448323689789486,5.018792787428707,7.5646187810148025,3.411916037721608,3.241773090917002,2.5835947856807655,-3.4587663199523657,0.18247621697588,-2.380119512067096,0.3473350716575956,-4.640434760438413,-1.8815003114436066,0.8353771969483579,1.1549468348644898,-1.4447826271943607,-2.8769586574433053,-2.594895522376836,-0.6523922914710586,-4.219449492045571,-2.7168323905996083,-2.43761366454588,1.9530422550747544,-2.8780423350009876,1.0610816565750794,-0.23416978386357232,-2.001724945923792,0.41729461353730307,-2.2511305570114035,1.9950711847790856,-1.0385576500824083,-0.8724390104047582,-2.650287757671669,-0.030201948229733235,0.9192486137196891,1.7826971919201238,2.2049155953929995,1.3693529976324907,-0.7087526925420754,0.16322609475890457,-1.251847583399711,-1.492439238993343,-1.1388379018219688,-2.228512152545481,-1.6089549119994015,-0.35938630290296236,1.5245637073451666"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_13_100.jpg,Apple Golden 2,"7.6419335329997455,-5.259259093617209,-1.1406047009229137,3.143424682292818,2.2339939959049295,4.975947090327096,7.829754126630996,2.928234329526899,2.2796390046078088,3.3838815507800284,-5.922679736102888,1.787430255540028,-1.14248025260005,1.704865041513639,-3.4068033121955525,-2.1306222154205408,0.8425930734212955,0.9177039727964653,-1.3628394041478922,-3.7012152321399023,-2.0387552548102814,0.047987523407945376,-5.090416470376467,-2.378928104156588,-2.50592766210243,2.517714214966274,-2.6493048324825788,0.36857523690260696,-0.42056620928661,-2.7721531812672247,0.4188882984072839,-0.5924586302888025,2.2173556163481494,-1.0176625829355392,-1.437904629813007,-2.168532970644378,0.24749534674004225,1.2303018889843649,1.782569777380769,1.8168395440247382,1.6999229208355633,0.1590544072308961,-0.2671414696615504,-0.3258375522645117,-1.5819926116063208,-1.2919956471684644,-1.6401224426053718,-0.9357432787182786,0.06773665761514593,1.961281217226737"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_150_100.jpg,Apple Granny Smith,"5.112948447991708,-7.893028824911351,-3.080699914668944,2.932104107568334,-1.2009463867337071,7.2068738331439945,6.190882577417483,3.465195306564977,1.1081839586983742,2.830696176705073,-3.9522663503626982,1.492142876448035,-0.8600202802359551,1.1017311859623378,-2.4967397731763614,-1.3539697509136022,1.123004590425275,-0.8718620168822523,1.3829856333078479,-1.2836555949186281,-3.6751049932648296,0.1737525404337612,-4.648822366527669,-0.7858645206365112,0.6112425906605764,2.3744526192109436,-1.9154909821640864,1.723785594561568,-1.108960906436014,0.22026255689718616,1.464154738441541,-1.386810514729508,1.6496545270595535,-3.2056635123992194,-0.11686967449546991,-0.5963577399247507,1.1103832994299732,0.8960445319825925,0.3717194548682654,0.4086780509155274,2.4355863088747545,1.116168851221455,-0.5921176811312966,-1.385965199126665,0.7207085815094141,-0.1926225778612961,-1.5960325955833188,-1.2921042152831714,-0.1674388314829522,-0.4538502641644982"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_213_100.jpg,Apple Golden 2,"7.24397483382763,-5.037398895031068,-2.987975157765122,0.2778738162648145,-2.2898869727448905,8.053533279435136,10.431621876679804,1.0748572535158603,3.5722610471351914,4.216138854691664,-8.170143785352263,5.240593689454272,-1.9369092051781958,-0.3699167461380844,-3.494434801383589,-1.7242166391479632,-0.688436722947251,0.4449916449518265,0.059536903860837515,-4.605867535348645,-3.200555122663109,-0.8399623282333946,-4.477626510140966,-1.9127108800822432,-1.8862395108658538,1.6751468434367962,-2.3375841657383103,0.6822094869482198,-0.52686854747943,-1.295338688864705,0.6949678074981848,-1.30779722598018,2.8976432007009483,-0.7912022910431307,-3.1775947729748153,-1.6063450852227423,2.7088310446229085,0.9981401871771081,2.5260794971323732,0.37342852642302526,-0.35554760461193174,0.4216496027445727,-0.6427418096217222,-0.8446996766910577,0.19943688053291025,-0.856488532747838,-0.5295120116076472,-1.6598699356453024,-0.026997398860183347,0.5168400738314664"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_195_100.jpg,Apple Golden 2,"6.550032041713418,-1.9445998104836186,-1.1912069435954327,0.8644524154934153,-1.5664114896070802,8.606993143156405,9.231980652781823,1.1180515185048998,4.873277116997113,4.783923060168742,-10.075198254084658,4.3692006053613355,-1.727758242857278,0.36336646120526983,-4.940345382364962,-2.3780667936841104,-0.6208001135942699,0.3986346111538251,-0.19528540037016803,-3.6751506644351064,-3.9430199352290938,-1.639051664756182,-5.4983244228014225,-0.5228596983371089,1.0540524677900187,1.5811289640572828,-2.528194793734084,1.2321400922336676,-0.7302753618425468,-1.0660340984389678,1.1278771486708514,-0.5560651050814249,1.4937908453984452,-1.248912665868923,-1.1702826770813692,-0.711362512089638,1.591656685275507,0.8692873104265799,0.6945927466091206,0.025773328774033582,-0.9327810521041756,0.26702776667543643,-1.347276701119398,-1.014344142132066,1.3905104861139195,-1.5396600816089612,-1.386594947431244,-1.6111857577099402,-2.145547196895415,1.4383007415873679"
