path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_17_100.jpg,Apple Golden 2,"7.75010037337122,-5.150550342060404,-2.0459015903706996,3.0090442246826816,2.1671240839783885,4.457981158497889,7.712285066022645,3.2697196971240734,1.2272539488606904,3.4609665565030876,-5.898334107131879,1.9933853140903044,-0.9243846739657521,2.122667522154628,-3.5610502655537926,-3.0358901629499133,0.6679783725446686,0.8783130996669506,-0.9567869615633388,-4.442767607247716,-2.688493726359488,-0.030256104432961475,-4.925668802697122,-2.683203328603363,-2.8574049660918055,3.271620658660762,-2.209653524037221,0.28508532113809293,-0.7928273133940718,-3.0508259485768763,0.16503137849256902,-1.3844180998040345,2.2624937557913305,-1.7067496323361835,-1.1673004337562307,-2.1260005140539713,0.5978855524510537,1.1225700967187504,1.7459303452389696,1.6098351399183635,1.6630148321402263,0.07081264848343331,-0.5831515835807946,-0.2443435708667248,-1.8804820364814034,-1.4501649257643534,-1.9212298962157723,-0.628602490240851,-0.2923718504044279,2.0705206635674243"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_302_100.jpg,Apple Granny Smith,"4.156456760258303,-9.367928859887728,-2.774436311985563,2.6075589361122646,1.0880716456190118,5.343503389720436,6.080317380580955,3.875739871889975,-1.3090615318159782,1.733781681868988,-4.0449323315687735,1.769069486164417,-0.5561116281747182,2.9966359631732598,-2.499031863692125,-2.475067998545685,1.5518766478310548,-0.6613695528107922,1.396807347253521,-2.151032803509271,-3.4369122687133,-0.8260128880482609,-3.664420113719676,-0.9549552785471002,-0.8885498463264017,0.7542947681530454,-1.175592697621994,0.0070601860331669835,-1.5023244742085904,-0.9333814809024726,-0.10790511339879946,-3.4967040177763953,0.6715686350449486,-3.0962447096422436,-1.2354924916670869,-0.5873282724954105,1.9065036065111958,1.7481133587934408,1.289269477899361,0.08858787505128755,0.9321483895301438,1.1653062487690955,-0.38855918872624584,-1.3949210727934596,-0.642466459893486,-1.3765460697416294,-2.210341245573005,-0.9969924050962632,-1.5348269294299495,1.2494746808084762"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_317_100.jpg,Apple Golden 2,"7.086781371976118,-4.150484365461618,-1.2114877242814803,4.138620091339596,1.6656951180750308,4.435675196423039,7.647050571903184,3.073565035158086,2.716340700931331,3.2088819990124384,-4.234060625234535,1.0974255479181556,-1.8863387620152143,0.7856188760388437,-3.449361673495076,-1.3141765429221917,-0.09932465262388104,1.5371590432536486,-0.7122898271761238,-3.177310160849181,-2.2429977973107103,0.03158991455507886,-4.756295948265948,-2.401900193928224,-2.1201401198465955,2.8403506618711845,-2.4503712970963014,1.1401505537596899,-0.20693715590053063,-2.5271295509672203,0.5582270755170651,-1.1139399618231163,2.176854264210861,-0.9109035516421166,-0.8185309153021161,-3.074435341035683,0.0037699017633938446,0.4798100204172324,1.5941638544947216,2.0739054601318685,1.7624346120177412,-0.6774578135269141,0.2091294766018817,-0.6666279043009014,-1.4567716588699144,-1.037770705221797,-1.9035718838179065,-1.4208270892069628,0.37288660112396643,1.75468263588013"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_188_100.jpg,Apple Golden 2,"6.905978454051195,-1.43402089336608,-1.6813362414571498,1.6685071877378193,0.12389641865523021,7.478221061981136,8.514469802612341,1.013770456640256,4.680308982496885,4.142423644019695,-8.370612328722379,3.288671257611631,-1.8694602564627762,-0.5681582961356841,-5.717137530200382,-2.130689641471113,-0.20232570209450831,0.23154188847776908,-0.26989448380831565,-3.6220781111488702,-4.146848589187691,-0.9046087841245583,-5.873731841827861,-0.7920310303100516,0.004268219115457781,1.3790400649536578,-2.5156703936349083,0.7203543530128131,-0.5199612028249545,-0.3245213044246556,1.0785861636987324,-2.2760057351094183,1.3461170701746323,-1.3162361300855046,-1.5311411164053612,-0.6971068304619211,1.4772682728227664,0.8797455797397409,1.2815294033584401,0.2740188369515439,0.11865832499508012,-0.5519684326506453,-0.8837949617081237,-1.2614479931288498,0.4905605992340772,-1.0555110593428352,-1.2838779802143705,-1.0958282279494977,-2.405442770212673,1.0239560015936597"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_185_100.jpg,Apple Golden 2,"6.4351484773513885,-1.0147993467403498,-1.0848118693405358,0.6485994414916169,0.7388693781474708,8.04146387431584,9.459531804955136,0.8300628422477319,4.546111583870657,4.451458622892198,-9.890221650018812,3.7179067688954355,-2.2106734619518256,0.8334507837623327,-6.348577669291718,-3.46401341798867,1.761871759063677,0.330447122003534,-0.24197153658644788,-4.562879056464048,-3.3689249626498876,-0.8241645786249597,-6.56305992105771,0.0116353332470758,-0.23203841452960813,0.709263421181271,-1.7916739853149284,0.47669610988183786,-1.356482643255906,-0.8692177912895569,0.3400010656915849,-1.2080208645982118,0.9799247779014977,-0.9037969860346685,-1.2051882825065052,-0.036209997819700385,0.434949416678882,0.435713353765127,1.1702203414808887,0.662143899057357,-0.3694110062406594,-0.3982662996499836,-1.177752259526094,-1.3488983465651958,1.2938110468916484,-0.9649745129829025,-0.7900333243902554,-0.611135783120382,-2.6017564852141706,1.4089073985630003"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_316_100.jpg,Apple Golden 2,"6.486921763232626,-4.3255509633184905,-0.7921626561477026,4.161750389657635,2.1114858894308233,4.219360579901657,7.963347542688181,3.6974991277786504,2.3221586483796144,2.7363830243456873,-3.2120404685833885,0.36956738511167425,-2.171113820712962,0.7272804626151856,-4.347047518916365,-1.3934549703249106,0.23146916974097184,0.7591685603911505,-0.8977669144704414,-3.0741901224304145,-2.1692712194966384,-0.40906802669993053,-4.227965213575225,-2.0337473231905423,-2.565384159296417,2.095605140325358,-2.5579703889117953,0.5813597049911979,-0.09103235373386713,-2.762664170191222,0.2993147114283681,-1.3836568840958752,1.6621603896567163,-0.9689585168149288,-1.3673694351298549,-2.7122338867919678,0.12114987724580754,0.320068288821142,1.4067454376387438,1.9375037440509448,1.3473167020911028,-0.6257618524755019,0.1201756060373805,-0.7919025383473727,-1.538879710154645,-1.426882606830525,-1.958769439958655,-1.3011692879634125,-0.14793137755429825,1.4336725138547233"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_18_100.jpg,Apple Golden 2,"7.459533282251731,-5.498892719614366,-1.3661012245707234,3.1370631129398263,1.7618691064980434,4.985983760850209,8.619275861141604,3.193471143101683,1.3619056898973059,3.7280056361731058,-5.661581111584087,2.1081332208238943,-1.1209260799899525,2.687073836277877,-3.3877095445947853,-3.6019708630230647,0.9734054320387991,1.1103401348320379,-0.26622067205523176,-4.39174248450357,-2.258795333708443,0.1402937450617819,-4.572561601571216,-2.2804816551303912,-2.004549756932706,3.0691674625424743,-2.0264371411665856,0.6627646370342473,-1.2746381396945825,-3.2502856935038666,0.34289390946891196,-1.1123820488606608,2.657955334880754,-1.6058713290328281,-0.9628304623365984,-1.8951575671441596,0.007229433808496367,1.034545201001648,1.0336971648793754,1.444596523920998,1.6917959774517508,-0.10787917345895859,-0.302581794714122,-0.4020811516178296,-1.1338402977817565,-0.7404603857352411,-1.9658784039922328,0.11467663615616422,-0.11620122084452403,1.4779045115303031"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_318_100.jpg,Apple Golden 2,"6.908069416488951,-5.1661019122204745,-0.9146345694648015,3.778083318057064,1.722309588238643,4.2812946292429,7.734760905047006,3.595465411952698,2.518579680808419,2.8449898483620895,-4.129993997182559,1.0906867152381923,-1.626734256235512,0.7443492345826137,-3.455007567973479,-1.4532607552475738,0.38255966468845176,1.0479466291948147,-0.8496070859425261,-3.714349794650841,-1.8023857400599594,-0.30658159598724544,-4.3776515214321154,-2.3482236573958217,-2.4478276202837925,2.3494799500722947,-2.6645089227507057,0.8451036363966675,-0.07833502710953907,-2.3888206271709937,0.4399531980930692,-1.1423055029521896,1.891117858539279,-1.0661913459153638,-1.1004029639719703,-2.649349028578855,0.352303788787525,1.0931504298090773,1.930046050681679,2.0805798939555893,1.5303899220073514,-0.169998838294109,0.346339389539127,-0.6631805282138035,-1.4304705669137474,-1.2916947592199322,-1.8041490938854112,-1.1785810525322278,0.03764392139899866,1.6718459647169808"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_22_100.jpg,Apple Golden 2,"7.166948393619579,-6.673580692734376,-2.8502227145544317,2.6682119716267594,1.7067575264558874,4.941251442378435,8.210259346248561,3.524753383144757,1.2839481587441612,2.9900887427218015,-5.533839777339475,2.550168086571099,-0.4036350895271977,2.547760447637105,-2.354453291112485,-2.6623398582420696,0.9601480878023697,0.8668200897951107,-1.1173119122433812,-4.765449227845592,-2.6569665060971093,0.6570788061223913,-4.510979601344792,-2.5332432587830738,-2.4975540482109717,3.563292694839809,-2.4266386607703625,0.4936941982178508,-0.9498709592306087,-2.8914271925844264,1.1898429060931448,-1.6232091709257153,2.6410311070786836,-1.2134762760639841,-1.4714286218842396,-2.1126828470249213,0.8660721275071421,1.0644545618971404,1.8705547872844257,1.1095735319298878,2.044359810847833,0.3137179923783605,-0.24729693289519927,-0.2442124928926863,-1.3708314343419563,-0.7615178072525289,-1.3378431667955881,-0.4807256968680931,-0.6928347524553284,1.6431128084140945"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_319_100.jpg,Apple Golden 2,"6.957357341318651,-4.439742111966663,-1.0888316195624175,3.155392315930152,2.0029174530524387,4.205229294622135,7.540916633048921,3.128064889551569,2.5804501434525045,3.2636159179028663,-4.46968218286518,1.1690803865075197,-1.5146097658278275,0.9329082153864836,-3.635759615529556,-1.4092316445812032,0.6901121754391035,0.8446913240412152,-0.7782717376534846,-3.256061420310753,-2.26227503760974,0.00641960065165421,-4.369753451944546,-2.1232775830781803,-2.651328118253407,2.6365691315053033,-2.4287284574820704,0.793393765516076,-0.031939794039995806,-2.563551290352129,0.24413719157980637,-1.2306994203856376,2.269762676151237,-1.0572648494011418,-1.2788664242724401,-2.46420980747829,0.45141865365385414,1.0961028231207128,1.5805303188764492,2.255534691090671,1.3361376427779115,-0.24013260414696336,-0.09473767499087697,-0.9289223875912966,-1.595529860808035,-1.063309052467783,-1.5916808835100444,-1.2379567175001054,-0.08923690095952769,1.584911934024802"
