path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_240_100.jpg,Apple Red 3,"-3.028063115163229,-0.6839249355477264,-6.467530868686468,-5.194277344972336,9.288273213850887,8.295199803177296,6.341799118117885,-0.5723047395122582,-0.057055080145151434,4.049743660918188,-5.0334604237015705,0.6104669095569399,-0.3848871811662621,1.6994869837208344,-2.407636639783809,-1.890452399775598,1.9151039501522429,-1.6459938892676889,0.766551689833361,-3.29946224727297,-1.6847010633141761,0.7503811375347935,-3.1666577970900973,-2.306123938348804,-1.3397254669004566,0.11521239592466426,-1.6610906771607277,2.537766329074855,-0.6527009808185407,-1.556687303554551,1.7501046025646048,-1.0411780342185695,1.6294550007615471,-2.241614439205715,-1.4011830606867792,-1.4440998151723026,-1.2605223668551548,0.057300931501288496,-0.0941140372967269,-0.7094781110765643,1.0114796739595426,0.5561326105408025,0.5323682278032408,-0.6818408457562326,-0.7923421254145815,-0.2018193191661188,-1.8089067560459342,-2.4195624779037725,-1.2860473991135482,1.1186772242273604"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_2_100.jpg,Apple Red 3,"-0.9249844892329453,1.964418143643003,0.9937023636871885,-0.06256001249431545,8.903249577203052,13.676778802562678,12.729272062253495,4.463807610499649,1.3889013180620484,5.092740894219601,-2.8291375714213847,0.7632079511879624,-1.0298291837875522,-1.5381120061370002,-5.289768297468164,-6.498954939671474,2.998960355763269,-0.29050849098402665,2.408975091672332,-0.792613401465541,-4.462307327657787,-0.09717714959043512,-5.826202506173805,-3.200554551742545,-3.2855106509810157,1.3959866774088505,-5.35672879040976,-0.3590240962900013,-1.40561131885158,0.07431819977282443,2.2171231392840807,-2.8718736146398456,0.6597109669539908,-0.9534506443903862,-2.373193555372058,-4.024148158259959,-0.13108380138159892,1.5761942631579184,-1.7014792701639443,-0.23907401166755377,2.1627456724348213,-1.5207446982178712,-0.16774896850482965,0.7197406436345674,-1.2555403961904912,0.11968931284611756,-1.7651059801416775,-1.426740767348167,0.1544080077164191,-0.2579042438428084"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_308_100.jpg,Apple Red Yellow 1,"-1.980566914321544,7.362449048213716,-3.1955115239724234,4.638949427148855,0.8601538383222616,4.336742165613466,4.425100348108149,3.716037686533752,0.681860268725485,0.6446172114630051,-5.736195807920253,5.063699008155001,-0.8770414099542938,0.35150479657615374,-2.029725540877593,-0.13718982239398986,2.133691127839023,-1.0136679517024765,0.8979182777861469,-0.7417374581958637,-4.435732591477767,1.3250109851557104,-4.546765057890454,-0.23146562595707684,0.3153894018166387,2.3021837505518654,-0.6264989920585177,0.1395895262571033,-1.3715729273812367,-1.7204624380819276,1.4719347758900594,-3.6884051781330225,1.0225936574554058,-1.822700228757967,-0.9818410415398858,-3.011020326137035,0.3651681261701026,2.0615163151113625,0.3968223224067613,0.7298836021998397,2.57188648505653,1.197429830888572,0.5840449951974234,-1.770753043257226,0.36969325939767583,0.08608392095009695,-2.4780778999434436,-0.46864663878062834,-2.349718082377561,1.0741568709875549"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_105_100.jpg,Apple Braeburn,"-10.161486979048236,-1.3041650883768008,-1.2548706816833792,3.6243187036737874,4.49372233383094,8.179957510246147,9.389163557641051,4.191494840646184,-1.1671378133886134,8.023191138786915,-4.087998650003536,4.475210692272908,1.439839107324496,0.15293192988307872,-0.6895016292470455,-2.3785483744650247,1.0211750748186519,0.7615319361680056,0.6586603193290224,-1.6859094779199817,-3.515272807451343,2.5544428374296806,-5.806516862941627,-1.2102460445148218,-0.3564986434416428,2.6676247698674493,-0.3685284311065585,1.4385908549594653,-3.031450259798408,1.3740609075396284,0.418443845324956,-2.083415169359936,0.46343428847512597,-2.3007162757067117,-1.0466347421134434,-1.414874227060188,1.8342181422727026,-0.4734392079677314,1.336415188523949,1.4944513878877823,1.4594060708549068,-0.3186959890630445,-0.16504908396378412,-0.6517621701868193,-0.5251348127083104,-0.6632193474691407,-1.8993667637985459,-1.3360126117699402,-0.5823509631563691,0.920017120340178"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/2_100.jpg,Apple Red 1,"-4.831660613098728,1.3384150623556856,-6.4272167433314715,-6.026988875557443,5.117575179243755,5.3706127263394094,4.803448524807904,3.8996332039511064,4.249032277136186,1.6902185453794432,-4.132142762573646,3.0524662214540887,-1.1937855802541892,1.8263456616201714,-1.0100778031071902,-2.3686687177986143,1.0916314490287178,0.36503960311047023,2.4016149412958394,-2.4174359175555296,-3.529800458628573,1.0218441997210956,-3.6902083461944466,-0.6286891443111161,0.6248924499185693,2.8444332191069344,-1.9921315806227324,2.4979307712862395,-0.8379887038388334,-0.9563390860381837,-0.21178930048216782,-1.6540221978649787,2.126114848183928,-1.7560916482808195,-1.768932081489063,-0.5150295225236476,0.7384517807137505,2.5476669416541027,0.3209324896070812,0.37833406559510485,0.4520767671116765,0.3830494021236742,-0.000446475388600856,0.3314778067852424,-0.18121601888600955,-0.4963433489831709,-1.524117588510375,-1.6213770935681167,-1.2997304263221459,0.8926501068395457"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_130_100.jpg,Apple Red 3,"-1.8117145114507875,-1.046714866606218,-4.103057525109134,-2.8078998347034534,11.46954291264407,9.74114120893373,7.413537811545584,1.5272534767059827,-2.128654694765293,5.83969411440242,-6.551473653019074,1.922530785131583,-0.8450816013554677,2.923333415355077,-2.1231425915621185,-2.3453987187498226,1.2815401771962411,0.3195131614746372,-1.5021693216278185,-2.39796878574975,-2.5147724816861206,0.8563738075847142,-3.6485976355311576,-4.616678203606463,-3.475245005266472,1.1676404428039886,-1.576722690114414,4.34312133291017,-2.423626790052495,0.11708878519708749,2.003440475404044,-0.9085343115843769,2.357697094364374,-2.6646490432458694,-1.746352182226247,-0.4705493975211599,2.08682324095064,-1.0118367242022637,-0.03910197306757729,0.13284267728132035,1.5644193869391345,0.9031274638130748,1.77871306358743,-1.1788764401777296,-0.09348976085327099,-0.6756450568821288,-0.9522261635731759,-0.8606924131106235,-1.7498817074656927,1.3838334182111394"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_312_100.jpg,Apple Red 3,"-0.5730449405486168,1.901607455288943,-1.0828427927353883,-2.1521914997179876,5.87103534886216,13.522725197562943,12.54173511185175,1.1672882581315824,2.558006782019847,3.565075926626674,-3.5157254838615635,2.657927320641433,0.5996066877192969,-2.429113728856221,-7.007244054318823,-3.8103144011506567,3.394417460179213,-3.149889163393924,3.1055259141718805,-0.901875466780716,-4.56952082891,1.260316342358691,-4.328579098292169,-1.4122140659709277,-3.3426457268142706,2.03875521977131,-4.722572863715144,-0.20972253503069194,-0.30508925773677625,0.1957746253482192,1.5647217543665652,-1.8771824407121944,0.9067494909779791,-0.6106521854956247,-1.514435024540463,-3.978313250408846,-0.24690679531314327,0.7845501751496944,-1.8297501773860725,0.007496746416031173,1.2057297705683732,-1.171710993817517,-0.3378644747314805,0.46335731819431747,-0.8443402555096672,-0.5725396106562259,-1.9868498072668184,-1.815407318459235,0.4020288374291322,-0.8426039759882444"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_292_100.jpg,Apple Braeburn,"-12.973499574586073,-0.2693531916705559,-1.275790701202007,5.974789702062511,-0.2653395246149147,6.158653437297026,4.380004172704265,2.3894949172577746,0.9703699419730674,5.498086199353104,-5.87408825557772,-0.5176314308951839,0.2164529384317659,0.16087527701518023,-2.251730404705017,-3.702412681134976,1.6393473182462561,-0.931260873872805,-1.915351065417973,-1.5071574152875928,-4.046545683053092,0.7112582678927141,-3.2429348530292343,0.3179238382176232,0.9118422172875598,0.899593664973476,-1.2984987017428358,1.472173918575117,-2.390113182399271,-0.553407635530055,0.42298748102127065,-1.7387903169590093,1.9849483327598318,-1.865050675309332,-3.362167506048908,-2.986105646269975,0.5351740283068803,1.4697462791338023,0.9391836896208575,0.40348809854972434,1.2248509589013505,0.2815992673805837,-0.6633124317941663,-0.40877896176311235,0.806630345567578,-0.7722145768912476,-2.194152191427933,-2.523073508293214,-0.8457221788764413,1.685182743985277"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_25_100.jpg,Apple Golden 1,"6.381566135950957,2.819255071878044,-3.383606524745683,1.6468958807809662,1.4272844807587133,4.54447996708792,7.988513986034385,3.2870460736303277,5.1434759562667525,7.907382759797146,-7.751203619105711,1.6601188730455274,-4.72122196242125,0.03459827123284657,-2.737717666192758,-3.9419002170915416,4.656464723887857,0.7629867911267699,-1.2792296410752073,-2.7806865984287845,-3.6422040815687393,-1.6691524924471082,-7.869342356626278,-1.376204813168273,-0.767621294726965,1.5311325107769285,-0.8605120483055937,1.8031723889939608,-0.5135250498303445,0.6872653896012186,0.5776950177267306,-3.3762416816382226,1.6753316440803487,-2.573362314783694,-0.3918741624780365,-0.6763854781566015,0.8943945801440033,1.443959700099784,1.3550484774230098,-0.4652981332276613,0.7964310095911618,-0.18140470008829623,0.47455491232025043,-0.04322748883069332,1.5107630302797361,-0.9304813998768524,-1.7049056931225448,-3.0877180856386417,-0.5824445062551228,0.9411608399575949"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/266_100.jpg,Apple Red 1,"-10.38352639027938,0.07799468297891242,-7.68784146917892,-2.209497954391434,5.6978626706297755,6.102112540198407,2.7553906037978275,7.420168595640654,5.3300320592372525,3.14438009075201,-5.806207803904051,2.9471045474705218,-1.817674156369929,0.42799800497647694,-1.6845794913314878,-2.11728796323403,2.822083898660438,-0.11534112243431831,2.599807342923766,-1.0276542777269702,-4.120436187194125,0.2114712528442417,-4.863007082560053,-1.551403742950489,-0.2495533413753797,2.1917663232361186,-2.746952257427777,2.6435087804736837,-1.4750009628754992,-1.3192028275190746,-0.9801294858930416,-3.0741390237757256,0.8134485845190974,-1.7838967673069137,-2.312839947783277,-1.1468095704768713,2.1607113952429238,1.1831132353129574,0.7713778914293331,0.8221533936801024,2.723960357505777,-0.008343340438189482,-1.388494390001817,-0.7019225664749219,1.1721538137184264,-1.0277003031652783,-0.7666319192315136,-1.4637370574563715,-1.1009710730639353,0.4520728160503504"
