path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/234_100.jpg,Apple Red 3,"-0.993995153570429,-0.9512722471960768,-8.590788473844032,-8.002824068787193,8.039040313200516,7.334418925839764,4.094254458736309,0.17379675457747398,1.2216695402643736,1.9795946408297913,-5.135187830716799,0.9426784785392132,2.5188508375185092,2.0008581712570286,-1.5335075661001527,-3.3412095818636787,3.2568254667058594,-1.832664668768356,1.4147460624501333,-3.132516707385411,-3.1181561480311712,3.266581926265267,-4.780423720946198,-1.2996738132673304,1.0133842465396217,1.2830582572305964,-1.8327065557160258,2.1202428006039264,0.04640932439495637,0.09901396967009714,0.7869144957633064,-1.355032644334324,-0.6967118039201954,-2.195448389781944,-2.9454245229303884,-2.218224232620891,0.44628116103299825,1.7409140982837872,0.15807932644289896,1.5818807688597496,0.7024711304187675,0.5698193013537465,0.9347397303126207,0.14885285400649118,-0.2196364420833529,-1.3950425314779524,-1.1469093459039987,-1.0063468063943652,-0.5056692249604074,2.6696662104837316"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_313_100.jpg,Apple Braeburn,"-10.380755474737937,2.695218467621259,-0.441643556484652,5.24153958346999,-0.7817794280081696,7.460887133260252,7.291727973427532,4.849144076234971,1.0734698227408852,3.6662336785895677,-5.259778035015485,-0.5125972500364123,0.35468785781073353,0.6610874997095572,-2.593289491325415,-6.4196043869556245,0.03360513649128673,-1.5253761173590992,-0.31202185924624976,-3.71517468489085,-6.949456357386219,-0.14592902742288827,-3.9997947544771115,0.1750492772699969,0.8682425368779066,0.41854970734634983,-1.0925201867450025,1.926741228012545,-0.8150362291295146,0.11487887346209344,1.2139981983072095,-1.3073205895538569,1.4698807737103423,-1.5148655083696738,-1.9040392379871993,-2.4968865212080407,1.0773982395484918,1.4438143098766338,0.1396980160594045,0.23336682130209568,1.004317510774687,0.790474494589842,-0.8847604620041821,-0.9601423968267436,1.0530126600557836,-0.7762123030900359,-1.866713354539251,-2.4789707525590097,-1.4542693877750563,2.9295544487593332"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_281_100.jpg,Apple Golden 1,"4.832075058281802,5.114036446180618,-0.24363645981575877,3.0974662903893284,2.796814939558697,3.7520113594644253,5.451278362475824,3.428539156407918,3.4974237354673408,6.486563014259677,-5.132094813999355,2.0971123836186707,-3.2085129741805964,0.46680500327997154,-3.047758363937045,-1.0670670118758494,4.507201144978703,1.9143602697985844,1.3122081377102774,-1.943457006209302,-3.8055707164845116,-0.4965160010025167,-6.221447551369401,-2.0623096513953705,-0.6945262860047836,1.5760521222509518,-0.5408735257017624,2.2819009765895832,-0.7772197078384129,0.09283863188789707,1.1666920231446525,-4.457576356777079,1.641768839270646,-1.2490964418293327,-1.9733389258916183,-0.23224545845596245,2.222768360036698,2.2312949858304165,-0.5463845212106512,-0.1721457427446164,1.706388709808718,0.16064151329694248,1.2347805615276128,-0.27286979470015454,0.25472938789899724,-0.0049169893320077,-1.538775908444584,-2.9247897985438907,-0.29958177851771256,1.446177505711487"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_3_100.jpg,Apple Pink Lady,"-1.309610094940199,6.640695900144472,-2.385880579110953,7.341589682346908,4.174442318880878,4.836806804923107,5.050221450983419,-1.6462081693116397,1.3594428159810266,3.980252575616714,-3.396856364819728,4.133438768937118,-1.2188348199438446,1.9433942210625599,-0.7682608651096933,-0.9876352508699224,2.312115659791759,1.2150136666559588,1.1530074187138257,-1.3436402538529113,-3.3898506789213245,2.9605424520746326,-4.537265680301256,0.4356250243144382,1.5733711732845879,4.559063893662492,-1.9607538569730831,-0.529879858552604,-0.33798856273625355,-0.7404852763927892,0.22849887960460005,-0.984615242537997,1.4336783222772125,-3.0360622563441235,-1.5122204141908777,-0.8441858800190618,0.614400725395018,0.7317620508688046,0.026966256611051752,0.32639661823253396,2.59530787990093,0.13742042159285728,0.7211447741294086,-0.7435842176871416,0.16123521973757474,-1.7873673826419254,-0.7335573051334565,-1.011315102063703,-1.9449485184990005,2.263234944198078"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/33_100.jpg,Apple Golden 1,"5.389244378298085,2.071576903237068,-4.035333363269686,-1.7487182694169163,1.8937077742595645,1.0349809588018417,4.782878610247302,-0.1468825400691703,-0.4674124426337953,6.598548913515451,-4.7297434616875424,1.728689575314247,-1.2330569266653864,2.3953906892161227,-2.0272366589309225,-1.1304248492533089,2.2827449068336003,1.2117211767274612,3.586260729754388,-3.4462441865472986,-6.2193015119485064,1.1612339443968556,-4.995068652381841,-0.6503508474249647,-1.3230230189473062,1.766627073387831,-2.491489457870942,1.0737772553304603,-1.158099595624432,2.064811988173739,2.361134207575649,-1.983343974527035,2.018155420523908,-2.972334182540646,-1.9481260361756798,-2.903849522647517,-0.16580070595021204,1.2346546679165178,0.44651614807784645,-0.09194629460655894,0.9910558536298538,-0.047868556367958275,-0.6150645660705526,-2.1558003507651717,0.61053049144049,-2.3211425799934626,-1.5883302143731517,-0.004175856611739776,-1.2905171640635162,0.3222472201891319"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/208_100.jpg,Apple Red 1,"-10.13891391645634,1.7464274480936026,-2.917521440229901,-1.9127804658442966,0.12402413048287628,9.194940746637812,2.6045656773938233,7.946012831183965,4.717334353331957,2.943485686257467,-6.085272550382134,3.9121493588521994,-3.5248864268237696,4.395823305992916,-1.3025057873980466,-3.4033557857148953,1.4014501628708413,-1.893520395789041,1.7603992285555161,-1.2043167815716629,-6.536306652572087,2.3273509828126855,-2.1381965322892813,-2.905624924742241,-2.110790956599809,-0.45203146589474275,-1.9147317479759784,1.0386359583517017,-0.5304571181201743,1.0040061273411818,1.109808002509654,-2.7337528960347464,1.338985475382643,-0.9439637198878557,-0.35776352271219614,-1.8860327692880048,-2.155354662467917,1.9809884143820535,1.0791170969364021,0.17912488299133467,1.356149980991015,-0.11628499696958668,0.22838093645387803,-1.0394153377042201,0.3214603609459773,-1.4442243982606644,-1.057212432823604,0.10248570220051531,0.47468870557275494,0.6133318189852376"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_311_100.jpg,Apple Red 1,"-6.517899980133487,3.719209022154868,-3.34855895564037,-4.769238544708925,2.225307836012168,7.844163017950765,9.377110205917198,3.6612875979623554,3.6486234586238626,2.007157116128133,-6.432725228990122,3.6345017958785713,-2.4060352707790673,1.8657944047179684,0.17797370400931753,-2.7995709395071753,1.0732628117032172,0.44984015157060303,1.2401488743149436,-2.5686714237016837,-3.123478614986963,1.1624515909200925,-4.254114665314733,1.164339243993032,0.15240735001473407,2.1871661128560342,-0.9648386754148665,0.23541281404406292,-1.44491332724007,1.6473510117878012,0.16494425046910083,-1.3270159976019344,1.3733294719162223,-2.3492492768170052,1.4802073627910266,-2.6963809564401746,2.496188648869945,0.6559070865822844,1.5731186190648254,1.6764720926900207,0.7723155953638888,-0.6994855242598133,0.2038379039857723,0.2848084930701836,-1.1300653979287256,0.5017019914084456,0.464614814730918,-0.48912846520619996,-0.9871705567888108,0.4530799690278485"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/254_100.jpg,Apple Golden 1,"6.073736057617052,1.0868250905617132,-2.7718698921200153,-2.8214371102956486,1.1016319716296394,1.1118157486262352,6.146027587187887,3.859223627861373,-0.8490719158427641,5.7395952776938275,-3.4257385711229573,1.6781506296797528,-2.909582537245034,-0.1440717640935513,-2.421901996402099,-3.494019332273542,2.009764072107707,0.4221274624524027,1.556495001625715,-1.9169500886349278,-5.534871378819892,2.103717557571405,-4.076563757355265,0.0685334493364798,-0.6368194179013508,3.4212464762669152,-0.6703300525053061,1.1351162069062186,-2.954558654635754,-1.6972274838564951,0.9298895269629388,-0.3454206167741033,1.8357298613213289,-2.1659718894590636,0.39506005826651236,-1.1855561756535424,1.4902257750710945,-1.2772363358765348,-0.15907223629439426,0.37169574137307243,-0.6542488746449587,0.22363229603239793,-0.3537109493542995,-0.14294561795674995,0.6562267072351577,0.28905093877504523,-1.217812656031927,-1.7348483506516519,-0.33962538740307746,0.2820737371025607"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/176_100.jpg,Apple Red 1,"-9.820634198513563,0.6524903328104023,-2.827179486666679,-3.883959540060979,0.8701422365185166,9.88281583139282,5.319831970190858,6.762633893699973,5.2279277870548295,3.3721581738724833,-5.606554143553668,4.0303753611444,-3.4122663838458136,3.2115326945005496,-1.0403034946575795,-2.158407339140764,0.8868230573119635,-0.5087657574107899,2.912212909096288,-2.0753582870086107,-5.6393474439618405,3.226023464872227,-3.399747619639027,-0.516012367942116,-1.3691421325032267,0.8747027656437727,-2.1152942766378415,-0.19773504163847155,-0.17615970795293373,0.5858188006704842,0.9364022861597652,-2.4166153409713806,0.8048259117007478,-1.8721222637036607,-2.5260322909085513,-0.9066923760226783,0.40204797776743706,1.327396596610002,1.0140415431479266,1.2837755829024187,1.0355967950255878,-0.6941087350053751,0.7839476126641426,-0.655707256082789,-0.2545894179767926,-1.1796485448949932,-2.0452283280474304,-1.3848567210786318,0.515559221748047,1.1916481273547666"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/215_100.jpg,Apple Red 1,"-9.864973447957324,0.3060271065277266,-3.6816746550633024,-0.8064834052900548,0.14460163254392355,7.97947125504109,3.2348510081885524,6.196859072563721,3.6840159919923536,3.6466252002564135,-6.408587995909464,3.738624280459727,-3.8390531725766723,4.497408631367579,-0.7862651130634558,-2.373369064163289,1.0561609852816483,-0.9257753156228846,0.3075383586289523,-1.1941538273626868,-6.151073611502309,2.909097472968694,-2.3705725463777445,-2.516690780606698,-2.1479602363964863,-0.9809391707531199,-1.582080650669012,0.7468741525717874,0.3530687380425139,1.18123840779259,1.0772581856176058,-1.4686291398290194,1.0770039281106247,-1.7267026968557893,-0.4079994265497235,-1.4166217738926015,-1.2617839372407615,1.4848187698637971,0.5281396434417387,-0.10221742095152908,1.6178262321607748,0.36039991881879546,0.2857646815869553,-0.8248210737071482,0.11765226767430786,-1.0701664697201256,-1.6223662571311623,-0.22831813526360292,0.4999287869383842,0.84557321003202"
