path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_245_100.jpg,Apple Red 2,"-1.3502573338965702,6.4828004721241586,-1.4322260048984496,6.578714555818755,4.3926002545108185,6.512834748018994,7.147222470362123,1.92600562860527,1.2042174757182207,3.422209951871271,-2.19381986872535,5.044712916919878,-0.14028700374187653,0.20474617590806793,-0.6704735290054488,0.49469566868803305,0.8269848187399543,-1.0777060429783665,2.3865917670206267,-2.624856895445122,-3.5037224909350253,3.4048712912922907,-5.03622700722943,-0.01088039960042483,-0.796584696697142,1.6921121093855476,-0.5147330522411007,0.638334912846085,-2.2694603804780287,-0.34847279194285924,0.9745700904792538,-2.933602728686726,1.272087762785657,-1.1226825633812538,-1.6615445056664981,-2.191669419848351,1.0964921111027204,2.5313838926420127,1.7282655033412528,1.60605807803489,1.674108371807151,0.32346037909914654,0.34194660587599657,-1.1001767345083975,-0.12231002927992238,0.1945663018016737,-1.5776459822647315,-1.6082100031456736,-0.6096818426938215,0.062302205420434124"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/274_100.jpg,Apple Red Yellow 1,"-11.704385988662562,-0.6674426603701198,-2.5272414218880934,-0.8795016051787251,0.9616510052807395,1.1639712649809506,5.138229046933133,3.4733159788341457,2.8384523671583417,1.1339817605581775,-5.780524934497031,1.2501913439212942,0.6777732670415462,3.0324932385896406,-2.7774144643778116,-1.9372579757888706,4.324749644788351,1.3087314967306658,-2.2456085806576884,-0.28398463253345735,-3.2721421383124873,0.5860381729960684,-5.315305092392075,-0.4781253135839443,-1.8292039513768497,3.3284023013278357,-2.7796173693821746,3.3802238868513292,-1.1156599355173062,-0.3114396597912905,0.6945642136376532,-1.2469733935114082,0.28559083227770626,-1.8435479438913125,0.14866713186132863,-1.1474525749726958,0.42345554975859656,2.428225230120903,1.5399561756289633,-0.9688011036924162,-0.029421674388544233,0.9693751829282575,0.6124820128082333,-1.2847758156393798,-0.7417335286544592,-1.2145384121461085,-0.2671675387702427,-1.3863092423583814,-0.44566966698696847,0.19591035399889245"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_116_100.jpg,Apple Red Yellow 1,"-0.3218873731590834,1.8142078191441213,-3.370558540526452,-6.691051736955614,1.8846069016269902,3.504587905808721,9.90318248247204,5.696029718416269,-1.0362104738047924,2.519589460454725,-1.5527386142457869,2.263293777247595,-0.54904961151523,-0.014449307858998903,-3.8059640423041987,-2.743285190106004,1.11873731469714,0.8029756154392056,1.3095512453614249,0.853179287345245,-2.3091373832227267,-1.2193267198539788,-3.2456210256804057,-1.0546362007946102,0.8827899685835372,2.742689795504833,0.4077395492443104,1.6532639042052106,-1.8721660586787021,-0.6536290384674357,1.9675360563643187,-1.7096064936778244,1.4364258663423468,-2.0298606027956194,-1.786424469321852,-1.625433304487393,-0.9046362401785295,0.8386238424873538,1.8969221063163435,-1.6429115902686888,0.6249389477033405,-0.05575832310807402,-0.896700064126285,-1.48511804459995,1.6381028877161048,-1.3301819499066547,-0.5449899771187149,-3.8333924421615837,-0.6614144621409689,1.2048339716436662"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_2_100.jpg,Apple Red Yellow 1,"-3.1344664577641765,7.087378138433082,-4.061697777418897,4.725271512913605,0.7874578496160519,4.4261839923333905,6.2765438807835485,4.796244710907151,1.541107128833424,1.6675987253004962,-6.214637391054483,4.737429591673943,-1.4388505342390943,0.06256572416673482,-2.2841627467839953,-0.7519462336285967,1.786800075679817,-1.0609193688730947,0.9056786111215593,-1.089650529337418,-4.041816075738922,1.5310106404776747,-5.661732809443544,-0.703400886226988,0.301031618235431,2.7576192881282813,-0.7663547868088314,0.9865818358302902,-1.377143140545047,-1.2787793128863394,1.724667978754233,-3.7554498324289387,0.7924429213162738,-2.1666546436191365,-1.5192840933366716,-3.3018238837820717,0.6162846105364393,2.0043611968576345,0.24130567303138364,0.3472271227813492,2.7773128604486614,0.7215869334301113,0.419795765862815,-1.0346074928095945,0.6454230446459541,0.2577063926482467,-3.029366883988952,-0.3205807749732585,-2.8776402160962746,1.5000682514862862"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_301_100.jpg,Apple Red Yellow 1,"-5.523759933509481,5.830721329755521,-4.288073093137314,2.2450036671903604,1.4016139718618887,4.923068541755795,9.160956796673405,5.569746040868425,-0.3297792518168002,3.4292725612209116,-5.722494326444261,5.825574112172359,0.44864821684599315,1.5811652414201467,-1.8845067398157722,-2.5803286285493465,1.9786480082655584,-0.2598144025740307,0.5955391088130313,-0.03384026526852745,-3.4818013545582054,0.44560656290385775,-5.116396057502019,-1.5636986805220525,-0.027176938117964768,3.2160699126018746,-2.470918835108258,-0.26250851274992937,-0.9398921707101355,-1.547581663064473,1.0434121582967173,-2.8403386005024522,0.2465262340919641,-1.5130184387754362,-0.8942694901472291,-3.5359065988279843,-0.2500781560178906,1.7479512737307552,0.5212851643858739,0.7974036639160718,3.751029275232222,0.012808703449082165,0.29589236213617504,-0.9323295663934895,0.903825284308566,-0.13679650168054006,-2.3553042596155445,-0.15820663488372597,-2.4539452908103563,1.3992045031787232"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/253_100.jpg,Apple Red 1,"-9.838375050156754,-0.3706598529144447,-6.091493940194245,-2.7386414291175147,6.6608619270534835,6.290107147360009,2.445678129852943,6.4699102031100955,5.961942306080745,3.1125421060321155,-4.523860744590017,3.348151433188496,-2.8974180718478912,1.5668682422356692,-1.3843302221513498,-2.3121787578837747,1.8799472180354841,0.41435510515618257,2.287470338971797,-1.5600734223316692,-5.334325696837949,-0.4410827187138113,-5.24982296353277,-1.1460370292281634,0.9651863081266016,1.9967872313305137,-2.5566963556070137,2.0553642894861177,-2.054709177769392,-1.6046260640031267,-1.2084310131554503,-1.9285709705243719,2.2016345434041424,-1.2159380805467224,-2.5309387112645076,-1.6320916295493273,1.8310005468744106,0.6438023466883673,-0.14727300338877178,0.06212877216230258,2.534940054013115,0.01590395335259151,-0.43698717562326644,-0.5538708195713278,0.7665843509600623,-0.938982882903556,-0.30584482723192424,-1.8929520629394756,-0.8808880109262629,0.6192472934209001"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/273_100.jpg,Apple Red 1,"-11.036184460591803,-0.488687951960262,-7.088690799628278,-1.531232271125028,5.389109159365038,6.613105754925586,2.8976239773432364,8.218754318115062,4.866671766274667,3.4371735669265053,-5.642706233668524,3.7679793190746924,-1.149692683718904,1.654346242193541,-1.8403830892938389,-3.654150371643275,2.668565404138737,0.05907760248839395,2.403423313294582,-1.6039886796332243,-3.863193567578102,-0.18197514686162694,-5.3347072628340015,-0.9599523459892799,-0.4775466168560316,2.761323699487385,-2.631004897748679,3.603219151435326,-1.9296517192332068,-0.824103827992538,-0.9407392762001456,-2.2836132985838056,1.0148728681503771,-0.580880961876386,-1.6920722464910767,-1.287707630970716,2.3929605724854257,1.1180041174943158,0.6515148426747063,0.855279547760933,2.3306728292939725,-0.36152029607818476,-1.1665740331841614,-1.217941964989108,0.31578411860591915,-0.8207583153278355,-1.4867780398424184,-1.7684805277711024,-1.461982572937239,0.6125132716286308"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/115_100.jpg,Apple Red 3,"-4.53322101408391,-3.130194431380907,-5.208583714452991,-2.8224467638534763,10.569477134666522,7.7495951583607,3.9506207636048782,0.8160081426366227,1.4738321611689031,3.629215547545121,-6.726970850263341,4.531789524167797,-1.053511794697955,1.3820962694852548,-1.305852906341597,-3.3555797311378344,3.5402630819945213,1.4055784117190375,-0.42169379489671893,-0.6733768068861535,-3.350832188933978,0.7213190504141902,-5.135353691885672,-2.0740971024476247,-0.25827759700312525,1.9377503852649123,-0.4971790221118617,1.6970367104292425,-1.8625771778445024,-1.010749970246055,1.4828492222654468,-2.1760369220045965,2.3508181355022058,-2.327855588237101,-0.7246382345540029,-1.6996805636913426,0.8222332880532274,0.5023118393620902,0.49003588966349243,1.9776324634894964,1.0397981076873375,-0.4447517843405493,0.3153790964352857,-0.7100645524722938,2.234539212624063,-1.6895599179884797,-0.7159165888591855,-1.447962140213697,-1.1813673878884756,0.4298854822323726"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_42_100.jpg,Apple Red Yellow 2,"1.4616764181090194,-2.37628720372799,5.7853133816563735,0.4381159257999827,4.132820089861719,3.9207197175062727,9.219619580014697,2.5633698673953127,5.413654889325633,3.221125073362508,-0.9324228082862469,0.865966946945831,-2.6076000245793582,0.524783327529421,-1.6526875835549584,-1.5219001738490874,7.1411094375525055,-0.4560597010741508,1.9234110503272748,-0.8452449588658166,-4.269670455131801,0.9867120843491284,-1.5778211106283093,-1.9702252803589007,1.5422716115185666,0.6682248183088682,-2.707586967755461,0.3021057932211374,-0.8460776142861015,-0.297866701356968,2.230059731995409,-0.15869158534129513,2.1965207667542344,-1.8584825997011098,-1.994940729570524,-2.1242533992974852,0.27746896187728065,0.8298248697520775,1.1321314312290398,1.4847407870868035,2.088613121716819,1.0516011701299535,-0.5935160493982173,-1.151661531616291,-0.1278373638137908,-1.0024610198211648,-1.4275024256384246,-1.5380145089579647,-1.7641817628069443,-0.06972080858875701"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_153_100.jpg,Apple Crimson Snow,"-10.978119758233527,-1.1673710592889224,-4.793138112001746,0.8807826321414985,0.8449711906431483,4.566074323963798,9.695668990136435,0.47045526866161136,2.263602358418119,0.9424422162745368,-8.000456814100499,3.157326128598604,-2.29758401018224,2.1199926453192415,-2.8427350487670897,-2.8500632064016145,1.4767993154314134,0.811120460294208,0.3359206347799123,-1.5840468444871918,-2.795683635345169,1.6485305132250674,-4.854597538958939,0.2533253864056618,1.8754696185339617,2.573716820522088,-1.3621927969609595,0.33654449496410527,-0.7300122261580385,-0.45339802037774046,0.30626211297321543,-0.9566907505177684,1.6356326366905671,-1.9724582502906243,-2.559179203476298,-1.3970519068523168,1.9388429533723948,-0.8313723847552043,0.3618599911728732,0.129287179399538,1.9399838196308592,-0.14691835405367148,0.5567531116652457,0.21696933542503588,0.12539030688253897,-1.5646527222770512,-2.5295997910131565,-2.082466106795947,-1.612603668223073,1.8253952788156549"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/248_100.jpg,Apple Red 1,"-10.292948656144247,-1.1873458824015006,-5.200410577685945,-3.149740584446601,6.316763482093784,7.301963006232742,2.792192029344937,7.57237891970566,5.776578670094492,2.578572282667558,-4.597772497588271,3.2420951396319273,-2.868277956372719,2.5847040491987143,-1.4752584008231318,-2.653533552506429,1.9645584206935862,-0.24706065894950202,1.715430035602184,-1.7524215850476867,-4.539968925624483,-0.16851536047409574,-4.233224889058784,-0.7931862579457785,-0.8468029988949928,1.4335346928790818,-1.4945391095121099,1.8886029653221548,-2.745220073726473,-1.3085235525320664,-0.9548312218070706,-2.307158306196172,1.2641051309740041,-1.033809352665738,-2.482586453312702,-1.47307079303523,1.8577591740608494,0.7467297675491396,0.4735644111531077,0.8074871631648116,2.207081228190233,-0.3965980423031779,-0.15610977426341677,-1.283548387599965,1.3400658479234444,-1.6430549275964135,-0.14938361896650623,-1.0449405568860406,-0.6785761924000899,0.7776975114549685"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_257_100.jpg,Apple Red Yellow 1,"-3.610834850109872,1.570570471038229,1.7790375513019383,-8.387843660932889,-0.8056478563194273,5.49552564878169,10.890648593611344,3.8195170325396037,-0.9459766116317957,1.1388086935481323,-3.653658273806305,5.174574854381181,1.4857681287018354,0.9002998344809586,-2.9568391480843235,-1.0428444641231753,0.07445483310783216,3.3025540291446402,1.1057894927714988,-0.24805600439540743,-2.3674888513895005,-3.3327658965045877,-3.1714104130300744,-1.9773292466875891,1.550247588149649,3.21826334025769,-2.5763503574504183,0.12250044325223079,-0.9576269949874484,1.5293101163161944,1.6840240979728582,-0.9767174981761981,2.0555946943194425,0.028690963828022113,-2.7268002818042056,-0.8330448901268229,0.49686516274547515,1.1876803282403903,-0.17298183915754559,0.948301729171834,-0.3494041718565547,-0.7793825627106981,1.5465908619280857,-1.032189779559167,1.2777093732674754,1.530059466183301,-1.8999947619305952,-0.5341300109160759,-1.1140880664143493,2.413515147931705"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_154_100.jpg,Apple Pink Lady,"-5.225658962710469,5.246848383074031,-2.6324337119682877,7.178111634734525,5.363361131105839,7.58799751252111,10.62333053345129,0.2426752441789537,2.101326946474191,3.2549703328405877,-2.2414354099804705,-0.26598577525653455,-1.0619780159951813,-0.7281957540950227,-0.8378224788733569,-5.366950338152156,0.4567887427386338,-2.0619791684961495,-0.582714086921069,-1.3221045658467663,-3.6070105465511757,1.6744952094746997,-6.1109283686365865,-1.722740777268133,-0.029156245909174077,2.826292045457738,-2.355501952576157,0.8974313317470138,-1.4480124919972153,-0.9766781530955322,0.04633669422765272,0.21538932781194775,-0.41319923849665086,-1.3535286285536787,-2.1847053726965346,-0.6832237941649457,0.7457848630003255,1.0029431106801048,0.2646125644932863,-1.2028391622885506,2.3236087613853913,0.7078192531507279,0.25612516302104055,-1.5728988191936446,-0.2021145178693109,-1.52059213884394,0.24443012341520512,-0.4940765313958815,-0.6434375678265545,1.8210420166267336"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_158_100.jpg,Apple Pink Lady,"-4.217538190765447,5.431902653061395,-2.242775280228904,6.751881471416097,5.007447313382266,7.727134861817426,10.41881981160886,0.9030513762488643,2.6495897210543213,3.8363993845954445,-1.4796371667265125,-0.29045939727969367,-1.3276489529183693,-1.2181611903190295,-1.0772343209792739,-5.8585355407018005,1.1364122493044249,-1.3827581048642257,0.3811355789336274,-1.728127581320044,-3.991711201998117,1.241025780331498,-6.000624269015531,-1.7362354800275541,-0.67270266629505,3.665603725286509,-2.4785444229411615,1.4238550133481342,-1.6337898446332058,-0.38793430563796244,-0.6082586453523721,-0.3723319523607241,-0.301393502521028,-1.296239222351893,-2.1423589926396454,-0.7532480107250551,0.34593670933918047,-0.19430015118175123,0.402331264264943,-0.9880743345044363,2.1885117253928734,0.9943008979535449,0.6787779412650389,-1.2180628357716425,0.6280567971884803,-1.36289703663587,0.5365568346595356,0.24625243224585294,-0.6624382892513376,1.5239372368198847"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/236_100.jpg,Apple Red 1,"-11.158645430233006,-1.7777896195881435,-4.74858658913719,-2.026313758869455,3.458215133662527,8.60083277534481,3.1965542685873825,7.604267160645601,5.959432003096666,4.927460324790852,-5.32312833924264,5.136423459966694,-4.175201816375214,3.438868481609754,-1.7085317947283765,-2.2794894293173007,1.888155421075423,-0.5235143398305407,2.6115584631543975,-1.0731119344194788,-5.193254071479976,0.9966549188831664,-3.6739175914108,-0.9986570108618104,-0.5879944785132842,0.3114656661227297,-1.2774152611333756,0.9309035183334168,-1.351114533463183,-0.7839451679563815,-0.17100242766342952,-2.3237406554749556,1.7162481153169338,-0.7602946348902606,-2.2049306811555316,-1.0681012665595468,0.8236003125381502,0.9526097453953692,0.13203353064191395,0.3696365257230548,2.088191174382443,-0.005394055475640883,-0.2827882883277253,-0.13006645102710462,0.33934705358887113,-0.9392457336330502,-0.725057430430795,-1.4330793444122913,0.4071449976381214,0.6689466392994518"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/110_100.jpg,Apple Red 3,"-4.0963830385149915,-2.963617079137837,-5.904399988341345,-2.935177312643628,11.08014957400667,7.641864521691639,4.899004338294603,1.4106870948545276,0.2851942141575569,3.11540784016721,-6.60704685057057,3.6696334515149562,-0.7445821711971913,1.6126060083944318,-1.7581454598903528,-2.574978589093831,2.8111708460499196,1.0575442201290357,-0.29786512187361086,-1.8879962537261459,-3.0455466702440317,0.9824518105682607,-4.599410880486903,-1.9814182875738455,-1.301945968792934,2.144510082888708,-0.839812497712708,1.8205093498229714,-2.0473920882664864,-0.9137482768784173,1.5389342073574082,-2.4676233666422265,1.5326868858082858,-2.7249526718631536,-0.9743225569592607,-1.670832942502401,1.4947766179716957,0.5581755781672619,0.09507295862973732,2.063293338540415,1.749603903613983,-0.1709187517817009,0.8495212797861251,-1.1414741379899427,1.6296597279589407,-1.7415564859618564,-1.0894903475518785,-1.0362274940435108,-1.078662163288963,0.33540755989167526"
