path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_287_100.jpg,Apple Red Yellow 1,"-6.556387071401273,4.04338732869458,-3.1164988569427416,-4.209797497557025,-1.2268770218699183,5.494990958297078,12.704155145814237,6.065433194132837,-1.7357370895473714,3.9383331488113784,-4.466355572578444,6.269183426511025,0.12243360232029622,1.7519113670616602,-1.941741051645907,-2.4506689237443537,2.5983878998870154,1.1320620870279192,2.5189421527344025,-0.359184579258679,-4.068625529479636,-1.6767540220512025,-4.378887007961259,-0.3989795424078496,1.06655937342307,3.933326087427936,-3.861169287671941,0.0999040567094665,-0.8791822555415473,-0.7485173666390289,1.139691848455363,-2.9233891793159428,1.046309046970929,-0.8815586698418075,-1.8272252672708675,-4.108848353344089,-0.3353236860110911,2.3039173852721624,1.6470139920559466,1.9570018433460155,2.312499117457352,-0.8528004402269658,0.3953505801594024,-1.5939125450188747,0.9609390783450389,0.19247653192879047,-2.165978929460414,-0.8274189404917355,-1.0442971161233319,1.3021780276211"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_305_100.jpg,Apple Golden 1,"5.800527443552884,5.419470304131006,-1.3865366990626316,5.051583918537447,1.6558505427801982,2.621530984050628,5.75119910691114,4.56787348620045,3.2479320204827653,7.630413505008766,-4.900294324736795,3.162597010773645,-4.091260762837333,1.2141237813594934,-2.9813807961121177,-2.5428100719189577,5.0931655391743025,2.2995447656659227,-0.10321419587444237,-3.815249268760382,-4.741158298479729,-1.0414052430849747,-7.069825692736392,-2.1818182738844234,-0.2653138703117153,3.2099185407625463,-0.06590466332168869,1.9748610257315438,0.3425804510025304,-0.15627758737649453,1.1887535284928494,-3.983178587665666,1.96559330054469,-3.062557368396566,-1.537463521744095,-0.127752256612726,0.508065615636048,1.1926858436161993,-0.5649245569566254,1.7563225894930041,1.3568192007919795,0.3782808555251769,1.6595028086810204,-0.5199967565139206,0.7303631166174047,0.05861919265129705,-0.1226223802815661,-2.7176147450534076,-0.9072005059776238,1.4853686454544144"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_280_100.jpg,Apple Red 2,"-1.1453144656725176,4.342865674976029,0.041937992624070594,7.2812408166564015,3.1352711360459056,6.873463034937918,8.398652675330604,2.4527288749247034,1.953058979560625,4.01998660302412,-2.6965606823145225,5.00856334764903,-0.2762698269283749,0.37527126704565017,-1.3442108449860857,-0.540806503733397,2.23262398570971,-1.174458655844088,0.5771237483641439,-3.0047152986302836,-2.8708968384994296,3.140029945832228,-4.3929385841908015,-0.3777174574575206,-0.4429691585742688,1.4437414147310086,-0.9499926574122545,1.5428273155947565,-0.8730895588128788,0.11379146519474657,1.8116898252727303,-1.327511700174772,2.5577526614540576,-1.883100743077789,-2.81908778372287,-1.1521598975799445,0.7505347566814508,3.089657036517378,0.6332886032951363,-0.21168331026084214,1.0114271235809578,0.595592836758464,0.0639606268950418,-0.26174927797166064,0.5580672748030688,-0.008685722557034313,-1.917812884431993,-1.222082906200344,-1.9377027618982774,1.1950657612281752"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_133_100.jpg,Apple Red 3,"-1.7063488279455885,-1.039767890845082,-4.130329232199945,-1.1821093180012505,9.599422102482453,9.444912587006035,7.2062713377388645,-0.01495481329689613,-0.4055736465512839,5.8254443687463455,-7.647149806243392,3.2507064008227338,-0.46455054456276923,2.926360426419885,-2.3537181506025493,-1.2048899915529712,1.1114266356035027,1.2749709635236512,-0.6033168244340289,-1.379635809644097,-2.6212688922053258,1.4669417010035204,-3.0601564418009644,-4.077554256381168,-2.1823189887602585,1.4942886512281253,-0.4364877243653978,2.509054199646599,-1.0390611648860293,1.3484471882869176,1.5206869195015085,-1.1481810785387092,3.1637995402000967,-3.504449490399831,-2.171456982595589,0.28333967220980444,3.1013139443362863,-0.42082806913193194,1.1019599589774172,-0.4466016303992894,0.5783718383527718,1.2844427792242736,1.2915267496762817,-1.5192283105827353,-0.06112188290345046,-1.3089075841095001,-1.1950249375206956,-1.1618991546242472,-1.4418513149166186,1.7448624017510839"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_288_100.jpg,Apple Red Yellow 1,"-7.117145970931579,2.092380728950808,-4.096914992391818,-4.059025819781379,0.1208553219912011,6.227258901653823,13.40748082364307,4.19849691359479,-1.827998705732401,4.206762463090346,-5.355808527679855,6.399147613957633,-0.6700777605969696,2.4091878333037604,-2.5139529650818653,-2.1342377347245645,2.8356895505719497,2.043490894419747,3.025837705619966,-1.339903542682006,-3.665578930048891,-1.5073770994905393,-3.7369001574762817,0.1992801744661964,1.081198450147442,3.962067131504047,-3.2587394771626403,0.384720494955194,-1.0893465225759764,-0.5343344546889344,2.029806507663196,-2.917174518588347,1.4498851441375256,-1.1112861571410173,-2.339507984553116,-4.891998391635432,0.27949679872220484,2.156680314738469,1.1626590396067153,1.5439624276547184,2.3114584428785756,-0.655535057462025,0.9488624862330232,-0.7039876975603959,1.7724095569790705,-0.09282843855824718,-3.1098601186168433,-0.6962210789774561,-1.3254865661462192,1.3739262869868294"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_101_100.jpg,Apple Braeburn,"-10.772387150252559,-0.9268119806002861,-1.7881896889375735,3.290373133434052,3.839189886237225,8.151058523577829,10.323829407275056,4.6598013680167645,-1.7761317911606886,8.45388353428201,-4.9781965337864325,4.0134940406201,0.4078436725404293,-0.3643483496200144,-1.4846503018358133,-2.8487059953228138,0.9524654580758608,-0.29978085539948085,1.2087189367653846,-1.298222644349575,-3.3444011931964566,2.2419520047968664,-5.947426545135293,-0.9314574709838176,-1.2274595284678882,3.2367092655194267,-1.7246232842299467,2.0697516670936036,-3.4607949576284533,1.9083484809904607,0.6825380087721091,-1.4694689781242614,0.7555586756127157,-1.8653484504090492,-0.7108485475933788,-1.6305018900649373,0.6404864220543884,0.13294124275270455,0.8178935176591104,1.5938878376774372,1.6017545340909827,-0.1953525635364851,-0.0950646048361939,-0.4445355367383371,-1.296883900406399,-1.037167453694285,-0.8002255780453822,-1.01653343045709,-0.8462823689094929,1.8604042693174951"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_102_100.jpg,Apple Braeburn,"-11.33315562785176,-1.459508736896356,-0.8913715009801452,3.613384961866514,3.962576434442287,8.598944829878455,10.233310701491577,3.9289666703046917,-1.5991642768353824,8.519658874752036,-4.962277696395456,4.704123627011252,0.8796238240489045,-0.27101922834442094,-1.318355783795526,-3.015069502576477,1.4006146551733065,-0.028611387539402573,1.2098882114518195,-1.26429696539515,-3.2879245333698863,2.1687169018963224,-5.63734542675346,-1.020580894510409,-0.8097107209181906,3.066522376639409,-1.058618737697502,1.2899584209727832,-2.698266153620262,1.4672689875992344,0.2251342800599437,-1.348801809483953,1.1324477127718153,-2.367115284674284,-1.0175422703944292,-1.3227129504543953,1.3454534107356024,0.2299857282130036,1.0971070164319268,1.8177897902170352,1.5127759576734077,0.22603717403956097,0.2845012840179849,-0.8116524970697949,-0.8500145851042353,-1.217586754786475,-1.3015940354556583,-1.3874002653011868,-1.1277628855386355,1.2147833463959075"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/295_100.jpg,Apple Red 1,"-8.151519121458767,-0.43988073215882584,-7.5464732372017185,-3.7702327498287906,5.8724370711851055,5.673788251789152,5.072457449449088,5.856448367590898,3.708927979357734,2.060396992712847,-4.84749105670973,2.925528039086516,-1.6159154348613414,2.766122833326246,-2.003955874969266,-4.035798940220239,2.0112979456570366,-0.0931303912106278,3.3945211475528323,-1.679340493132429,-2.8464470886425297,0.793542333664029,-5.3364017699270105,0.4070533508724721,1.0992513873180227,2.796728343579577,-1.6418481431444285,2.9222738382402516,-0.8723828863729061,-1.8869338660418782,0.32602306955718724,-1.0303420976862867,0.8029004045644911,-1.1440519478936748,-2.242170163359238,-1.4790797552203647,1.8526971823790714,2.005071193575707,0.6256432453634053,0.20070527948447547,1.2960299742871206,-0.03668342026609905,-0.7575945220166858,0.0570051732118023,-0.2036461895404651,-0.6389721796599102,-2.4715577051443516,-2.1699572729720615,-0.9000832509877342,0.9806453407110912"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_236_100.jpg,Apple Red 2,"-2.9952242242330143,4.56978684780975,-1.7689947955491543,4.604986803142055,4.059206050736082,5.704441538074528,7.905314210784506,2.3756386377873944,-0.17013135533072002,4.223930783006084,-1.732918053227749,5.422936110753803,2.138175607243223,1.0052770694763011,-0.4159216426404273,-0.8644396524773097,0.4119858840114249,-1.2567367399143439,1.4539600962153876,-1.8920912529547549,-3.3499494799270204,2.2403298910510996,-4.856885682340825,0.3189682296355956,-1.0623731781373313,1.5841813468040038,-0.7549788785966025,0.6668261735843319,-2.938987767006988,0.3401929592300599,0.633436878357926,-3.7697145885999777,0.6813844263062123,-0.7467417139002919,-0.17510566612288728,-2.355587838942431,1.2694341412822128,2.075142267802348,1.3067727489308962,2.2933706878527818,1.6763392916211277,-0.1340873037290481,-0.8051558264401136,-0.6937477580041831,-0.09747734181758066,-0.14769835809545953,-0.8820525457266053,-1.5730786055228678,-0.5615118558409875,-0.27746973069318537"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/r_195_100.jpg,Apple Red 3,"2.112623310110353,8.499809438575431,-2.038778931820377,5.615364720693501,6.385719863364036,10.716484430664488,3.93118259251381,-0.8027658408146745,-2.8234973301789648,2.487956719099443,-5.0319776924420845,6.907840766949857,-2.0832973333836295,0.5699547832466119,-5.368324883704888,-2.769631752659129,3.237103680937565,0.6931121462815558,2.1423606330779497,0.019684230528438828,-5.387898995683418,1.9258211327858534,-4.030054240625366,0.9962308077930226,-3.255350940703563,2.337145725420275,-3.4901259595587533,0.9050650969859224,-1.0686762491709558,-1.9623949903459905,2.0145249847835536,-0.8658356576850483,1.7049233437754212,-2.637197827018095,0.31081839283631824,-1.302123017049238,0.7962379541025959,1.2784527510447707,0.710425725864922,0.49833520078193366,2.733972434907794,1.6175474281514721,0.36279724771251576,0.025205933637193936,-0.28855767450542746,-0.9911711132854336,-1.7157450415835636,-2.0175627740446602,-1.601158187005314,1.560413115500287"
