path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_188_100.jpg,Apple Golden 3,"3.7592321133319953,4.4531803313428755,1.1586558690799829,5.629032305614527,3.5556249453347206,8.640915088062902,4.3201684086157615,3.1140674813255975,-1.2104603198760926,2.5536975647165185,-5.897564827913905,4.665806041445746,-0.3757795173408565,3.217710112455363,-4.850578752312398,-2.4693282342173357,3.6921316467918905,3.5579210304043167,0.06194413092671963,-2.1419028788772136,-4.77882035196274,1.0906932239553715,-3.376090747647287,-0.29652844826526187,2.033512862678939,0.33535175715428,-1.2768239976348417,1.2810170900183615,-1.7163586113472118,-0.7950617733727975,0.7413452287074574,-2.627136158435517,-1.783920887017702,-0.7698900445231627,-1.1617287442728061,-0.7751584721551471,0.0066483075278317314,1.6726102168560437,1.10706046852067,0.004471845310634673,0.11608872317157823,-0.8034200227525304,-1.3216705622029838,0.17974299364523028,-0.30284661101247506,0.15068058520381916,1.1934286413066115,-1.3137801565671772,-0.19285193685009003,0.8736227433799298"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/201_100.jpg,Apple Pink Lady,"-9.498720346401187,-3.156690260541622,-6.568237304128059,4.25077627922783,6.620463115510159,1.7052932307703035,5.133232575998975,4.338762328172841,3.387961003921428,1.6940846232224804,-6.187555058972671,3.052845799979036,0.4993956265986107,-0.40413997403684937,-4.702794885225248,-2.757503242111987,1.6369240436784351,2.899956604768545,2.1178209476562446,-1.7896035899284621,-2.1343897905988243,0.5036479547961158,-5.1694955358977595,-1.3946543125360278,-0.4801475596723498,3.2991815556292865,-1.632231340630802,-0.32948734178053146,-1.759908789327749,0.21276594363145845,1.3259184010631402,-2.266406670323413,0.3847513691295238,-0.10543107623678352,-1.2693186029523045,-1.4485839976955752,0.7713711031464608,0.07506181426596889,0.21815733962713796,1.546607493646835,1.0779694582234154,1.3729892593953206,-1.0741918517074083,-0.6036520087866959,0.6629807795863168,-0.74111620849618,-0.7124098579100744,-1.1334384338007277,-1.2190611129401658,0.21885852259960384"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/202_100.jpg,Apple Pink Lady,"-8.839250638416736,-3.017352122329988,-5.37369887833179,4.242187288308399,6.815684133712837,2.3315628771380146,6.190104097346441,4.537004840052348,3.2386469006468124,1.638950116061484,-5.7960221759099415,2.58899840034762,0.8125029799554555,-0.6227006534690195,-5.2820369471508215,-3.0921928189278503,1.1328584017534806,3.2052268623427325,2.7498825174796018,-1.9709987167673875,-3.0299252695778165,0.7894922591925267,-5.558960706006148,-1.1864111850150723,0.05768782573906672,3.875517495551129,-0.9947414269117811,0.2406711864897141,-1.6336689178507755,0.25516085581416265,1.1968369281389308,-2.1818253415493736,0.8249544745367895,-0.07566430430905638,-1.9022979063081824,-1.035914474317397,0.7722604505384996,-0.1108845234466942,0.20599742891223868,1.3563456424498557,1.609278990719516,1.4685344520146426,-0.6465723486826996,-0.4320624325344265,0.48725354073059574,-0.2714864265891619,-0.7735473972944472,-0.878248177050169,-1.179195862942387,0.43310450078962953"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/29_100.jpg,Apple Pink Lady,"-6.9360450030153284,-5.399820655011291,-5.89928037321744,5.586120641012931,3.849835055444604,2.954902819068826,5.53310580138173,3.4607435805660733,1.8956057464242952,3.6950785493382052,-4.402743424832617,3.0569559639137656,0.27391833765349133,0.150948950849609,-3.3526451751876762,-1.2128686482412494,0.816697668914676,0.14307572439096775,2.0055030196692885,-2.7094447625180518,-2.602973490560893,2.023568190209137,-5.441500642409022,-1.8231082091277055,0.4289529502935604,2.181988581816178,-2.6158874605925364,0.5961638614990632,-1.7957642953934847,0.8912908355645796,2.537207589187837,-2.520680683062693,1.7117993905800202,-1.1996655911144984,-0.9900152315596055,-1.4205987835238338,0.36335117216867024,0.8019892350026586,-0.25909499171161743,0.4083425103486782,1.0513549408577234,0.6223226107505535,0.4811663922812223,0.08704336481070024,-0.4392042811748825,-0.7747427299220199,-0.6654045348684745,-0.7146654304122735,-0.09554685988051716,1.9642022724087829"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_96_100.jpg,Apple Pink Lady,"-11.04490967329544,-2.6659801088820827,-3.8362108140810287,-0.6589985809084155,2.297677239912222,2.6167550506596067,9.355169304572104,-0.2626774306317756,2.0754279629858075,0.2031249667778335,-5.643701124520692,2.8169263976913146,-1.3628604127382764,1.086793598707349,-3.04615592234259,-2.8758801453246106,3.197800387859175,0.30937525149540546,-0.511742712530216,-2.988436528634995,-2.823331431270097,0.884172056920403,-4.4457014508753225,-0.14847271851266217,-1.419288589290909,1.3997405306410993,-0.27706546834369955,1.5169558113795083,-1.125997841111454,0.39139581686039854,0.054185882019253694,-2.887655042761009,3.105837908723082,-2.2245448330535607,-2.4795808541263544,-2.007641453821007,0.1568619063822763,0.5745355231770698,1.117721262269708,1.51079384916123,2.35522673700498,0.4720460376912836,-1.4803275529643287,0.8188710760463154,0.08557316613554074,-0.7932999287394321,-0.32036202168487005,-1.5139464493894152,-0.9462104218821292,-0.6041894602146183"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/243_100.jpg,Apple Red 2,"-5.386810586861339,-5.052953804151084,-4.907782807624052,0.7555382988260069,7.769111090421287,6.649098154511399,8.898431923127909,4.50179838351554,1.0889079712128267,3.1851483261749243,-3.050182435016996,3.3651563747861695,-1.204104128338013,-1.550920547986693,-1.4459589078430928,-0.35774917986855725,2.9914671964394817,2.380767185093356,2.643982361433067,-3.7826045603247773,-5.588341631099535,0.8728904483646416,-6.562800256856973,0.23800747837725342,-0.71282741764176,0.8433239827116958,-1.531001165865334,0.27161373615052015,-1.9413577784340958,0.8281747727263218,1.1975031528842084,-1.9611997015661224,2.0304271154469067,-0.9233196305441842,-1.656542930735697,-1.6624796762523162,1.0583286426443386,2.3372850214569336,1.7521181104894041,0.23934890427216143,0.31043665044036034,-0.08620417919527372,0.7167924788890085,-0.008412325307236318,1.1866470536352622,-1.1014945267649578,-1.2506594807068039,-0.6783862011359009,-0.7861062312484205,1.585317148815702"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/301_100.jpg,Apple Red 2,"-6.475144754442262,-3.5926260559232452,-8.357278309246242,0.4019888326862276,4.537216202442015,5.631591487269287,9.650424300987298,4.046795665907901,2.8500033872512764,3.10109430083876,-2.417541985841675,3.0808834625728285,-1.4944672189480515,0.41443746878119725,-2.0161418536024933,-1.3053072249440725,3.2668343201591488,0.7350953496994215,2.53409559173257,-4.660683399265592,-5.1603969657972755,1.933423663947366,-5.031025439615037,-1.0954614294789835,1.0819915164607476,2.273862072201285,-1.237784970704759,1.2827111106635325,-1.2653927697912581,-1.449575426812105,0.6796990549866068,-1.615987267826442,0.257625112407629,-1.0888978331251529,-0.8432708491179151,-1.68609049363844,0.11680645206397774,-0.2239795736108313,1.4528807479930517,-0.018967372027562913,0.8134916034401666,0.6803977914930633,-0.03608121180861604,0.23157676218524686,0.3534083480400771,0.3838907327568354,-0.58838042762692,-2.397661259555886,-1.7165812235590363,1.0258258149236574"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/24_100.jpg,Apple Red Yellow 2,"-5.3169535315307925,-1.1986635923523212,5.281819310470517,0.4373852594647096,6.2729847412978,3.6180599857256284,7.542593190336775,1.5007368368838359,-0.35248023817336943,1.4964518936628912,-8.58365024344581,2.2680598519411106,-0.18043263570279572,-1.54380554301972,-0.9473709024566206,-1.1268818273845511,0.7532784417901012,0.6086801204889255,0.6434209178111592,-3.4988241189237277,-6.322126076922752,0.7185632711652439,-3.7476952852228504,-0.8994152556362353,-0.42991878214306567,3.31743393754022,-1.0337485714490589,1.395955622018403,-0.0328026327870096,-1.6567781223432712,0.08860764506569806,-0.8469455107244493,3.3588015435210137,-2.427104027881072,-1.0813476834513536,-1.0188194294503037,0.3850406483496086,2.1708787964729237,-0.12006419321425747,-0.31890419533046577,1.8790796841954138,-0.2292605184298065,-0.6757260461038259,-0.8517693694448983,0.7225495911185518,-0.5907464141190344,0.6226119600542357,-0.6456339788288199,0.8764264155051112,1.3901926206217412"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_227_100.jpg,Apple Braeburn,"-14.173927173447568,-8.01431484894715,-1.2495540324672267,3.402212543835617,0.1144735459569391,5.772428606066616,5.373847893917369,3.4233146375579113,-1.1489861251906177,6.069822202078862,-6.081709255524232,2.1592837611763667,1.0716207845985806,-0.5965476396166424,-7.411335911756261,-2.8543406124771935,3.2747546350770085,0.25008584101214204,2.8869305350459356,-0.7920631563821308,-4.024738230187524,0.36764571764036696,-3.9715912888353695,0.4716362534702619,-0.5769687502424217,1.278139232516837,1.0018466502719572,0.13835777230614413,0.4822311482134061,0.14560841392439633,0.742598651066541,-2.0035399612162625,3.188046803667929,-1.4602648002911154,-2.5282761987671782,-1.4868985744288734,0.47127023128070156,0.3889527140617095,1.1257954521729576,0.9321122764787702,2.330896384076648,0.15136082287067365,0.8378372967463011,0.37898611785809283,0.43903553675758605,0.49300247342134607,-0.5943135257250761,-2.145158351526031,-1.7117958523540857,0.9104400344026835"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_267_100.jpg,Apple Crimson Snow,"-9.317555672928075,-5.955788482114259,-0.9223930678309921,-1.3437322794555548,-1.578079099851365,4.3165603657370335,8.566976004354668,-1.0317341297245683,-1.1397574689286556,3.0201591350854904,-3.534324876948715,3.3702221465940574,-1.8098376537146836,0.6721573580291068,-2.9648784888685693,-2.5561634234177006,3.2173542840898883,1.5730489091587037,2.4550291010480283,0.3271050107858562,-4.470345813114589,-0.1870237991341987,-5.180935186196401,-0.9260984489041542,0.7129296550077636,0.4329624006748176,-0.03626661017206659,1.5343758777282879,-1.8666018270893225,1.380223574989409,0.1766906640206566,-2.826217097714198,1.72309376868617,-0.9157617408678955,-3.7791466278241868,-0.16679567244957474,1.234653329045456,-0.6380138041042305,-0.2367101082867196,1.1500568841876702,0.8344372032699231,-1.0570665422690044,1.489032122949665,-0.05076676293735352,0.14524816958321074,-0.09627336942823347,-0.7485386367220949,-1.1088539375452333,-0.3647932087008239,1.4861056275721738"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/31_100.jpg,Apple Red 2,"-4.179957517931569,-4.315331629626249,-8.292547923104534,1.1987953417322306,4.764987394141017,7.4043637575277215,10.478519464351049,4.629281781040764,2.184679576031386,3.6984787410965723,-1.7448984326708803,4.079149645734404,-0.5101840906957057,0.5033515928886948,-1.9809397336161436,-0.7730534166016534,2.6641004595828295,-0.2875701112920252,3.0879432150169417,-4.362813107069564,-6.259996994191016,1.2469548420438992,-5.3736231216073636,0.025812881471303818,0.06523763074415749,2.481145331365679,-3.037693360859501,1.1479845031467666,-1.9233025020118304,-0.6071006216887714,1.5046882203136076,-3.3447857206564517,0.8980932571603516,-0.7439174156867727,-0.5117356035112413,-1.9911899955220747,0.36198442635924466,0.8479802645177551,1.6033817534228185,-0.2714309555127816,0.16362862489603136,1.1848088516374544,1.570146566814595,0.6269730514465426,-0.38228511753584826,-1.1024537814286497,-0.9360643245070186,-1.0873609157062218,-0.6223855108385665,1.3261925575483742"
