path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_86_100.jpg,Apple Red Delicious,"-6.738044503572316,2.9900370537964087,4.535134955776035,0.11531309137100476,-1.8581650944250712,8.474519388860848,3.9463377451334236,2.536372127823449,1.5096510315316438,-0.30028283349366974,-5.717118910698472,-0.1552705258978442,2.618785657605631,-0.006962085237112333,-0.5900638375348598,-1.0296569009394008,3.107714635143653,0.7876787416615951,2.3893720464785124,-3.8261360839970333,-4.3219780158178605,2.6105017882380777,-3.4630010609068957,-2.1887283072549515,-0.5954741588050624,2.796923322626455,-3.3804058853369394,1.810956826902741,-3.590158809996049,-1.033173524293614,2.0413318405621372,-3.0494192672187683,1.6991118010584834,-3.8434677281879734,-2.8144165114550583,-0.5303561801266132,-0.8407732629248378,0.40626361344423995,1.4685598642709377,-0.19791447180832794,-0.15189971813905542,-0.6423252198902513,-1.017953954471758,-0.2232450627992812,-0.12316391303148617,-0.5085544636132739,-1.5073657718106015,-3.4938265208498405,-0.4634498150170544,0.1305209565596885"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_192_100.jpg,Apple Red Yellow 1,"1.21972125322885,9.583720381871341,-0.16810501947144532,0.7555078934725887,-0.5083904242849394,6.684464823270674,6.312550136890152,7.467019818284718,-0.4749957581182659,-0.7286386666120028,-7.539150098565356,6.896457857020511,-1.3344256174975533,-1.5375338098248785,-5.385064916287879,1.1352072491937417,3.9743827597405987,-2.945922573527515,1.8810808466382527,-3.5522894548954578,-3.959081460576781,1.3174572031369525,-7.25615865531016,-1.914369870829824,1.5786927386776775,0.45751619407536454,0.09342066418395488,1.3067128787414821,-1.1810444196560632,-0.875775398726499,1.5764097648240782,-2.04700727024541,2.6369363320184798,-3.137683928740477,-2.553878486830236,-2.817729012793635,1.695768701084579,0.11211545264245049,-1.2414155552696748,0.07951933560407341,-0.08041099503752513,1.5472960472428985,-0.42311707151950034,-0.45427401454362676,-1.4882380944848403,-1.8976218248231542,-1.7340405671298036,-1.0601769046119718,-0.445463842307836,0.7644169509294403"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_173_100.jpg,Apple Red Yellow 1,"2.4760724907414264,10.40679079305387,-0.522404034035741,0.7829574950449039,1.7506079163215778,6.976447839987156,4.72917994894887,8.247627868251776,-0.5089814748348984,-0.9086782990752439,-5.767741668532527,5.3341743762865885,-0.9667373390684485,-1.8787891509662724,-6.542264548209068,-0.6751941431022755,4.63021627583146,-3.386090968349389,0.8910985567411699,-2.2300168476892748,-2.3423157355113364,1.7708705591295864,-6.709928997924551,-1.814506279247143,1.222976493331499,1.5059399534548712,0.022799686015115308,2.013704328519584,-2.7950177306966184,-1.607926746036822,0.022466296274522245,-3.812649689239841,1.0415289413694597,-1.5312606959518364,-2.6764152722028824,-1.9159966384461498,1.1086227513921774,0.23368776283046752,-0.9469359553126986,0.5924633227046608,0.7443617466514265,1.4213594912102807,0.4849217000026771,-0.7604832012673496,-1.5104505788565599,-1.722942202486189,0.05283827232323823,-1.838202289460423,-0.30291610580357536,1.319184251749445"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_175_100.jpg,Apple Red Yellow 1,"2.412191669483636,9.824495634857419,-0.5991196807589855,0.8310952826904514,0.964461069065683,6.501455518424942,5.440579804970079,7.680411037209597,-0.6910123947185101,-1.1834114119962973,-6.138933653386243,5.983493497326569,-0.6817858875016829,-2.5283043533204594,-6.3099755879065595,-0.35064680118410174,4.0445308631228984,-3.3504398185608695,0.5194715264361516,-3.2071442041435834,-2.584586167341126,1.5751230063992272,-6.963772678055857,-2.0024094198553684,1.5706507476891514,1.0607341370825678,0.07088072278411388,2.161004006949571,-2.5139300170948884,-1.3337511881715085,0.47433045408758073,-3.249032882580791,1.4650156206938638,-2.107902457519195,-3.010598028062365,-2.8485166699758944,1.2995809319463465,-0.10368657346364213,-1.1096387733794622,0.28571822307408345,0.7134173809785808,1.2732992468136919,0.13256361244099105,-0.7188908584189955,-1.4781367291800716,-2.0103508119571765,-0.7584603572776585,-1.58928233268602,-0.733371989416145,1.1308778303522191"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_128_100.jpg,Apple Golden 1,"4.32536013021866,4.983935193661659,-2.1446712965270605,-0.28247010055614324,1.8524603564781554,0.2551929403628368,2.0108573483644356,2.2190219273233547,-0.973031291605998,4.6455679456360155,-4.531912494697151,2.6516738003624565,-1.5611572826928686,0.7282392924073453,-2.5081005276984847,-0.5809497955059328,3.207727182633259,-1.1170666260691704,2.3141270448367077,-3.131690757555956,-3.4009590840484734,0.04803004673062744,-5.832433318532646,0.1299315237074717,-1.7051306123216823,1.504626805824757,-1.0075511910532644,0.7923374653205784,-1.0533152413914917,-0.35259857468743994,0.07174642426638506,-1.765529718652572,0.8815388670126482,-0.929555197954657,-1.7281790754376773,-2.5658712482182535,0.42757653877339086,1.6688763526025052,0.9600474378127898,0.9255046695768515,2.879052591413946,0.6884034228897026,-0.3196339654417756,-1.2856822733686433,0.1450157947735837,-0.18121504852981554,-0.7582532972672397,-1.0573584379446794,-0.3297127113474207,0.8171393697714756"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_191_100.jpg,Apple Red Yellow 1,"0.9704219430217094,9.603825088723182,0.2889862898253606,-0.843833461178936,-0.4213105886732915,7.66629157710073,7.004532414912366,7.611549398090393,-0.4426071889172855,-1.875314910450466,-8.479046448473968,7.828123726781468,-1.7409622014270563,-2.409563373107578,-5.734030548760275,1.6486054679875768,3.7419840960408335,-3.8672830757265646,1.421455362713872,-3.8505469464213005,-3.8229741446937995,0.9319062409849412,-6.982694602831866,-2.310976125920626,1.48957640960709,-0.33488849606012616,-0.20909824135980487,0.2909199680421974,-1.7185989168936793,-1.0896588072091016,1.5605812746524717,-1.2425174876793599,2.406315746612773,-2.783391092450829,-2.65849852817503,-3.5461546216007593,1.8527313161296683,0.16880447297871315,-1.1265798259651338,-0.8549643619005511,-1.0218115478904948,1.9017323413101577,-0.8414814388209182,0.12934802846985505,-2.1479996893948483,-2.035004606884084,-1.4491366184800334,-1.3774489220291257,-0.23765991159394295,0.8963469131356742"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_152_100.jpg,Apple Golden 1,"3.8837722604343217,7.267121333164334,-1.2631978455848871,1.5636242410650028,1.03304261316987,2.8623175308996864,1.9933997611199614,1.769954121827403,0.3183917023781336,2.7618997197712987,-5.919205453909297,4.851992635055996,-1.876786091149627,1.134953930905198,-2.4945510382181855,0.5705417778249161,5.255591276338825,-1.5672389250559604,2.524591036708517,-4.1592324152794555,-3.308693497550197,-0.006707282225875865,-5.728505156648716,0.8336058560785897,-1.583234506423729,0.9366483313831476,-1.0825539749040036,1.6700668954078213,-2.144853880975243,-1.8743697802495807,1.8820597310538612,-1.294894340633064,1.249388925457023,-1.219054649093846,-1.6461798435897714,-2.7175549185535175,1.5852131742026696,0.9576116661757715,1.4593762485942452,1.1764898241146649,2.9877287768710477,1.4186974745916328,1.306605355148656,-1.3171167961963075,-0.18121355846380618,-0.197456925336662,-1.2926109082056512,-1.6014987715372906,-1.4248748119652466,1.7402570544315483"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_91_100.jpg,Apple Red Delicious,"-7.421352592474998,3.815318381023493,4.373978276475799,1.6680758902473154,-1.1439686923442742,8.997266570395766,3.504191981363448,3.662563936616921,1.7005849564783895,-0.12717760835676914,-6.2447462944943135,0.2939066537300959,3.0126380124892744,0.7021844692737965,-1.4164569465050432,-1.5908800345811562,3.3290660542250317,-0.4969555856777223,3.220232679596773,-5.388068969472133,-5.390778491468986,1.9760972923198752,-4.141611378971501,-2.3315057842012714,-0.14073882917959105,2.754953961826174,-3.4185269933275673,1.4327073082716877,-1.5226179574181216,-0.8053587610353901,2.5377496588852897,-1.8245975759781088,1.9864422060622113,-3.3132259394137384,-2.080168117419677,0.06312475273489813,-0.2072776685734011,-0.46412297046673995,1.6360628153527723,-0.04302389485391604,0.9179944629930805,-1.4550491155100245,-0.7689474350631335,0.13961171088016117,0.2509583164992019,-1.5099100123249662,-1.5638913960961167,-3.3052581210453544,-0.6956186961383082,0.9402938138434283"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_170_100.jpg,Apple Red Yellow 1,"2.68462352369305,9.986759842730875,-0.7691465612714475,1.2060882827743513,1.6576389102540245,6.307012347033757,4.120922611141196,7.3134718859082355,-0.6354047042346066,-0.316271058132271,-5.298372850065684,5.516813923890343,-1.2479013404611043,-2.1994149971627377,-6.208277784878898,-0.8315034803575114,4.059561656893124,-2.887008405079755,1.3508777383709358,-2.9082622072417093,-2.7948734480061392,1.0548995785804371,-6.156100777418536,-1.0585346230779382,0.5619049105238008,1.2836213129792,0.3154125554726434,2.3254354557472676,-2.6518915766246183,-1.481593846601903,0.03725799383758327,-3.16573870070874,1.3362329874207133,-1.5518098041445807,-2.302183970538038,-1.8191428630208648,0.8939776777134864,0.6717796168492794,-0.5086635815443633,0.7667535403642487,1.7397801392174526,1.1927178099634352,0.1466564129713081,-0.8129143251205085,-1.561141117069717,-1.5967246440293614,-0.8498165374595232,-1.4736684106109263,-0.310681940944881,1.5068009053619984"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_211_100.jpg,Apple Golden 1,"2.7587619974463995,3.4123877798302598,-3.1387020784742576,-6.539035366238155,1.7666019441939635,-0.008939505401446338,2.2544400858895566,2.8440788440814586,0.26209679141305636,4.729504636143589,-6.41343550112096,1.8190673410931693,1.0653712008387617,1.1751804271950501,-2.281670305996399,-2.5274764933171436,2.7255428592808557,-0.6744830497476956,1.1151152221910507,-3.372251133736142,-2.5416444342059097,-0.2377954940731075,-5.0498415223195074,-0.31754400778517133,1.2012108933159449,0.8109169429400093,-3.620764382705795,-0.03497565154619996,-2.112130041696056,0.853744798528989,0.15882730577879442,-0.9913396547103397,0.11231834172215736,0.04050714263464679,-3.6444982339579575,-0.9028461060277028,1.6428723548120108,3.0444260954959343,1.1384353595018286,-1.1826971581833612,2.2445468833960187,-1.2329607777600107,0.8836391021104124,-0.33159579048953075,-1.2905623888879962,-0.05002402801589289,0.888078173818704,-0.8188391386802891,-1.6863336611275803,0.3604997600125966"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_147_100.jpg,Apple Golden 1,"3.4014894084248324,7.301720581920424,-1.6233559974496687,0.6216449166674055,1.0788758528721207,2.6079736355579355,1.9528502458758064,1.8189278896264123,0.5743830147501529,2.4146309637788796,-4.710406339007396,5.095925871861167,-1.231574455977817,0.07574926881969869,-2.081159154368377,0.08481675116967362,5.68406957849323,-0.7945986661291199,2.41381454459425,-3.8523362895312605,-3.121741302118768,-0.3283080982845461,-4.725926608452419,1.003731391911199,-1.4527610576792422,1.6054459924909432,-0.0247599242503128,1.3281882476112594,-2.1370442412585824,-0.9561710877485774,0.9672603981749576,-1.0961827399125597,0.9871584498437344,-1.06722638663594,-0.7370328719854232,-1.7642488060560035,1.0568022592458486,0.7798108826246074,2.512887287578664,1.21245486933204,2.730005749290557,0.602858027683848,0.8106990790916221,-1.8668585609686232,-0.40883046982133603,-0.7301315833396808,-1.4831403351342272,-1.7267047111468183,-1.406184232785217,1.4960588009940594"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/152_100.jpg,Apple Golden 1,"5.155584584184938,0.9629653895183021,-6.430516334032191,-5.192324288507005,2.2334287201489507,2.758598869832309,5.841543776695153,4.0885324213848495,0.46294651380920626,5.915831405223369,-5.603019877211733,2.2579352912919943,-2.270289999173901,0.9928097874003672,-2.388771067827027,-4.645290179194713,2.2207379510957876,-0.3605978801554799,0.7298881212213864,-2.860008025108469,-5.307291643127743,2.5761920108520857,-5.054892796441779,-1.6043366554602772,-0.4134457260917282,4.234932397604789,-1.2685711963362394,0.5209026583166665,-2.550425962581121,-1.6553387291442423,2.039451404615721,-2.2062945749201575,1.8918275750446063,-0.8543917553494967,0.28037042536955525,-2.622934821649081,0.41358894406855745,0.2791565750311121,0.10323332742415771,0.1259639566781769,1.171415967407142,-0.5647795874339202,-0.6266203756068007,0.6915654984975683,1.1949045230966042,0.32279356932458764,-1.5773520115223982,-2.1004405450519585,-1.0457021187746092,0.5103882890382345"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_166_100.jpg,Apple Red Yellow 1,"2.5549955238373796,9.31859620073226,-0.544640341501292,0.6240750258296472,1.744688402553731,5.8968252603631806,4.8825587899974865,7.748307687391821,0.23081397542082707,-0.42029153377394857,-4.751270260133158,4.517922272580099,-0.9319013286265899,-2.285725160711786,-5.770662437243686,-1.57545148865996,4.335709251837724,-3.1962013420723774,0.9960537830559997,-2.349128140933768,-2.1863282843696803,0.8735492801443488,-6.467776701665599,-0.6335069462959207,0.087791827812653,0.9831883552320788,0.6719638378865954,3.1295303431448023,-2.9728505170572137,-1.3063868122520443,0.12347661142344585,-3.335162989657203,1.0994137941385356,-1.803902255531846,-2.1154040472955535,-1.5717156006400157,0.9188054206539061,0.16710328751962758,0.10363465944529068,0.8885178852663481,2.099899506563887,1.280809497347083,0.3942288063613779,-0.9986248900472257,-1.2088365717926168,-1.0168469562775553,-0.9433748662668769,-1.5858181401263265,-0.39260449816408155,1.4575819062461488"
