path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/283_100.jpg,Apple Red Yellow 2,"-5.283511878277366,-3.9808906397239956,3.898733947019504,-5.268592409602493,5.64932534009491,4.498803490634271,9.799286894037767,-0.44372535861176104,1.530668964778718,-1.1003993399338319,-5.112267418654149,5.376323356922999,-2.190364795431848,-0.15915514259988764,-2.3511983294780916,-4.155051636629917,2.0079299043305086,-0.028639977285845403,-0.9052766775481486,-2.862764290299318,-5.230715690110197,-0.9540008990316053,-4.42119512342002,1.057602934061626,0.0012582762413356717,1.8312166463084871,1.5122175237496032,0.6042163858322,-3.5695824083187286,0.7910629807696861,3.139545627205387,-0.906059344211577,1.5120750055064762,-1.3381043349641486,-0.7092988208847114,-0.582873161657093,1.3018752984151525,3.4883127481179934,0.6003577003433033,0.12151141558787411,3.1734913869229837,-0.7392868784251058,-0.3844478713466215,0.23970621768201994,-0.449573913962526,-0.6144790431245489,-1.7488153440282947,-2.0749293522588883,0.6298585084351743,1.240169188780273"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_244_100.jpg,Apple Red Yellow 2,"-1.8779342646712478,-7.5718503705325375,6.31884314982143,1.3125196624978415,8.41341749076037,3.2576705019692227,5.6113747878019415,5.53878211425552,0.18737723921286817,3.824897260383974,-4.585140127570375,2.635089924785092,-0.14751118518668022,1.1594856897189298,-3.444703623331906,-2.9338775052780903,2.154257185323526,-2.1529385304824507,2.190261761511973,-2.8370085716386875,-4.223264465274561,0.5050947748834251,-5.534148582737395,1.5000120124160115,0.8797868224239063,0.8293697926392174,-3.999263149824299,2.1635266935900823,-2.325232719018829,-0.07150903980401269,0.44469020679087745,-3.367679749712048,0.19118122338266375,-3.3811910486950887,-0.7722799646049263,-2.9347025022853983,1.7214639415444388,0.18518608828424737,1.8421535151012856,-0.3348897801301119,1.8569953536302413,-0.8621551030653719,-0.2977592934324716,-0.7616796827118768,2.50792921083845,-0.3868872997641552,-1.60267986170386,-1.1036406253715447,-1.3861862917445962,1.319819695997233"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_246_100.jpg,Apple Red Yellow 2,"-1.4542183169549405,-7.006361102454872,5.536446698197692,2.221638576381968,8.204872875500902,2.802099735031357,5.684987304271725,5.418500894322166,0.4823989819537679,4.328171689081115,-4.727540059273793,3.0442794317285244,0.18789235441160457,1.2635477944439373,-3.6798686795815216,-2.3569418267243156,1.6896250530067323,-2.1500581108095855,2.19838558928533,-2.905185140894911,-4.351440987459838,0.7113501036662777,-6.327946377535829,2.101423511837703,1.4386810194130137,0.41847505076442904,-3.9449132902913107,1.9600216993399076,-2.337099557195147,0.02133214698388099,0.20642814607491183,-3.4399614779036165,-0.2494560002461301,-3.3225201357804464,-0.2837228640602454,-2.8253552116425302,1.6069436602914418,0.4116028623699149,0.9889125889608323,-0.7210685742163387,1.542510244934201,-0.7121547832991788,-0.5559112356609751,-0.7099121382562784,2.7208933316435657,0.08055427151757119,-1.0978963870442653,-1.1043836113088328,-0.6920060541644029,1.1231683892656497"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/202_100.jpg,Apple Crimson Snow,"-10.541469485613781,-5.720220892945508,-5.971179660841343,4.185794041120785,-0.015829712634862138,0.6355421728055621,9.039262373190773,-0.6365147837227009,-0.15442201180435422,1.5652480199151424,-5.025688447605516,4.468734214488417,-1.0805615825862183,0.80967029893305,-3.306674483406499,-3.9719950465616947,3.0208464316118286,-0.5847193025983976,1.7512048555957256,-2.5379420807226443,-4.716068548423225,1.6962171803005048,-4.528082161843181,-1.9719607266202743,0.7329250434642367,0.6832417398279131,-3.2906838767549726,3.1313564539782224,-1.90519031036683,-0.5031745972108007,1.6554873469802514,-3.150019837008361,1.522280327920984,-2.47834230143875,-0.3754133536180337,-1.9441958925978842,1.4569075645129814,0.19372123266953375,0.2786612193649599,0.272827572186385,1.3585361852897677,-1.1799886499285543,0.6341498776241431,-1.1130492482766678,-0.4040458864021824,-1.2700607706857647,-1.3602636911357544,-1.09342187805692,-0.8403765171701698,1.2306803088696112"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/241_100.jpg,Apple Crimson Snow,"-10.184078108931807,-3.5018252201809688,-4.452829815953115,2.1556432199963944,-0.2235480653894574,1.6113382681700081,8.728160245805766,-0.9887922772676607,0.38251718161408355,0.9931522981959942,-3.3481904604376864,5.2148851487296755,-2.6886486281855935,0.950719552976947,-1.3922970899764942,-3.557808114666807,3.886749479962921,-0.46750225886486196,0.6263935292819812,-2.7737683234034907,-5.545177917150505,1.5121787762111367,-5.412320430427347,-1.1201066409815472,0.01438910737944143,0.19146095233761068,-3.508046704032401,3.2396178595352687,-2.32822954503861,-0.34750038532868954,-0.22662716803965,-2.561708943031465,1.6903778065801995,-2.031185623165024,-1.0773044667432297,-1.2570952775639708,1.144065915125185,0.41619706451436694,0.8902437949616356,0.8813331779965181,1.728100015478715,-1.2970255136572846,-0.10726928134942215,-1.9918306283721323,-0.40438265801211676,-0.4229203926082834,-1.4794042171773454,-1.8709836361741776,-0.35851617160897375,0.7069052264355596"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/121_100.jpg,Apple Golden 3,"6.178267477444847,-3.8310230176626803,-5.788976403015654,-1.6117729054596102,0.5627856379722999,5.369854579882668,4.95163724199324,-0.41009034008566,2.9153732176930016,4.007271987898008,-6.408692720608996,1.865391816785115,1.0898959627400142,-0.6539293223684799,-1.3624621444461547,0.40423028899100644,2.0219151696244646,-1.630916556413818,0.5495026257884453,-0.9952095351434536,-5.822275721082134,1.1380826692974413,-5.844170486903075,-1.7293607949893872,-0.057196414664449795,3.0954729424605425,-2.691168390824168,1.7205343293330282,-0.23536110071739205,0.9305165107149606,0.667491802917416,-2.005776962137663,0.7866889060656651,0.18291753868080943,-2.093433344911771,-1.5235899552640506,1.195563096839693,0.44190115756094234,1.8130536097390773,0.8024690178733037,1.6784257861416738,0.39325030431876434,-0.4656769627020723,-0.6980624175175821,0.6225071063171992,-0.39882155168342415,-1.183926094232089,-2.4723074896291637,-1.51077278733079,0.8549701944933905"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_215_100.jpg,Apple Granny Smith,"4.020425319569744,3.139314081211157,0.8908274361502423,6.607304042341419,1.4717755123515892,7.990758014484456,3.297944697989728,1.867531833091139,1.735276309430941,1.2547918237708937,-3.8020433071842827,-0.4188787947826924,-2.3011216193587307,0.3483760563431981,-5.8365455720813815,-1.6297500610929607,1.816981276505544,0.494868672940337,0.2517244602122556,-2.7225748309488056,-3.8572844136236504,0.025785903706603268,-2.5684450236717637,-1.191017803011877,3.3149412381326844,2.569073130320682,-0.8617560709427069,4.693159276006861,-1.4755459823371182,0.06968119939729947,-1.181698453550238,-1.9420767582118403,0.06555074790855116,-0.9420213728380032,-0.48724280615523086,-0.7752967311004237,-0.2527959266218154,1.9919179587043443,0.02701528593057926,0.5854623607845489,0.47360545566265044,-0.9183916805570478,0.04317006801268682,-0.5376468101465552,0.3478513411653967,0.338018416869831,-2.2468442576316625,-0.5845646218179094,-0.9460061762833778,1.1869423469569726"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/265_100.jpg,Apple Red Delicious,"-10.305914145385785,-4.581644282267049,4.606261104244846,-3.9410556665075362,1.1264429289982125,7.517133661157986,3.646699621890329,0.42311897962043166,1.3699238082805782,3.2190226155615527,-2.1239773317666586,4.556402413095138,-1.0211761173907876,-0.24935855316557692,-1.766837571291549,-2.489156687645032,1.6623415133666568,1.1273968069988227,0.2591467605847956,-3.3133998051732094,-3.7841888976830664,0.13087847307097342,-5.691347861079933,-0.2542662846500543,-0.0453613507840725,1.7653311958864917,-2.133589142646687,1.6441153914666442,-0.7074927765398192,-1.3866125694954137,0.4101888909016745,-1.0036928804905108,1.5411116159248532,-1.622051558981942,-1.5376946688883588,-0.6733686412419981,1.5838255258698086,1.1208458685121137,-0.08037697921842471,0.21950291000860545,0.7237621157783871,0.5000048697290664,-0.780125899896761,-1.9240232248431528,0.14720381979476235,-1.1333986670062564,-1.5546107191867033,-2.2351387085521437,-0.5401495413199631,1.787878855113592"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/267_100.jpg,Apple Red Delicious,"-10.603059516673774,-4.30973141792935,4.2345919170900945,-3.2558767131251933,1.5490433421179668,7.256440540978156,2.916978678263903,0.3101199449838727,1.3094203040998162,4.1834042609642745,-1.576441305232513,4.988928404103351,-0.5544028928836,-0.880007044214431,-2.1956022255224052,-2.7611529704573967,1.439798789817744,1.5182799994893597,0.8795055450188234,-2.7761478996397426,-3.456326129028718,-0.4377761445205887,-5.612089632892874,-0.4100518777043954,-0.05902224994072014,1.6198952498801489,-2.1776640998038195,1.3651008531346516,-1.0261658282929151,-0.9613865655082289,-0.10220926833041823,-1.2775948173226224,2.248061756908015,-1.5383066856859269,-1.4275289747905433,-1.1497401937954073,1.3330869539412347,1.2669657987754714,0.08870242207757197,0.4031798667170208,0.7852994129810491,0.03715627947210219,-0.8772594401113736,-1.6021057950080237,0.4282268451404528,-1.3833752712083336,-1.552676182438045,-2.178625913698276,-0.692772617158783,1.535607484911872"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_23_100.jpg,Apple Red Delicious,"-9.788551671348825,-4.146708218308215,4.3262386137011335,-6.010847995680825,-0.2941423020422789,6.933483531362078,6.618622195031782,0.23455046198888246,0.6336216973376262,2.8973531520357714,-7.85108121704906,0.3735498420008573,-2.7120472694943674,2.3101708828300693,-3.81738287440313,1.1982485934152258,2.9765782318973493,0.5670450095322258,0.06549612462807898,-2.388514677254969,-2.4690814620514656,1.6410473210585754,-4.999436417562342,0.43726176814971496,-0.2867838690546063,2.810482824251443,-2.131941064471248,0.31373488677364103,-2.2718787425211833,-0.8284592143313644,-0.05009365175932943,-2.762421617074286,0.7844247780598917,-1.5857857058748814,0.4133210739683377,-0.439312904099829,2.0962268360588494,1.8622089548481198,-2.4078036175648285,-0.24220683117968128,1.4640057530900341,1.420608242389083,0.7903358209686819,-0.07160788065165791,-0.018294066856305517,-2.126265135284275,-0.2810599060558099,-1.6061470093713905,-0.7367326918872247,2.561854337895902"
