path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_119_100.jpg,Apple Golden 2,"5.464194162676778,3.2137143483328208,-0.5588610039357095,5.161929619117333,0.47714211010485486,4.76214071010706,4.265012938814157,-0.30823498917615927,1.9850821149218192,3.900728863904723,-4.159045427605189,2.487245566493646,-1.0689427286201911,2.245570194936146,-2.6552390779294295,0.7842987933921186,-0.10382749449570727,2.5835570211678425,2.3595803664675614,-3.4656319857765174,-4.177743172002411,1.4745112368892335,-2.339128924335995,-2.381351359794843,-0.3502088331304256,2.982480025219074,-1.4135257458733779,4.843070225985355,-0.2672258130237035,0.4060205471563655,1.3608273332769216,-0.5588763897012593,2.512434050247169,-1.3472441841375582,-1.212909418170703,-3.0384718719333272,0.576338671227272,1.3866539866770902,1.0725601226264763,0.8292509791169865,1.6612421385264255,0.5127330578987722,-0.3511054822893089,-0.36436764852251086,-0.1052202573915971,-0.9832434830702158,-2.079166487670569,-1.354178696566616,-1.0713256715466557,1.4055916124032515"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_202_100.jpg,Apple Golden 3,"4.805694284587795,3.7768901249641056,1.470732994635761,6.086935757221648,2.072410406068994,8.928398513121516,5.164286356640425,2.496468727232165,-1.4025741404297158,3.019360796628491,-5.205835852114631,4.828637401551859,-0.7972849370865114,4.162004680482048,-4.081572799462707,-1.146786072809636,4.394391368688541,2.8674979131429326,0.5331795121704397,-2.493891813291925,-4.595314171348309,1.4253578684962918,-3.301230890043823,-1.3926053747029836,-0.14660778342680875,0.41047384276151866,-1.394232440321184,3.207531858473956,-1.9449321637004469,-0.22377588676410926,1.709468639811688,-0.8290912744526909,-0.18231138028905228,-0.7607093475972351,-1.176609043947872,-1.4401718804099688,1.0214591929840107,1.4659972667276064,0.6790653536651526,0.2078072539984207,0.26128323899405576,-1.1124168309145304,-1.6732824620967957,1.3785286401005832,0.7608642199395694,-0.8068298689788912,-0.1481895690827823,-1.8884654271922563,0.192212064865677,1.2182137852713224"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_210_100.jpg,Apple Golden 3,"4.547479340579059,2.01276872188594,1.6543760105879448,5.948733601893823,2.387153056587522,7.463136675275269,4.054529250073185,2.487760227356423,-2.138748232839079,1.9986755418338251,-2.7078580456765398,4.493831977977186,0.10446258367375177,3.755498659202302,-3.121602167186979,-0.714412407494773,4.058507183572758,2.270254167119015,1.6094726696170658,-2.4317715349102063,-3.997859806131199,1.561173981785697,-2.0359198010554693,-2.398948540455681,-1.2038011116743836,1.0195227338942976,-1.6996246464859681,3.974156742531052,-1.7277731773395628,0.630566817282362,1.5353674734669152,-1.0829917136554168,0.07807357030567946,-0.8671560381862923,-2.3492557888099026,-2.1341247593461636,1.7674889143928119,0.9275293418780275,0.7924879106367958,0.23563066502530378,0.5849754836416694,-1.1789933470958638,-1.063563943359758,0.7655992944568585,1.0273983293418525,-1.1277058305464371,-0.47935969477429885,-1.5536739598000695,-0.4193251730604232,0.9523804546146575"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/232_100.jpg,Apple Red 2,"-4.938616354362059,-4.520625583016037,-5.615003398444807,0.9792894590719772,7.108042702985487,6.192629917213579,8.032925846671713,4.318544568209715,0.869876623588546,3.9467559702156922,-2.7241717310546942,2.896130853847933,-0.7868389694095203,-1.783235801625904,-0.5151881414981109,1.0044190506927468,2.731402067292713,1.985172215927,1.6222845523318352,-3.2021888407732586,-5.578509363787496,0.6810581173950452,-6.106458349982548,-0.9191239337492981,0.3431154699245683,0.8892089616830399,-2.3010711987224113,2.9072361300291254,-2.335302697086392,0.5858765241843459,1.4038549957985909,-1.361458780401124,1.5797507837515603,-0.9947910332655532,-0.8683039656672324,-1.9938446683694102,0.5497000208489872,1.0415246847020014,1.6496514951578358,-0.4985971390276842,0.6028602790367431,0.5308566457004381,0.8517230340566749,-0.2895470578525646,0.2873648157024839,-1.5191528705966628,-1.8156846038619983,-0.9169845163543596,-0.7930196979065229,1.6219812947316457"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_253_100.jpg,Apple Red Delicious,"-7.780776577356687,-2.971030046476416,8.065219454981623,-4.0388934266646945,-1.3887967495363391,10.34870693425323,9.02034840523652,0.8436830616929731,0.8863949266418446,1.836790384808313,-4.83328781787383,-0.15561334239153357,-0.4492145323012179,-2.2556857327390407,-1.607043068737843,-3.4164236257485494,3.1584786375941274,1.2788349566234603,3.525440343758394,-1.7324292435222712,-2.384374250419341,2.6550476736548907,-5.204164938695439,-4.281625157547933,-1.9937086483026631,2.323975983070502,-2.197073575103937,-0.3976224668976041,-2.842242688490957,0.5828697594014853,-0.12776971243450302,-1.4936443432449094,-0.8755539117855218,-0.7856231935681247,-0.47789893311872494,-1.3566228708439614,1.2791586174299514,0.4559772220694022,0.9123112939516005,0.39275069630374876,2.7021435166895023,-1.1570217971831736,1.0359085340026526,-0.852331755288323,-0.02557202196543485,-0.84040773100006,-1.670696497989187,-2.7141457732258027,-2.1661025799876827,1.248607189743316"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/33_100.jpg,Apple Crimson Snow,"-8.487552265704512,-3.91429851962847,-6.573657817161087,2.7723012445076316,2.6572432887300113,0.9961200153452919,5.68508226354088,1.0675631435869806,1.0249389501586041,1.3328313176840112,-5.2794313609932635,3.7736107694348133,-0.9323896769686645,-1.1401493360176926,-2.390227416052096,-1.0589334635226417,3.502016363921093,-0.12863385794299073,1.3295918253102545,-0.17946096160530287,-3.1658971906819557,0.8351878033525031,-4.500456509454134,-3.7104099303081783,-1.0565647814763637,0.9172635368797811,-3.0684562455754443,1.1731362575968853,-1.6707104828419332,-1.2708347815450265,1.458472802120319,-2.529003265670461,0.21097524487176406,-1.8763070465543588,-1.157685880120696,-0.7820145242076579,1.1256978283607273,1.952426603332243,0.9204779345960079,0.743776886204465,0.2629342014825787,-0.36892505064679015,-0.8831808464234931,-0.13317844146369617,1.0227943887332511,-0.19442146148766776,-1.431016109528639,-1.5534804464562477,-1.7962147501620753,0.6184938088417954"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/25_100.jpg,Apple Red Yellow 2,"-5.771559723417167,-3.189920691971571,5.726987531154598,0.9378152984624651,6.442617849356946,3.5017137030973955,6.9362121925310385,1.6103661165327074,-0.9956960838378023,1.9467000761273967,-9.185835161687216,2.4476889110292843,-0.5526204293959482,-1.4026544972453376,-1.6184702316863586,-1.0298804243908253,0.47485876872409327,-0.07121757753166322,-0.24641643297060875,-2.8392692172067453,-6.032195385711282,1.2868819879007607,-3.544249594206649,-1.0424442625294155,-0.9713106739387958,2.896928643028232,-1.5844022044185433,1.2425778377819894,0.07915264858549283,-1.489492218464989,0.050009611615087414,-1.7150444174973731,2.3595345786838986,-2.576861336514237,-1.6460824648920926,-0.3273025210288856,-0.025857340676784062,2.0989126836640457,-0.21667513745946998,-0.11522899079807143,1.8577429609778908,-0.5270862378481342,-0.852158693188377,-1.385497677042072,0.2746163816816336,-0.048902790883223995,-0.10802431100492764,-1.0807874048612083,0.279247655506399,1.0597092182292538"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/210_100.jpg,Apple Braeburn,"-9.595882242286184,-3.724842475468812,-4.308841892521674,5.29587221080898,3.0419878824378404,5.7000278889385365,6.382012250656705,5.035170910520613,1.3745864583704457,5.571177099903581,-4.331792739635728,3.6939242258821987,-0.3420913214640592,-2.4163729748753355,-2.233474034497679,-2.068286821470711,2.734635157649235,0.3441199456673419,-0.24046646499475519,-3.586684153351335,-4.192176650493371,0.8294375621678992,-4.417184175216655,-0.19099743125817223,-0.08973429784674676,3.29870521812498,-3.113229002600466,1.8083101749963626,-3.3847062888945527,1.0652893824561314,1.3700882606499434,-1.0897337932108657,1.7355158461141096,-1.832212047657219,-0.5006634675396378,-1.4563330715465366,-0.08612085035060375,0.8894272325493088,1.4521794449061798,0.1907751510915369,0.7236544699559652,0.024549150738580376,0.9832665547590104,-1.5697491297513582,0.24018099322299644,-0.688442613176403,-1.281418681280585,-1.9555869889530977,-0.9178559635067342,1.5416646942602523"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_203_100.jpg,Apple Golden 3,"4.354410403671741,3.4533500812401607,1.8563950778324787,5.969654572842633,2.877919662638991,8.819699239765656,5.236727352978172,2.79560775507964,-1.6105239059716026,2.872578864672658,-4.687257354893066,4.657145784086607,-1.1641223205192006,4.533024789611649,-3.9739774178252634,-1.1502455876881474,4.26866241060737,3.532632370919439,0.28017114967295553,-2.2060634051188113,-3.813972155744063,2.069966099511689,-2.732998928191705,-1.7605911745474556,-0.29560082450374886,0.689752249492486,-1.6254986231598338,2.909251827993228,-1.8394675848889588,-0.3125592090233062,1.518233997290726,-1.1491083096952666,-0.36050987336366025,-0.6304476779185244,-1.8770762929927944,-1.5386689803881506,1.378214349622795,1.0271921858582955,0.9370144222703389,0.02165456536240263,0.3543102215411826,-1.3193877085428645,-1.7101050584055857,1.118714134691782,0.8753792679434556,-0.7563908165512803,0.28837499008919687,-2.1076868644112037,0.5007091565906131,1.2288226469395405"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_205_100.jpg,Apple Golden 3,"4.809394330537722,2.395588460165707,1.5687997466972983,5.726714685063261,2.266507068037208,9.023476336097264,5.757302020024638,2.618616032018123,-2.0573746030352633,2.9376986270754744,-4.101929630850287,4.714123176787259,-0.9208786996616823,4.376654121943462,-3.596152858655446,-0.9550278933024576,3.686654262695255,3.1505855199964707,0.7646856833459406,-2.450828913128703,-4.054176684293186,1.9386697074731258,-2.300736921040635,-2.2766475076950528,-0.5135938771927531,1.0298680604253578,-1.7995574145893687,3.370623182356007,-1.7365799744393609,0.000854625131884121,1.902832249123316,-1.0304113977242142,-0.4430298882289413,-0.3577044170578198,-2.2199768414257592,-1.5659987116418825,1.5164353501639207,1.1124113344767539,1.0617878187992456,0.017735873365741138,-0.06897623683040137,-1.3271385990265636,-1.7974305924106986,1.317634141798892,0.7931222058678902,-0.7738083602728328,-0.1747522706234509,-2.259774471068462,0.2463542740930201,1.251029829652646"
