path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/193_100.jpg,Apple Red 2,"-10.928710732044241,-2.8216323620005497,-6.896444418121551,1.838930370796538,6.952372723098063,6.925608152608586,6.429545599085896,6.526171067354463,-0.5310165027953918,4.515799902981931,-7.927493064748939,1.4061874655442816,-3.8216960894856076,-1.0404559317755413,-1.2415502465316908,-2.039425689943792,1.9506467220164299,1.9730027208884795,0.8589641059747241,-1.7804155730091102,-6.022775352899674,-0.5721602257225158,-6.385587576096757,-2.2597196683386227,-0.9647647947475518,1.8283098050661204,-0.7105097497573281,0.9979382667457215,-2.554003634907358,-1.3161748863381222,1.4737923683479623,-0.43552618136140864,-0.07188527824760432,-1.6678488788733217,-2.037064586910818,-3.1807875212063377,1.0092785974116245,1.9958989522597095,0.08137486995129725,0.6208121256152564,1.108752968047009,-0.3169061158637572,-2.244599216371581,-1.3700451589183031,0.2976978186668356,-1.453676980217357,-0.6281799313299791,-1.1640420666924547,-1.9959660932667764,1.1711608670136933"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/195_100.jpg,Apple Red 2,"-11.511877201205166,-3.3699381688582655,-7.034121954280201,1.8502596518238608,6.706219420312185,6.86593939096102,6.656946060820966,6.161479524766581,0.21403384213285168,4.335202410611499,-8.447673266298644,1.4799381852996734,-3.757295610557306,-1.3184629331919349,-0.6897627962462328,-1.3092738246867495,2.6919523620827914,2.6964526141470233,0.3835419481409728,-1.5846003588032178,-5.107396633710224,-0.18836856775028712,-6.309272258324063,-1.9029766179781853,-1.7426961529992802,1.4836346978654082,-1.0196667732477473,1.0600698629842864,-2.591922662765701,-1.412764437614977,1.6750223770510362,-0.7134110704494422,-0.1117697323609247,-1.3201554423695094,-2.804593884963441,-3.586465167784869,1.0392639002873683,2.43329163846345,0.3101138460893962,0.4509467651907468,1.189048865389973,-0.30105278771618965,-1.6386444589666886,-1.0713479317147019,-0.03027750855651631,-1.8762634615636136,-0.9773118608833737,-1.374925384771916,-1.6246371577246843,0.9358885218394228"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/202_100.jpg,Apple Red 2,"-10.771286393303287,-3.273800838763102,-5.933087203743583,1.5441228790714654,7.734810711546653,6.11400991125061,6.909247370434338,5.672202149777839,0.9287611263404623,4.115459049303207,-7.731848148236271,1.9115192226995474,-3.132135615352084,-1.0160989534714246,-1.1880365983917895,-1.4248837325277695,2.524149820107032,2.9421434433989946,0.2868828629830127,-2.0047554432840915,-5.870949098140657,-0.3563416694979442,-6.267877318555005,-1.0043250722512187,-0.45414813757188366,2.1530349670086877,-0.8830696805009141,0.9759581086346851,-2.6298625681754855,-0.936299254786434,0.8594284227619335,-0.7141193167981735,0.1118358287780738,-0.9781485555246172,-2.2512015316657075,-3.065640108415878,0.9541638750544111,1.9162751229542199,0.5087396758565368,0.23209678707946524,1.1579401413682553,0.2636379704499953,-0.7899084683303387,-1.3786610272082238,-0.3216567657439391,-1.4623661076363268,-0.999734121395863,-1.4214663882696201,-0.8683814314855393,0.8351472185095185"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/106_100.jpg,Apple Red Yellow 1,"2.8710962601037004,1.4459022110344029,-3.844761625599698,-5.821676551536438,1.6083162190076274,1.3523964938426687,8.752487028095324,8.756325595670098,-0.1344227238282121,2.1765089588721866,-2.4279807072920794,4.0469492992151945,0.3503022057516815,-1.810985247735188,-3.7519394946155784,-2.8757152794581,0.16474326648569246,1.1831561795336305,-1.3364079130300845,-0.7027159352253415,-5.140525817611683,5.35823453495129,-3.897238324426079,-0.8347164671134861,0.9841530770017737,0.5341481722712768,-2.0900249990927446,1.782695351355211,-1.1315823275879826,-1.7599534083535842,-0.9448587388198958,-2.2096069499157536,0.8465798247165723,-2.084629896397689,-0.6894244464875011,-1.5265023872089547,0.5530741034731014,1.9720989543607608,0.7552024503849383,0.40094783165991355,2.6348356420523045,1.4372340508258696,-0.7738411609786926,-0.10195757124018573,0.357096245694451,-0.4533838110122396,-2.1879339791921115,-2.115403112052029,-1.2521861926256022,2.4474980042163175"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/107_100.jpg,Apple Red Yellow 1,"2.584506048682552,1.5256734233345302,-3.5638580002366917,-5.261144711118231,1.255325583377834,1.269544465274821,8.027098422604299,8.830410809688749,-0.09656235554921672,1.930336063326789,-1.8329522984527158,3.8717128045420313,0.2794887281779866,-1.4425203825676374,-3.8125682024318275,-2.96406752727867,0.08886277274595877,1.2114487022314013,-1.1459426455672324,-0.10291583340769712,-4.573133095698131,5.051452398612039,-3.6506575257641516,-0.6269184217433608,0.6507340930126984,0.731249148989512,-2.625121342064016,1.758490120812486,-0.9327622213191599,-1.8737804934307065,-1.1963132787750643,-2.4061683989432163,0.7064259535967271,-1.4850704622857689,-1.0737759089902614,-1.1041771726062148,0.910037900181052,1.970092998943107,0.5976429580121211,0.42845252595499894,2.239362685846946,1.5089590871834009,-0.16833514634123167,-0.5741380027360137,0.09237454173460237,-0.33412557654606645,-1.6275016132076097,-2.1822151838966786,-1.353622585279426,2.4194033672265483"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/116_100.jpg,Apple Red Yellow 1,"2.9919083609436052,1.3515499756993892,-3.508770701596145,-6.855454259255758,1.1349589786386252,1.9165739433739197,8.909907051203636,9.056577151614503,-0.9001207209353683,1.6290255215933933,-1.8165284525392145,4.388377517048021,1.2871001403368343,-1.682318009353448,-4.092959665726686,-4.06460818462366,0.24470916584527128,1.522520288941477,-2.037258475261013,-1.0133914909756812,-3.8141757099972504,5.530337614380873,-3.2271886011762816,-1.6363434117230213,0.4327237512912434,0.3424390407523376,-2.670563074799423,1.8728889903484185,-1.6049466335253357,-2.3422671569313134,-1.4233173603392757,-2.2058047141687456,0.5332724551780357,-1.2799941121456293,-1.7530109366361963,-0.5998832350574846,0.6717839969798062,1.818963953720715,0.6743676300271196,0.3340669319493939,1.988230851193877,1.28122562440418,0.2752364292893632,-0.03572447303145961,0.4652046155145699,-0.41854194142319584,-1.102207205187502,-2.7701285025634754,-1.3289882067642271,1.962749934895948"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/207_100.jpg,Apple Red Yellow 1,"-5.332365816648438,0.39355837798925186,-1.905304848008739,-4.915628278640457,2.8844567050225622,2.551806306631126,8.602255272077343,5.776652560860781,2.2266569511610546,0.3460554775960737,-4.875377346314885,4.065866407846316,2.086073219810394,1.2321512027061072,-3.62188427197283,0.7722098111885014,3.1676840779711064,1.5131963093113903,-0.6762641199260515,-2.6159920494490096,-4.414843735504514,1.7461817804047195,-5.152436500983219,-1.2015164077562765,-1.7969548914624807,-0.3131191571183397,-1.9693836378971226,1.2435590899245683,0.9318516725246004,1.9773384153879936,-1.4786332319536462,-0.7608813818254992,1.4522288487316493,-1.9094987173572597,-1.462357065866204,-0.9056496882112272,0.5848550498022049,0.5241709159431711,1.1811817070294637,-0.18922436921128324,2.0299717326557607,0.3495171710943635,-0.08495848771336666,-0.25970055548616616,1.4180419259472696,-0.6241133812306716,-2.1740819739293813,-0.9149116282143328,-1.5494943153242506,0.5998769989949709"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_148_100.jpg,Apple Red Yellow 2,"-6.466667303452309,-1.692593064524824,8.108282886741872,-0.692871548015252,9.61937031383435,1.5822898007494406,8.867824866784671,4.365710823521334,0.9085657602360747,1.7062475899220313,-6.598066817964603,5.122801498385722,2.392833267169408,5.267221215764267,-4.70249162420952,-2.3365951273926853,1.6066512762078442,-0.19256937918957445,2.3375655552294075,-3.579236804117961,-7.162378282060741,2.4248059857451567,-6.921738223907428,-3.16972028289814,-1.3788907879863643,3.924011025124524,-0.33302562027857247,3.0079571749407994,-3.322287902213791,2.9863400462574154,-1.624757409307449,-2.1685549945176366,-0.2761627913134874,-1.1735340031360668,-0.9132954440772765,-4.961127860128568,0.8990481540062564,2.868602574834108,-0.8076229907519039,1.2794695189893808,0.8371435493589813,1.2998389003060138,-0.17637854154558763,-0.5532192231605146,0.9009459941194801,0.08444615859402294,-0.1469364055028384,-3.2366236187141357,-1.42090126948944,0.31434829770393247"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/197_100.jpg,Apple Braeburn,"-9.8072114316292,-5.331486406964935,-3.0081666237416624,4.788800946751198,2.208562410800612,6.085272216637665,6.018575236133038,4.350619672210412,0.5839454314180414,5.117454665175898,-4.250335555489113,4.514946699528424,-3.875499730469752e-05,-2.073247191666874,-2.670797557969801,-1.4601358231168673,3.5575787491930972,0.6416416900157401,0.37945313792532465,-3.45173124073613,-3.692989350346605,2.0328205784303477,-4.1632435153659015,0.6888110311259726,-0.739108456151562,3.3816186856121786,-3.786253653983998,1.9974135976235472,-2.6835280188031345,0.7760452354765539,1.2561996283742682,-0.9647824023418071,1.051300796768433,-2.553944040853066,-1.7216045726900866,-1.4413781165093993,0.7084357391657079,1.1038239740818767,0.8835196540019227,0.8915934315171778,0.4446838604622033,0.5622470040150448,1.274142533394186,-1.9827698972046093,0.28961009209543986,-0.9430005376609162,-1.5945154857930384,-2.0571427773153177,-0.960280740156384,1.7835518080533463"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/73_100.jpg,Apple Crimson Snow,"-10.410075451636219,-3.3369304041274104,-7.0063097419263585,4.158280540160764,1.6012767546328959,1.701084701785563,5.576626521493665,0.9744490944229376,0.26413164780782483,2.9597861338890863,-6.086092778920832,3.499163214721383,-1.275950731949957,-0.8903686417169827,-1.4105436526831812,-2.383177631480405,3.238084598986233,0.030706900120131494,-0.7620190152265085,-1.638925562714697,-2.5579898973975257,0.2995889194406838,-3.540087380319241,-2.9238871462510514,0.2882702471608582,1.2940439231969432,-2.7252670650383632,1.4352401755220836,-2.760624558434238,-0.6766137621735232,1.2104052185785121,-2.571995783608939,1.1440827295034193,-2.060791588600613,-0.4201396664374491,-1.320825971639171,1.2830727956930574,1.6823294785794043,0.4989484950940149,0.8817293781576547,0.11059878265774332,-0.37209984884936326,-0.36781256153116465,-0.33804572176682113,0.5029095137975808,-1.2743708666226996,-0.8046227269478285,-1.1627790276119918,-1.4378146309143265,0.6788268185120874"
