path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/312_100.jpg,Apple Braeburn,"-13.214917824544987,-5.163657069569021,-3.3672190199497094,2.728253634461764,0.2265302027530296,5.9434252133277345,7.678451171583618,5.683466173573721,-0.13130476940965294,7.233784305694089,-3.9493713285828886,3.1047454682828204,0.2537088347792448,-0.1280200689939751,-3.515422806650568,-0.7963368816485729,2.5182611400799115,-1.38824848478361,1.0825634435755351,-3.5997840561144185,-4.136100850034879,1.402069436989428,-3.4522360531403433,-0.2601237625617149,-0.6870682389106142,0.9915616831494771,-0.5779817827689274,1.342203721442597,-0.8812312012862356,-0.10143294144848883,1.1895524879845047,-1.2520409363939349,1.8613348171283324,-1.664589266896346,-1.1912935851347066,-0.7249913819579524,0.8270296879586176,1.0903199998013178,0.5506926702974726,0.7254747355641108,1.2680536903612667,0.4436810165552157,-0.36241719519403987,0.08093021507054984,-0.1261631737669242,1.1910501346758549,0.7406187462219325,-1.580810159904245,-1.8089338874602556,0.9608088447561897"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/40_100.jpg,Apple Crimson Snow,"-10.057209226344336,-4.6759220793449465,-7.4378776658080055,4.122123350643928,2.5039099876815643,1.2785434990918272,5.941311373678614,1.404439077024771,-0.3181043191914302,1.477168948766485,-6.225621777752585,3.9418774641447354,-1.5487553209185112,-0.8151996809752793,-2.35425293925331,-2.7418366876184845,3.5094920665399814,0.15259050098238516,0.7124050682045743,-1.079835107990697,-2.5648027606218733,1.2298631562604676,-4.144271451840576,-4.177185124672634,-0.446015608948449,0.8759090778433307,-2.9404718681676703,1.1658389740391413,-2.149424677195229,-1.2056172961988592,1.5358118287492348,-2.4308602346434287,0.10602500507949308,-1.8224112606958291,-0.7176047076060371,-1.5854565497464057,1.3098035084417277,2.0031170401255296,0.8847484989465081,0.8187932316810718,0.20884871775358088,-0.6030006438077937,-0.6570960225135942,0.03042430687862794,0.7926882213846976,-0.9580365650879719,-1.631537755156089,-1.142924957124283,-1.6719616095633014,0.8459499925728909"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/r_215_100.jpg,Apple Crimson Snow,"-7.825351202522895,2.916784383007693,-0.9040572137929072,7.752430439350676,1.200519074282736,3.7707722597040507,9.418300625773137,-0.31114739955717885,1.2533357494031725,2.21086075837514,-4.4728913571689795,-1.465199551403326,-0.8293658657074184,0.16229209477791465,-1.923454824437177,-5.3928075742772,0.4772154534030268,-0.7386104526403569,0.5672789855927958,-0.8953067587764701,-3.786470797644665,2.1083276757538827,-5.32440382721796,-0.8775759557618008,-0.7720365764608412,2.321787874494696,-0.8871538702656613,1.8659027033999418,-1.5672314407004535,-0.6975295240827285,-0.43743318712100354,-1.2869812934131417,0.19961593885861637,-0.7354309297967945,-2.8764010636373145,-1.7553501831068121,1.6292786549657667,0.8318254686096591,-0.2069824962734756,-0.464407784659148,0.6920479332929327,0.787033254681371,-0.06823927230118092,-0.5248306488234864,0.7982974638428155,-0.713364686172846,0.358017328327862,-1.411098494980167,-0.7911460607376242,1.6175356611388356"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_224_100.jpg,Apple Golden 3,"5.036182124682349,-0.7535725149748546,1.9036076256079644,5.162549610967769,3.100696785211242,7.6315939109692,6.075392723419096,2.8433852033492952,-0.6276229843998105,3.4668991264909823,-3.481271822302381,4.387583045303568,0.2628879897251747,3.636942924254907,-2.549283489337782,-0.20371670001495762,3.9274138943166186,2.649875741158073,1.6965498486413126,-1.9203761399694883,-4.384302996444848,1.41015154601735,-2.3328764114868163,-2.277643447056805,-2.1950646926037805,-0.2610115257603821,-1.8974841444711825,4.865635836065555,-1.3198646052547096,1.3774591838031205,1.66768553780148,-1.20380850010347,0.9230458045892319,-1.5458750093292084,-1.5775835402846605,-1.910894058039444,2.810171387959556,1.5099148752986427,0.8314874984661782,0.05596341030229761,1.9411087958956035,0.48758029657179996,-0.8431903571739734,-0.08622072117625913,0.9149724644398199,-1.2531754213841961,-1.596106496042111,-1.726644615102706,-0.6661001008513096,1.2535115082635324"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_103_100.jpg,Apple Pink Lady,"-10.681924022116226,-3.4747083925276905,-4.020075328548688,0.46549198314125717,0.262743925677108,2.302076857148264,10.511983102973602,-0.30427471128599237,1.5794671490936867,0.9767573609001662,-5.688950609032345,3.225085006671183,-0.8351728028402684,0.8165785983968198,-2.9045989540921666,-3.543444955674119,2.2818915298885085,0.7319141417900261,0.8173940510577896,-3.7445790984604397,-3.0313980993656826,1.4502630011222364,-4.084123025393266,-0.953753684388354,0.24742340268495605,0.8515514148156201,-0.48800422952362543,1.7875518526100551,-1.1998743104425158,0.04293384054721171,1.0061697015251516,-3.171503236534813,3.273042445822589,-2.265696120637709,-1.7729640384257195,-1.1585478905583264,0.6858910118142215,1.4167689934433079,1.7253736075474528,1.10180141069991,2.671737739960068,-0.2752175466266583,-0.6335442510816588,1.5218566621904763,-0.3431847394689038,-0.6779823132599605,-0.7187001238816817,-0.8075172603439003,-0.7059695461454629,0.10739731289510077"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/135_100.jpg,Apple Red 2,"-10.46451020425213,-3.8718225611005237,-4.152565289243765,2.7947554974466438,6.257521975736639,6.806815176871204,7.2154488816256395,5.490584415650671,0.24051397236057226,5.8652590013461285,-5.1478799199511265,1.4097765107508184,-1.894406907687097,-1.451764187906873,-0.4101214381103684,-1.6368331007481902,2.8987782899779444,1.3889764910816573,-0.881834850300716,-2.111042462132114,-4.55711605751344,0.28697237003969167,-5.832091942023982,-0.9346235381328004,-0.9346308228963504,2.8272336529612603,-0.4292234482926747,2.264896998069928,-2.8755584023058995,-0.8328336827731528,1.5085789989866054,1.0306828243887876,0.9390432442563634,-0.8389982620545423,-1.8826343443477795,-1.6394474412616813,0.3560713954075168,1.4670342125413485,0.08479240827238446,-0.440981269172936,1.7404817190446242,0.1770530366169777,-0.5515016506039447,-0.9314978462386803,0.12407160290476539,-0.2166052801015303,-1.6417469730665561,-1.1568677450661757,-0.24601634767744268,0.22499096355023174"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/162_100.jpg,Apple Red Yellow 1,"3.709231669122138,0.4146990949137476,-3.6947261689913296,-4.4143613727482025,1.6337930863605927,3.2086429272862347,8.443218366579485,7.784552344953746,2.940747216000559,2.2085467000865515,-3.5708938114667577,4.134352281219953,-0.5851471426035522,-1.8883842006864506,-2.539848000422332,-2.1399772020703307,2.449336114241772,2.5502764934915905,-1.3809031612855018,-3.0758870093962125,-4.875432156331902,3.876071360495422,-4.4294760158615345,-1.9011288665185822,-1.0164983013850672,1.0490993209631905,-2.3428691381329365,1.2185050169300613,-0.7002200396084085,1.4574895284215856,-0.41370753238771696,-2.8401280785831773,2.1890499528212413,-1.2806657958778607,-1.116166251494579,-1.7154691839591207,1.2529264884179223,1.2907344996055936,2.29889703163201,0.45804539356332924,2.2374018592538927,-0.3441492013853449,-0.0845766303841437,0.3537144421365374,-0.031388710096364625,-2.0032995549536614,-0.2881763653357941,-1.659676258251328,-1.4751044130225062,1.8119363600762572"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/248_100.jpg,Apple Red 2,"-5.1881182830153545,-4.846968763427074,-4.615292419490437,0.8271085660369548,7.692895121741444,6.2845595565078485,8.147876729801787,3.9465836535564387,1.730928255229751,3.027205273193044,-3.239899773807728,3.5134456898613746,-1.7697916968332785,-1.196120361308448,-1.2276050325654182,0.8902238737649582,3.4262188206862345,2.1402777533348765,1.4163940161468254,-3.385380166994143,-5.7546079232863745,0.955398864810593,-6.124550061353349,0.913204185528053,-0.7275565003726175,0.35705156262060955,-1.6954643277770354,0.7882052747139972,-2.0080222202066147,1.0110648103971003,1.3781605715175096,-2.239310416724014,2.100402479788396,-0.8681535824087712,-1.652724237733254,-1.934636837974654,0.6185183387134346,1.8897530588520814,1.4641346917015667,-0.14595773121472538,1.2810106940117012,0.30254797242685544,0.4586500619735464,-0.319365175060234,1.1126821294685154,-0.3856640661010965,-1.4967735204444272,-0.5408594626378269,-0.7714627924755281,0.97361387863158"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/11_100.jpg,Apple Crimson Snow,"-8.920724696156759,-4.255640806716954,-5.50518384596723,3.305965025955898,2.270851881020648,1.0636919181348048,8.327282204792256,0.8272088447286534,1.7572982885314903,1.9090619710697772,-4.148874136645181,4.5283881795399745,-1.1045977452065816,-0.14266274478788787,-3.0158725907322532,-2.5937922207921433,3.6191128956490606,-0.5594849286874909,1.2287605459709803,-0.30257864740741347,-3.5774445249293185,0.3978596098970861,-5.280352806436263,-2.737064586191874,-0.15175020230031463,1.2753644476514683,-2.3245221887227556,1.2695410772844278,-1.6424635904493152,-0.13299711375883017,0.882869461522339,-2.2011654377229823,0.870530572516089,-1.2134702456624944,-0.923476040019925,-0.8635754142346332,1.8736411356947829,0.98931971217504,0.787355212599312,-0.02689148302172508,0.4132562501869315,-0.7009080631751399,-0.7610415852557835,-1.2212566231065152,0.5492707509747761,-0.38945306229588655,-1.4727016971376043,-1.3410654312292611,-1.3453558603810893,1.0518773574324858"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_127_100.jpg,Apple Golden 2,"5.820935128180855,3.5165834357058348,-0.7818939925551575,4.8991571743086535,1.4341433548188578,5.110155803068522,3.4972488469055945,0.8108230445148179,1.8643867874950786,5.0247412176062145,-4.597281792964113,3.6665285515406474,-2.0829636688601068,2.8089500587138994,-3.264017109146831,0.2972529390537686,1.2848743149988788,2.5776008103094736,1.8547523630391023,-4.167228346699378,-4.416559324444011,-0.13950193832880384,-3.692508713261287,-2.8206411159443636,-1.4343818910736752,3.1960371653098396,-1.625308375960453,3.694900119925273,-0.7789587744094084,0.16316750074744338,1.0349383196347586,-0.6675618577148323,2.7046300724339876,-1.0741962085121588,-1.4255512072426275,-3.172711057917588,0.028139187958306205,0.8063016042231163,0.7464119785040042,-0.06331137332001462,2.01103750436615,0.4821405866665215,-0.6431095020046521,-0.0818150732664433,0.12057723113622959,-0.9705830863964122,-1.7335959589103842,-1.656546586978038,-1.1670030829182416,1.7089903527933843"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/135_100.jpg,Apple Pink Lady,"-10.540248271760888,-2.376379150574071,-4.801741798099958,3.8666062749535346,5.275768357147109,0.9316626531242801,3.7312052000702605,4.1520820886473775,2.9876443963121564,0.3478275545819351,-6.121877370631452,2.2855201384609884,-0.42346549160844155,0.10879709298716533,-4.618388308103362,-2.389934971976433,2.4681637191486385,2.408147762919428,1.3949325340302732,-2.5533033729501695,-2.5821113732821694,1.2518766805463897,-5.045174496620731,-0.7475431165906203,-1.4160399728384423,2.2448755223699037,-1.2889552397084403,0.3413533045865435,-1.8061856759671506,1.2342488297895402,2.2292446294493753,-1.7423001041935087,1.2474603424484536,-0.2184652983664132,-1.4986699712600084,-1.3382230595716704,0.49673527474423507,0.4805140158428404,0.7478244027142009,0.7487087277970024,1.1940775389218898,0.9192910207283714,-1.3778867536412744,-0.6593984053055238,0.44334460682020393,-0.7945856679011277,-1.9272723936314424,-0.6801839051667778,-0.8231704736788047,1.6201099722230279"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/191_100.jpg,Apple Pink Lady,"-10.377310257212304,-1.8067497430933117,-5.790481432867379,3.5156701668469883,6.33887491187129,2.5541516435863536,5.517550481917089,3.8024873282216918,3.6779952393998903,2.1568592233893793,-5.931418321780436,2.622971473100602,0.21671726660526724,-0.7553589735355347,-4.546401952982914,-2.2022968507637786,1.112624213915141,2.386060178373312,2.056981080641216,-1.739708615707556,-2.481961087000825,0.6976465701955463,-4.702398597288199,-1.6084056972382663,-0.31164187512925656,3.644690831541357,-0.8830832283716681,-0.032348814915343416,-1.9319256588388731,-0.01940258065020901,1.6095317109992304,-2.2950215880361737,1.2988014089442133,-0.43049978207126005,-1.7872797458290686,-0.6540034058568386,0.15177998499705042,0.4232476370002679,0.6418600099583855,1.7327116691850546,1.08133915765157,1.147503416711867,-1.5081996427876059,-0.3052881898513633,0.4848040921648914,-0.392370583037333,-0.2954291931883804,-0.5802396618837646,-1.3170199063477792,-0.006276774998567003"
