path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_43_100.jpg,Apple Red Delicious,"-11.630109800492866,-1.0803167697211151,2.421501576039372,-2.805487756149797,-1.6159250442102848,7.958253474958176,9.593815812683602,2.3288340104705463,1.1568227350404432,4.620594298766695,-6.716811343413256,1.1010649233045706,-2.218086513494063,2.505936871089673,-1.768344325614048,-0.6960776474798843,4.738169865334852,0.8676484122451461,1.3960117777615126,-2.0794255830383106,-2.484743434813884,2.755239356850521,-6.724745263014002,1.5742107396266303,-0.18818937252875456,3.152929972877154,-0.8925500894283646,1.7446302037953056,-1.5592062205807395,-0.5198805602542724,0.9923669285019422,-0.71806345932183,1.4776761833304148,-0.8400010439299883,-0.8794108712928091,-3.339934640509486,1.7803229159806357,1.2053849287232232,-0.3753101934959035,0.31253814980667194,1.5225790170058844,0.5177787055844785,0.9244470076588533,1.268417560289811,0.554024922916025,-1.707779355099452,-1.7936787305037367,-0.7956384024059466,-1.0778936461595325,2.185788638944598"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_109_100.jpg,Apple Red Yellow 2,"1.4219628445781807,-2.602604171149953,5.546517556074803,1.5110304925372242,10.652809989119936,4.927376518359706,8.16499599531004,4.857847398419122,4.425392529092495,5.994110117042081,-3.0193683324502105,-0.8240947514571401,-0.8097607201400535,0.98669935962531,-5.168333303317329,-2.7618245472493714,4.788291423645965,0.21011880983731582,-1.308704635065228,-1.1448112049620123,-2.7787336123163455,1.002853283087377,-6.820101287596243,-0.8527059119055771,-2.3114565692609648,0.5414916234552385,-3.7060552145234436,0.18004159399975003,-1.3740169197225696,-1.2795917404816453,2.7505696145385747,-2.875463951738971,2.285753892316107,-2.5881810433755588,-2.624238948164228,-1.3823675104751334,0.5806793314429156,0.9101804617592508,0.5365662415975934,1.7488067995744163,2.6160034232192837,-0.17100892604290788,-0.7005082550913474,-0.3862128031063096,-2.012559534254002,-1.2540322124589618,-1.0889007883746586,-0.9569234866888023,-1.319219762271438,1.282421669567216"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/63_100.jpg,Apple Crimson Snow,"-9.666999236612314,-2.726092480769287,-6.534867610021327,4.183655838467811,1.9821499511386775,1.333916899469328,5.985879702246988,1.2241306591849832,0.2680308781248209,2.4762459295162715,-6.012785507444241,3.638776359717002,-1.4440765386903527,-0.9751356362682058,-1.0374391059418644,-2.1721963017343184,3.0546244001197023,-0.3726057996059584,-0.6822637947703941,-1.4980919406457875,-2.5905367680855904,0.6714772895100818,-3.499700521401413,-3.2245095888587065,-0.43709988076731804,0.8209089534899169,-2.4042380881056746,1.1742415569322733,-2.3301226591591004,-0.6577680161024441,1.0305588627493247,-2.365671477477638,0.9071765435513687,-2.808473735652848,-0.6124670317243023,-1.6071982849302648,0.8655089623796135,2.372951831389448,1.0212885017778794,0.4993183710610918,0.027168623980444884,-0.3905674909138013,-0.7455919713141315,-0.09073266337111494,0.7459599317894209,-0.8866984603820444,-1.0550667237452975,-1.052137409156384,-1.6510087288000599,0.3837816647518614"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_124_100.jpg,Apple Golden 2,"5.940760849486682,2.693900572099768,-1.0758286563392858,4.60772459455945,0.17495988125773126,5.296141813482239,3.680265574151644,0.43748213474348885,1.8776727202258843,4.96405971206195,-4.422522088555269,2.811587494842736,-2.2768541009631167,2.423458058304291,-3.069537584557408,0.08223293231853307,0.640602040332927,3.1709978002121684,2.4232637431793855,-3.9685955536610016,-4.660028727111788,0.07260907232507213,-2.6544257845186956,-2.762281849027556,-0.9647436300125725,3.6105351519176527,-1.4080111793020744,4.59354220286253,-0.7684072432604594,0.8204529740875002,1.1018995159697318,-0.43489175655077833,2.9980824929469736,-1.2430240585138908,-1.3583217701328953,-3.147711435289638,-0.009114060654032153,0.23562403134862828,1.0321150384541617,-0.38612294067327657,1.6480543791369955,0.4345768962122355,-0.6642619276445441,-0.3192343150697601,-0.12467692976139867,-1.400025264012305,-1.845495939708678,-2.0856259050056956,-0.7674408400316209,1.9710579087678108"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/184_100.jpg,Apple Red Yellow 1,"-0.3100868500449204,-0.2855405674533358,-2.4612452709127437,-2.913061638574619,2.894867843282879,3.2087183082753814,8.769809455876016,6.783437925440406,2.3813801681024214,1.330485202542934,-3.7092531463385336,3.3093282120572063,-0.08898191816013319,-1.0510826219588492,-2.3882440007920893,0.5132481742406156,0.7913873833865256,1.10348507443223,-0.15725037411634593,-3.17271337736746,-5.223373396236002,4.063186651167088,-5.502007784782127,-0.07603443578131751,-1.0634089759687986,-0.444844157996357,-2.083436536590155,2.598447141505654,-0.9441931825531072,2.9495604483032207,1.0346400376497773,-2.304164878486942,1.7536917590977692,-2.9632881515684426,-2.489632604770307,-1.9640245217204693,1.3291698583316192,-0.02324458406208818,1.5549435959407993,0.590354706448579,2.8318238414665475,0.39610953642043867,0.3585158363956028,0.8257383188307217,1.3325030502184458,-2.2112669618856926,-1.5460565032404774,0.5694678824306688,-1.2820488671845032,2.1206310395317303"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/238_100.jpg,Apple Braeburn,"-8.959943939583374,-3.378209094368427,-6.0694088576069705,2.6226531367443946,3.2085009656662167,6.542430115001547,8.141204869593972,3.7891305322348927,1.1820649264634597,3.948805305932729,-4.0942487967145444,4.065324021089367,0.8671686315316938,-0.13270441110023976,-2.9649154928123234,-3.0045093872381052,2.9492887334149085,0.1438283739701576,-0.7778554990212947,-4.255221553979079,-3.770764586232079,0.9791100045673691,-5.302309653102677,-0.20542082330495323,0.03542952642685023,2.972528791564693,-2.950557835792865,2.706835559706372,-2.813325671258977,0.5704413194478559,0.2952831123951373,-0.864061386121297,0.9129001878066444,-2.0091874954463527,-0.2199917219738666,-1.0805972106847452,0.4372581638697451,0.6031388394000167,1.5731941339036875,-0.06671835825372492,1.0515085815842449,-0.07924762941138483,-0.16101935394418274,-1.5373369601804918,-0.8824260838567987,-0.7404634462809875,-1.5579056666135134,-2.4334446580830074,-0.6323511109920257,1.7986639475536148"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/155_100.jpg,Apple Pink Lady,"-9.113988572141656,-1.9710572222897145,-4.158281603244061,3.453030144696926,5.569155211389235,0.6857793177475862,4.644589104007538,4.420618381713451,4.0556349561022005,-0.3913322569246855,-5.764897604002461,3.011012748082244,-0.22273677068269365,-0.29443043013261894,-4.037041684532884,-2.0592034922775326,1.7158868146111939,1.8879340683265722,1.5897341608788753,-0.814438324378621,-2.26134316638714,1.0752921416412482,-4.969538631317464,-2.142542212217827,-1.7438812353337922,2.6846552534430566,-1.6083267091315208,0.30878276125141235,-1.4728892497056634,0.6169907120095295,1.3789135310277374,-1.4688385136332114,0.6499263783747731,-0.07432618103323645,-1.3464500158696946,-0.7742930402296684,1.0987295247135016,0.5216728828676007,0.8956204868902111,0.13555625042101502,0.3212461594411176,0.9731980725624895,-1.1052993257752262,-1.7080782098101586,0.8181844037888432,-0.07462067276255308,-1.8648183321412604,-1.2715923328863012,-1.2570795430496853,1.0896344132131333"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/161_100.jpg,Apple Pink Lady,"-9.75915179491539,-2.886903536291539,-4.764173066779092,3.612076564270278,5.10279001716425,1.0258835942310522,5.397190792193217,4.573320224553406,3.1912383598458987,1.3018312684396949,-4.766672870163687,2.662281065771911,0.5686193158405624,-0.46170385295889954,-3.949445968057225,-2.2402118319570157,1.6351689664077569,1.4536211826120642,1.2353630732131493,-1.1490876071689433,-2.4265077136366093,-0.11067031606290308,-4.61699563985563,-1.7920957017141768,-1.2341137660848418,2.2989458701807646,-1.478922430955319,1.4583809066010627,-1.8448574344936317,0.7045415604913535,1.493547491299787,-1.344837990768564,0.6713940095276194,0.20583340130821434,-0.7256791398477153,-0.8888032550504474,1.1392481282972087,0.4188852018998468,0.894535168491187,0.1639020201295611,0.3404087818044418,0.7428801021448086,-0.6584924894661905,-0.9251806192313895,0.8934405430169341,-0.741241343175604,-1.73784367753159,-1.1024430345205036,-1.129638170039151,0.709636422266286"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/142_100.jpg,Apple Red 2,"-11.18800236446737,-4.142901003552027,-3.5952798264704966,3.7566495194537746,5.7636733981486445,7.127830837970797,6.216792393656677,6.086332258812682,-0.6549756042210184,5.678394888479789,-5.5421300944326175,1.1812689298140082,-2.010576933219245,-1.6705298172725123,-0.9113240909151379,-1.9715122560395213,1.6774527457132922,1.9073714385497822,0.18759074758281935,-2.7288617203420444,-4.497737273819571,0.05646003195867976,-5.292832990174487,-0.859492644915978,-1.298023508543249,1.881262544652733,-0.23994845555016203,1.515068253115586,-2.774629440716996,-0.12681980345561109,1.6402740375121883,0.3463358892697901,1.0042784932934457,-0.9573353476784129,-3.0315872378985,-2.457074391740981,0.5871126004591221,0.8542167481273472,-0.18803454658513014,0.40248512436702827,2.0562574138410556,0.20585952240715352,-1.3330381737762247,-0.4543012298777333,0.6494788961433564,-1.0451423128245856,-0.69673115927973,-0.6694671098559538,-0.11876575905828886,0.754442914065251"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/236_100.jpg,Apple Red 2,"-4.6064928464657555,-5.185068489742648,-5.24606237784616,1.7318119088057402,6.657563285559168,5.9738850336181555,8.206396391655879,4.5971657240532435,0.9929655486033323,3.2883717932207435,-3.063036421723768,2.838826519965205,-0.8262277627366065,-2.4573816076489177,-0.6869659127788675,0.13878141293622787,3.1051102919029447,1.7524675586020357,1.45935143038893,-2.738484899598508,-5.624302640298577,0.4390618147507345,-5.701472489239003,-0.51774724090928,-0.5635510331208813,0.6115459756592161,-2.0231212519603967,2.4898416642046426,-2.0706741180200927,0.22221210176180814,1.7432213601006192,-1.4990926905395392,2.287277814957904,-0.7868065553942731,-0.86728850736028,-1.7753601954984255,1.0664570681105838,1.2202535699186348,1.6945994565921252,-0.3491451612061385,1.0473597051369141,0.37515128180000457,0.8741178813331845,0.2588537516825906,1.1191670718288056,-0.8328048069853202,-1.4862048543712105,-1.3667885819432897,-0.9184806404246492,1.2399948657112714"
