path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/273_100.jpg,Apple Red Yellow 2,"-4.411367052492773,-4.956684775677093,2.9414809655027185,-4.374359301855893,6.519518530949909,4.190733275227332,9.967777398509513,-0.32634252545748776,0.7082760071297056,-1.100251367180128,-4.3299854989206175,5.812157245739989,-2.049996042713299,-0.04343090557403533,-1.1594054193434378,-3.4572435207390573,2.34670363925851,-0.5758711395140985,-1.2360168421534374,-3.9664637643135894,-5.267055939627099,-0.6844936796938961,-2.88992368599378,-0.3587264097630728,-0.47974625260331755,2.5120893306825876,2.010980311501396,0.8897048447308054,-3.6183449546799564,1.324025329436364,2.625901287368119,-0.8269599333180648,0.4430755890249888,-2.434716639189833,-1.1048633491062978,-0.48982519294429916,1.3043585420314507,3.471920595130014,0.7877219253405846,-0.09760757664114936,2.9929325984130255,-0.19106433232695683,0.05722406887642641,-0.19406656428484742,-0.9458111436754942,-1.5135092676480961,-1.8622099554229672,-2.4061617945568994,-0.10717252639793247,1.0068532726483648"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/198_100.jpg,Apple Crimson Snow,"-11.565445482582993,-6.835865951100016,-6.202406049188439,4.158384842024559,-0.10535238455162754,1.51104831268732,10.603150540043826,-0.6320985271046424,0.3450661694315171,1.6321035206505925,-4.648605774404579,4.804429685914948,-1.666059778837375,1.3067694570782993,-4.25639856074713,-4.184045513292184,3.3235470892155208,-0.9806672102391045,3.5360023941581984,-3.195881515338832,-5.062767252024663,1.947713704083648,-4.8723044211647375,-2.1137838735156307,0.41614567699419386,1.0167348791704998,-2.716194126946842,2.4827603136605947,-1.021571885043419,-0.6747716213715532,1.6525286703625994,-2.467128830293308,1.8639530810013876,-2.3489984538200526,-1.5310610500499195,-1.3588084630741775,1.4276562129657762,0.2305033621290441,0.8219394022814521,0.2593233573627434,1.3626527091651024,-1.3203946588518631,1.2021462283477602,0.15636081098432178,-0.1718524311943199,-1.2039533896754244,-1.1167326119794234,-1.1031263803565006,-0.9686795794012428,1.0808168417157817"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_141_100.jpg,Apple Golden 2,"4.552835657104863,4.352976474839698,1.3300776916455745,7.395037109794402,2.9143988796197577,4.576695837108641,4.319639869771047,0.7011135267910492,2.412365376031657,5.72145983983466,-5.745603157007611,2.8626598964427146,-1.8440464574565953,2.4458422854694546,-3.5320750420628153,-0.5859837362372577,0.8831612095972183,2.262947246794347,1.5955762006918812,-4.160463961786253,-3.3084433218656124,1.0080789507935777,-4.093120610470351,-1.319591911645951,-1.3013891835432105,1.648275610965745,-1.9742289843536653,2.8866529240178647,-0.2090040266328817,-1.4771379292047804,-1.3036144465658972,-0.6811526253413821,1.169300997904133,-3.083705121345531,-1.645814280501352,-1.9815440353796636,0.6051259445604792,1.375535770507395,0.2586905209729336,-0.09683762392847257,1.4152690463630115,0.24553627283414156,-0.6135257596894671,-0.9505759470932845,-0.5133386109563609,-0.6059067517235646,-1.5332031461244648,-2.289917185704507,-0.8815811140982082,2.197915749024114"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_186_100.jpg,Apple Granny Smith,"5.3432666446996695,-2.995646611274108,-1.1572899911938943,2.3543565348981743,-0.26151712209389,9.531575497388557,6.527577649502126,1.424076009638903,3.59495447435951,3.7418360736384875,-6.7826020007413765,3.5125929433993726,-1.5313053644212709,-0.8264771726941855,-2.884831881961027,0.3910675229582252,2.98778990321295,-1.4291961082705023,0.4575237056565361,-0.33697278965921873,-3.929900591750015,0.7303795042684943,-4.229540169280486,-1.0482591480137988,1.742926326050021,2.6398757066809555,-3.4622662010046548,2.9478472651816787,-1.6753219797762817,1.464469318960527,-0.3408761468349276,-0.22404967043577895,1.4251330989130142,-1.8347970100675806,-0.8525512001856113,-2.0877531995299403,0.8623798677723314,0.37417697014684004,1.12458319933919,-0.38290104181097717,1.7624345793966751,1.64580998640328,-1.5811666916841536,0.29995276621010025,1.2880663372218264,-0.15784336824757766,-0.822124538070957,-1.9178288025818235,-0.15642173580389376,0.029691088129119227"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_192_100.jpg,Apple Granny Smith,"4.891525779709078,-2.021544034815499,-1.2442228896830374,3.3946682149393275,-1.2318491455761158,7.458570039867499,4.944235541125183,1.2301446292487093,3.393789874869291,3.6664788968486013,-4.627115698335633,2.8237037291298854,-1.5175716134447155,-0.7342199358323686,-1.9725752573602893,1.4527933362589425,3.150783376058315,-0.7159156689807052,0.9812257252423835,-0.18351843405618914,-4.542196441722471,0.7229932562727911,-3.237194534244827,-1.6123390581568036,2.478449769110473,3.2644590007225913,-3.316743487823288,2.793606753925059,-0.7329828402098246,1.8726439089770142,-0.7742957848177419,-1.2078078255430247,1.1742644437543024,-1.7223169360404988,-0.6742189217939802,-2.0930375252046063,0.7721281427780539,0.7442992234990659,0.9563695549780822,-0.3346961625130995,1.382814292485022,0.9769829985516305,-1.0643832163293678,-0.17633854924074233,0.7344383544255401,-0.6106980369649541,-1.377703545932638,-2.2701408687771747,-0.11893942058738073,0.6816086695943812"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/5_100.jpg,Apple Red Yellow 2,"-4.201647649011358,-3.2866453761128467,4.117009280455012,-1.4504495105716908,6.445079399009631,4.118987735047035,8.377115193158636,0.7526664843667279,1.0799144183586218,0.08780884376193253,-7.096551667249427,2.3915133521037806,-1.2303931655419762,-2.203523806107838,-0.8400987813580643,-1.167811838516091,1.575535566531297,0.0564855558512879,-0.6260744205604816,-2.2536921611631655,-5.282174409869224,0.2609211155354472,-3.0767180553810007,-0.9769368810130814,-0.46432297535647654,2.3159894895492883,0.018969998600878835,1.1298590377936142,-1.605715696753895,-1.8845011208408393,1.1827455939674283,-0.5623548932420663,2.527499502712994,-2.416401805309222,-0.9511146470430613,0.23343000107036724,1.0572123183609208,3.2783259068009896,0.831772940499884,-1.4405703399555614,1.6944132878391283,-1.4402011285832812,0.24256550761516207,-0.6207361694978009,-0.7026650822963041,-0.7320971935779366,-1.738531212131794,-1.014635480316554,0.8536585311252278,1.231355522441742"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/271_100.jpg,Apple Crimson Snow,"-9.50555152720201,-3.0770110815608263,-4.455221231545216,1.8355716888796973,0.88467296781841,1.1355380292357236,8.70682270076047,-0.7708837848059612,0.5458175439770127,0.660774001245897,-3.8224468129912794,4.648127526588492,-2.8937381459781695,0.9240448756305091,-1.2501356435248914,-2.647193164180986,3.676668795128573,-1.0954551113560242,0.4709352962356365,-1.2098755618827757,-4.921788351858554,1.6204451304083778,-6.142480381750699,-2.276891936460199,-0.3033526682714958,0.5838036253608404,-2.554142658887847,3.4639409367512877,-2.1371308356744936,-0.9488509460602248,-0.01519616514551735,-1.6343389697799329,0.7976796933140254,-1.4404063910508198,-1.1987602993190372,-1.661182698304502,0.8903954548743712,0.09220293286710667,0.6786027901145907,0.3717167641300033,1.7913737416249012,-1.371316478790262,-0.8928582297002348,-1.952778117955084,0.2696706050772925,-0.29153203031076935,-1.5144011682892131,-1.4618887146669561,-1.1870752637915312,1.3544988768824797"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/206_100.jpg,Apple Red Delicious,"-11.205118733569627,-3.760789655317625,6.3203714244610065,-4.58640744067136,-0.6857932907219554,7.902633958217456,4.062319169754827,1.5931954643374375,2.7664674097815003,3.145490691225908,-3.048161000944829,2.4079643089421228,-0.36763207318748053,1.047714689070994,-3.818705178712661,-4.284829622168077,0.21927140393708466,0.7862690914420374,0.9560838374956927,-2.1016780347547726,-4.024188751440795,1.4774328452059329,-5.725527199071991,-2.188787510373781,-0.8893000707949198,3.9215729102060375,-1.556798091976517,1.2891145496065817,-1.65523378969942,-0.36987354138535966,2.998696490112515,-2.0282523764445477,-0.5930238701469089,-3.5593667682597494,-1.3644501388831143,-1.319795321140273,0.10298082318948441,1.8248507389822968,2.3885517434514756,0.8454897834712073,1.0966430408614118,1.565511190559053,-0.6835623427408124,-0.30814415486023067,-0.8104715114945764,0.7616755276727967,-1.95147561592949,-1.313451346500288,-1.599440786402771,0.9998275549026361"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/268_100.jpg,Apple Red Yellow 2,"-3.6726723913026618,-3.511825037889624,2.7206185577814774,-4.992013643204407,7.057194677712857,4.919533213909727,9.770003923583937,0.17573712754772255,1.6593549705789912,-0.60958475083821,-5.0194493840092225,6.022373903096766,-1.970266065925893,-0.7360195088435062,-1.058384204842276,-3.3125310303141196,3.044637900065782,0.14652796290842796,-1.4126260143019862,-3.6024989225720288,-6.01139974086669,-0.3915787788768207,-4.00772209164127,0.4971318524725468,-0.8251238219743935,2.9723606914552447,1.6269181108759414,0.5509570335805355,-3.1408776349169742,1.398085014683981,1.8545301282961006,-0.9938578104312447,1.4234665504708692,-2.0769148508915043,-0.9695088449229217,-0.7887452712652108,0.4321142759790109,3.739121490938588,1.0613715084719162,0.10583075437384154,2.8138734397286354,-0.5384831384873477,-0.8028893596090673,-0.30013190786411237,-0.8173968876336555,-1.6313591594725696,-1.6718826641665478,-2.0652112529536586,0.4823999676501231,1.6418508409332808"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/8_100.jpg,Apple Red Yellow 2,"-5.273911937265423,-3.671626043424361,4.513405338385867,-0.08858757014272549,6.778410191864719,2.8762098162167926,7.15138395857484,1.1100178069938527,0.5074719983304485,0.4494298858505827,-7.163137837881975,1.9531895248689781,0.0623838490591335,-1.9006586649439277,-1.7568004320340518,-1.5310636341304669,1.6247090764167724,0.13374168181368853,-0.7174776964066404,-2.7458208392242973,-5.553527933971073,0.6193790235683879,-3.195641659749944,-0.5810614365071722,-1.0792823622102652,2.9823452827061567,-0.33053312658439693,0.9029924654923677,-1.1141456689532054,-0.890152647308081,0.723596747687938,-1.6917766014411,2.296270991475309,-2.332513018051644,-0.779460121628809,-0.5954831257568524,1.1463451602084962,3.1252709686963773,0.5060495611420738,-0.6651961035680168,1.8756392776637452,-1.0016137232827254,-0.2537920530342477,-1.1347931935187578,-0.4811961711780839,-0.6116958452945955,-0.9153092156834856,-1.3898144473613265,1.3488884964159862,0.7490907805168924"
