path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_63_100.jpg,Apple Red Yellow 2,"-2.812297928469837,-3.810832588170246,6.152764804992355,0.1790535567976722,10.190048548579115,2.2898805496701002,5.208014864592382,5.132410664635549,4.132692799631336,4.814030916556291,-7.898569362155292,0.410626220456492,0.7778707231820089,2.380911420739329,-4.4680495523699655,0.17832595269466758,0.3153034840127069,-1.6961642168905346,1.6517026459726276,0.7938248363672861,-3.700253495941833,2.068694476251338,-4.645995573570096,-0.33944247559485063,-0.21601172498903448,2.4434595889956996,-3.701456758125339,1.1362239120828894,-3.870574675627076,-3.268420667331068,0.11273937768047673,-3.8943048515113694,2.670257425404423,-2.323033247769925,-1.466141692653145,-2.961873705223978,-0.6940387492954128,0.612082800195714,2.645408463029393,-2.316131229077015,1.1267455078263842,-1.2798690413820386,0.8636765596296693,-0.2576499342813859,-0.5794749965006395,0.3040928525750012,-0.003039852308952397,-0.3953916057882513,-0.875400809297632,1.105137866551312"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 2/r_132_100.jpg,Apple Golden 2,"5.902953984223291,3.6121323716137117,0.4534477087534689,5.748963326349166,2.7306286350114,4.479610123234557,4.956278126429837,1.3348929719972524,0.9961406744886435,5.608670286373249,-4.217613640710927,2.2656094827813265,-2.592291050508771,3.0232858777997746,-4.140706383122777,-0.3994210734607795,1.2338613018845728,2.532130320928411,2.2332644201179415,-3.979455616452534,-4.1038176601955945,-0.17927174831145568,-3.4162489676728787,-2.5378738441998734,-2.7220480324214185,2.659885241865448,-1.1102346894858546,3.3896568019080653,-0.7171654604595676,-0.5277012119537922,0.6296591361777976,-1.3850364081823128,2.190731413862299,-1.472949728964223,-1.3895720044815802,-2.8685149037524815,0.3802404995840557,0.3144392958529185,1.1212188469961182,0.2025689128283641,1.7352112938239708,0.4026077485636789,-1.0240481061943159,-1.2954374050962205,0.6060708592490587,-1.6904521310373057,-1.07318938367177,-1.5125906273499146,-0.2640826914341349,1.8599905579683593"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_16_100.jpg,Apple Golden 3,"4.730175383096875,0.5922883773753896,-4.654270467160493,4.729719627727317,4.192788440923852,9.020343123787669,3.6483362110729396,1.5289795180347554,0.07336494088414654,3.5822715968781575,-7.400835814160594,3.1768273519484835,-2.5190916835597266,-0.34685898943278426,-4.2477606807669055,-4.158790125485072,4.3895095822344805,1.039230613245107,-1.2880906013737088,-0.7747230272984806,-4.976930438306678,-0.125272918331847,-4.675379451016505,0.5299883322732583,1.2212976468127599,4.489596146564305,-1.3026705650972525,1.880900400805095,-2.0869463646941773,0.8535869626909696,-1.500424718058712,-2.8702516808229235,0.03113638186170642,-1.4207749707474977,-0.1815039400543971,-0.4315030258861722,-2.0083567241602194,-1.0212654604333942,0.9015166957023707,-0.6121837678633014,2.4443085404136013,-0.8751601025928075,-0.5272465848789388,2.051888098382435,0.03411856934156251,-1.3214034660560006,-0.9112277373587147,-0.1813548013401262,-2.765572333023005,1.2527570171514573"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_215_100.jpg,Apple Red Delicious,"-13.370764142272947,-3.4281336899910673,2.941793974788413,-4.197837485357597,-3.170517478117789,10.053216506155163,8.643955187169336,2.2309521888490895,1.2256270846106343,4.293646506812586,-6.245317610742231,0.5017574830085881,-2.387838795345033,-0.7012084525421715,-2.512503749956297,-1.259831108667473,4.900885312209181,2.046849651697039,2.1809666015650717,-3.370377357063164,-3.4064275041583225,4.131006324075354,-5.528773965597484,-1.3095555150201732,-1.0619991868253753,1.5832610844496142,-0.40939717978857454,1.8904947428755923,-2.1970109147787062,-0.21591797940968316,2.174295700016718,-3.6648505741584705,1.4220323693399817,-1.5049504512877514,-1.2399459228510024,-2.024864269044982,0.10222281743435112,2.824459320945886,2.311316577559655,0.4484013561298092,2.6930733011696097,-0.5454127944622251,-0.5687418165378032,-1.67866957797142,0.3036772503137165,-1.9812028259217496,-1.0002866946496116,-1.2986623557599555,-1.0833696338497618,1.8607453594363006"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_239_100.jpg,Apple Golden 3,"4.401143161183989,-4.457942043213737,1.0304437309892753,4.267490949860363,2.816465218334329,9.503446160429677,9.90851035443969,4.335900445805658,-1.2145909833533235,4.7412890630968025,-4.967947156042748,5.7929175330818445,-0.3078882895130281,7.299838948963878,-4.0475741158294,-2.0646599045056258,3.3382237439812843,1.326967891294041,0.1637299645607514,-3.6568425995883698,-3.7563322290080716,2.435053608244051,-4.231501160561239,-1.2770380668669674,-0.8068489515317583,-0.11819913300600796,-2.4833432117290637,2.8303932515130095,-1.870455671449989,0.3387242007277762,1.7544583024594453,-2.5135976039153047,-0.11455766557665431,0.7901741063418875,-1.6921770283864868,-0.28407323102255394,1.3901768488590176,1.2372984987806772,0.7566066734888233,0.4484002618752145,2.253427831826609,1.358983400238376,0.15426119107980604,-0.5638098569188755,1.9566037487500971,-0.20008061321951698,-1.5496368005933416,-0.924093583883665,-0.6986525270913246,1.1338173039348094"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_66_100.jpg,Apple Red Yellow 2,"-2.5634775971550434,-3.830951483087355,6.521149571383656,0.23103804672560566,9.125240291087314,2.652668596233633,5.103203707692801,5.600904148333966,3.870518851580255,4.751500898512972,-7.948896872583453,0.20812489490755454,0.9168752353119869,2.3477451216632623,-4.514764962979881,0.6020966505451594,0.746343496765035,-1.5259878707729493,2.002574096565952,1.2466288114144553,-3.3131400484216824,2.143461392993664,-4.671915060041914,-0.23103671102075865,-0.10971786737861405,2.3916029129595726,-4.039114197359151,1.1725401370553916,-3.2709637846901742,-3.010759640566073,0.2777421764553845,-3.9801814276138225,3.0647246480353427,-2.423479733415489,-1.0845522984543632,-2.833023941484851,-0.415388388687045,0.45717167025547845,2.5532996205559972,-1.8157164737140497,1.0273740929349398,-1.8383323422242812,0.7324405664132944,-0.6300908163146497,0.08693348351924783,0.5357159289995852,-0.1447626096020469,-0.6372689111462809,-1.3625571693882577,0.7706060155471884"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/222_100.jpg,Apple Pink Lady,"-7.822221450102374,-4.186252861536201,-5.509590252168502,3.3182630186878797,8.059382538602648,3.020474516501107,4.395817098799048,4.807708735033678,2.7313365852073854,1.2466131670481997,-5.863039806364744,2.0592805832310246,1.0127582517281217,-0.6773595476327764,-4.532578929485931,-2.8661923195511214,2.117477895970536,2.20664409881032,1.9650769218435291,-1.3149212589235169,-1.7594950308328587,0.36319947530242475,-5.396374623745306,-0.9873706850251208,-0.9331879350019374,3.2158640832785443,-0.5159279662224234,-0.22723171111725898,-1.673111691213603,-0.0964725889949932,2.1388676782766987,-1.8500951216127315,0.7677303118611614,-0.4987131321909207,-1.4033757251176304,-0.6798298183204237,0.585268862363907,0.7027968717113239,0.6106461671102452,1.1033106585045258,1.9872055539957199,1.0711527645200243,-1.2821888924709643,-0.1942688877703081,0.7243980961482024,-0.20035179986562662,-1.0427875382716474,-1.10129586454459,-0.6260980736648503,0.660593920066035"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_214_100.jpg,Apple Red Delicious,"-13.406226810072086,-3.944113333335279,2.6826829167077073,-4.932435891459313,-2.8925090181123854,10.497317997831201,8.466816911086823,1.408527605829382,1.6954273427314435,3.504364286655028,-6.401001822929458,0.6401150950816983,-2.5113496696386237,-0.6634474862380236,-3.0479318356396554,-1.3567357143989438,4.74780557887027,1.9044054462694713,2.102261127969803,-3.84067797523786,-2.6403921462009556,4.073139751459684,-5.863570663930253,-0.7010882254888893,-1.7990327700043773,1.7896315477615206,-0.48897921207255063,1.2037002260846887,-2.142035803649747,-0.4530898369099063,2.623506178227622,-3.713744315851632,1.2168612883579406,-0.9854573715465634,-0.802994365013087,-2.237159806582077,0.45755831508691985,2.5929596113891265,2.18845598610957,0.9531045853020825,2.8759488865049296,-0.8123153109558042,-1.063410015789099,-1.1685316545687365,0.3095987737852533,-1.5886903228316591,-1.5235536482819063,-1.5169862462724903,-0.948028829499021,1.8276658184519117"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_16_100.jpg,Apple Red Yellow 2,"-3.3220753913292183,-0.8620075699954879,4.769567162480966,5.063542729974504,6.907651714407577,3.7653528437551285,4.868331883883371,3.9147793812363663,2.747221135673234,3.3242430889737347,-2.168309849953141,3.165557726949622,1.0807974819357908,1.862310744167524,-3.2760234054649895,-3.6482017207830055,3.438681693046506,0.215241139757698,1.6503876379141418,-3.13288342477267,-3.7779399292461897,2.8607283150138603,-4.564910651165057,0.3522569605064121,0.7900046761167346,3.700776001216414,-0.7557639711923353,1.2614808589560385,-1.3713572732186654,1.3244249457802615,1.2454301563436248,-2.032161064597798,0.8483835301113573,-1.9359149456203348,-2.278552649404934,-2.190241265099082,1.881045787779862,0.3144135629395358,0.2808495994280102,0.10321579551287301,1.6362288944485655,-1.4832187676824227,-1.5586753014056978,-1.609225311154089,-1.0840608592618088,0.29123468662518875,-1.8281169096798122,-1.4729758383458254,-0.9231397538412877,1.3524452296572251"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_104_100.jpg,Apple Red Yellow 2,"-4.2373955734852,-5.752807869280381,4.615282826949972,-0.2516285677764432,8.26947970949607,0.8629677258130581,7.949354814311025,2.670382883924892,0.813061476082439,3.2681658796793123,-5.467129354197528,2.3100454765318585,-1.0710736124875333,2.159990269793849,-3.0902841843699997,0.7909915330284356,0.11210234189141036,-1.1765510814621318,-1.074089928615777,-1.4714638083027465,-6.759274917664368,-1.172466261012802,-5.873150064824217,-0.29190713517871486,0.16892793505994744,0.3122966843870974,-1.7683990027259873,1.1315106369448056,-4.81084791552069,-1.0681306504677057,0.4426686088691491,-1.7358393187083418,-1.3443448641376816,-1.8517753389294465,-0.07541879314347871,-2.2079074258610443,0.327370582880879,2.0180908974986926,2.3551852527065718,1.1818543185703754,0.45206399845718265,0.06991774239835948,2.339039888730162,-1.2901297831957765,-0.000985182233966014,-1.9662295170021016,-1.3122082919372668,-1.6056623443330629,0.29377611805249415,1.2474269944337262"
