path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_132_100.jpg,Apple Red Delicious,"-10.680029190829146,-4.421186918818341,4.970445866355913,-3.068931886234386,-2.075262717790783,5.783420169390767,7.180078888105759,1.1140635496370492,-0.892709525653849,4.225573156805236,-3.951661894966699,-0.06747580272825864,0.14830106950468092,-0.2371294247542938,-1.5490170707122815,0.5164184186522015,2.861081384049699,-0.4148574527129834,-0.010780458769615111,-2.54672326209813,-2.5413689109899136,2.3714380741526715,-6.061624465235253,-1.2541070892771957,-1.8311467284165077,2.0051630279875625,-1.7593224664791243,1.6276642017309688,-0.043119968348021266,-1.219179301547413,-0.11166803049299207,-0.5780524277628168,-0.8522679452613087,-2.8639685406303306,-1.7772256451023423,0.03451091630280196,1.1269113788644103,-0.08065254834218949,0.007497512100205063,-0.15949849887180417,1.8438151165300032,0.07251243356717132,-0.2272426058842622,-0.925969770364109,1.1012650277045624,0.2841558598038843,-0.4451133878805527,-0.7644641134271073,-1.458411928182593,1.1313120575003104"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/153_100.jpg,Apple Red Yellow 2,"0.427444751894499,-6.985907863166774,5.779641365424838,2.400789763714622,7.877360300891344,3.761346256384414,7.084663121168094,4.666625829612706,-0.7144238753897868,5.77763068845385,-8.178535851231821,4.903360048307634,-2.0626041724208757,-3.9377948428503107,2.3361070277652827,-4.348178368350293,2.0902917857512437,-0.46464192565812085,2.5635049626932194,-0.6065654861488501,-2.4796206947119157,0.4557744042319552,-3.6540089230645045,-1.7523669020342532,-0.6133913626325745,2.233507213987767,-2.616617901133972,3.5514683980419783,1.2384999462527158,-0.035020808009234995,1.661989953815232,-4.150676724111651,0.46950313403641103,-0.9054681348731847,-1.2792750220679323,-2.242432265000487,1.436749850777467,-0.36633725259135785,2.7555945555152146,0.4726714411805054,1.2382395234209982,1.1795623792765735,0.7847739662934943,-1.0852981168616944,0.2925501522965496,-0.7318178549228535,-1.110841320013435,-1.2117450877731557,-1.525322382553272,0.6170406458060551"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/28_100.jpg,Apple Braeburn,"-14.274257723913909,-5.066417108547539,-5.7808059305426855,3.179420775119681,0.7823862068330321,5.281633708959739,5.602264523934633,5.314440823862015,0.6139973470146068,6.602570924960859,-5.508696736432026,3.2699401054256576,-0.2850292762917513,0.47127463830447025,-3.9644455624164108,-0.9087707755755017,3.887956129871896,-1.7451490918256463,0.8185643693287129,-2.518029507745099,-4.410899667692794,1.7791578374390462,-2.744871358956429,-1.0488799279393208,-1.4394293892401064,2.7055569982260717,-1.7442818452613909,0.9518598566773716,-0.7938460264768155,-0.17438565222167396,0.7823714480974105,-1.2160296794492451,0.8682091467748733,-1.3021606663545842,-1.071358249434482,-1.888651861072622,0.12386811329573719,1.164024121041165,0.2494342868824829,0.31136487351668696,1.0720005403324833,-0.18613661523745356,0.14870050809176225,-1.566154256653579,-0.1693781898406755,-1.1642086803978953,-0.7397114662088679,-2.1989763231569044,-1.2214082538907263,1.3127351005776806"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/8_100.jpg,Apple Crimson Snow,"-9.139908276103608,-4.6013706225977975,-4.513803526570791,3.1291779972658755,1.5038674541664057,0.9422981062367555,8.876935871275151,0.5943454823006918,1.5419989539366323,2.49772034313461,-3.980564005794337,4.339628248474945,-0.35086519802225175,-0.41747673503192817,-3.6049552393940067,-2.91351785249774,3.2577373670606162,-0.8693896701538609,2.466927860749696,-0.7690688835895232,-3.9313770324884274,0.43053824786048855,-5.064834530908069,-2.281408455696356,0.4193855138761004,0.8712144368784942,-1.743042155491757,1.8049316842663026,-1.6372181026743782,0.0845466143146481,0.7189684278487692,-1.8455149731832312,1.2695146761501093,-1.6929446245597204,-1.1788136200574275,-0.6690790304130569,1.545473386246416,0.5725482132974001,0.7196297649991122,-0.133737455546168,0.7621693954759676,-0.8086048862908127,-0.7432562209016453,-0.8389036091226645,0.5314878242333977,-0.26388579481003627,-1.444005699554567,-1.431353531876275,-1.3103862737920688,1.5567876615282341"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/100_100.jpg,Apple Pink Lady,"-10.492036571128011,-4.557488749485836,-5.0643547709678645,6.013610520399526,3.8603308356160553,2.431019803709041,3.773987728657077,3.976990113866466,1.9507379904407767,3.5946936501132774,-5.475578237855248,3.877150625624154,-0.27886908059460436,0.23469893087284888,-2.857866862104671,-2.324254791882788,2.441581966019224,0.4352616784045023,0.4631151119275055,-2.9668696430653356,-2.221408346512501,1.1421554914182983,-4.516162587411451,-1.0054667191529763,-1.2205576502995623,1.7215113861411928,-2.184657004717097,0.2954198617087668,-2.549042561020096,1.0982090176240418,1.94909209068528,-1.4265877481380034,1.4358831097600309,-1.132606505589967,-1.2836320582821688,-1.5590748605430305,0.517202627605475,0.3498174647836931,0.20929170218428186,0.4916544286502862,0.9334249147286665,0.5654884675290204,-0.5264640084840053,-0.6173376834648173,0.30061575841324156,-0.05281077098448252,-0.7927297648858472,-0.7717175570566369,-0.717514484498655,2.128028151703021"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/38_100.jpg,Apple Pink Lady,"-8.767048487017567,-5.491087515434337,-7.427035910406895,4.831388609550791,4.141971212321964,2.4124088262400334,5.421888776469988,4.42804106796767,2.1608343231210765,2.858380144160539,-5.043937742855008,2.7646300274859397,0.26919436515732237,1.034098777509316,-4.429352413847593,-2.393375845281582,2.1372740429599366,-0.5625462403108494,3.4551165604103464,-3.3720433840508637,-2.6836377163530454,1.627293435387373,-4.9025580541673675,-1.9897089725372525,0.14094339123645852,2.831123235552904,-2.8919971818871577,0.6898641983591655,-1.6922506197536684,0.3954732677372208,2.721643873193787,-2.1431622360482856,0.4003536986362699,-0.23812623329897434,-0.28335592125411835,-1.018716228463686,0.9354144507543413,1.2098164363430266,-0.16708156733056426,0.584438396833699,0.8355037612257058,0.6148487677038337,0.05252480968754207,-0.33177219645248485,-0.3703447855122253,-1.0510816656642439,-1.751877077479314,-1.720753282572737,0.07377630129083218,2.4346773479227504"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/96_100.jpg,Apple Pink Lady,"-10.306486884778733,-5.501558551774664,-4.521121544626102,5.444812821916365,3.215446128412991,2.6941667862249137,4.53515880752045,4.448843927693051,2.490331739050049,2.649261536868887,-5.287656199093976,3.801278224934767,0.3153448486998658,0.21824263229135507,-4.3958760930381935,-1.8932212875197922,2.126155593054594,0.10366516341421236,2.0426719155249047,-3.473916763906254,-2.0541457731644943,1.2785489529945555,-4.233616990430839,0.019197231475473652,-1.072740822253111,1.3645604394916122,-1.7106063291946891,0.42056223397701886,-1.332417352058403,1.0648369246623184,2.0520674164775685,-1.4571260664187848,1.7454258434019492,-1.4282847073513505,-1.813733057804711,-1.0276042161592953,0.6029759838607017,0.2318274464148811,0.14456213953340852,0.6026688778611375,1.8840654113456414,1.0284118351620162,-0.5857859944602358,0.05848922484304854,0.6666241186448135,0.18719290835020483,-1.1190215383782396,-0.5989714025933374,-0.2725765618979563,1.9972353250734427"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_42_100.jpg,Apple Pink Lady,"-6.594529803983719,1.7875767274979115,-2.474588425085545,6.891106036268024,5.133211809252317,3.6853383961906894,9.135357300846055,1.1852774315808843,0.7614195851145231,5.01278562301731,-6.920949199390038,3.009444446747064,-1.3911030492908412,3.6642049126158796,-2.1967431284968755,-0.9198797830284261,1.6931084737428597,1.378549306895173,0.2433077041982291,-1.4169050947295938,-2.430817930182029,2.7856805493112873,-6.011793980243986,-3.391960002434677,-0.22803139533741648,2.1549424522955642,-1.7709926893875452,-0.19786584326702286,-1.0127277600139208,0.22678793224156013,0.3760206793190212,-2.947726451297363,0.5862009204452596,-0.4210737823326887,-1.7723011802059483,-2.315596493881189,0.15421221320034914,2.392012445708058,1.126247853077622,-0.09472680502796688,0.7286317412302223,0.7699941349461845,-0.10336706630769617,-0.5390823473069584,1.0651823078362648,-2.2927872552034585,-0.6039631100587045,-2.093242607532243,-1.0086334550481604,0.38012978159501015"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/19_100.jpg,Apple Red Yellow 2,"-5.078490095645513,-2.1149359852218765,4.417356338439064,-0.7025927514568577,6.636280325696612,3.577802045122301,7.330378952389658,1.624359085531756,-0.2049472363480686,0.49172820569152964,-6.832465608652986,2.4128188185818593,-0.12242541781478815,-0.6596795871661277,-2.0106305897121977,-2.8493565004123087,0.7670253767382453,1.1962801089394233,0.8762499635438838,-4.603995103610758,-6.896067041585144,-0.09885668801210916,-3.727500930753884,0.19314435997837842,0.02212960033662316,3.652282649803504,-0.2346924419507225,1.9791834792893628,0.025802663362627855,-1.0455967117362497,1.2761746754256356,-0.7556375412853614,3.1419930515437344,-1.8424193436623146,-1.151942315681769,-1.3534536007746722,0.7107333483356135,2.417467988464087,-0.467262253584674,-0.4577478574102141,2.617468199174748,-0.07871917081547788,-0.7320778897414295,-0.9443583019899697,0.8493148338686595,-0.8959147294162698,0.28200482484976774,-1.4818809727537763,1.2036040065948197,1.6352545552159432"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_158_100.jpg,Apple Red Yellow 2,"-5.051166240806561,-2.0369631376001087,5.896944305588569,1.5370944531675892,8.445545965391993,1.6933772376980571,6.812032191703886,4.286011319322274,0.8356153985303001,2.774082416367857,-4.591173576238731,4.000863794189048,2.0642440406498492,4.922691417411326,-3.6042075220971626,-2.2143251539730597,2.485942374113838,-0.7991350393528943,1.6101323686119877,-2.5075760090592016,-3.8861050642450707,2.0459500162622786,-7.296986035159422,-2.2251709529639596,-0.5129025735177332,3.359849872126903,-0.8958486680157781,2.3185683006562585,-1.7167905902192881,2.0955458147514427,-1.648000088783326,-1.4993245249454272,0.9900539304483076,-0.37831820105983033,-0.5878290096804298,-2.8477908950814204,0.2113896062788306,0.24994635893722333,-0.6990894262475987,-0.583570492516072,0.9425019114311471,0.33318013641361155,-0.6802509788824241,-0.5723618464267384,0.7501856367510623,0.7403670396938591,-1.2035649652130196,-2.5432746559932253,-1.2368551817317288,-0.43283470258975576"
