path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/175_100.jpg,Apple Red 2,"-11.490705484926245,-4.537281995965331,-4.206221259905429,3.160181495804038,5.844215684920161,7.917898690327434,5.678888846019015,5.228077713168508,0.027053589703605233,5.5562333750433925,-7.578800960947748,2.470614475671553,-4.42971168024191,-0.6246812962596047,-1.231568082764498,-1.8005224637636505,1.7979971012136642,1.5636360053280014,0.5418446302738813,-2.3492308313445363,-5.206116994441889,0.6491517156746583,-5.178554024701038,-1.6294828618307207,-0.062409862158701535,1.4400093933073472,-0.09374399369789818,0.8169876342131321,-2.4328432683353722,-0.15051381037695502,0.5049524625055567,0.051211727586459775,1.8705994792211693,-1.3458825403625378,-2.9026206514133626,-2.7168266653244313,0.006684193465529109,0.7302158902735902,-0.3922723068148378,0.08744637635776606,2.462339784035145,0.4152580307972657,-1.0471458896431356,-1.4233150496504468,0.49927325503752634,-1.0605237152712992,-0.6845025498557875,-1.0952814412494634,-2.055172309450212,0.8098769182124953"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_46_100.jpg,Apple Red Delicious,"-12.470430258961299,-0.16816825338635089,1.671666620078027,-2.620493145862348,-1.42032801913134,8.246982514378214,9.196891028223042,1.9941783589625315,0.4281731187211856,4.605684282484533,-5.857574483559329,1.670355826647924,-2.1799292214314696,3.2771575699435567,-0.7860644671864865,0.2818858019164319,4.657060379492527,2.405425897196914,0.4208221042008002,-2.4017378832622143,-3.018118561798451,2.744289824113254,-6.437303886638934,1.1632636172013162,-0.918606822230702,3.744533008255905,-2.0027279151548334,1.3911031480807396,-1.9443969805629566,-0.7101644132182823,2.134083956841702,-2.7046890016546152,1.9950903678032832,-1.7582834677319528,-1.816911411967677,-3.5013360146858834,-0.48522784038136607,0.991883302975385,-0.83284339561049,0.8258639841958095,1.3070224777195136,0.21390241264372545,-0.6868879030982548,0.8742651336431368,0.07128920980074407,-1.0851924330993745,-1.650968194386593,-1.5327693847372457,-1.1569061947451074,2.425772547787166"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_175_100.jpg,Apple Red Yellow 2,"-2.7551317825883896,0.08271584727223431,5.955928962795132,0.9290609077556509,6.572890119614907,2.114777371744922,8.667091735573779,2.415092152992021,2.1463057728291965,3.5058337147058576,-5.197077283944661,3.030160838440952,0.6714891825808911,4.525241242383643,-3.1155768549921,-0.9993680313141309,3.0661996683027835,-0.40346091116218813,2.5729053344635195,-2.691253258381048,-3.817329102276185,3.4945599350787213,-6.639472175923372,-2.9290636270891337,-2.2877235752941973,3.606048917767096,-1.3658089253537542,3.138848994191801,-1.7657321629340514,0.8490970307959577,0.4438433886207689,-1.4588837741117182,3.1661600402281334,0.37006688724189085,-2.61575874038452,-1.4957084890890953,-0.1354081321691877,1.1715338468814775,-0.7423452313100101,-0.07905404078850005,-0.18311107855850867,-0.33216648376438856,-0.9447235584991082,-0.27725208256000666,-0.3504214578388451,0.1678175506816712,-1.12204284932004,-2.3271297213691216,-1.2998723494882687,0.17804353509389736"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/58_100.jpg,Apple Crimson Snow,"-9.426460717674088,-3.439995534821561,-7.356455194435506,3.674600050015601,2.1216848518133435,1.7416052620986144,5.8827236229689674,1.4351477604329737,0.4040441377967518,2.535633649157578,-5.563089717755386,3.6034578190209374,-1.8378998911376248,-0.7881779885107864,-1.0379775624889347,-2.2915727933852783,3.2787901374502066,-0.12025955365578991,-0.5389822820060463,-1.89230702532805,-2.504225139352771,0.745866977006823,-3.640112408715177,-2.919540270905626,-0.1280218406115847,0.6387436282617369,-2.75774638922527,1.089453520922193,-2.663962966282563,-1.1594807290108846,1.0735469034217158,-2.578751850328224,0.5838333568199412,-2.3235906316250254,-0.32166765712254625,-1.4788177153986286,1.2806440615827202,1.768426875453911,0.7657263615287827,0.6636474651713867,0.028332739644170487,-0.4773533887735086,-0.8274698328721218,-0.14918960625350985,0.47671428886208095,-0.9362442665473075,-0.9155835147456336,-0.8780130252144159,-1.3921403330805955,0.8604220316260651"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/143_100.jpg,Apple Pink Lady,"-11.70119988598878,-2.6651210061007835,-4.563695795057273,5.738714960234174,5.964166655418372,1.2747941809845817,3.5515191619076925,4.497243887133882,2.8493564386513466,1.2721341587408461,-6.689215069188845,3.243243458652031,-0.04584775982357719,-0.2790657160843376,-4.980887976188531,-3.3093136411671633,1.4162286452222808,2.3789200784532194,0.7798063184331306,-2.306940860637629,-2.5782959918190707,0.7469474814790712,-5.214144703119632,-1.1929114261215046,-0.8735180794074261,2.6830995162711977,-1.8948538336435872,-0.49416003321809054,-1.782060787776739,1.3757637336395667,2.2782586129947884,-1.325948523533407,0.8613629873213073,0.41555763966814807,-1.304047658609608,-1.8661249678578227,1.1685989403015011,0.006525432165468604,0.8317768697394313,0.7768190746848297,0.9490507237103346,1.099263753553112,-1.2687917486700848,-1.3813007784473947,0.41361892028359193,-0.7929847095667858,-2.028407659836174,-0.8777040392408167,-0.8006089933827762,1.6373300783994083"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/154_100.jpg,Apple Pink Lady,"-9.238447680957227,-1.8334183925237886,-3.438754393495206,2.6278951155766093,6.118194844936715,0.9761840245940471,3.7102110259779026,4.329284647842935,4.061650784593717,0.2650786790994883,-5.7528124784936185,3.065330820844028,0.6154606075312923,-0.31582874169630715,-4.171334601898424,-2.14829265726036,1.4766804680306918,1.7774325297546403,1.0183474758092785,-0.4465443680685129,-2.314383430599052,0.301662413418212,-4.710121637704039,-2.198815708145785,-1.6285399208254436,2.6594442719297064,-1.1762765012779954,0.6036464559615342,-1.723092024976301,0.8933989117866871,0.729649971313141,-1.8324423144461193,0.9372382587066989,0.12024136024649316,-1.007574180730273,-0.7756557618340327,1.2833615193844552,0.4040643844668057,0.6857770563322629,0.244417432458235,0.58791124845875,0.7369762355701588,-0.737275502026735,-1.8588013375272066,0.8299024820563315,-0.16604751253165909,-1.4186322258929611,-0.9554154598702822,-1.2149981844770144,0.5968748076180771"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/171_100.jpg,Apple Pink Lady,"-11.02184241621061,-0.6683020489495246,-4.42015215842674,4.541378038022608,4.661203407140322,1.4301636061456098,4.319794207605348,4.988302618276834,3.4120743750903455,2.2879035872423317,-6.649415129961494,2.885562178634347,-0.25066508714130437,0.5659940960144719,-3.05952031270354,-2.6169935484666507,0.9875794165393399,1.4830981288234621,-0.47228814676076,-0.8771622594921598,-3.031268337999369,0.7496194496351898,-4.6954797854667065,-2.326793846964813,-1.5427887029945144,3.113166500500847,-1.5740721220125942,0.7888596239252527,-3.153176598412805,0.6556356878576712,1.6257079956565004,-2.056122557105433,1.2966291959970397,0.22315361698684433,-0.7276239914825031,-1.654058089583996,-0.25450392187046544,0.6281349058815713,0.7920800911102144,1.0941984758492356,-0.17557001531446773,1.2215802967318947,-1.2232938706202152,-1.091875422797499,-0.8710882542636177,0.013431558171005508,-1.4616786618423836,-0.5260018729257612,-1.690783031445866,0.6422710465894386"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/150_100.jpg,Apple Red 2,"-12.12343177529944,-4.5330599528080695,-4.7211375179596535,2.7939260479841987,5.661401210771474,7.500526307104844,5.192508951139508,5.820073356847564,-0.6648543551142874,4.909210070573361,-5.93543525826314,1.5836691586498757,-2.8500975739308716,-2.463826769441279,-0.9692427156501012,-1.890280827694386,2.269945790628837,2.053113828901632,-0.6407558054882425,-2.472513807321746,-4.697533865932596,-0.1711638157260537,-4.484816148801013,0.03793851817987628,-1.3960812698413334,1.0993654060255655,-1.12443893404795,2.2312472815424633,-2.8382491051452106,-0.096578132380433,1.9621010973600344,0.21949345217979344,0.5564428814609411,-1.21780723072083,-3.0069085538021434,-2.7177091836341085,1.4268432743501696,1.0194574068188762,-0.20388609879245675,-0.08224946813763442,2.8053735741622536,0.29791701695421857,-0.45304824074762307,-0.6113765150221839,0.4349047236925055,-1.131566241325022,-1.4456755738926181,-0.7560267892283985,-0.38566398103998234,0.39780841102736325"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_148_100.jpg,Apple Red 2,"-1.477133930393081,-4.551769354012879,-4.570890820642031,1.3124214445527713,4.1452942748602055,8.660625143774984,11.766268718619079,4.501500956655538,3.563061754445336,4.315101320340883,-3.1794407509798113,2.4140454545679324,-0.10157841485132532,-0.49781712813381634,-3.264311069176709,-1.6589018891372096,3.646667160778179,0.7097782154861494,1.1160043931220802,-1.9390228137710017,-2.0859549395789863,1.2783859114826717,-5.829847736090944,1.3556786536896217,-0.8600951272026228,1.4597078974775544,-1.9301662852585455,2.3823939565585994,-1.1300034039654272,-0.6470403909215274,0.5713522243065019,-1.7353553052867383,0.8773775701087728,-1.0219811480397567,-2.9536117374314705,-1.1723877709411985,0.5457759214449133,1.4060049289778707,1.842846487588867,0.5063339250540717,1.460207471806045,0.465392596412927,1.1675317695643341,-0.7470829092200474,0.551036494572279,-1.4661873714695308,-2.1832871729405086,-1.89415866788379,-0.08760046938765777,1.1951660062712475"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_27_100.jpg,Apple Red 2,"-8.849961279510426,-5.7134961360314405,-4.825106194403757,1.193842522464994,2.4191054056484265,6.419332330988118,11.669834818440949,4.237523035001711,1.1413705271400885,6.832199582909906,-3.0788663579584834,3.3150299351245116,0.16311561065234317,0.680291132005483,-3.35187323996406,-0.04468141717122112,2.728138301924229,-1.788618853410214,0.9586257006002968,-2.740649469954418,-3.683723879657192,0.6019062428826184,-4.4843310740087245,0.5748160536287253,-0.47086069314785206,1.5015392442939721,-0.04710840132974844,0.888984215716372,-1.1017421525629687,0.6449845248216389,1.0325047737437945,-2.5003236114295833,0.7394496796167737,-0.6262281839328662,-1.6838359041092852,-1.0265705577359183,0.9326561010414043,1.5894649798450189,1.4200709954721729,1.0268668111481065,0.9641410573892847,-0.9080409049194882,0.0053882930456596876,-0.8233418669884917,0.7361715364662889,-1.1764418826251801,-0.9923153222724911,-2.1931016682968596,-0.9239629324867883,0.3619671617197896"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/269_100.jpg,Apple Braeburn,"-10.573495998216398,-2.097652170221167,-6.77305831401816,1.1335678830708285,3.7259139508891566,6.039328322221483,7.635921763717926,4.3721378497519785,1.5257105695677928,6.374769874366464,-3.9877055194897255,3.3796294005280973,1.0926659246351191,0.0440938725294447,-1.1939988834989599,-1.675043224404246,3.0138272877024077,-0.9542360066072728,-0.04860765386855101,-3.4111553905422154,-3.9630173900272796,0.789376438865689,-3.888088564760947,-0.8291832838095183,0.1818146148786585,1.9369112823668242,-1.2686684998932336,2.230766410882555,-1.7605230534770338,-0.2135459431649394,-0.11066826385924454,-2.040773169519579,1.3292166944480575,-2.2092025481782263,0.04534420454732729,-1.29926282911319,0.6401793491094177,1.28184339484781,0.886803682005667,0.5642843577176442,0.6237972848458668,0.32321508043757596,-0.9911835320528231,-0.7822499608310864,-0.5734846607918492,-0.9985995842394507,-0.5238083960419361,-1.7626673015693233,-0.6420283074253526,1.4712301783425736"
