path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/248_100.jpg,Apple Crimson Snow,"-10.587050432589509,-3.7284184084639342,-4.0359324106990275,1.9757468859105516,-0.11602241969415661,1.4553918956755676,8.884411689359641,-1.1088344153793552,0.9685046193450226,0.570666895195689,-3.545474597623733,4.819985754140404,-3.012850608497218,1.0503161175916145,-2.0091430023913257,-3.534201966208712,4.149899608415192,-0.06272604743962112,0.8505632840055295,-3.7204335808549067,-5.888125392016655,1.948644132940625,-5.76574470069318,-1.430102398020201,-0.2676356773037796,0.3564655520869664,-3.3876905214189716,2.928943978421025,-2.379854358204219,-0.03377874306805509,-0.059897793497404886,-2.4664535807276353,1.3331724775101972,-2.2601490889002442,-1.3196559393131861,-1.484138524355498,0.6812247694840797,0.03348606662529042,0.7398007033041203,0.8848403533088529,1.7553502379667651,-0.9816217334968131,-0.5796734791792051,-2.3523778867586445,-0.30597632066347014,-0.12270235342030736,-1.1387619409837528,-1.755217837852593,-0.5829908916135812,1.0132062558770778"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_145_100.jpg,Apple Golden 3,"5.456887830364463,-5.143294104064577,-4.623716047548265,-1.0612997966031303,2.6301717525729256,8.253147201021093,6.8935222562970795,0.9189569319631985,1.7074779287717352,5.29161540036642,-8.276273949888754,2.204582091258873,-1.471437321466324,-0.5900404903348508,-2.392476518448554,-1.1969273495927677,4.4530869897966125,-0.6416602703732611,0.5405373476798383,1.0175562790712243,-5.573675210576012,1.531644830708458,-5.641500387073218,-1.633790176503273,0.08681958926274255,3.145319209282802,-2.3050983250616652,0.6139077517081765,-2.060304033047601,0.8192268178776435,1.3771481453167451,-3.176109442574025,1.4135983617629018,-0.6668796933727286,-1.431844411038877,-1.4345337895506993,1.860042868541037,-0.5912205493258829,2.1449552361378594,-0.16271862863811798,2.0008388530868015,0.5048282968255968,-0.5697411855184394,0.6184367935213507,-0.18297312084975473,-1.057601266709794,-1.7431467762595863,-1.706675717814753,-0.33271167999291124,2.095559831663326"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/r_274_100.jpg,Apple Golden 3,"5.200122331808008,-8.001089553030928,-2.841282385689666,-0.6698518048708618,2.6802705023333506,5.307911057432112,6.8042501440731105,2.1699627384647746,2.8921074321023763,2.750752813791453,-4.764837897822334,1.975655678271899,1.1949575529477443,2.008999250031889,-2.0233691726097343,-0.44065647061014546,2.8719773646891404,-0.08806575515687172,-0.49878114742530205,-1.6853619119020435,-4.692726544005473,-0.4789374470537784,-4.79159329086093,0.5166468865087527,-0.26897174654531664,2.087857312312086,-1.422938382838495,0.1658370692935585,-1.0973836775841583,0.8333909323191367,0.6728077530249502,-3.4395825911462174,2.1301445190071413,-0.287914502702668,-2.396579575623972,-1.1586035602901403,0.4391288620744358,1.2282633443110311,0.8754556160007592,0.3282616790109891,1.8596090769046738,0.3310998649241705,0.30783388673479917,0.16340768992248353,-1.1185186606106505,-0.7448531712928734,-1.3761428023435014,-1.99624775057385,-0.5785488944360757,1.5555898749656898"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/145_100.jpg,Apple Red Yellow 2,"0.17692228339851712,-6.825354883275574,6.37984382201058,2.3256721963693265,7.827919470336223,3.551056194927123,7.162106331851361,5.046421438972701,-2.133136181165369,5.532823766640439,-8.427120884088417,4.957710530168002,-2.5936851199631117,-3.40743509106018,1.9938216628254606,-4.51002645995373,1.9436583703481565,0.2884107550712897,3.138256920087023,-1.0104189545093407,-3.166289790561053,0.7563107861574013,-3.1148888387158666,-1.6913643288078875,0.26717230134638953,2.141761762354416,-2.753797284557605,1.9980750507591278,1.2010532088877857,-0.1553038664849753,1.565874015293695,-4.016710203989109,-0.4426280419840126,-2.017715442770469,-1.9177853795601008,-1.976285935281338,1.3565474241518476,0.07338536489741745,2.307833031050606,1.784221332877904,0.3434087189661077,1.6416759766553424,0.29649654318732543,-0.9521829318389137,0.38412420409069625,-0.6842185199422903,-0.20299535976845579,-0.8070747863293714,-1.7177249112882131,0.9607070013623322"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Crimson Snow/267_100.jpg,Apple Crimson Snow,"-10.048170235120015,-3.059159411185971,-3.469750376884999,1.3208331818046724,0.6385466723466674,1.1218529676632885,8.937878275656487,-1.1160851557093778,0.9965337588642718,0.2969148751781748,-3.874993798210469,5.0688356454034285,-2.54319394803669,1.355027470281928,-1.4559797807778443,-3.00603907241657,4.003339948024601,-0.20736409835593964,0.01808609401274293,-2.3674884579559334,-5.200753085399268,2.2881204255793035,-5.850643841507627,-1.3496054899804946,-0.6332407236417413,0.2838086072570286,-2.7127257602798696,3.389742622732645,-2.276469127749757,-0.9084792512522207,-0.3262938345864714,-1.9005959519423923,0.7792067776874456,-2.283928212581151,-1.4889583732869072,-1.5494337482241884,0.6435274757100263,-0.028089438626478277,0.5479285611215068,0.6234281183931343,1.9574507508110417,-1.12979368654431,-0.724512486275749,-2.3372786999568382,-0.431765583728452,0.37602177078804416,-1.7953025927379227,-1.78963758470574,-0.773823037153322,1.1984273255948168"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/114_100.jpg,Apple Golden 3,"6.22419719134251,-3.938569060841827,-5.020438341588361,-1.5772420573977106,0.2857007637631368,5.1415837004554374,4.250306045614559,-0.09644670619763109,2.6176953742510145,4.031035965998357,-6.849967960177042,2.0808236638696904,1.9176482625289264,-0.8518652136978228,-1.3148087661183507,0.4613254362159674,1.0942973999047885,-2.1328191342646914,0.15808833494440208,-0.21984296847383375,-5.626828780613785,1.1710827728501292,-5.422487966310701,-2.257762500997988,-0.328431711621247,3.2983978116327615,-2.346148809482421,2.346151056926338,-0.49882303738708006,0.6840106415286,0.806044616164925,-1.802556871003637,0.4104680360652263,0.3471691964316524,-2.321028746068376,-1.2895931714783446,1.834679599187655,0.5821441647145311,1.7933813719594445,0.6996507490218893,1.8185525272459762,0.7032109964036077,-0.2161282087307238,0.06802235973463855,0.560812630444924,-1.0788006985194283,-1.6393117750221804,-2.5959300580541202,-1.7276945310165235,1.6538098577242477"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/140_100.jpg,Apple Golden 3,"5.552335829645609,-5.096789835267264,-5.276762363623509,-0.953883066368993,1.7131852597668396,7.379062811567841,6.330489294346148,1.4258337984238325,1.7493818876556528,3.266503534236211,-6.011014985792038,2.1251946061301115,0.07776424689662807,-1.4333196869147138,-1.7625426382156852,0.2937737559725862,1.4097728525639073,-0.35812683683574287,-0.5200988894358457,-0.9370287199031407,-5.656728187486817,2.295245256770091,-6.070946480849509,-2.028880810251338,0.25966725573790544,2.5831515779772647,-2.7889686917161947,2.0943144761097,-0.2326042014034708,1.1882768609166248,2.4507937137961213,-2.5838256711879013,1.2548784234356904,-0.27037735753899367,-1.9563734893917295,-2.55228730740146,1.1133746541656377,1.094017603006121,1.4087886743762086,2.0649866810513196,2.9515090927624206,-0.7717640922092649,-0.303289338751514,-0.7040836538496247,0.6477159560725032,-1.375559513055027,-0.6103437751866465,-1.3379930326475258,-1.1438150099784925,0.9821996164798535"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 3/142_100.jpg,Apple Golden 3,"5.759240548320069,-5.375754111274442,-6.280300882668554,-0.30786654527629964,1.9783535929716627,8.130006775031461,6.546835036519688,1.9527053722049597,1.8715684359810894,2.2885621763489916,-5.616450190688676,1.8863549682321166,-0.23483049144424867,-0.8516056564638932,-2.5092174205964177,-0.25807769018944454,2.1614376366905965,-1.3678491117877833,-0.9508606059344711,-1.6816193843584453,-5.6114526192281025,3.0180789462645174,-6.176528810790193,-1.3532964267887337,0.9585085813587448,3.4833075644151195,-3.1071703404080746,1.7944821309814387,-0.8411984628616387,1.115882105314309,2.8572767196471696,-2.4418049447290264,1.2541239943393672,-0.4358332399104323,-1.634383198615747,-2.2386711460308653,0.7875090160288201,0.59266906459282,0.995797303615847,2.064146801221627,2.9460418312954135,-0.39012755796753423,0.30357447765177537,-0.6887712885107865,0.42784909732496673,-0.7624416968952683,-0.30462628003903935,-1.3283092602641022,-0.9200471033258236,0.7299714712986299"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Granny Smith/r_214_100.jpg,Apple Granny Smith,"4.266360642579861,1.9576467720305952,0.7200972832584511,5.8607405765237015,1.255512526327397,8.200105865912823,3.53072419896921,2.2855839678958736,2.0655975746231117,1.6849257164450164,-3.7545496501320867,-0.799386871735885,-2.2372883437467146,-0.4251208573568013,-5.841193242445298,-1.3794608035149791,2.164070355222375,0.290954412184735,0.14518285924671617,-2.6554202988672397,-3.9978423286094555,-0.40186171966646766,-3.1415296397389736,-0.9954897424061042,2.944049317745239,2.786597710989758,-1.5461458408335842,4.3829773088218635,-1.3883021340929038,0.40857992174739294,-0.8271017455069173,-2.1690538291156867,0.46978226137783746,-1.005804448610212,-0.7065895542729265,-1.4782266885048063,-0.24977869911455747,1.678893494224908,0.13217002209509354,0.8272998477201543,0.7489173539641122,-0.879707079331684,0.07062604931061725,-0.3722020402769884,0.6370381330367982,-0.00491665756577787,-2.0305298044845217,-0.42622264941073823,-0.7517969912625774,1.083959940682683"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/87_100.jpg,Apple Red Delicious,"-12.001029439502274,-5.127334781427253,2.894020028306449,-0.614285928641419,-0.4788113011474176,6.4259333293650105,2.862806490071694,1.0272508524503705,1.6154347816592596,4.8901442236881385,-1.8247576323247061,4.633755323907565,-1.1116992444527625,0.5244421629918053,-2.503058146252367,-3.0405248140874135,1.750461463206865,-0.13663334425488724,-1.1363153600574734,-2.2243059804999814,-2.758173025068702,0.5327395181141307,-5.594995245969774,-0.5762903446322672,-1.0403213346393043,2.3733248905788895,-1.8049430349058297,1.339384915318672,-0.6287332243163147,-0.5374972216083328,0.4004462619658128,-0.9960672403959654,0.3028523788155125,-1.4550592091815344,-2.2493074878220596,-2.136250523835821,0.5563549558403886,0.7355239457351826,0.8841457115314274,0.4309040823075931,0.3816778045780354,0.5034017783469574,-0.42961988568370685,-0.4645804877024776,0.032064874025113835,-1.3054697270769695,-1.642341158117576,-1.2986498058432208,-0.19266335715944666,0.5230561205938672"
