path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_227_100.jpg,Apple Golden 1,"4.055084929605076,2.352565261589263,-2.8549707379079807,-4.6814806376249685,1.4705745998036448,1.0223678761809218,3.501754347868686,2.673629510798595,1.2671664293787137,5.63138827724973,-5.17780251898092,1.1956855089978364,-0.584990069347551,1.175697130186683,-2.7968375885970853,-2.2637599598544726,3.492500608733128,0.9820528146870656,1.178202831647008,-3.791251869185419,-4.600392956051322,-0.33639384404222894,-5.264122932376531,0.08755288448543018,1.051631073390978,1.0184502369880988,-2.7477691686087327,2.125846972373325,-2.205337204975544,0.8699886700123076,1.5905647624177077,-1.4198521805141562,1.4541023163172082,0.0275825065814313,-2.705769416780431,-0.9594472202097598,0.1359378526945958,1.4994679056615066,0.6370352893580398,0.14328624314471822,1.5785136072154762,-0.9502598656275819,0.5537632798037901,-0.8362139815404075,-1.51064109207737,-0.4930405586553412,-0.7745253362311301,-1.9060722926690805,-1.7521754846867728,0.7792606533400482"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/241_100.jpg,Apple Red 3,"-2.2110181165111324,0.10094568662275627,-9.249134787605255,-5.848808237514437,7.598160709129424,5.69665427003085,3.352601110465137,0.4799688249177769,2.4020226648579914,1.8722507372964858,-5.423933614464446,1.060702031511868,1.6988458626764937,1.1448525422785947,-0.7735761923978646,-1.9128881965259756,2.865033071181558,-1.4527573824707678,1.3297409240115043,-3.4061572341561868,-3.220546658987343,2.8823454134864677,-4.479563813337091,-1.672581634510966,1.5511172551633257,2.1226552191166776,-2.694685085922506,2.4923713572428743,-0.49924350041738197,-0.24562685673136478,0.8020399274962247,-2.0484368209034343,0.06787270199984524,-2.5880186467563617,-2.228704949438997,-1.764145269070309,0.49813794286787166,1.9140419110177187,0.6768629195689431,1.6068747938966008,1.0433447913714367,0.3405297121141075,0.3822256178170751,-0.012162967112997745,-0.29961959406184374,-1.4316004384997945,-1.07314473347222,-1.5265939244234874,-1.0831601853314563,2.5328910441537205"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_73_100.jpg,Apple Red Delicious,"-10.03063805936308,2.550886224849838,2.4076961612833254,2.3691801972696953,-1.5033020577857377,7.943147123069887,5.340752919565786,4.406523749211875,1.1349159577053596,4.517941368144591,-6.435728327800784,-0.6150847910540642,1.3123036647399164,0.5887998469674197,1.5987806490930154,-0.5356061198259392,3.8165446419911553,0.6614504307416642,-0.09013762872528525,-2.5510367620256407,-3.738026588551527,2.6759323275430096,-4.300480304563999,-1.9841973943663154,0.8866332378206935,2.7801447283978833,-1.9612149816543543,1.586021844627073,-3.5200924210545566,-1.441592449684801,1.9650112827437773,-3.0244498248448486,1.0948362580252289,-2.8897289280338825,-3.2752932781200754,-2.291629341797458,-1.3587840101820148,0.6134704845835385,0.8534354344996394,0.13511257896984707,-0.45897958161180813,0.09451498812356975,-0.5188102377698561,0.31323983474486655,-0.08252285049680974,-1.1110666707309853,-2.603653473742459,-2.0582460609064004,-0.8697112589321505,0.11125683948393356"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_318_100.jpg,Apple Braeburn,"-11.189895068651563,1.5618166612066609,-0.3667578531010682,5.2283785903802045,-0.8044964920615848,7.948974815530272,7.285947679176338,5.186008373229867,0.6886010823266866,3.9578200930529412,-5.554347089166938,-0.5333690918836282,0.3247590707928805,2.1140109428404528,-2.7456846375261117,-5.8970336064754605,0.7516248976014834,-0.6489896307266048,0.44320878738697633,-3.2058375361722127,-7.13675071814048,0.8545462148422308,-2.85904696230065,-0.8111468640407201,0.7659361927183796,-0.5269083997824039,-0.46113168587968156,1.0036430239203777,-0.23822962570729606,-0.24093578042697547,1.7899840429856264,-0.817409085729151,1.967874215459351,-1.4769086159282134,-2.4405709390761436,-2.3395091180135306,0.40631760451050625,1.4240819869414902,0.40163961875715637,0.17050862742889014,0.8950205973204911,0.9615224032150756,-1.1035339376556457,-0.6848254236418397,1.216731062031063,-0.2804487769055149,-2.3272297310279892,-2.059159307504611,-1.6243244115805973,3.18540937068282"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Golden 1/r_231_100.jpg,Apple Golden 1,"3.4882445719402977,2.2656661491573185,-3.5060385970813184,-5.243097312608066,2.1057004565564927,1.3042152780344627,3.6706918464076153,2.559923155659449,1.3087616736643728,5.6576578211529265,-6.238523007324235,1.4145583729405105,-0.15285653465070917,1.9802415361109167,-2.953122202307024,-3.0060757800500126,4.579817725154834,0.716499015679156,0.6101906867509581,-4.1754761884814755,-3.7739051748079953,0.24788989137189843,-5.000375910040699,-0.16023242092320222,1.9097369199493672,1.0159539470093886,-2.8641204950338084,2.1735180635633125,-2.098907612202267,0.7987122843785276,1.2751757829764605,-1.5968505292659614,0.34326517390418454,-0.3543745931114195,-3.522383880434687,-0.6821039454684474,0.13790085674266908,1.2529876349358229,0.4960391016328509,-0.2524517879770913,1.8748269173327328,-0.21183957548635854,0.5783704254345763,-1.5263940785659351,-2.7049573713008903,-0.28851804092897715,-0.8293256092760138,-2.3542266234880502,-2.10725891591785,0.5806962690473314"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_317_100.jpg,Apple Braeburn,"-10.341527022704426,2.0201330308865,0.059038527271330986,5.298956673352634,-0.7550378516822004,7.882874621775834,7.715897609279088,5.196390639385234,1.0050019492116977,4.463529648817049,-4.548085766146459,-0.5601352559745908,0.13680317269623551,1.298216423732245,-2.111980866106661,-5.81085112572517,0.9010123502394124,-1.379282909405563,0.29857326086322966,-3.344402560637311,-6.7614392618915256,0.2750126609960466,-3.2590920793487124,-1.8180896685026269,0.38778495721663786,-0.05045571269293682,-0.4884269897578483,1.4145994795625594,-0.6451641663786505,-0.028471910150774972,1.5675247323891004,-0.81047169360745,1.6926041803281118,-1.9095094488886895,-2.705267763993002,-2.103735942522093,0.37136390550376436,1.6462905685854965,0.4260104288291036,0.1649611060842932,0.3558965220506374,1.3458571937181638,-0.9895720907774967,0.10537488813847899,1.2239960163026462,-0.32748891113080786,-2.5875473838190723,-2.0779919136654406,-1.8856751976400135,2.9471469658285874"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 1/r_226_100.jpg,Apple Red Yellow 1,"-1.7562338773872839,6.438756699845567,-0.038442182500445746,-2.7292279243194115,0.9919822405046154,5.235985567068535,11.00946859653609,8.547556225044339,-0.5203314721042076,2.983673549454072,-7.164460800625217,2.967971829055936,0.9774400225065273,-0.059123944812374984,-3.615004228205932,-0.6213488824907218,2.634886177456715,-0.053196922486569154,0.5620729131411802,-1.0632194864547428,-3.394194148993069,-0.09922658129863485,-6.93639415898165,-4.366089406525655,0.8595943049330096,1.7518675313721364,-1.8156015140485615,1.3813796165078813,-0.5259930119890773,0.8838986671690612,1.7046338369422416,-2.099426749673391,1.3169592069882934,-1.4048466606981689,-1.1354856893655472,-2.112810423972714,0.7229605179570635,0.004105010863680429,-1.355358796775728,0.19731466955763863,0.7422839662433909,-0.11032969140441998,0.6529188202282452,-1.6300741313236973,-0.4695813009771622,-0.588000368112212,-1.171262444554326,0.7462678825399806,-0.7696400120299014,0.3073223582180073"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 3/242_100.jpg,Apple Red 3,"-2.6302991853320465,0.31276343495947584,-8.83355095332694,-5.440732099721907,7.265959826083446,5.128592115277695,2.68558574933264,0.4292351654178719,2.8944210316625574,1.4508103004867363,-5.377876346478042,1.1977373184754652,1.4825134338373176,1.3478487582582492,-0.5524401753858104,-1.91777146625457,2.505631849805654,-1.1236778109113381,1.5601380520899242,-3.5039581159469972,-3.1927510950072615,2.7183411609659647,-4.52918111877754,-1.9972399032963035,1.8780205362263183,2.1031507650126784,-2.8701686962789132,2.7971352998891503,-0.4403213046695192,-0.19899834375852682,1.0624021941703123,-2.0816903133216673,0.24428213086452952,-2.5620344904034917,-2.2371445568851107,-1.5956293980382816,0.6908158323792057,1.7837683840131457,0.8181661883548984,1.510921142564628,1.389782280885703,0.7566410875543523,0.3342645065459867,0.32973650460655385,-0.791924659859642,-0.9848684229379241,-0.9972849991270908,-1.6941147425845537,-1.028585205007206,2.594736383139309"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 1/r_296_100.jpg,Apple Red 1,"-5.260295153098201,2.901124679624191,-4.648957514898248,-4.50292408945568,1.788099023864895,8.663594493163506,6.674066548358645,4.497888298574837,3.307483386646806,0.7878024533489056,-7.511835320169947,1.42579641968135,-4.9875416108571065,2.073973481848722,-1.1546680318461082,-2.8503654892225567,0.09616003921835886,-0.5200728192955508,0.8378984623876616,-2.5171357287650453,-2.1564615841407138,1.5072377700159987,-3.25326051056767,0.11318703067614992,-0.22018159544286214,1.6810021979016425,-0.18268353622658898,-0.7718322113876775,-1.3288043205758315,1.3407417233532886,3.6515772952244463,-1.9437519009883049,1.2760169522902525,-2.6290732439402644,1.241023530758972,-1.5854745745267171,1.5652441774661459,0.6200268933144135,2.0260130151310523,0.550133166936998,1.616927755819193,-0.7499852289752746,-1.2820328746898597,-0.6934155809709901,-1.129626854859012,-0.5547994651579694,0.49090303331570323,-2.1112839058060526,-1.7919002768812906,0.6633336924493082"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/r_15_100.jpg,Apple Braeburn,"-12.66296130725656,1.1359286952630647,-1.375495645960721,6.201979786515474,1.154340610347492,7.029265385477891,7.35380760180314,5.753969447244486,1.3917585868795652,3.798935426439721,-6.828098496255618,-0.30476408112567793,1.0346646872069243,2.766649019621898,-3.4286651795629344,-5.249036951873561,2.102794035287209,-0.889476921977883,0.06318955719030944,-3.220268619346757,-5.906380473225612,0.6130740886610059,-4.147219103156266,-1.686910729110933,0.42094030765611834,0.6256127166869769,-0.4842734590653016,0.1479622103642112,0.3729931568807025,0.25971425065829923,1.9793226353472197,-1.0501324907864695,1.8490939449778,-0.48680092343553083,-2.0863407221412844,-2.7413237173042493,0.6986949838978321,1.7337906954945483,1.0088805854615193,-0.010172081450223289,0.83009799829044,0.6941587967318306,-0.48425926188509905,0.013521642506355357,0.656496604524775,-0.7656639928390544,-1.3301579017771081,-2.1471636162107326,-1.2334339965328545,2.3006415724460143"
