path,label,pca_features_string
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_5_100.jpg,Apple Red Yellow 2,"2.7364182754113195,-2.8592683010539117,5.584653949091589,-0.596416764341659,6.586019574678008,2.3029806008814924,8.994614635819213,5.664489466607172,3.8986410766684707,4.687095764857166,-2.8006816909005443,2.9032250376829274,-0.35122852206176214,2.1825308567183597,-2.831151033916011,-3.1527418575591013,5.616568748979126,-0.5502149865393988,-0.2896506227158701,-2.8253630445861355,-5.290575162438357,-0.3516719569922422,-3.3748389922630895,-0.21068965225507588,-1.1463821311506357,1.2940478126905615,-3.2773846180062636,-0.1398030564002684,-0.9959511885016494,-0.18902989163348397,1.8260367138335636,0.5415594307704676,1.0407315983545675,-2.7521803419629283,-1.9522298423590099,-1.0494918346525597,1.3872644202471833,0.769473716273914,-0.04471795102556417,2.734824072891048,1.6271205367827382,-0.1997819362724261,-0.7508917063997729,0.23045707110007568,0.4385288767782898,-1.2789448194156385,-0.8828059354291075,-0.9865093424303704,-2.3223896420741434,1.7055771018841492"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Braeburn/243_100.jpg,Apple Braeburn,"-9.677961099162733,-4.729338138453888,-5.957390189710751,2.7590098874795967,3.1891740588514987,6.123813093286291,7.704764840564144,3.751947832094395,1.1062119508822965,5.211066173505686,-4.0618818726241965,2.7713793624406855,1.268442121520221,-0.9336482444214536,-3.041031574078599,-2.4002324379503066,2.6742199971753315,-0.08552659912067788,0.2293765847840567,-3.931324350101449,-3.9025637698998588,0.37621531543540654,-4.719143888812946,-0.29777532519590283,0.19631936336875574,2.3296644284728156,-2.5135531255012635,2.6752755257813416,-2.770680661320595,0.1162925845927829,0.7296446287102446,-1.5385475271847129,1.0790369009106497,-2.538086851733498,-0.0891678639958173,-1.1815235208638293,0.9071610950922057,0.8358323617532467,1.5110500798024964,-0.4594922983949306,1.4309874290046922,0.1725454972105261,0.17357232599950476,-1.215511003974994,0.01496521514476969,-0.9057680326755252,-1.653297226801723,-1.788102040728181,-0.3290726662877826,1.7082562348856807"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_195_100.jpg,Apple Pink Lady,"-8.451218438180804,1.6639881999971708,-3.1577803877932125,6.280577188020541,3.0959404787174933,4.708060280242366,9.713670781190041,1.7600576778687786,3.004375788789713,4.276068562764608,-5.475164263795023,2.7241072922092635,-0.7935445128986719,0.19349031682929024,-1.9469307774230888,-4.004510079237606,0.30529451605299535,-1.4489226590210875,0.7982624752309194,-0.5077710186477947,-2.796958235538862,1.7349495492888078,-4.220309932766385,-1.2308925048376835,-0.23544923079935298,1.70938859172168,-1.5508617042914672,1.2031200418928698,-1.3811132042219054,-0.08894224602524405,1.050404444218129,-1.4936721358016958,2.5284680141871307,0.12278008927886569,-0.5642521876957965,-1.8301026444064925,-0.2106854197671264,1.4446945728426526,0.6860207326594323,0.06356926000480556,2.5792595748747265,1.6842670881214485,-0.012999709972626778,-0.6910179403058823,0.13444091644324446,-0.5884431176845076,0.36783025379392603,-1.7108389749567536,-1.1688319042565622,0.7767917178946668"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Pink Lady/r_35_100.jpg,Apple Pink Lady,"-6.288253649132787,1.1601520257167137,-2.75086477617865,7.5184252425751685,5.33692494163233,4.2210335417471265,9.229420566923904,0.42899694028253765,0.2404653388042591,6.676646914141148,-5.714703427784045,2.861654376030788,-1.80226757452393,3.823911243297286,-2.2475433392213366,-1.3799032968070022,1.3872252390410684,0.2806028163332231,0.8369086716916178,-0.6509802894866684,-1.7944035918994972,2.5941595131913995,-5.873318630979261,-2.7664173029945536,-0.382319743085559,2.7168843260121185,-1.9868514888123672,-0.6900614156629783,-0.8106793354367281,-0.8936758458506145,0.027862920948488596,-1.855187349557561,0.40040685907023094,-1.449653679915394,-3.1085507175642575,-1.749550397704443,-0.22776164651243175,2.0802007205654474,0.32954109470758114,-0.3673117297546317,0.5920043230655528,0.242491079617242,-0.034222079607873684,-0.2395272659312185,1.0673956234657067,-2.8552244217506204,-0.5335677098097185,-1.4949989002700055,-1.3684613292660857,0.662848721901841"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/237_100.jpg,Apple Red 2,"-5.360531365454216,-4.949119253521304,-4.608709896046522,2.0200693411188735,7.297600376960476,6.561372985711509,8.585862026899147,4.060010707973126,1.3960368980508528,3.8940887101286537,-3.4998926040869134,2.880150620394026,-0.9854320034158066,-2.711006857568113,-1.1003208098683437,-0.04986936570850966,3.48075509750256,1.758057532177547,1.8384227229049102,-2.744241223569753,-5.801522912979724,0.49264828895649837,-6.25333388314979,0.08316700142994198,-0.6750569029401269,0.7436800118489626,-2.140498429091314,1.5120299069252894,-1.3169172621697576,0.11259196721254079,1.3605872182181324,-1.3596148411506415,2.602229729294717,-0.8663367491199547,-1.4923459780162462,-1.2334282562902188,1.022156922249101,1.1138539913963907,1.9084005634189507,-0.17033360635616085,1.1163839911242723,0.47576169993846334,0.9166637154908012,-0.16459965554307776,0.9208066983073752,-0.8879450843615704,-1.8175525832692783,-1.38321428620363,-0.8575628405876582,0.874662363192255"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red 2/r_13_100.jpg,Apple Red 2,"-6.871443802475471,-4.739986392094396,-5.0953295008123245,1.812936800504377,2.006920646269016,5.834031363677545,10.619724437069225,4.156146576047429,0.9555534436580881,5.191349318523918,-2.955942085987876,1.473503320023291,-0.7052198284835731,0.4369435105940997,-4.714883798301401,-0.03908855872412727,0.9976979970194046,-0.7925768204001933,1.9879966603995238,-3.383208447451202,-4.149147996877716,0.042375038370785045,-4.631763278949794,-1.028084637337354,0.9084445320311877,1.93634545995324,-0.7197400439103471,0.737560239722565,0.3599076048826652,-0.13139770904276896,0.7401233791520071,-2.4027006062146055,1.4212026874644244,-1.0194858621356153,-0.8370389077414951,-0.5475777917502259,0.3855851297739724,1.9584452421189456,1.993342891833285,0.25148301876505846,2.0306904843331934,-0.6890117041357904,-0.21744771766026283,-0.9761000381005098,0.9180263320677987,-1.9103859795741553,-1.3759872823937158,-1.9451756251769619,-1.361584689040932,0.89660390634352"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Delicious/r_31_100.jpg,Apple Red Delicious,"-11.158480853431309,-3.4479496533727265,4.948637155564015,-6.468386839279659,-3.016300424983022,8.217226245365609,8.152515016875903,1.2178542900763643,-0.27314473499197794,3.6380903431887868,-7.308047513708854,1.1802507170242562,-0.7194506933367615,1.9572308546876958,-3.7423294217437015,-1.0276336181752903,3.943744245598128,1.7143549641493454,1.8266121700797069,-3.1038646247846176,-2.634143767998519,2.0526734779368763,-5.5593115035283835,-0.09446249949109858,0.39570917522655413,5.160714405668557,-2.3863414932258475,1.1208576288296281,-1.3207128427150472,-0.6233827478081467,0.6941141165229542,-1.9610204410988155,-0.5795367543125182,-2.213385877787361,-0.4496289146956255,-1.0099287521210345,2.097208770809258,2.2200586889398277,-2.0152981175245803,0.09949383974421729,1.6124977348345444,2.492125527167748,1.0485056650077553,1.0392332505008202,0.763038179372232,-0.6192260091286995,-1.4144450038449274,-0.47179082665236555,-1.1693509757222653,3.1781234535303806"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r2_139_100.jpg,Apple Red Yellow 2,"1.5348017193247854,-0.9767583194753817,5.178497706019831,2.435313462919952,5.64563450657356,3.6201368666525156,9.688399761996317,5.415817896003101,5.106082994816688,4.9483430665924475,-2.452855948984883,0.24571457941164732,-1.3786671380132287,-0.7724735768885902,-2.0286462184674408,-3.326882769149218,6.13032292805456,-0.1724980413498294,1.27709029536708,1.771084496891011,-3.013804980701562,1.494762305695616,-5.280720953896182,-0.2564132961608996,-0.7371336434025548,0.204455974158037,-2.150836562856552,2.7339383573373395,-1.0599738292703529,0.3877279716814571,1.623177079747655,-2.093581457332771,1.3738032847647925,-2.064008323981329,-1.6504945935432442,-0.5072420496756666,1.981604870875751,2.250662713345576,-0.68077554298352,1.0515147621681784,0.42620107309866834,1.623048094002235,-0.4997366446289661,-1.698258739922355,1.2629524943106492,-1.4849790825014215,-0.9659422785325157,-1.0922804938181239,-1.790050163583875,-0.2796584046039474"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_186_100.jpg,Apple Red Yellow 2,"-2.9473603591093718,-0.5766990783944618,6.755543774819859,-1.8311752918351123,5.498631848910393,3.1291896439540627,9.78692835410867,1.351357627438058,4.385925937115505,4.033336902610968,-3.9125059187813274,3.1771575115756057,-0.019587425606365765,2.4617989538088008,-2.056518279615354,-1.5088893404390569,5.18350599191601,-0.8037979178527948,4.679767775499628,-1.8247112117279614,-5.000393665310492,2.696916145277657,-5.133241196113166,-1.8816178009791178,-0.7507150199542342,3.525382279769252,-1.9579098599272342,3.421274056434217,-2.077429425037681,0.35136950985101445,1.078737260501526,-0.2851067389381716,5.260235202599839,0.7204413400708358,-1.5287359911722982,-1.7802642046984958,-0.841448930121792,1.6641120544808952,-0.035878085616307044,0.42135536273061364,-0.3434832239966098,1.3307302351957464,-0.7389542178397329,-0.0310651435088078,-0.3738627513993425,-0.06236829349458259,-1.544769842113792,-2.385537294563049,-1.518431570068441,0.730132004220908"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Apple Red Yellow 2/r_291_100.jpg,Apple Red Yellow 2,"1.5517324719807348,-4.711475755584928,6.156454259547637,-0.9060697962513286,6.286801456456978,3.226520284555471,7.801655879507021,6.951214170266262,2.9299642315478516,4.384543598482473,-3.445251467880078,3.9628852521289777,0.8874460483643895,2.3224220872491506,-3.6759434606593646,-2.751593486270458,4.169268146207683,-0.7267661504740477,0.63760922873353,-2.4141733412764586,-5.8092806301156985,-0.4148402689266792,-2.9943524515749034,0.18203824448105752,1.0224038284998522,2.0685918655696143,-3.843527653030184,-0.5737187256527752,-1.682126692922097,0.765776200224111,2.3251899414628694,-1.5928778044710428,0.5514951345196195,-2.659764840281874,-2.421897054960699,-0.8246084350166861,2.932625140864799,1.603231901570708,-0.08739227247792182,2.3414923522587308,0.45933262441125533,-0.42981146208462007,0.20961938135202512,1.3797154942677246,1.2561958051185413,-2.073418003391765,-0.7564228020088425,-1.2757933614239911,-1.8952411115843777,1.0696376626675994"
